Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328)
2.750862564297478e-06,0.002688946620176132,6.6421774901130014e-13,7.1201084840397017e-10,3.3753522894081424e-14,8.3853698948123756e-09,2.0418543019813686e-06,1.3776506435293776e-05,7.2583741617505011e-29,6.9653982856395448e-31,5.3080851292765475e-22,6.6053985114324474e-15,3.3055757248233927e-20,4.9133472888001586e-13,1.0387233368703996e-12,3.7807201590493603e-20,1.4702342425987122e-19,2.6039314692490638e-15,8.4008090254402297e-15,2.3802320179620414e-25,3.0242136696824579e-14,6.5413381455090958e-22,1.1061251130136098e-14,2.8692610847086702e-14,3.3482679546604983e-06,9.2654694149017477e-15,1.4647359793244221e-12,3.2571195956327054e-07,4.9334955816079631e-37,-4.1654853569671417e-19,3.16821788670383e-13,3.0942478416875988e-14,1.2356679438701058e-23,0.88129999999999997,0.0,0.0,0.0,0.0089220299046013831,0.10850623427678953,9.9999999493677089e-05,4.0349635508835371e-05,6.9363059218309882e-05,1.7131379313495719e-05,8.599792604978555e-11,3.1054702207327643e-05,2.0382943034619547e-12,5.8177068119949186e-07,1.1095627757857945e-12,1.2781178475504482e-14,0.00024888669721115841,0.00025565859613540143,3.5355228013713878e-06,0.00029471756188569287,5.9800373838295685e-14,7.7024212970809871e-10,2.2075269333580817e-13,1.2266643259182765e-09,3.0068098787268417e-06,4.4721882472749592e-08,6.5370806960114831e-08,2.1363455388229058e-09,2.1614476879244287e-08,1.3926087666302459e-07,1.1028031592303913e-09,2.0601291061498824e-06,1.757892144517472e-09,1.2781608554003187e-09,1.297792262388728e-12,1.2851059412883125e-06,1.466687305269528e-12,6.200817173321385e-11,5.9732613422740666e-08
2.794113705829442e-06,0.0026889357356097254,6.9568955870620921e-13,7.2446061948825145e-10,3.3758564604828913e-14,8.5396778821253819e-09,2.0421979286934093e-06,1.4050296099912529e-05,7.6793707381075326e-29,7.2404707813210458e-31,5.5455812029737374e-22,6.8548781136693015e-15,3.4338480082894166e-20,5.0115330307077052e-13,1.0949354329634095e-12,4.0359478941112434e-20,1.5322240685635817e-19,2.6633337989886653e-15,8.7575882884882892e-15,2.5146404972915022e-25,3.1839058891421026e-14,7.1175756353346943e-22,1.1445089507883504e-14,3.0616105791227911e-14,3.4016980270863441e-06,9.4136451399577261e-15,1.5126604006694256e-12,3.3747281090852229e-07,5.2397903328905501e-37,-4.1645486308936801e-19,3.2994255237456146e-13,3.281140635035947e-14,1.3034295816631113e-23,0.88129999999999997,0.0,0.0,0.0,0.0089080475149349043,0.10850184763913306,9.9999999483307291e-05,4.0688792765314746e-05,6.9282057920076875e-05,1.709755286033217e-05,8.5894373834939228e-11,3.0992311400407858e-05,2.0352268337045131e-12,5.8107015797369792e-07,1.1073335959193593e-12,1.2765788369636737e-14,0.00025304825357945612,0.00026015129243492135,3.5881640123306424e-06,0.00029972152302297554,6.0848954135819747e-14,7.8378158709909786e-10,2.2444401149869044e-13,1.2472521101277826e-09,3.0517501428406949e-06,4.5778049392166302e-08,6.691356056785702e-08,2.1904688709583858e-09,2.2171553177270749e-08,1.4532616236149539e-07,1.1006261855538433e-09,2.0771252633150423e-06,1.7723303570219386e-09,1.288658870901567e-09,1.2960528502597908e-12,1.3215150565589953e-06,1.5489036760581063e-12,6.293798421537037e-11,6.2350436056533592e-08
2.837364847361406e-06,0.002688924885998469,7.2807337705911677e-13,7.3689269492260251e-10,3.3762454756067566e-14,8.6939202187140161e-09,2.0425316096592391e-06,1.432376657469527e-05,8.1166295136284162e-29,7.4993990559089875e-31,5.7906009546288035e-22,7.1090771297696002e-15,3.5647057937097807e-20,5.109962433022174e-13,1.1531439478955462e-12,4.3049359770387426e-20,1.5961108958015541e-19,2.7230074527015951e-15,9.1220092865111469e-15,2.6913532956658133e-25,3.3490695864351012e-14,7.729404637134388e-22,1.1835327859994947e-14,3.261550710356612e-14,3.4550233413414896e-06,9.5615243202426639e-15,1.5612683714124906e-12,3.494309758846075e-07,5.5595374145244652e-37,-4.1635328489230724e-19,3.4334036825087409e-13,3.4754425494629011e-14,1.3736291709585861e-23,0.88129999999999997,0.0,0.0,0.0,0.0088941119490460012,0.10849747423530234,9.9999999472905198e-05,4.1021573059731693e-05,6.919931487554583e-05,1.7064249337004038e-05,8.5788678948837227e-11,3.0930877260488621e-05,2.0321698344804678e-12,5.8035513963382923e-07,1.1051385970953537e-12,1.2750079814169861e-14,0.00025719576382026061,0.00026463164019487035,3.6407198514410601e-06,0.00030471176921144214,6.1894576570094338e-14,7.9728383238720185e-10,2.2812287186755637e-13,1.2677709110257523e-09,3.0966227643137225e-06,4.6835396026291376e-08,6.8457941842033945e-08,2.2446784421399256e-09,2.2729548061682382e-08,1.5152484116488405e-07,1.0984828903094139e-09,2.0937699316238995e-06,1.7864678075159769e-09,1.2989382024876678e-09,1.2943210505989665e-12,1.3581714256699791e-06,1.6341936327025445e-12,6.3866396638125997e-11,6.5028343292905838e-08
2.923867130425334e-06,0.0026889032911569448,7.9561018958395603e-13,7.6170272356172317e-10,3.37688406153745e-14,9.0022105345337709e-09,2.0431746193453181e-06,1.4869730186605017e-05,9.0412825213331616e-29,8.0549534534378203e-31,6.3040262501983066e-22,7.6316355138187545e-15,3.8342102166562698e-20,5.3075524427028977e-13,1.2756888887026771e-12,4.8866814084183334e-20,1.7297224695726862e-19,2.8431805287048392e-15,9.8738288027712415e-15,3.0747148105188297e-25,3.6961678284275817e-14,9.0651225028117196e-22,1.2634992101879527e-14,3.6847699155714642e-14,3.5613659909716378e-06,9.8564113586546775e-15,1.660520518362753e-12,3.7393659004406995e-07,6.2408325918792957e-37,-4.1612453020874974e-19,3.7096761807327424e-13,3.8868209333632264e-14,1.5215174417048792e-23,0.88129999999999997,0.0,0.0,0.0,0.0088663806734447445,0.10848876695965515,9.999999945200483e-05,4.1668391367661987e-05,6.9029085652235595e-05,1.6999111117234704e-05,8.5571459494713334e-11,3.081069694083949e-05,2.0260871100789678e-12,5.7888566530763396e-07,1.100844638383723e-12,1.2717796280065713e-14,0.00026544901123179161,0.00027355523815186415,3.7455765383999749e-06,0.00031465082008702968,6.3976938276455097e-14,8.2417652932205103e-10,2.3544354312338552e-13,1.3086033130696748e-09,3.1861660080032238e-06,4.8953184541998967e-08,7.1550937431784309e-08,2.3533267111322277e-09,2.3847970916703545e-08,1.6432111280175423e-07,1.0942908957751494e-09,2.1260403519943205e-06,1.8138708992538303e-09,1.3188629735728498e-09,1.2908803267657279e-12,1.4321966182720827e-06,1.8142240706447499e-12,6.5719040527514062e-11,7.0564467129204231e-08
3.001719185182869e-06,0.002688883974112331,8.5959420343855384e-13,7.8396880214525297e-10,3.3771695337533944e-14,9.2794534397757876e-09,2.0437317090862129e-06,1.5359959811498004e-05,9.9324457855317826e-29,8.5733817309166642e-31,6.7939272256657105e-22,8.1180834364828973e-15,4.0856873365107469e-20,5.4862171520885173e-13,1.3931547353162923e-12,5.4637464742642212e-20,1.8568284630505162e-19,2.9522918715489455e-15,1.0576734798028159e-14,3.4700675683316614e-25,4.0281619149639547e-14,1.0402957490732939e-21,1.3376546786431236e-14,4.0930449417117837e-14,3.6567313016727513e-06,1.012083908252638e-14,1.7521492832954514e-12,3.9665982668201553e-07,6.9037177507705717e-37,-4.1588676326209492e-19,3.9678078336357243e-13,4.2837678194068888e-14,1.6633946904164639e-23,0.88129999999999997,0.0,0.0,0.0,0.0088415810685281027,0.10848097523751499,9.9999999433085813e-05,4.222968197716981e-05,6.8871075469562388e-05,1.6942035399647645e-05,8.5370064770792004e-11,3.0705369860238185e-05,2.0206481106463577e-12,5.7752324390224405e-07,1.0970813755081088e-12,1.2687864639123576e-14,0.00027282979921000128,0.00028154414814661905,3.8396583970372148e-06,0.0003235483847672633,6.5840931859242043e-14,8.4825239949810484e-10,2.4199034229996714e-13,1.3451208829429051e-09,3.2665259116810861e-06,5.0862172059800054e-08,7.4338653084383672e-08,2.4513346984595911e-09,2.4856925678685408e-08,1.7629068394102037e-07,1.0906178373515319e-09,2.1539685918407752e-06,1.8375796184266817e-09,1.3361015685231386e-09,1.2878097676504958e-12,1.4995930170462467e-06,1.9873393906437201e-12,6.7381679891875634e-11,7.5752560287580916e-08
3.079571239940404e-06,0.0026888647683802704,9.2665765832266387e-13,8.0617399341429221e-10,3.3771340331863821e-14,9.5564925694657208e-09,2.0442737078397384e-06,1.5849089709305919e-05,1.0881495238170282e-28,9.0548570347602788e-31,7.3114406336537711e-22,8.6198294294899632e-15,4.3456664250797202e-20,5.665671617968406e-13,1.5176277408228233e-12,6.0957176107699141e-20,1.990649924984932e-19,3.0623220241537408e-15,1.1304611268655698e-14,3.9731051025467773e-25,4.3792671092154713e-14,1.1878834877070125e-21,1.4138789166930713e-14,4.5281038634456662e-14,3.7517797800352774e-06,1.0384370295449201e-14,1.845937622077419e-12,4.2001214245983105e-07,7.6160315520798346e-37,-4.156156209891273e-19,4.2349327778364256e-13,4.7068305671308751e-14,1.8138539443901517e-23,0.88129999999999997,0.0,0.0,0.0,0.0088169306186503104,0.10847322570659836,9.9999999414064991e-05,4.2771785089324952e-05,6.8709116712725011e-05,1.6886300507842237e-05,8.5163830693248046e-11,3.0602498668461277e-05,2.0152424639453572e-12,5.7612808438685974e-07,1.0934058598214922e-12,1.265721376010219e-14,0.00028016645540605964,0.00028949295547639351,3.9334679963921357e-06,0.00033240057686042613,6.7695330028656779e-14,8.7220741825807335e-10,2.4849799975326653e-13,1.3814215612279115e-09,3.3466702406218549e-06,5.2773435892360296e-08,7.7129379820984937e-08,2.549519214559109e-09,2.5867735454886486e-08,1.8868720017636834e-07,1.0870311272696768e-09,2.1808890782550358e-06,1.8604262295628184e-09,1.3527133251477814e-09,1.2847639092276104e-12,1.5676818385978234e-06,2.1713064773043208e-12,6.9039857321536532e-11,8.1135394006271543e-08
3.157423294697939e-06,0.0026888456731935895,9.9684418074112621e-13,8.2831723345386582e-10,3.3770986269492691e-14,9.8333305209963972e-09,2.0448046250444121e-06,1.6337102372103073e-05,1.1890443352075802e-28,9.6467349855839228e-31,7.8580835031482385e-22,9.1368754049087804e-15,4.6141937304643065e-20,5.8459155778063292e-13,1.6493096986063739e-12,6.7869602471685992e-20,2.1313989710493863e-19,3.1732819996253915e-15,1.2057542322894007e-14,4.3598640862849629e-25,4.750000635112099e-14,1.3501662817413918e-21,1.4921700853736969e-14,4.9907576449907083e-14,3.8465186511352698e-06,1.0647026005801384e-14,1.9418655650318859e-12,4.4398978472306084e-07,8.380021845143764e-37,-4.1530785546407281e-19,4.5110565498343356e-13,5.1567882718324123e-14,1.9731525983406656e-23,0.88129999999999997,0.0,0.0,0.0,0.0087924282646651437,0.10846551809246673,9.9999999394943554e-05,4.329522722283393e-05,6.8543727882167352e-05,1.6831797050821677e-05,8.4953400450898064e-11,3.0501884146312029e-05,2.0098699324328383e-12,5.7470453791289582e-07,1.0898109733612507e-12,1.26259392353814e-14,0.00028745946732176435,0.00029740169476891447,4.0270069463486931e-06,0.00034120718621651107,6.9540144510474983e-14,8.9604168914467841e-10,2.5496694775400499e-13,1.4175076974884227e-09,3.42660032252351e-06,5.4686511812022096e-08,7.9922438953881462e-08,2.6478494869139758e-09,2.6880065414504107e-08,2.0150848881859829e-07,1.0835237187833247e-09,2.2068461115986196e-06,1.8824487065232127e-09,1.3687258542285816e-09,1.2817427125983383e-12,1.6364259423273933e-06,2.3664603315360078e-12,7.0693600301231379e-11,8.6712897083571289e-08
3.235275349455474e-06,0.002688826687774448,1.0701957685447803e-12,8.5039757081577556e-10,3.3768023439730784e-14,1.0109969548973687e-08,2.0453275706812508e-06,1.6823983366703077e-05,1.2961251208044376e-28,1.0251283859030791e-30,8.4351829752710903e-22,9.6692228614704502e-15,4.8913152722253396e-20,6.026948604291698e-13,1.7884022624862249e-12,7.5421319267751523e-20,2.2792870927179226e-19,3.2851811272314359e-15,1.2835614149914905e-14,4.7822706045930193e-25,5.1408788408338868e-14,1.52806499807083e-21,1.5725263217047029e-14,5.4818115712409806e-14,3.9409545557556572e-06,1.0908824943694156e-14,2.0399134989438769e-12,4.68589042188574e-07,9.1980567656321905e-37,-4.1496002335887238e-19,4.7961843069824694e-13,5.6344134034738168e-14,2.1415487410995414e-23,0.88129999999999997,0.0,0.0,0.0,0.0087680729042331953,0.10845785211352764,9.9999999375722764e-05,4.3800521004845997e-05,6.8375373250323073e-05,1.677842652027121e-05,8.4739349830118398e-11,3.0403346878281588e-05,2.0045302687095813e-12,5.7325649965676578e-07,1.0862903057369073e-12,1.2594126639820698e-14,0.00029470930793715753,0.00030527043210249008,4.1202768451167194e-06,0.00034996806740354697,7.1375394340170041e-14,9.1975541057810667e-10,2.6139760570607317e-13,1.4533815754390206e-09,3.5063174748047413e-06,5.6600987764694487e-08,8.2717228479343918e-08,2.746298269761106e-09,2.7893619384518659e-08,2.1475229072213991e-07,1.0800892660333149e-09,2.2318815841801214e-06,1.9036829575868012e-09,1.3841652646631777e-09,1.2787461084489928e-12,1.7057900149629378e-06,2.5731359382069181e-12,7.2342936103827537e-11,9.2484954827686453e-08
3.3131274042130093e-06,0.00268880781132986,1.1467528290264258e-12,8.7241416085036484e-10,3.3760797016120879e-14,1.0386411608100573e-08,2.0458449620494407e-06,1.7309720902290737e-05,1.409588099147622e-28,1.0759342276788801e-30,9.0441951181712003e-22,1.0216872883437432e-14,5.1770775883534436e-20,6.2087701281986148e-13,1.9351069426038179e-12,8.3661967106433224e-20,2.4345252142141886e-19,3.3980273032533379e-15,1.3638914690003123e-14,5.4190673500468338e-25,5.5524171997946942e-14,1.722562710466059e-21,1.6549457329797409e-14,6.0020652782695133e-14,4.0350936085601474e-06,1.1169783808377672e-14,2.14006214727689e-12,4.9380624370166666e-07,1.0072522304988391e-36,-4.1456848633125828e-19,5.0903208469092008e-13,6.140471900585789e-14,2.3193011371031721e-23,0.88129999999999997,0.0,0.0,0.0,0.0087438633989493624,0.10845022748227834,9.9999999356403948e-05,4.4288165524962376e-05,6.8204468637996668e-05,1.6726100189799168e-05,8.4522194417546836e-11,3.0306725255542767e-05,1.9992232171418156e-12,5.7178745754549748e-07,1.0828380827782842e-12,1.2561852601236394e-14,0.00030191643665563504,0.00031309926114187679,4.2132792788087127e-06,0.00035868313236156804,7.320110495427813e-14,9.4334886419814504e-10,2.6779038098314199e-13,1.4890454168931764e-09,3.5858230043103118e-06,5.8516497524588583e-08,8.5513213731964247e-08,2.8448414125741912e-09,2.8908135111448932e-08,2.284162746670765e-07,1.0767220533088072e-09,2.2560351394240668e-06,1.9241629619540422e-09,1.3990562627165602e-09,1.2757740088922415e-12,1.7757404693291063e-06,2.7916682574023009e-12,7.3987891784098783e-11,9.8451414331000086e-08
3.3909794589705444e-06,0.0026887890430590962,1.2265542243118753e-12,8.9436624760805674e-10,3.3754973134245656e-14,1.06626583905185e-08,2.0463586835469065e-06,1.77943054680335e-05,1.5296406332928381e-28,1.1387337870921731e-30,9.686654156756683e-22,1.0779826107829502e-14,5.4715257298955319e-20,6.3913794543833133e-13,2.0896251011118566e-12,9.264435188899936e-20,2.5973237432273122e-19,3.5118272175438676e-15,1.4467533354422731e-14,5.9557513454992813e-25,5.9851303102201693e-14,1.9346629383316282e-21,1.7394263853242426e-14,6.5523127886198736e-14,4.1289414503081876e-06,1.1429919218682457e-14,2.2422925527196818e-12,5.1963775707859516e-07,1.1005816655154113e-36,-4.1412940200815092e-19,5.3934706216912527e-13,6.6757232631550332e-14,2.5066692285789193e-23,0.88129999999999997,0.0,0.0,0.0,0.008719798580641213,0.10844264390639609,9.9999999336988503e-05,4.4758646681164965e-05,6.8031386524326665e-05,1.6674738114872635e-05,8.430239597775066e-11,3.02118736675137e-05,1.9939485152943417e-12,5.7030053540113797e-07,1.0794491019209811e-12,1.2529185748265261e-14,0.00030908130019491483,0.0003208882997466391,4.3060158210888915e-06,0.00036735234386398111,7.501730739170019e-14,9.6682240463170987e-10,2.741456697174549e-13,1.5245013855409225e-09,3.6651182070706937e-06,6.0432715152322088e-08,8.8309919217882959e-08,2.9434574826697424e-09,2.9923380117577687e-08,2.4249804984121089e-07,1.0734169308545836e-09,2.2793443190757615e-06,1.943920895919999e-09,1.4134222437611124e-09,1.2728263218482581e-12,1.8462453491393944e-06,3.0223922156554744e-12,7.5628494173636957e-11,1.0461208909355394e-07
3.4688315137280795e-06,0.0026887703821534144,1.3096373095865389e-12,9.1625317220445585e-10,3.3748107300226748e-14,1.0938711360417358e-08,2.0468702086181437e-06,1.8277729528877488e-05,1.6564829519460492e-28,1.205821861283241e-30,1.0364109795087831e-21,1.1358082748981948e-14,5.7747045028583205e-20,6.5747757845846007e-13,2.252157947703968e-12,1.0242459688262772e-19,2.7678926125974339e-19,3.6265865517496354e-15,1.5321560786659464e-14,6.4753701828412656e-25,6.4395318934293894e-14,2.165375407995866e-21,1.825966308931876e-14,7.1333425462190884e-14,4.2225032948080941e-06,1.1689246440084257e-14,2.3465860627223215e-12,5.4607998802346629e-07,1.2000469690178325e-36,-4.1363871889111056e-19,5.7056377480978441e-13,7.2409206422431766e-14,2.7039131424084467e-23,0.88129999999999997,0.0,0.0,0.0,0.0086958772569426107,0.10843510108971047,9.9999999317477932e-05,4.5212437517917627e-05,6.7856460579039055e-05,1.6624268237557246e-05,8.4080368040592817e-11,3.0118660848584465e-05,1.9887058951975848e-12,5.6879853074004562e-07,1.0761186731366857e-12,1.2496187540785936e-14,0.00031620433342406754,0.00032863768698612793,4.3984880328852995e-06,0.00037597570968692638,7.6824037604635157e-14,9.9017645049057031e-10,2.8046385754102391e-13,1.5597515905414687e-09,3.7442043681090452e-06,6.2349350132025051e-08,9.1106921492314317e-08,3.0421274347248441e-09,3.0939148071289765e-08,2.5699517667353472e-07,1.0701692567785975e-09,2.3018446995133818e-06,1.9629872500261195e-09,1.4272853774583369e-09,1.2699029318101666e-12,1.9172742394348367e-06,3.2656426971029204e-12,7.7264769876757392e-11,1.1096676308268508e-07
3.5466835684856145e-06,0.0026887518277993135,1.3960379615620757e-12,9.3807436292379337e-10,3.3734887940451278e-14,1.1214571786009495e-08,2.0473806905788582e-06,1.875998727140229e-05,1.7903137625850062e-28,1.2594999242963595e-30,1.1078340759573243e-21,1.1951642620599742e-14,6.0866609597489905e-20,6.7589582371526733e-13,2.4229065350984635e-12,1.1306228136896755e-19,2.9464413157715354e-19,3.7423101515002997e-15,1.6201088663040105e-14,7.2691081518902175e-25,6.9161347913230389e-14,2.4157112070171581e-21,1.9145634999144603e-14,7.7459374501670468e-14,4.3157839709185398e-06,1.194777786867224e-14,2.4529243145262977e-12,5.7312937911708973e-07,1.3058994342060226e-36,-4.1309217881330691e-19,6.0268260152959902e-13,7.8368109269345567e-14,2.9112936608135518e-23,0.88129999999999997,0.0,0.0,0.0,0.0086720982161952974,0.10842759873304481,9.9999999297873727e-05,4.5649998556337351e-05,6.7679989669442101e-05,1.6574625571000215e-05,8.3856480900150317e-11,3.0026968398906173e-05,1.9834950844628947e-12,5.6728394858989498e-07,1.0728425660818516e-12,1.2462913012861276e-14,0.00032328596014084832,0.00033634758052063576,4.4906974621600625e-06,0.00038455327743237443,7.8621335842526699e-14,1.0134114764711678e-09,2.8674532027401347e-13,1.5947980898918346e-09,3.8230827612917126e-06,6.4266143159141904e-08,9.3903842956439813e-08,3.1408343232418842e-09,3.1955255628213601e-08,2.7190517616882936e-07,1.066974844651957e-09,2.3235700176740113e-06,1.9813909370577057e-09,1.4406666862836765e-09,1.2670037067517047e-12,1.9887981824729149e-06,3.5217545347080362e-12,7.889674526731711e-11,1.175151942773377e-07
3.6245356232431496e-06,0.0026887333791792644,1.4857906263420959e-12,9.5982930333412637e-10,3.3724234694644359e-14,1.1490240767902419e-08,2.0478910324625414e-06,1.9241074386972274e-05,1.9313466994849715e-28,1.3267584200015638e-30,1.1831032534634041e-21,1.2560505091435057e-14,6.4074386188957946e-20,6.9439258556021159e-13,2.6020717544992969e-12,1.2462059468065594e-19,3.133178936446049e-19,3.8590021717738959e-15,1.7106209525225667e-14,7.9755816156369682e-25,7.4154509632562601e-14,2.6868086716858222e-21,2.0052159073196153e-14,8.3908748925529584e-14,4.4087879601928961e-06,1.2205526583533934e-14,2.5612892217983666e-12,6.0078240887327822e-07,1.4183966813587412e-36,-4.1248530575567555e-19,6.3570388911320407e-13,8.4641348272227394e-14,3.1290722141011998e-23,0.88129999999999997,0.0,0.0,0.0,0.0086484602317750525,0.10842013653495193,9.9999999278177501e-05,4.607177811663616e-05,6.7502241435352076e-05,1.6525751462500541e-05,8.3631066100722366e-11,2.9936689464518422e-05,1.9783158072674986e-12,5.6575903183673206e-07,1.0696169629389838e-12,1.242941143945451e-14,0.00033032659378143541,0.00034401815427849333,4.5826456437290985e-06,0.000393085129907836,8.0409246100399821e-14,1.0365280063458421e-09,2.9299042455327566e-13,1.6296428935245118e-09,3.9017546492155426e-06,6.6182862473202308e-08,9.6700346437360231e-08,3.2395630513004144e-09,3.2971539670925084e-08,2.8722553797553565e-07,1.0638299164210324e-09,2.3445522876270227e-06,1.999159391853698e-09,1.4535861180975471e-09,1.2641285186915223e-12,2.0607895986261149e-06,3.7910625015362118e-12,8.0524446486304359e-11,1.2425711778033305e-07
