Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717)
3.074539127648721e-12,0.0026571344597021017,3.4160162366896972e-21,8.0441594956319012e-17,-6.2157162265353724e-15,3.3948387934682027e-21,2.3066593251617597e-14,1.2654301617184321e-22,-1.8395026381177434e-29,-3.3769868105092604e-19,-4.3160455326936526e-35,3.3718858668840121e-19,-5.4614592213206106e-22,-3.7779540110434907e-18,5.0407364119103215e-25,-1.8402716282417497e-29,-1.3840905841628584e-36,-8.4514504843918816e-30,-2.2724261868449631e-38,1.6663974401374628e-40,-5.8173108115609998e-30,5.461177097337727e-22,-4.1150670711818922e-41,-3.6506256240279581e-23,-6.1005149497467455e-36,2.6047189553771101e-41,-1.1798042371299219e-30,1.5285159874257741e-25,-2.6317110187496968e-41,1.5780956434155036e-32,-5.1180668317822587e-33,1.8155450722771684e-38,2.6783789996520626e-56,0.88129999999999997,0.0,0.0,0.0,0.009889968810296865,0.10880299989158396,0.0001000000000000038,1.4677631048848151e-09,1.2920757774221526e-08,1.2865371011262366e-08,6.2977734073319919e-15,8.1864599116558603e-11,7.3089550384393503e-10,2.6522114432584817e-11,1.2423673401188761e-18,2.6941570864930678e-19,5.8757260917925899e-19,6.7765000350101696e-15,1.3265316321572237e-09,1.5999705010596587e-13,8.8510409148043128e-22,6.6842779036052863e-22,3.476828348860743e-24,1.7656363922616911e-23,1.7697772182126532e-09,5.6203260137145132e-27,3.0723589548504765e-30,1.6678133996039118e-31,2.5190057888151594e-35,4.6279473168813553e-36,4.7111025114445737e-14
3.0810014121183538e-12,0.0026571344597009815,3.3860997968320266e-21,7.9729608229627201e-17,-6.1584957865609224e-15,3.3647858004497345e-21,2.3143097266163892e-14,1.2724828811826314e-22,-1.8593122895630582e-29,9.5879930071112118e-19,-4.4302351580868535e-35,-9.5935430009775277e-19,-5.9195043185435954e-22,-3.7585774382863294e-18,5.0154743852846155e-25,-1.8601133873551261e-29,-1.3906132843296819e-36,-9.6280340667570351e-30,-2.295631936049022e-38,1.6926526532872226e-40,-5.9618500542286419e-30,5.9192585336697901e-22,-4.1886116957282637e-41,-3.7411981765490513e-23,-6.3679664602011574e-36,2.7217570026869963e-41,-2.1879205758703415e-30,1.5208625854104567e-25,-2.747169372932219e-41,2.9269629507008478e-32,-5.2095107195755722e-33,1.8606792666151846e-38,7.5817440160360508e-56,0.88129999999999997,0.0,0.0,0.0,0.0098899687447696859,0.10880299989116227,0.00010000000000000379,1.4708481418471083e-09,1.2947890959715984e-08,1.2892242928358581e-08,6.3109990334700685e-15,8.2205901392649827e-11,7.3093627212732406e-10,2.6602406901920081e-11,1.2475469849079884e-18,2.7023133715664328e-19,5.9139273109423154e-19,6.805005368467034e-15,1.3299477802675995e-09,1.6067004078716714e-13,8.8779494242396667e-22,6.7264579883476594e-22,3.4922508108297681e-24,1.7773943099983947e-23,1.7743348344843889e-09,5.6701888028328329e-27,3.1063823096623772e-30,1.6862897226042547e-31,2.5524588456738077e-35,4.684672829241698e-36,4.7308856415333115e-14
3.0939259810576197e-12,0.0026571344596987355,3.3267786999005623e-21,7.8317715524671993e-17,-6.1004280714783427e-15,3.3051888733093203e-21,2.3296804077332587e-14,1.286667489630941e-22,-1.8864255931297038e-29,-4.1623165308408086e-21,-4.5822857195988032e-35,3.5450938315420295e-21,-6.5531299129913389e-22,-3.7409971655196467e-18,4.9925688841443081e-25,-1.8872922668813532e-29,-1.4089078265542441e-36,-1.1970694534380705e-29,-2.3510694646007627e-38,1.7329665859243723e-40,-6.14669990142106e-30,6.5529685448888226e-22,-4.3403459928541342e-41,-3.8569017405716917e-23,-6.9107213119933146e-36,2.9537315941642295e-41,-4.4296565261468864e-30,1.5014836027284336e-25,-2.9814727968520141e-41,5.9295248740458888e-32,-5.398163054667477e-33,1.9184018508297208e-38,3.7238745010751884e-55,0.88129999999999997,0.0,0.0,0.0,0.0098899686137154056,0.10880299989031671,0.00010000000000000377,1.4770182156248929e-09,1.3002157171026049e-08,1.294598467023369e-08,6.337450209050443e-15,8.2890595763476692e-11,7.3101646637590576e-10,2.6763097827367608e-11,1.2579379903405779e-18,2.718636708240914e-19,5.9908392925104088e-19,6.8621954553948456e-15,1.3367806400572744e-09,1.6202025745682031e-13,8.931803259913647e-22,6.8113495829088447e-22,3.5231970942957636e-24,1.8010666700858334e-23,1.7834508189196513e-09,5.7709126420673561e-27,3.1753376722033074e-30,1.7237360911311888e-31,2.6204832053466377e-35,4.799859158792157e-36,4.7705757285981478e-14
3.1197751189361513e-12,0.00265713445969422,3.2095210877495944e-21,7.5526563386034216e-17,-6.023461892964103e-15,3.1873708027203911e-21,2.3605905506495306e-14,1.315355511161077e-22,-1.9099424068122052e-29,-8.4664721376449605e-20,-4.7366303985380389e-35,8.3998458993455494e-20,-7.0534003637554446e-22,-3.722273102433533e-18,4.9681977557523515e-25,-1.9109427382810806e-29,-1.4662880936333553e-36,-1.6631716330593644e-29,-2.4979667827205218e-38,1.7659919787451335e-40,-6.3119396153380053e-30,7.0534318016960782e-22,-4.6534701862910129e-41,-3.9599366046531082e-23,-8.0122800343648168e-36,3.4126758480556948e-41,-9.3476259157818748e-30,1.4543722138284609e-25,-3.4569942679339807e-41,1.2527012008224326e-31,-5.7874266712019506e-33,1.9700028906675187e-38,1.7185275511256589e-54,0.88129999999999997,0.0,0.0,0.0,0.0098899683516069804,0.1088029998886168,0.00010000000000000375,1.4893583625932553e-09,1.3110689130243605e-08,1.3053459787433732e-08,6.390352333828012e-15,8.4268341060940427e-11,7.3117164597401888e-10,2.7084897359580842e-11,1.2788468233621981e-18,2.7513258111981143e-19,6.1467150666270807e-19,6.9772933076773076e-15,1.3504485465709885e-09,1.6473763195639186e-13,9.0396559564337667e-22,6.9832706782112547e-22,3.5854949936564881e-24,1.8490412638375418e-23,1.8016857055146863e-09,5.9764022956808874e-27,3.3169501520842328e-30,1.8006402359591641e-31,2.7611156559166694e-35,5.037328308168511e-36,4.8504511746779812e-14
3.1456242568146828e-12,0.0026571344596896737,3.0935877004298446e-21,7.2766568041364793e-17,-5.9747726093024302e-15,3.0708662032743155e-21,2.3917079630410669e-14,1.3444712607557802e-22,-1.9178917713086694e-29,1.5724938386717693e-20,-4.8124480972107178e-35,-1.6431007243814303e-20,-7.4545462113255284e-22,-3.7149553327813768e-18,4.9587043098401449e-25,-1.9190275295417109e-29,-1.5512295818360324e-36,-2.1273884987124064e-29,-2.6928791799289363e-38,1.7785648020515144e-40,-6.3700276610679907e-30,7.4547916812125932e-22,-4.9738443047840772e-41,-3.9956657515352656e-23,-9.1257714366157641e-36,3.8677549954862798e-41,-1.4711053912398433e-29,1.3984025757554872e-25,-3.937647459638949e-41,1.9735473890454212e-31,-6.1856391571964034e-33,1.9881451976941934e-38,4.1401245156598851e-54,0.88129999999999997,0.0,0.0,0.0,0.0098899680894987078,0.10880299988690521,0.00010000000000000376,1.5016985087786753e-09,1.3219220505767575e-08,1.3160923752826408e-08,6.4432541740142425e-15,8.5657224840416076e-11,7.3132008617502917e-10,2.7407245639023973e-11,1.2999246980728068e-18,2.7840706579219747e-19,6.3053446478001013e-19,7.0933480625975047e-15,1.3641192825805696e-09,1.6747759458402604e-13,9.1476992000609032e-22,7.1580584470081711e-22,3.64833319667201e-24,1.8978606774956237e-23,1.8199243671173435e-09,6.1873463018121676e-27,3.4635881034087072e-30,1.8802750982834522e-31,2.9080087522645795e-35,5.2844682782009911e-36,4.9309869363195308e-14
3.1714733946932143e-12,0.0026571344596850966,2.9785588533676643e-21,7.0027788831087375e-17,-5.9394046027986775e-15,2.9552564932415404e-21,2.4230251671620341e-14,1.3740183341991837e-22,-1.9204774558217327e-29,-2.6698565425961412e-20,-4.8592346656686486e-35,2.5985094383446547e-20,-7.5291346301874657e-22,-3.7129114340266214e-18,4.9560901036777197e-25,-1.9217493742805363e-29,-1.6635996013124651e-36,-2.5908070010338717e-29,-2.9358639071147392e-38,1.7836188866928141e-40,-6.3885118040143974e-30,7.5296027358751679e-22,-5.297258733130887e-41,-4.0065154311375507e-23,-1.0244246559227621e-35,4.3211614346444121e-41,-2.0260230620148701e-29,1.3379881080277957e-25,-4.4204315272929527e-41,2.7209905055776606e-31,-6.5875635417391093e-33,1.9939192928664546e-38,7.8599603202337428e-54,0.88129999999999997,0.0,0.0,0.0,0.0098899678273905705,0.10880299988518193,0.00010000000000000375,1.5140386541811532e-09,1.3327751323969901e-08,1.3268376571408285e-08,6.4961557425528219e-15,8.7057242106000939e-11,7.3146206517857162e-10,2.773013147233328e-11,1.3211715386527513e-18,2.8168701113492797e-19,6.4667531956197297e-19,7.2103597176735829e-15,1.3777927312692958e-09,1.7024014522542641e-13,9.2559292127075643e-22,7.335735328975114e-22,3.7117115093055729e-24,1.9475318488264952e-23,1.8381666478779536e-09,6.4038356648385931e-27,3.6153778732585369e-30,1.962709398560712e-31,3.0613733572724736e-35,5.5415741530665524e-36,5.0121829481071037e-14
3.1973225325717458e-12,0.002657134459680487,2.8642321833370976e-21,6.7305430968908115e-17,-5.9088737043237831e-15,2.840339541217866e-21,2.4545372906965074e-14,1.4040003728887033e-22,-1.9212335964025491e-29,-3.2062639553064127e-20,-4.8955570065658802e-35,3.1336767363548411e-20,-7.6528000889566678e-22,-3.712811565575621e-18,4.9560112878769476e-25,-1.9226419593782828e-29,-1.8033337769682123e-36,-3.0539510775838409e-29,-3.2270467380831974e-38,1.7858042958149074e-40,-6.3927191788005797e-30,7.6534961890799812e-22,-5.6218260360912097e-41,-4.0083886511080351e-23,-1.13646771521055e-35,4.7739386073363577e-41,-2.5933103735592656e-29,1.2741895387970491e-25,-4.9040387368318208e-41,3.4864629901842807e-31,-6.9908510633549328e-33,1.9952335634141692e-38,1.2711607429945231e-53,0.88129999999999997,0.0,0.0,0.0,0.0098899675652825494,0.10880299988344699,0.00010000000000000375,1.5263787988006891e-09,1.3436281604436624e-08,1.3375818248340101e-08,6.5490570489438814e-15,8.8468387697663825e-11,7.3159785929622813e-10,2.8053543516086811e-11,1.3425872667915052e-18,2.8497230191733742e-19,6.6309667595521425e-19,7.32832827053729e-15,1.3914687766132435e-09,1.7302528376709429e-13,9.3643422102891943e-22,7.5163245084118e-22,3.7756297312596265e-24,1.9980619440450455e-23,1.8564123930045496e-09,6.6259651396962849e-27,3.7724520477062143e-30,2.0480152528083806e-31,3.2214324831849266e-35,5.8089573637078905e-36,5.0940391424760464e-14
3.2490208083288088e-12,0.002657134459671178,2.6376236508466644e-21,6.1908511650528311e-17,-5.8486091544001647e-15,2.6125230820923499e-21,2.518133916868998e-14,1.4652825902751315e-22,-1.9194488595340465e-29,3.9828750147411855e-20,-4.9536676315094334e-35,-4.0540117033229492e-20,-7.5058029255303197e-22,-3.7129482907076768e-18,4.956293122325179e-25,-1.9211305015218046e-29,-2.1648300861235227e-36,-3.9795784889628324e-29,-3.9545976111487763e-38,1.7839204733038985e-40,-6.3813311679038443e-30,7.5069584709902507e-22,-6.2727896966219273e-41,-3.9996980469127414e-23,-1.3608405147727616e-35,5.6779222116395352e-41,-3.7347651594394103e-29,1.1415916671329816e-25,-5.872427216294485e-41,5.031745363786061e-31,-7.7994865524421668e-33,1.9916704968435703e-38,2.6387202686022984e-53,0.88129999999999997,0.0,0.0,0.0,0.0098899670410668352,0.10880299987994224,0.00010000000000000373,1.5510590856909353e-09,1.3653340606573701e-08,1.359066819637289e-08,6.6548589018143142e-15,9.1324044742545194e-11,7.3185185591463759e-10,2.8701905435161544e-11,1.385925095623716e-18,2.9155850534213398e-19,6.967905823145647e-19,7.5671360616757181e-15,1.4188282528835868e-09,1.7866332414981637e-13,9.5817035475182712e-22,7.8863256948568953e-22,3.9050851617378878e-24,2.1017254582944301e-23,1.892913736852538e-09,7.0874998637912609e-27,4.1029569881102537e-30,2.2275154324347046e-31,3.5624912574571064e-35,6.3757494760628689e-36,5.2597318286478051e-14
3.3007190840858718e-12,0.002657134459661744,2.41363447853481e-21,5.6572775078927093e-17,-5.7782647244213477e-15,2.3872908764854644e-21,2.5824842406768086e-14,1.5283466077361043e-22,-1.9174174419682482e-29,3.8631833725843835e-21,-5.0160856651893457e-35,-4.563012260785196e-21,-7.3888989583239299e-22,-3.7089878336163573e-18,4.9512348762946601e-25,-1.9193720830144055e-29,-2.6355760710381045e-36,-4.9046022853631488e-29,-4.8768008772822319e-38,1.7801108482760558e-40,-6.3758880379300644e-30,7.3904983146245694e-22,-6.9231424378937303e-41,-3.9947909000543314e-23,-1.5850247057804312e-35,6.5803532845180479e-41,-4.8372465887375134e-29,1.0105382370453969e-25,-6.8399159854054458e-41,6.5294288562250432e-31,-8.6070798129622691e-33,1.9899492965395746e-38,4.3570272084290872e-53,0.88129999999999997,0.0,0.0,0.0,0.009889966516851513,0.10880299987639103,0.00010000000000000373,1.5757393694494156e-09,1.3870397614990129e-08,1.380547363826878e-08,6.7606597828024565e-15,9.4224154636821738e-11,7.3208410059875188e-10,2.935224437854608e-11,1.4299375572051703e-18,2.9816479210868392e-19,7.3163717229062344e-19,7.8097714193257768e-15,1.4461968612702306e-09,1.8439171487582972e-13,9.799754157416499e-22,8.2682478778455975e-22,4.0366978855929539e-24,2.2089086401922507e-23,1.9294272644817835e-09,7.5727235687902756e-27,4.4562040316086409e-30,2.4193745909459644e-31,3.9330703923702538e-35,6.9874665602506651e-36,5.4280644535601694e-14
3.3524173598429348e-12,0.002657134459652188,2.1923795742594674e-21,5.1300930802341055e-17,-5.7027008197899784e-15,2.1647566480748614e-21,2.6475967437641904e-14,1.5932227194470077e-22,-1.9171811024885081e-29,1.0219175807923866e-19,-5.0871216098145688e-35,-1.0288740791529893e-19,-7.3463560262194296e-22,-3.7029538647441706e-18,4.9434760420101585e-25,-1.9194082559954206e-29,-3.2154806612618357e-36,-5.8287196479707811e-29,-5.9950286822306609e-38,1.7788011530939467e-40,-6.3823113163373609e-30,7.3483900224541808e-22,-7.5721598871517288e-41,-3.9973602122006129e-23,-1.8088441742748983e-35,7.4806663545267862e-41,-5.9179027240976573e-29,8.7818489537453707e-26,-7.8057446518401983e-41,8.0039976856669082e-31,-9.4127393147038912e-33,1.9919204879958031e-38,6.5282964605665425e-53,0.88129999999999997,0.0,0.0,0.0,0.0098899659926365447,0.10880299987279352,0.00010000000000000376,1.6004196500761308e-09,1.4087452712769278e-08,1.4020234617517261e-08,6.8664597323517679e-15,9.7168673897082003e-11,7.3229655966438783e-10,3.0004472252979118e-11,1.474623991615663e-18,3.0479026733316752e-19,7.6765862588378291e-19,8.0562343274834236e-15,1.4735737761122526e-09,1.9021045507999552e-13,1.0018464624480086e-21,8.6622867002256683e-22,4.1704662191040565e-24,2.3196718983631762e-23,1.9659518743463801e-09,8.0824623611474676e-27,4.8333877477211476e-30,2.6242425602650331e-31,4.3352463035985978e-35,7.6469825996695318e-36,5.5990364478516166e-14
3.4041156355999978e-12,0.0026571344596425096,1.9740209641157303e-21,4.6096803621011531e-17,-5.6256999951947476e-15,1.9450808745045124e-21,2.7134671247963594e-14,1.6599411926826353e-22,-1.9181581897134178e-29,-7.4804953714456371e-20,-5.1656201876029377e-35,7.4111967784033694e-20,-7.3196099974470863e-22,-3.6962232362346987e-18,4.9348104065597554e-25,-1.9206576907148262e-29,-3.9044414485662841e-36,-6.7515057795854107e-29,-7.310603097928074e-38,1.7792430834559306e-40,-6.3990636657348413e-30,7.3220799222610364e-22,-8.2213172936390934e-41,-4.0064064496682064e-23,-2.0325501270577909e-35,8.3779677267633833e-41,-7.0024258928763007e-29,7.4023986639390425e-26,-8.7709981300407772e-41,9.4905935502619133e-31,-1.0218303613536745e-32,1.9971062109784638e-38,9.2062013868869361e-53,0.88129999999999997,0.0,0.0,0.0,0.0098899654684218956,0.10880299986914985,0.00010000000000000375,1.6250999275710826e-09,1.4304505979415253e-08,1.4234951177192702e-08,6.9722587893139612e-15,1.0015755945497852e-10,7.3249098121629241e-10,3.0658506147868917e-11,1.5199837452341575e-18,3.1143408877922946e-19,8.0487704341844528e-19,8.3065247721325725e-15,1.5009582633761028e-09,1.961195439475709e-13,1.0237807265580129e-21,9.0686361014147265e-22,4.3063884971486201e-24,2.4340750765497024e-23,2.0024865871440122e-09,8.617551261307397e-27,5.2357392080637102e-30,2.8427890803094862e-31,4.7712001023493502e-35,8.3572978184620088e-36,5.7726472475972052e-14
3.4558139113570608e-12,0.002657134459632708,1.7585071109717467e-21,4.0959158007825018e-17,-5.5621273840119667e-15,1.7282110807206334e-21,2.780118648123759e-14,1.7285318059145544e-22,-1.9188526777273271e-29,1.3155045636025886e-19,-5.2327785025231128e-35,-1.3224529889199616e-19,-7.3370820858639776e-22,-3.6949672552761908e-18,4.9332885648437989e-25,-1.9216247904575193e-29,-4.7023001630676192e-36,-7.6730821444984033e-29,-8.8247580486361666e-38,1.7807956712107286e-40,-6.4004320085306046e-30,7.3399931625644302e-22,-8.8718336121470947e-41,-4.0057806137230554e-23,-2.2564054630727612e-35,9.2725256968887053e-41,-8.0998183188756316e-29,5.9524062657695143e-26,-9.7368116974757946e-41,1.1000673606197615e-30,-1.102528581460905e-32,1.997477978656615e-38,1.2351611587464714e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899649442075587,0.10880299986546009,0.00010000000000000375,1.6497802019342716e-09,1.4521557476101902e-08,1.4449623359201973e-08,7.0780569833684174e-15,1.0319076940947707e-10,7.3266888299080053e-10,3.131426960227619e-11,1.5660161821551811e-18,3.1809547972847256e-19,8.4331406178328986e-19,8.5606427413036113e-15,1.5283496857605032e-09,2.0211898072397891e-13,1.0457756530665427e-21,9.4874849313016801e-22,4.4444631022867432e-24,2.5521764085252633e-23,2.0390305526266007e-09,9.1788197504876395e-27,5.6645057719958795e-30,3.0756928060939171e-31,5.2431852587079558e-35,9.1214929463411677e-36,5.9488963041579645e-14
3.5592104628711872e-12,0.00265713445961274,1.3325829645953797e-21,3.0801969147502547e-17,-5.5106899839564416e-15,1.2994565129820296e-21,2.9157438543227056e-14,1.8714499488042363e-22,-1.9203263879006281e-29,-3.363420848584767e-19,-5.3424672428265552e-35,3.3564019479369728e-19,-7.4031456536720679e-22,-3.7224717613086118e-18,4.9693861532532438e-25,-1.9236444946193627e-29,-6.6246571960547081e-36,-9.5214287471416322e-29,-1.2455582445156131e-37,1.7906632082804497e-40,-6.3689895184830391e-30,7.4069539803773321e-22,-1.0171114617110363e-40,-3.9830283271835685e-23,-2.7044577475557104e-35,1.1071287049333225e-40,-1.0331894973448156e-28,2.844767665987774e-26,-1.1669658372907655e-40,1.4090735120689086e-30,-1.2636246147696918e-32,1.987519287145111e-38,2.0151576548630677e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899638957797315,0.10880299985794289,0.00010000000000000377,1.699140741265365e-09,1.4955655414051229e-08,1.4878834756400558e-08,7.2896509072298513e-15,1.0938999635266226e-10,7.3298057894622586e-10,3.2630696982682156e-11,1.6600965842662246e-18,3.3146804242395071e-19,9.239302639623891e-19,9.0803612106161103e-15,1.5831510466922989e-09,2.1438889512038362e-13,1.0899378752397774e-21,1.0363430424008705e-21,4.727062890283322e-24,2.7997045051940841e-23,2.1121431875389136e-09,1.0383253910973569e-26,6.6064405806012416e-30,3.5873775690945449e-31,6.3047667614252163e-35,1.0824452894526989e-35,6.3093070121385702e-14
3.652267359233901e-12,0.0026571344595943515,9.5255496101271249e-22,2.1735486114332443e-17,-5.473139652036396e-15,9.1674580397321805e-22,3.040416944588551e-14,2.0067807161336629e-22,-1.9205384745915523e-29,-4.7741166247148516e-20,-5.4348214064609295e-35,4.7074159350467698e-20,-7.0497554459617225e-22,-3.7510060303162902e-18,5.0067854645566267e-25,-1.9243484152129535e-29,-8.7282076846353789e-36,-1.1197372813120864e-28,-1.6420896870777338e-37,1.7987735074361284e-40,-6.3307626982856817e-30,7.0543566160291728e-22,-1.1334565814839417e-40,-3.9563700855218228e-23,-3.1080197919633863e-35,1.2713121288513464e-40,-1.2303768381531258e-28,-5.2300115691645021e-28,-1.3410288467939419e-40,1.6840133321728417e-30,-1.4077821294606952e-32,1.9754162625299604e-38,2.8530150168305254e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899629521954548,0.10880299985102096,0.0001000000000000038,1.7435652159527296e-09,1.5346338238556787e-08,1.5264973657651173e-08,7.4800828452606508e-15,1.1512047470516926e-10,7.332173054350644e-10,3.3820699961788246e-11,1.7470632198188296e-18,3.4355635863821903e-19,1.0008691981983954e-18,9.5611978713136108e-15,1.6324906578188427e-09,2.2574080096846082e-13,1.1298680800345646e-21,1.1196404069041032e-21,4.9887476673568919e-24,3.0357049043087663e-23,2.1779690897511638e-09,1.156528043308392e-26,7.557732988793453e-30,4.1041844913793083e-31,7.4080951291851805e-35,1.2574798536608106e-35,6.642694049405804e-14
