Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664)
1.8101772798639163e-10,0.0025160286387161356,2.6139106227997588e-19,9.7064900669717204e-15,3.0036462893099188e-15,-1.1088025563626773e-15,3.790525492496653e-12,2.0691619073687002e-18,-2.3637689616039112e-28,-1.6062929617620498e-23,3.0313013228265377e-30,-9.0488145263620216e-15,-5.7906209801164138e-15,-4.5399949451789402e-18,-2.1411834118236084e-19,1.8846276739525493e-30,-3.1289094399303681e-30,-6.9674740443676649e-27,6.1458200549869676e-30,6.5600062091340923e-39,2.7046131153809314e-27,7.0904868794014789e-15,1.2373015615102998e-23,3.299330337996665e-16,4.9459892420751242e-13,6.4839176419993531e-23,-3.0484666744479314e-19,-5.1954666124865099e-16,-4.4380222678659878e-38,7.210247470525896e-21,1.958318758365092e-24,2.0598390832598851e-31,1.7548532332613685e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896970358494374,0.1088029675825357,0.00010000000000000383,1.7734751167058002e-08,1.3759392525231208e-07,1.0671272983824643e-07,1.1626515712489874e-13,3.164557764055224e-08,3.4756571845243454e-11,7.6795933095052546e-10,7.4984365103524801e-16,1.1640080390710438e-17,2.1143174507140758e-14,2.0222109339881908e-12,4.1126566566823777e-09,4.828278322384017e-11,9.68358132727251e-21,2.1598705367012021e-18,1.7983387032144654e-22,2.4689053544791068e-20,4.30745407998437e-09,3.1948350755238232e-22,1.0366524912783416e-23,1.5456052434147975e-25,1.5100527831607532e-27,9.3098359956043804e-29,3.4022537507643518e-12,4.9427719012216202e-13,3.2173416315305307e-16
1.8576515835925646e-10,0.002516028635336332,2.6735909063953402e-19,9.8948141060654273e-15,2.8677562629644598e-15,-1.1388593779177682e-15,3.9857743613579031e-12,2.276700705144483e-18,-2.4149720654301868e-28,7.123907908108992e-23,3.1987311945215492e-30,-8.9479835606164893e-15,-5.6009391549932876e-15,-4.5626823202431789e-18,-2.2129724362028004e-19,1.210346928800889e-30,-3.3120691257150501e-30,-7.1813206154804076e-27,6.4873521699005512e-30,6.6776768273336887e-39,2.919632504291269e-27,6.9352907111571641e-15,1.3023348279387161e-23,3.3989250156346939e-16,5.3152716286531367e-13,7.1562602987533049e-23,-3.1320670815654246e-19,-5.3389660671755626e-16,-4.6444414689945699e-38,7.5734189763639482e-21,2.0706256122997819e-24,2.227961151737494e-31,1.8521400927941742e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896890892433333,0.10880296623886949,0.00010000000000000384,1.8199832600827297e-08,1.4120212039503283e-07,1.0901800653176878e-07,1.1931403937064445e-13,3.2968683450404301e-08,3.4756545249600781e-11,7.8831949646790815e-10,7.8119474457441892e-16,1.1948682703993053e-17,2.3040973472331635e-14,2.1301524400971262e-12,4.2209500324557738e-09,5.0848331184774982e-11,9.9637679761406126e-21,2.3281227121219023e-18,1.9110000005438092e-22,2.6826428182454877e-20,4.4208769874628941e-09,3.5530056664121437e-22,1.1804985964125593e-23,1.7614237406992132e-25,1.7648431396606666e-27,1.0865250905629115e-28,3.557459868375806e-12,5.3118137443371546e-13,3.4578851684598532e-16
1.905125887321213e-10,0.0025160286319235673,2.7309380436018608e-19,1.0071856172594819e-14,2.8222806984004733e-15,-1.1675824518176036e-15,4.1859615824413481e-12,2.49917318343564e-18,-2.4615574730230596e-28,-4.9174054807176254e-23,3.3624594565264188e-30,-8.9864237659364685e-15,-5.554396163628217e-15,-4.5852664878298876e-18,-2.2835076190772126e-19,1.2022041810833069e-30,-3.501227613057591e-30,-7.3961962767403037e-27,6.8218331022343188e-30,6.7869091675217032e-39,3.1457711583878402e-27,6.9215976824810574e-15,1.3689842988378046e-23,3.4955317267921884e-16,5.7011549378195755e-13,7.8779187735319414e-23,-3.2120941827512731e-19,-5.4764741394915327e-16,-4.8541815339906729e-38,7.9321659606044733e-21,2.1863413248273892e-24,2.4055940750880285e-31,1.947400303660573e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896811425865476,0.1088029648820952,0.00010000000000000383,1.8664912195948652e-08,1.4481030689812305e-07,1.1131016804720913e-07,1.2236291423574916e-13,3.4304892378402004e-08,3.4756518653779527e-11,8.0867961267883503e-10,8.1285631801480445e-16,1.2257284269929772e-17,2.5053020952036481e-14,2.2409308797074028e-12,4.3292433166783063e-09,5.3480283944946388e-11,1.0245178335745949e-20,2.5045858593965003e-18,2.0282993558508535e-22,2.9095429051233312e-20,4.5342998082065588e-09,3.9414734602762894e-22,1.3400523407968759e-23,2.0010228058210334e-25,2.0547119444014882e-27,1.2633051105186544e-28,3.715097835128624e-12,5.6974456814331569e-13,3.7092573185056974e-16
1.9526001910498612e-10,0.0025160286284792244,2.7883757725344143e-19,1.0247228422141897e-14,2.8240167503605373e-15,-1.1962835967649492e-15,4.3910198666460505e-12,2.7372786802580096e-18,-2.5076511838230341e-28,-1.9089435986780697e-23,3.5310681042026387e-30,-9.1185489029776951e-15,-5.6015752820620886e-15,-4.6090695129316264e-18,-2.3547063460142855e-19,1.6504489101357743e-30,-3.6961097994749609e-30,-7.6121904334908654e-27,7.1664168599212093e-30,6.8971289549839192e-39,3.3833430318470232e-27,7.001563713163013e-15,1.4372465593144385e-23,3.5925825106739819e-16,6.1038946628331761e-13,8.6510607346168194e-23,-3.2921097985543547e-19,-5.6140147309320885e-16,-5.0668155129610894e-38,8.3011942038510127e-21,2.305396588766544e-24,2.5935022032875261e-31,2.0455182882911e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896731958790611,0.10880296351276268,0.00010000000000000385,1.9129989952425481e-08,1.4841848476984181e-07,1.135897642513016e-07,1.2541178172677515e-13,3.5653654583503857e-08,3.4756492057779596e-11,8.2903967963173721e-10,8.4481534280928647e-16,1.2565885089254632e-17,2.7182873591302563e-14,2.354548756446435e-12,4.4375365093494273e-09,5.6178641240656752e-11,1.0527813481142821e-20,2.6894270388165615e-18,2.1503503548710611e-22,3.150136546482324e-20,4.6477225422158265e-09,4.3620518369060024e-22,1.5165998782108355e-23,2.2663768308391438e-25,2.383472034992895e-27,1.463622115457843e-28,3.8751191486001798e-12,6.0999230388271261e-13,3.9716250231309087e-16
2.0000744947785095e-10,0.00251602862500463,2.8475019562661805e-19,1.0427261961333066e-14,2.8602703706029569e-15,-1.2257506931981055e-15,4.6008151480520375e-12,2.9917194731601996e-18,-2.5557248549989573e-28,-1.3748512603685969e-22,3.7091168640946461e-30,-9.2779850842720376e-15,-5.6738013305775272e-15,-4.6343418823644359e-18,-2.4277490984745787e-19,2.1434024253435797e-30,-3.8967407231249048e-30,-7.8294470189220558e-27,7.5302374573392286e-30,7.0130804987905816e-39,3.6326228584169937e-27,7.1074565150269478e-15,1.5071182307925109e-23,3.6921611463176912e-16,6.5237412276925185e-13,9.4778853308927741e-23,-3.3742553322084686e-19,-5.7552117122867198e-16,-5.2824485325474747e-38,8.688316610030026e-21,2.4278607535002983e-24,2.7922927511318163e-31,2.1490960951615892e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896652491208617,0.10880296213139885,0.00010000000000000387,1.95950658702612e-08,1.5202665401540129e-07,1.1585732194316641e-07,1.2846064184774014e-13,3.7014443290981197e-08,3.4756465461600903e-11,8.4939969738663131e-10,8.7705933696969892e-16,1.287448516287737e-17,2.9434090101106929e-14,2.4710085844970286e-12,4.5458296104685878e-09,5.8943402808434339e-11,1.0811674491410808e-20,2.8828115450137398e-18,2.2772674160193412e-22,3.4049672536094258e-20,4.761145189491143e-09,4.8166244780000232e-22,1.7115009525220958e-23,2.5595758344498849e-25,2.7552486640268991e-27,1.6899637318157892e-28,4.0374767741090057e-12,6.5194960768903965e-13,4.2451519097967188e-16
2.0475487985071578e-10,0.0025160286215010538,2.9082331376098766e-19,1.061160736961401e-14,2.9054987563567424e-15,-1.2557685225266262e-15,4.8152700127353583e-12,3.2631954190094574e-18,-2.6051969587213026e-28,-7.2707577516768963e-23,3.8948146519481001e-30,-9.4156448387995864e-15,-5.7226138914490872e-15,-4.6598806965671575e-18,-2.5023438592661062e-19,2.4541528714657253e-30,-4.1033548876571839e-30,-8.0480135307790563e-27,7.9097382380867624e-30,7.1332532659637818e-39,3.8938474106475119e-27,7.1905564737764425e-15,1.578595958629629e-23,3.7937214056169076e-16,6.9609401435416594e-13,1.0360622480971929e-22,-3.4579481206818744e-19,-5.8990813867544396e-16,-5.5013778887038289e-38,9.0904934443888773e-21,2.5538508777374325e-24,3.0022809806316668e-31,2.2571209728073104e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896573023119442,0.10880296073850848,0.00010000000000000388,2.0060139949459196e-08,1.5563481463288014e-07,1.1811334584618336e-07,1.3150949459666295e-13,3.8386753800588168e-08,3.4756438865243429e-11,8.6975966592304481e-10,9.0957634156530095e-16,1.318308449048766e-17,3.1810230529647714e-14,2.5903128877755838e-12,4.6541226200352351e-09,6.1774568384945556e-11,1.1096762449275094e-20,3.0849029293948995e-18,2.409165731007188e-22,3.6745911969135828e-20,4.8745677500329352e-09,5.3071469187792478e-22,1.9261915427313204e-23,2.8828298002051765e-25,3.1744974707061483e-27,1.9450179002679825e-28,4.2021250877774553e-12,6.956410146351513e-13,4.529998394250971e-16
2.0950231022358061e-10,0.002516028617969711,2.9703337061673282e-19,1.0799311315697909e-14,3.0017265385386149e-15,-1.285924443151307e-15,5.0344090659480705e-12,3.552417693215695e-18,-2.6548690069204738e-28,-3.2458309918705224e-22,4.0856567400764599e-30,-9.5689909678334337e-15,-5.7866807554540859e-15,-4.6870136791033537e-18,-2.5778918251739387e-19,2.8130651862315317e-30,-4.3161238797906374e-30,-8.2678905015994177e-27,8.2999269308900663e-30,7.2578387946691866e-39,4.1673168468853268e-27,7.2890366220574814e-15,1.6516764122047358e-23,3.8961859578785483e-16,7.4157321536942076e-13,1.1301532246905464e-22,-3.5420681393157888e-19,-6.0437298146963293e-16,-5.7237146754417674e-38,9.5034298528082423e-21,2.6834331226809935e-24,3.2237404113697657e-31,2.3681696427770544e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896493554523086,0.10880295933457507,0.00010000000000000389,2.0525212190022887e-08,1.5924296661481471e-07,1.2035831952190887e-07,1.3455833996690705e-13,3.9770102572719326e-08,3.4756412268707129e-11,8.9011958518644923e-10,9.423548990691762e-16,1.3491683071259005e-17,3.4314855668530187e-14,2.7124641992116431e-12,4.7624155380488201e-09,6.4672137706747918e-11,1.1383078440779181e-20,3.2958630216721514e-18,2.5461612129951934e-22,3.9595772735095957e-20,4.9879902238416158e-09,5.8356481134852958e-22,2.1621865697840159e-23,3.2384731257784479e-25,3.6460232584345799e-27,2.2316845501887805e-28,4.3690198239794108e-12,7.4109058332254359e-13,4.826321775372026e-16
2.1424974059644545e-10,0.0025160286144117693,3.033963706063893e-19,1.0990993431757697e-14,3.0739831840258654e-15,-1.3161922445771293e-15,5.2582734018879993e-12,3.8601188781008002e-18,-2.7047625812545751e-28,-8.720640407159091e-23,4.2818984814800124e-30,-9.723600024557496e-15,-5.8516542717443178e-15,-4.7144902027487821e-18,-2.6543519580862256e-19,3.2643258372184811e-30,-4.5350804239480719e-30,-8.4890976869378641e-27,8.7013218052001866e-30,7.3873329054529769e-39,4.4532782840204386e-27,7.3885181687782903e-15,1.7263562787256014e-23,3.9994830283817371e-16,7.8883533724109169e-13,1.2302904206482558e-22,-3.6265439954279602e-19,-6.1890360023232457e-16,-5.949378806794028e-38,9.927501194894121e-21,2.8166217422797107e-24,3.4570732950440755e-31,2.4823875075935688e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896414085419479,0.10880295792006185,0.00010000000000000389,2.0990282591955674e-08,1.6285110996086436e-07,1.2259270624015969e-07,1.3760717795787856e-13,4.1164026358382961e-08,3.475638567199199e-11,9.1047945516400137e-10,9.7538403274284762e-16,1.380028090499673e-17,3.6951526532326999e-14,2.8374650600852805e-12,4.8707083645087942e-09,6.7636110510236954e-11,1.1670623555979211e-20,3.5158519510200141e-18,2.6883704488958183e-22,4.2605071676815614e-20,5.1014126109175744e-09,6.4042320064241371e-22,2.4210826556945171e-23,3.6289691668354097e-25,4.1749994788032095e-27,2.5530877393688691e-28,4.5381180252368456e-12,7.8832190975003817e-13,5.1342763259269123e-16
2.1899717096931028e-10,0.0025160286108283428,3.0989642370686355e-19,1.1186006613528362e-14,3.0877530431036908e-15,-1.3466629203417161e-15,5.4867908827972759e-12,4.1870488057637029e-18,-2.7551837276505788e-28,3.5520937282477701e-23,4.4843214605189503e-30,-9.8266696301791101e-15,-5.8644670984862707e-15,-4.7396705813075492e-18,-2.7318573376285027e-19,3.4747305732260225e-30,-4.7602491572118241e-30,-8.7116209248981379e-27,9.115494307013096e-30,7.5193597065439761e-39,4.7519401385807347e-27,7.4360428915889192e-15,1.8026322878640387e-23,4.1038497908150111e-16,8.3790354209686987e-13,1.3367056796442101e-22,-3.7116226111278972e-19,-6.3354175397175809e-16,-6.1783042312149012e-38,1.036404551528258e-20,2.9534332305256078e-24,3.7027161675107737e-31,2.6002210890892045e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896334615808518,0.10880295649541266,0.00010000000000000392,2.1455351155260962e-08,1.6645924467212671e-07,1.2481694982914652e-07,1.406560085702249e-13,4.2568081349105222e-08,3.4756359075097928e-11,9.3083927587386735e-10,1.0086532264931606e-15,1.4108877991976193e-17,3.9723803859727969e-14,2.9653180193829668e-12,4.979001099414609e-09,7.0666486531776374e-11,1.1959398888490002e-20,3.7450281671860788e-18,2.8359106531396336e-22,4.5779754078919044e-20,5.2148349112611916e-09,7.015079102553987e-22,2.7045609278974468e-23,4.0569148633112499e-25,4.7669883528104353e-27,2.9125882150054219e-28,4.7093779932169917e-12,8.3735814091178582e-13,5.4540133815577376e-16
2.237446013421751e-10,0.002516028607220502,3.1641426984227939e-19,1.1379596676030627e-14,2.9949317589012757e-15,-1.3770972179174152e-15,5.7199389377896745e-12,4.5339674812412917e-18,-2.8052039973845507e-28,1.545023554552279e-23,4.6912831841440443e-30,-9.8432409265154113e-15,-5.7908592379036342e-15,-4.7622358290410052e-18,-2.8100567783399036e-19,3.3974408921430724e-30,-4.9917339595993476e-30,-8.9353668127087877e-27,9.5391721262219026e-30,7.6487150473442571e-39,5.0635572734066032e-27,7.3970640471817617e-15,1.8805011988009153e-23,4.2086581063993012e-16,8.8880055600784068e-13,1.4496336674535299e-22,-3.7966540075672884e-19,-6.4817750360405459e-16,-6.4104886267161593e-38,1.0810391891038669e-20,3.0939022887185003e-24,3.9610019749408073e-31,2.7207389073526009e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896255145690202,0.10880295506105275,0.00010000000000000394,2.1920417879942167e-08,1.7006737074062891e-07,1.2703147549965229e-07,1.4370483179695058e-13,4.3981842352787521e-08,3.4756332478024917e-11,9.5119904729437772e-10,1.0421524053441259e-15,1.441747433186895e-17,4.2635247642250316e-14,3.0960256331743676e-12,5.0872937427657121e-09,7.3763265507726397e-11,1.2249405534478253e-20,3.9835484614275042e-18,2.9888996233099473e-22,4.9125894198958819e-20,5.3282571248728246e-09,7.6704480386101463e-22,3.0143898705659823e-23,4.5250454515936178e-25,5.4279616675965936e-27,3.3137964229048613e-28,4.8827592411750831e-12,8.882219880303847e-13,5.7856814273798306e-16
2.2849203171503994e-10,0.0025160286035892736,3.2283613634464625e-19,1.1567228131464874e-14,2.9059099098063054e-15,-1.4070243469897543e-15,5.9576736346041236e-12,4.9016429686061208e-18,-2.8532430033353392e-28,1.1995295977944477e-22,4.8993053624537324e-30,-9.8075175247887077e-15,-5.6664091322320613e-15,-4.782537612173557e-18,-2.8882509214284399e-19,3.0223857017019061e-30,-5.2296505196809332e-30,-9.1602016108770828e-27,9.9654087620043482e-30,7.7704841671540436e-39,5.3883967204049889e-27,7.3065963799766686e-15,1.9599598088949018e-23,4.3126666434611696e-16,9.4154868166827895e-13,1.5693118156760064e-22,-3.880358959566173e-19,-6.6259441574075615e-16,-6.6458496120290058e-38,1.1260933218695628e-20,3.2380462843804093e-24,4.2321943663597158e-31,2.8419646330201289e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896175675064653,0.10880295361738952,0.00010000000000000391,2.2385482766002675e-08,1.7367548815679551e-07,1.2923669063023465e-07,1.4675364762972622e-13,4.5404902008564857e-08,3.4756305880772976e-11,9.7155876935906283e-10,1.0758719168328985e-15,1.4726069923667507e-17,4.5689416704378588e-14,3.2295904640306949e-12,5.1955862945615525e-09,7.6926447174332615e-11,1.2540644592575286e-20,4.2315679870622884e-18,3.1474556989593372e-22,5.2649695742735273e-20,5.4416792517528242e-09,8.3726771574563984e-22,3.3524282269479198e-23,5.0362392702151947e-25,6.1643223146736948e-27,3.7605860092432022e-28,5.0582224485828389e-12,9.4093573922838277e-13,6.1294261809040567e-16
2.3323946208790477e-10,0.0025160285999356363,3.2917162327700302e-19,1.1749268705205421e-14,2.8659734011665498e-15,-1.4362766270647487e-15,6.2001335924160937e-12,5.2908595902815413e-18,-2.8987460347174663e-28,-5.4020526668096469e-23,5.1071481919744084e-30,-9.8162340048531581e-15,-5.588341880179021e-15,-4.8026795395093403e-18,-2.966178435686913e-19,2.8262377390063876e-30,-5.4740054905373697e-30,-9.3860491930958545e-27,1.0391725920256877e-29,7.886564153472277e-39,5.7267784188425522e-27,7.2616650329486978e-15,2.041004920519571e-23,4.4154233737240209e-16,9.9616981050156363e-13,1.6959802687839488e-22,-3.9622810496671789e-19,-6.767151738866287e-16,-6.8841452430109082e-38,1.1713766932077199e-20,3.3858430113028725e-24,4.5166593090635874e-31,2.9631919024730354e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896096203931767,0.10880295216481306,0.00010000000000000392,2.2850545813445905e-08,1.7728359691381978e-07,1.3143298551266114e-07,1.4980245606258246e-13,4.6836870041429807e-08,3.4756279283342094e-11,9.9191844201372188e-10,1.1098025133480065e-15,1.5034664766550336e-17,4.8889868338987628e-14,3.3660150804962842e-12,5.3038787548015817e-09,8.015603126765171e-11,1.2833117163910214e-20,4.4892402796194636e-18,3.3116977237674769e-22,5.6357492282778241e-20,5.555101291901518e-09,9.1241860854914992e-22,3.7206279532640449e-23,5.5935226604230036e-25,6.9829265930446331e-27,4.2571078305288128e-28,5.2357294179863772e-12,9.9552127162627633e-13,6.4853906712055608e-16
2.379868924607696e-10,0.002516028596260533,3.3546608874744666e-19,1.1927507669542525e-14,2.7880344697212513e-15,-1.4649813422472558e-15,6.4472855735065839e-12,5.7024206138168073e-18,-2.942253682403305e-28,1.1269421924921721e-22,5.3155070586390539e-30,-9.8122218283321828e-15,-5.4991172386114965e-15,-4.8220456037467488e-18,-3.0440101672621872e-19,2.6957669996791553e-30,-5.7247373974511791e-30,-9.6128959057763249e-27,1.0819511543418009e-29,7.9983382385730036e-39,6.078956464270847e-27,7.2048833157482226e-15,2.1236333868102484e-23,4.5172489475649163e-16,1.0526854343088848e-12,1.8298818246979691e-22,-4.042764784532051e-19,-6.9059792599983801e-16,-7.1250766357315689e-38,1.217024405135514e-20,3.5372531620825534e-24,4.8148583513149058e-31,3.0848148350251316e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896016732291543,0.10880295070369733,0.00010000000000000392,2.3315607022275258e-08,1.8089169701183084e-07,1.3362073406542177e-07,1.5285125709542849e-13,4.8277372548747114e-08,3.4756252685732217e-11,1.0122780652503407e-09,1.1439353352232307e-15,1.5343258860395958e-17,5.2240157982794051e-14,3.5053020565946586e-12,5.412171123485249e-09,8.3452017523631657e-11,1.3126824352473957e-20,4.7567172766963341e-18,3.4817450102310359e-22,6.0255747631761417e-20,5.6685232453192252e-09,9.9274773109277882e-22,4.1210372220438179e-23,6.2000749582550299e-25,7.8911072687531322e-27,4.807804466528965e-28,5.4152430336490639e-12,1.0520000629835975e-12,6.853715315102005e-16
2.4273432283363443e-10,0.0025160285925648657,3.4188901515702924e-19,1.210866734211285e-14,2.9491154770304366e-15,-1.4927422070448165e-15,6.6984327426340125e-12,6.1371246915055796e-18,-2.9834585969526388e-28,9.1533492106993849e-22,5.5209864197746029e-30,-9.584022492866593e-15,-5.1884338267932014e-15,-4.8319192270970405e-18,-3.1211398263058413e-19,6.1218197662017472e-31,-5.9818622503814427e-30,-9.8405530623298608e-27,1.1241972530273746e-29,8.1015547061630953e-39,6.4449654022066335e-27,6.925476696656561e-15,2.2078421839251324e-23,4.6170853885391313e-16,1.1111166565361325e-12,1.9712618835125156e-22,-4.1207328072957969e-19,-7.0406025821908507e-16,-7.3683826167734802e-38,1.2625123251474074e-20,3.6922323086487804e-24,5.1270782360869451e-31,3.2049033425654953e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895937260143722,0.10880294923440129,0.00010000000000000392,2.3780666392494139e-08,1.8449978846820362e-07,1.358002945205388e-07,1.5590005074276384e-13,4.9726051313496024e-08,3.4756226087943255e-11,1.0326376391271804e-09,1.1782618944648034e-15,1.5651852206087426e-17,5.5743838919362368e-14,3.6474539713524409e-12,5.5204634006120041e-09,8.6814405678367807e-11,1.3421767265522989e-20,5.034149337583112e-18,3.6577173062524901e-22,6.435105617948912e-20,5.7819451120062461e-09,1.0785137761451599e-21,4.5558034733691711e-23,6.8592335758283814e-25,8.8966973902665757e-27,5.417425236720589e-28,5.5967272216889331e-12,1.110393202958438e-12,7.23453799083442e-16
