Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160)
1.0066185578804725e-08,0.001993248986011253,1.7320666523520262e-18,8.8874812026181295e-15,3.6887130455310717e-16,3.8896009593231215e-16,1.0427526435364921e-09,2.7876162746877223e-13,1.6640353703295439e-38,-3.7295387850755587e-30,3.1075640195646451e-31,-4.6824441320663148e-18,9.363091296784799e-27,2.2992069009564009e-17,-8.8748453476343354e-19,6.4693814094683804e-32,-2.0571529723783225e-29,1.2663739796541356e-24,2.3212274233508644e-28,2.1310965444311981e-42,2.9754789258201063e-24,3.604445663845005e-17,3.3561767377040859e-22,1.2588064365679958e-15,1.2383882348841935e-10,1.0944101375066173e-19,-2.6019994559632416e-19,-7.351135858591685e-16,-4.3295096972377679e-48,1.1193039181717428e-19,2.2032633411818902e-22,2.9203760302987183e-27,1.843453041717996e-33,0.88129999999999997,0.0,0.0,0.0,0.0098863681222845032,0.10880175954045433,9.9999999999976532e-05,2.0440687330641518e-07,1.6739612984953737e-06,4.7528907296487295e-07,2.9582955215455434e-12,1.2189416291727661e-06,1.6423926046268977e-12,2.0036252635553708e-08,4.5678312494123976e-14,4.596120501628775e-16,4.353562080830884e-10,1.1455672592137377e-09,9.8538078750159675e-09,1.9506773326670751e-08,4.4000850933122405e-19,2.6656742681192832e-15,3.2488245565868451e-19,6.4870076375550904e-16,8.1457281925719363e-09,1.3967742318990886e-16,1.590481785591474e-16,5.4990906604033568e-19,3.6453533796650484e-19,2.2823582656835671e-20,2.4912073969427459e-11,1.2357776503186193e-10,1.4829158717275503e-13,1.0852344814003207e-13,4.7449951506957532e-17,4.2435800422665475e-15,-2.5831088909495894e-15,6.0946153048374579e-14,3.4677090752963596e-19,3.2501520884133332e-14,3.5943271814395274e-13,1.4840634544749704e-12,4.4386551041825661e-15,3.796976394298729e-15,9.4600941913013147e-15,2.4267969700615836e-20,3.4049200897818748e-18,7.5291459104296715e-18,4.2209879518306979e-25,1.2284840266275254e-22
1.0121146483943526e-08,0.001993248972327204,1.7534084577952886e-18,9.1303049271836056e-15,3.5832660501726941e-16,4.0897713145156591e-16,1.054074804578262e-09,2.8482727481056206e-13,1.3795271887874244e-38,-3.7177533938273812e-29,3.0800632222823321e-31,-4.2034974503939531e-18,8.3037182331528937e-27,2.3152803770082955e-17,-8.8751501741485222e-19,6.674576460657055e-32,-2.0296209672885364e-29,1.2945288505885224e-24,2.3964664149609351e-28,2.2783726757495147e-42,3.050237116146299e-24,3.5304112175735576e-17,3.420923496051037e-22,1.2593537536267298e-15,1.25262010377306e-10,1.1111708562260617e-19,-2.5915735166353955e-19,-7.3417834530622489e-16,-3.0932194432770709e-48,1.1213632099400732e-19,2.2336129324714676e-22,2.9834107067718678e-27,1.8440933275894019e-33,0.88129999999999997,0.0,0.0,0.0,0.0098863481973222936,0.10880175266187445,9.9999999999976369e-05,2.0552094920551513e-07,1.6830888368010511e-06,4.7777720916246475e-07,2.9744259279774636e-12,1.2256924465816295e-06,1.6423893907008183e-12,2.0145537917010209e-08,4.5931290941977224e-14,4.6211894772864226e-16,4.4248558943793221e-10,1.1601941189059377e-09,9.9076037928734796e-09,1.9720254602193566e-08,4.4491469193336082e-19,2.7016575377434952e-15,3.3020566262932181e-19,6.6171153581803523e-16,8.1901992918540261e-09,1.4306996014602455e-16,1.6337482704754875e-16,5.6500254146086538e-19,3.7663000012487631e-19,2.3634348280567149e-20,2.5055666694895192e-11,1.2499790487491724e-10,1.4999578471979447e-13,1.0977085009613793e-13,4.7711589199961731e-17,4.3390291001391267e-15,-2.5832021611544098e-15,6.1513906410018469e-14,3.571992338103309e-19,3.2695872172103929e-14,3.6166014974708491e-13,1.5022207485491786e-12,4.4929659931314883e-15,3.8434371226917028e-15,9.5762230148912945e-15,2.4565874863310413e-20,3.4760773464196014e-18,7.6941706722483842e-18,4.3135040966491819e-25,1.2541605688190846e-22
1.023106829422113e-08,0.0019932489449593885,1.7961815271241347e-18,9.6018065554874328e-15,3.5240734257736998e-16,4.4987729246994915e-16,1.0769021503784324e-09,2.9725484306443028e-13,9.5727242285176234e-39,-4.270356778752912e-29,3.0269039048652025e-31,-3.2984822691593298e-18,6.5336412504045663e-27,2.3474364894852828e-17,-8.8756548492651813e-19,7.0833798079815899e-32,-1.9726690096937476e-29,1.3522508810562616e-24,2.5532237134590761e-28,2.555274944465752e-42,3.2040896354023025e-24,3.3868741517184798e-17,3.5529953918108256e-22,1.2604148819598425e-15,1.2813292278372863e-10,1.1451472399522459e-19,-2.5702427279871198e-19,-7.3216535293996811e-16,-1.3841641773729558e-48,1.1253876837768997e-19,2.2955206786434261e-22,3.1129982752129384e-27,1.8454170427478318e-33,0.88129999999999997,0.0,0.0,0.0,0.0098863083443330776,0.10880173890464906,9.9999999999976044e-05,2.0774903666515604e-07,1.7013434390919429e-06,4.827533558867958e-07,3.0066858971455791e-12,1.2391937369857076e-06,1.6423829623389254e-12,2.0364102764678563e-08,4.6437234931212902e-14,4.6713261175804524e-16,4.5697674556707758e-10,1.1897891076430595e-09,1.0015195295067964e-08,2.0150698463988796e-08,4.5482901785242647e-19,2.7745101611745446e-15,3.410258568821713e-19,6.8828618178722185e-16,8.2791412268240739e-09,1.5004444864073616e-16,1.723035332140133e-16,5.9616352603992e-19,4.018105247944139e-19,2.5328796685186157e-20,2.5342845478366178e-11,1.2786266747134254e-10,1.5343356039376995e-13,1.1228716334461445e-13,4.8234850459470634e-17,4.5347557282154865e-15,-2.5833594397441522e-15,6.2654578123613191e-14,3.7882113417172242e-19,3.3084567143707152e-14,3.6611494088735698e-13,1.5388718343908388e-12,4.6025943593288763e-15,3.9372197000101792e-15,9.8106401910828816e-15,2.5167225026712647e-20,3.6217257077479773e-18,8.0323493195226038e-18,4.5030937338936141e-25,1.3067167979425466e-22
1.0340990104498734e-08,0.0019932489175919503,1.839305336239714e-18,1.0070377499160808e-14,3.4748291873996425e-16,4.9195297359983016e-16,1.0999735163286935e-09,3.1008451336355657e-13,6.8296476707616103e-39,-9.5287299492407409e-29,2.976152820971203e-31,-2.4604873710450893e-18,5.1436398294176125e-27,2.3796046698672858e-17,-8.8760279720792719e-19,7.4959285703822528e-32,-1.9131600023356855e-29,1.4118912756907432e-24,2.7186610645579843e-28,2.8215822198503556e-42,3.3638510281033772e-24,3.2491737973789509e-17,3.6885448723248001e-22,1.2614328570634353e-15,1.3103655251362301e-10,1.179732443994784e-19,-2.5482638222763544e-19,-7.2995778925671942e-16,-3.6461013406397051e-49,1.1292894981476519e-19,2.3590743515001391e-22,3.2474091731224653e-27,1.8467998000868264e-33,0.88129999999999997,0.0,0.0,0.0,0.0098862684872586485,0.10880172514733592,9.9999999999975719e-05,2.0997703834174506e-07,1.7195974062006385e-06,4.8772933412132361e-07,3.0389447365176938e-12,1.252694565651773e-06,1.6423765332975836e-12,2.0582659959046212e-08,4.6943161617393921e-14,4.7214610022820987e-16,4.7178053003495663e-10,1.2198415696025072e-09,1.0122786352531376e-08,2.0585783908669037e-08,4.6488001996187894e-19,2.8485508438336076e-15,3.5207983766834441e-19,7.1560817428249722e-16,8.368082810390372e-09,1.5727687035104649e-16,1.8160859894926329e-16,6.2865635885599902e-19,4.283590812417732e-19,2.7124365126275252e-20,2.5630015280037791e-11,1.3076007298259408e-10,1.5691050900449129e-13,1.1483215485188602e-13,4.8758091616527975e-17,4.7370399327768545e-15,-2.583480114066073e-15,6.3802070063403133e-14,4.014950050593474e-19,3.3473251466995902e-14,3.7056963096285629e-13,1.5759715751121647e-12,4.7135648168324197e-15,4.0321504154342661e-15,1.0047936683466205e-14,2.5775961497594338e-20,3.771895387571878e-18,8.3815625831260291e-18,4.698869595459657e-25,1.3609047187404019e-22
1.0395951009637536e-08,0.0019932489039083726,1.861045010409629e-18,1.030674678134553e-14,3.4823556263856137e-16,5.1343939493427795e-16,1.1116006952858019e-09,3.1665280208288634e-13,5.7197218913996425e-39,-2.4549390844616349e-31,2.9516626026562447e-31,-2.0653507555098956e-18,4.5625611355282622e-27,2.3956932129228918e-17,-8.8761682657248581e-19,7.6949170799368063e-32,-1.8824314803264215e-29,1.4424441779334831e-24,2.8047520004973106e-28,2.953785953613037e-42,3.4459956363814407e-24,3.1824367990429138e-17,3.7576386125438777e-22,1.2619262210617836e-15,1.325006360549528e-10,1.1972541797526714e-19,-2.5370277289026485e-19,-7.287793164336766e-16,-1.5892749456794335e-50,1.1311954549788776e-19,2.3914814441724392e-22,3.3164737813914515e-27,1.8475138938064434e-33,0.88129999999999997,0.0,0.0,0.0,0.0098862485571899281,0.10880171826864639,9.9999999999975556e-05,2.1109100701203016e-07,1.7287241505258743e-06,4.902172597066526e-07,3.0550737306998483e-12,1.2594448058881955e-06,1.6423733185221942e-12,2.0691935673840025e-08,4.7196118436431662e-14,4.7465277834408238e-16,4.793006967509759e-10,1.2350402707731708e-09,1.017658171447505e-08,2.0805067162668249e-08,4.6995704778714368e-19,2.8860191873648315e-15,3.5769527777134925e-19,7.2955313466564813e-16,8.4125534704176346e-09,1.6099183765487673e-16,1.8640572579212959e-16,6.4541475527828399e-19,4.4216403744546571e-19,2.8061557080805063e-20,2.5773596779028116e-11,1.3222101646704642e-10,1.5866367271989972e-13,1.1611540462960785e-13,4.9019704772316177e-17,4.8406862047883716e-15,-2.5835276023534076e-15,6.4378348849950325e-14,4.1323844445730031e-19,3.3667589496742786e-14,3.7279693613925708e-13,1.5946896877011795e-12,4.7695533196606555e-15,4.0800463162425541e-15,1.0167664651753259e-14,2.6083099543246317e-20,3.8487044339765256e-18,8.5603810019649288e-18,4.7991187374206458e-25,1.3886209266517931e-22
1.050587281991514e-08,0.0019932488765415,1.9048788713727111e-18,1.0783582959916738e-14,3.5361446563563397e-16,5.5732500268532654e-16,1.1350380365737304e-09,3.3010170923545765e-13,3.9871962437321176e-39,2.0657893375666426e-30,2.9044190842291767e-31,-1.3204798034306591e-18,3.5918028968089723e-27,2.4278790178307653e-17,-8.8763618498382641e-19,8.082247718134587e-32,-1.8189948214685518e-29,1.5050425323136736e-24,2.983925503186455e-28,3.2169240441609254e-42,3.6149110145436045e-24,3.0530481036202307e-17,3.8984939145516033e-22,1.262882744931463e-15,1.3545333983819285e-10,1.2327575178689106e-19,-2.5140550171879866e-19,-7.2626941529922665e-16,4.2507079041893179e-49,1.134919493206065e-19,2.4575828274992892e-22,3.4584273219236863e-27,1.8489886938486654e-33,0.88129999999999997,0.0,0.0,0.0,0.0098862086939903674,0.10880170451120122,9.9999999999975231e-05,2.1331888001785206e-07,1.7469771586405684e-06,4.9519298311697991e-07,3.0873308643849863e-12,1.2729449362785494e-06,1.6423668884621264e-12,2.0910481313773814e-08,4.770201895560353e-14,4.7966600176682665e-16,4.9457965644191868e-10,1.2657844486313134e-09,1.0284172104758595e-08,2.1247114609272127e-08,4.8021470327779079e-19,2.9618568379576913e-15,3.6910461668676888e-19,7.5801843590938694e-16,8.5014945270005102e-09,1.6862344019705828e-16,1.962962782141869e-16,6.7998132040050352e-19,4.7087234712374249e-19,3.0017908869105528e-20,2.6060752910840751e-11,1.351673841512012e-10,1.6219937807162186e-13,1.1870341157504644e-13,4.9542916011514349e-17,5.0530788648345079e-15,-2.5835984652458149e-15,6.5535923458747594e-14,4.3756336717546505e-19,3.4056257131735417e-14,3.7725146298988981e-13,1.6324623900172882e-12,4.8825368513015902e-15,4.1766991850892008e-15,1.0409279985641692e-14,2.6702915134720435e-20,4.0058293079015013e-18,8.92659159508626e-18,5.0044236383493056e-25,1.4453189045346797e-22
1.0560833725053942e-08,0.0019932488628582046,1.9269858509289287e-18,1.1024930538209712e-14,3.5692406871015118e-16,5.7973044112985577e-16,1.1468481948522659e-09,3.369844952756309e-13,3.3085883782753509e-39,-1.4144537473065414e-31,2.8816522470229355e-31,-9.6981257831099599e-19,3.1865823897820521e-27,2.4439762129808879e-17,-8.8764173671051026e-19,8.2712731268851589e-32,-1.7862740776351867e-29,1.5370988323623689e-24,3.0771067601695323e-28,3.3488825605572498e-42,3.7017210858512396e-24,2.9903397665675638e-17,3.9702674049535166e-22,1.263346323602553e-15,1.3694195981949527e-10,1.2507397609473376e-19,-2.502315502211158e-19,-7.249365594349361e-16,5.5493398175858385e-49,1.1367383856716116e-19,2.491287782562598e-22,3.5313585951211001e-27,1.8497498726543625e-33,0.88129999999999997,0.0,0.0,0.0,0.0098861887608598879,0.10880169763244549,9.9999999999975068e-05,2.1443278435389697e-07,1.7561034215998954e-06,4.9768078066340549e-07,3.1034590024209969e-12,1.2796948256767569e-06,1.6423636731775074e-12,2.1019751228975706e-08,4.7954962627417854e-14,4.8217254684572857e-16,5.0233928034075296e-10,1.2813306593775079e-09,1.0337967133087368e-08,2.1469878752004811e-08,4.8539554946409606e-19,3.0002281286825327e-15,3.7489913921798452e-19,7.7254175700463214e-16,8.5459649235721804e-09,1.7254173603853861e-16,2.0139254519733022e-16,6.9779980302146515e-19,4.8579049471305293e-19,3.1038327587912733e-20,2.6204327518522397e-11,1.3665280805423315e-10,1.6398191934860848e-13,1.2000816847974798e-13,4.9804513978242085e-17,5.1618619382433301e-15,-2.5836224774768145e-15,6.6117199825758359e-14,4.5015485131518933e-19,3.4250586626254516e-14,3.7947868322925828e-13,1.6515169768250241e-12,4.9395318712709351e-15,4.2254561455631021e-15,1.0531167332530375e-14,2.7015592632538908e-20,4.0861684681302026e-18,9.1140438016552892e-18,5.1095130526061234e-25,1.4743090960722601e-22
1.0670755535331546e-08,0.0019932488354918966,1.9715798984968306e-18,1.1513484692270367e-14,3.623881145876028e-16,6.2548233417881102e-16,1.1706514777405856e-09,3.5107222887553313e-13,2.2679245366521725e-39,-4.4802307992592619e-31,2.8377959521143317e-31,-3.0985527635258876e-19,2.5090662356975312e-27,2.4761790212605418e-17,-8.8764509612308397e-19,8.6437742451034002e-32,-1.7187951497008686e-29,1.6027532206497514e-24,3.270916053568595e-28,3.6151577380859551e-42,3.8801460754427016e-24,2.8687614568240177e-17,4.1165358943046956e-22,1.2642451026800408e-15,1.3994373530025609e-10,1.2871669539216112e-19,-2.4783228711428973e-19,-7.2211136652680071e-16,6.8898374223534557e-49,1.1402918874728414e-19,2.5600333997112487e-22,3.6812405513168165e-27,1.8513209978546028e-33,0.88129999999999997,0.0,0.0,0.0,0.009886148891538429,0.1088016838748677,9.9999999999974743e-05,2.1666052869352532e-07,1.7743554632453359e-06,5.0265624674246415e-07,3.1357144172092098e-12,1.293194250990244e-06,1.6423572420992495e-12,2.1238285224981423e-08,4.8460836724715782e-14,4.8718550316814296e-16,5.1810089320077562e-10,1.3127731593690815e-09,1.0445556856091186e-08,2.1918887750918484e-08,4.9586182493660928e-19,3.0778805994171045e-15,3.8666944952457729e-19,8.0217721804785962e-16,8.6349054533153776e-09,1.8058754616085723e-16,2.1189432731827668e-16,7.3453358060724244e-19,5.1679324285012167e-19,3.3166953354435082e-20,2.6491469757966325e-11,1.3964813522949908e-10,1.6757637819327603e-13,1.2263918848588012e-13,5.0327694366793331e-17,5.3846946497948602e-15,-2.5836491261256117e-15,6.728468282243063e-14,4.7622173559766485e-19,3.4639236674002615e-14,3.8393303409570421e-13,1.6899626139457193e-12,5.0545283959152467e-15,4.3238310984313695e-15,1.077710133616156e-14,2.7646486903983699e-20,4.2504593631148169e-18,9.4977942791875567e-18,5.3246511599188579e-25,1.5335932256728204e-22
1.0890599155886752e-08,0.0019932487807604047,2.0622399621204776e-18,1.2510702949432907e-14,3.7125751138752108e-16,7.2083902733928751e-16,1.2189898455742943e-09,3.8056749096530084e-13,1.0691215846702242e-39,1.3094569978030666e-31,2.7566172902194721e-31,8.5590558387647393e-19,1.5653150699516917e-27,2.5406174268863444e-17,-8.8762350577159651e-19,9.3687183087962922e-32,-1.5754998346233141e-29,1.7403853955775963e-24,3.6898197489584431e-28,4.1638241142090697e-42,4.2567845892487038e-24,2.6402444416148608e-17,4.4201259888731404e-22,1.2659344260023257e-15,1.4604542458900021e-10,1.3618807009987621e-19,-2.4282422322203619e-19,-7.1580201100884576e-16,6.5439689051506879e-49,1.1470725310106899e-19,2.703022126474668e-22,3.997722929299342e-27,1.8546652322451657e-33,0.88129999999999997,0.0,0.0,0.0,0.0098860691406585707,0.10880165635944565,9.9999999999974092e-05,2.2111576005005277e-07,1.8108575978094739e-06,5.1260665894657105e-07,3.2002217810915076e-12,1.3201916771087729e-06,1.6423443779074934e-12,2.1675329740109989e-08,4.9472531537638862e-14,4.9721087727622303e-16,5.5060520842135298e-10,1.3770687472380827e-09,1.0660734967328694e-08,2.2830827896747348e-08,5.1721576669564753e-19,3.236852861709019e-15,4.1094386108049249e-19,8.6384541500955593e-16,8.8127854594182052e-09,1.9754009451553336e-16,2.3417635577037041e-16,8.1253929913503369e-19,5.8368723931501259e-19,3.7794624254528054e-20,2.706572601283989e-11,1.4573670279267558e-10,1.7488279588185954e-13,1.2798724950546622e-13,5.1373992623395261e-17,5.8519540419506314e-15,-2.5836245538592593e-15,6.9639105429629929e-14,5.320402797830173e-19,3.5416499886360561e-14,3.9284136016583106e-13,1.7681996965829592e-12,5.2885472459917126e-15,4.5240250137740238e-15,1.127760628975552e-14,2.8930431798257361e-20,4.5938263442650279e-18,1.030154232277503e-17,5.7752482098627584e-25,1.6574973455947657e-22
1.1330286396997164e-08,0.0019932486713019107,2.249192022061016e-18,1.4567996425703306e-14,3.832747397084022e-16,9.2768563371710932e-16,1.3185932834596834e-09,4.4509195765727176e-13,5.3588477233844713e-40,5.6636884398866929e-32,2.6190794735405105e-31,2.651562885589212e-18,7.0196764257324778e-28,2.6696194879042856e-17,-8.8748578395890073e-19,1.0768113475063593e-31,-1.2539825519331823e-29,2.042223735078948e-24,4.6656100280176924e-28,5.3866672413459323e-42,5.0939005808992796e-24,2.2365413086308666e-17,5.0728557644448902e-22,1.2689187852192342e-15,1.5864132590215393e-10,1.5188110728063502e-19,-2.3193689280596276e-19,-7.0037154121030649e-16,1.9036434741786095e-49,1.1594107839144203e-19,3.0122639419744743e-22,4.7030452910917141e-27,1.8622190409459554e-33,0.88129999999999997,0.0,0.0,0.0,0.0098859095899914932,0.1088016013275287,9.9999999999972805e-05,2.3002519352913818e-07,1.883853978992636e-06,5.3250537235693999e-07,3.3292224816667725e-12,1.3741807467221195e-06,1.6423186413897292e-12,2.2549323748916769e-08,5.1495704466891964e-14,5.1725944579317839e-16,6.196312048031991e-10,1.5113844448454091e-09,1.1091085849482415e-08,2.4710391081377446e-08,5.6163367455707418e-19,3.5696887250605877e-15,4.6249767243438173e-19,9.971086787054116e-16,9.1685412597731996e-09,2.350869646053421e-16,2.8419790362362729e-16,9.8795665365261912e-19,7.3892456465697887e-19,4.8697982222730322e-20,2.8214123220221836e-11,1.5830545594969908e-10,1.8996558909977639e-13,1.3902742471609494e-13,5.3466335386793438e-17,6.8771684400148156e-15,-2.5833174325245387e-15,7.4423714775248271e-14,6.5967535558135626e-19,3.6970870741763739e-14,4.1065639227130492e-13,1.9300567038925493e-12,5.7726869655578691e-15,4.9381878702874257e-15,1.231316146360799e-14,3.1586940531220639e-20,5.3424374125672452e-18,1.2061084806967098e-17,6.7616825297187295e-25,1.9276366720604472e-22
1.1769973638107576e-08,0.001993248561849373,2.4434991367487928e-18,1.6698547082222212e-14,3.9723581475557331e-16,1.1574361624742068e-15,1.4220979844174127e-09,5.1748972677169616e-13,4.5720132484802678e-40,1.1602755410515612e-30,2.5122695039013556e-31,3.8712153648158988e-18,3.9441478802617555e-28,2.7987791288015093e-17,-8.8725362382281654e-19,1.211441122534105e-31,-8.8276791709778702e-30,2.381984591602022e-24,5.8513839134685906e-28,6.8985414282233759e-42,6.051948897781932e-24,1.8947399399787404e-17,5.7888658656118131e-22,1.2714454966514813e-15,1.7176053164709648e-10,1.6858652985807428e-19,-2.1982455705502446e-19,-6.8084409068063125e-16,-4.313517313527742e-50,1.1702680608811903e-19,3.3550150341891148e-22,5.5159353288358394e-27,1.8710395716202305e-33,0.88129999999999997,0.0,0.0,0.0,0.0098857499741916537,0.10880154629416788,9.9999999999971517e-05,2.3893325480476318e-07,1.9568396657644636e-06,5.5240121172483547e-07,3.4582041662697245e-12,1.4281619450885862e-06,1.6422928940390927e-12,2.3423188941476288e-08,5.3518582431010196e-14,5.3730505939131645e-16,6.9419080195856435e-10,1.6534893171506394e-09,1.1521429608846009e-08,2.6664187178615611e-08,6.083781965871203e-19,3.9228025764246379e-15,5.1819110685685772e-19,1.1442539935463769e-15,9.5242914474472338e-09,2.7787636600759651e-16,3.4217088784966376e-16,1.1917144458704432e-18,9.2657094610829708e-19,6.2137642400549876e-20,2.9362362318900708e-11,1.7139629901231317e-10,2.056749111003142e-13,1.5052627770553377e-13,5.5558333352043476e-17,8.031704726000397e-15,-2.5827568365209798e-15,7.9305502704594626e-14,8.1115424459475518e-19,3.8525020851741243e-14,4.2846906850891594e-13,2.0990900495669581e-12,6.278293674245067e-15,5.3707154004463886e-15,1.3394771943162142e-14,3.4361594902361014e-20,6.1788603361303497e-18,1.4037063242870112e-17,7.8694551287401099e-25,2.2294670105040701e-22
