Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719)
2.0250461382729323e-08,0.0029490885811882307,2.0377581454943723e-17,2.6901312932336905e-13,2.0583098987445927e-15,1.9588365558303585e-14,4.5432765855157434e-09,4.1167753363273724e-12,3.2542485539474878e-36,1.3283603156544422e-27,1.1885908778813774e-30,-5.9320723083772032e-15,-2.6973046317793233e-26,6.5165087514079975e-17,-1.3040243613527325e-17,5.522472007102094e-30,-3.6864125287065878e-28,1.9411789514445037e-23,1.1532440748211607e-26,2.9166777145619341e-41,1.362481623700829e-28,1.6604590076090605e-17,1.406726352739989e-37,2.9568662019669515e-15,-4.4635307787689867e-31,-2.1306960163646839e-29,-7.0072312500384833e-19,5.1978811743463425e-16,-7.1581611664587324e-45,4.9019308178932095e-19,7.7452867778788894e-22,4.0028908840277046e-26,9.3040218023948433e-33,0.88129999999999997,0.0,0.0,0.0,0.0098815367186985571,0.10880076785166139,9.9999999999933381e-05,6.480791799780239e-07,3.7940267159584009e-06,1.6222352069091943e-06,3.9085752997055544e-12,2.1985757084025706e-06,7.3830510163683226e-12,2.6365693613756805e-08,7.2010737870273623e-14,5.3538153966524308e-16,2.655542017218197e-09,5.1389055576027198e-09,9.1666079533767027e-08,7.4526864525236593e-08,1.3508886287241975e-18,1.7696732342283236e-14,2.3090414043460042e-14
2.0362415645195925e-08,0.002949088544583622,2.0593326344877328e-17,2.7132402974943919e-13,2.5253395425276806e-15,2.0035625453151521e-14,4.593407221385079e-09,4.2080180452896448e-12,9.1983124743057023e-37,1.5866085494914815e-27,1.1889511598926679e-30,-5.9317525470382775e-15,-2.2874692899323987e-26,6.5599614685761009e-17,-1.311334036792876e-17,5.3841778644725694e-30,-3.6193961609496909e-28,1.9856238889730442e-23,1.1926671576618353e-26,2.8207960681925231e-41,1.3624888271640104e-28,1.6105924322576404e-17,1.4068126946501891e-37,2.9572412044682222e-15,-4.5224537315371223e-31,-2.147768348162491e-29,-7.0072312500439808e-19,5.8624092514993777e-16,-5.8337587522536128e-45,4.9051936403166207e-19,7.7971562943534713e-22,4.0741979571846348e-26,9.3040218024137143e-33,0.88129999999999997,0.0,0.0,0.0,0.0098814895916522847,0.10880075538813304,9.9999999999932947e-05,6.5164633567920193e-07,3.8149391532580729e-06,1.6310684632688745e-06,3.9301187205224312e-12,2.2107994749621152e-06,7.3830187411269699e-12,2.6511037282663772e-08,7.2411107282428537e-14,5.3833288692627525e-16,2.6997158107943734e-09,5.2078491621512924e-09,9.2172673091513551e-08,7.5352217585092368e-08,1.3680668845551891e-18,1.794006343615014e-14,2.3604138411165914e-14
2.0474369907662527e-08,0.0029490885079792232,2.081395132510826e-17,2.7386298410912683e-13,2.5947813890662069e-15,2.0489890654017787e-14,4.6438116509357741e-09,4.3007675004648111e-12,5.0769808596823591e-37,-1.2248029753939213e-27,1.1896593208838824e-30,-5.9314401644005343e-15,-1.9390027923854871e-26,6.6034443824256326e-17,-1.318646628979871e-17,5.2565164588613399e-30,-3.5500753227411463e-28,2.0308332019281722e-23,1.2332105928885713e-26,2.7385510660836065e-41,1.3624912422947518e-28,1.5622234604785956e-17,1.4068956500649835e-37,2.9576049429335312e-15,-4.5818513078595124e-31,-2.1648613136785636e-29,-7.0072312500483691e-19,6.542075788236505e-16,-4.7684817004416896e-45,4.9083757396225553e-19,7.8490230995709955e-22,4.1463461143579413e-26,9.3040218024296445e-33,0.88129999999999997,0.0,0.0,0.0,0.0098814424609839028,0.10880074292440066,9.9999999999932513e-05,6.5521331871344677e-07,3.8358507440556433e-06,1.6399013243286936e-06,3.9516612648711977e-12,2.2230226898290485e-06,7.3829864631654678e-12,2.6656375038960846e-08,7.2811458624797587e-14,5.412841141259034e-16,2.744375903755062e-09,5.27737021766275e-09,9.2679264223757832e-08,7.6182103488367424e-08,1.3853833922918081e-18,1.8185480764040633e-14,2.4126382666130887e-14
2.058632417012913e-08,0.0029490884713750318,2.1032956059006443e-17,2.7625033371302095e-13,2.1411453233126113e-15,2.0951224595742614e-14,4.6944903513928717e-09,4.3950401544428601e-12,6.6766967592231001e-36,-4.789082834311427e-27,1.1907119632758585e-30,-5.931134937722421e-15,-1.6438225524862669e-26,6.6469541423101752e-17,-1.3259621463877395e-17,5.1749700931368784e-30,-3.4784188061333147e-28,2.0768158181574843e-23,1.2748997982029033e-26,2.6555674437285686e-41,1.3624745223757605e-28,1.5153070937330825e-17,1.4069749342354706e-37,2.957957755792231e-15,-4.6417241267835583e-31,-2.1819744155489168e-29,-7.0072312500518146e-19,7.2371176419740725e-16,-3.5462500069365716e-45,4.9114790214318242e-19,7.9008869852368684e-22,4.2193401558846422e-26,9.3040218024430663e-33,0.88129999999999997,0.0,0.0,0.0,0.0098813953266953664,0.10880073046046325,9.999999999993208e-05,6.5878012908696865e-07,3.8567614854159262e-06,1.6487337885926255e-06,3.9732029297281621e-12,2.2352453509358649e-06,7.3829541824852686e-12,2.6801706862274643e-08,7.3211791829663048e-14,5.442352208504257e-16,2.78952493702243e-09,5.3474708738296807e-09,9.3185852930314303e-08,7.7016522008642165e-08,1.4028386656032744e-18,1.8432992246972427e-14,2.4657240324789901e-14
2.069827843259573e-08,0.002949088434771043,2.1244696132842757e-17,2.7815640236879561e-13,1.5243213088404635e-15,2.1419691856379722e-14,4.7454432642692125e-09,4.4908525540768379e-12,1.7650712151320025e-35,-6.582122570883584e-27,1.1921054038152457e-30,-5.9308366511063164e-15,-1.3939873645475258e-26,6.69048809440762e-17,-1.3332805972284924e-17,5.137381247133274e-30,-3.4043953420705264e-28,2.1235807035520479e-23,1.3177606292113421e-26,2.5585227025353059e-41,1.3624393441468479e-28,1.4697997010903466e-17,1.4070499561173272e-37,2.9582999712604187e-15,-4.7020727908928125e-31,-2.1991071954532821e-29,-7.007231250054456e-19,7.9477738847811312e-16,-1.5817820671660166e-45,4.9145053493262455e-19,7.9527477502191701e-22,4.2931848794528039e-26,9.3040218024543602e-33,0.88129999999999997,0.0,0.0,0.0,0.0098813481887885767,0.1088007179963203,9.9999999999931646e-05,6.6234676680597855e-07,3.8776713744538291e-06,1.657565854565489e-06,3.9947437121212516e-12,2.2474674562149886e-06,7.3829218990877988e-12,2.6947032732490985e-08,7.3612106829304845e-14,5.4718620669140398e-16,2.8351655510960752e-09,5.4181532800463813e-09,9.369243921099741e-08,7.785547291886855e-08,1.4204332180994075e-18,1.8682605804899091e-14,2.519680541461776e-14
2.0810232695062333e-08,0.0029490883981672647,2.1451787448586709e-17,2.7973396772697542e-13,1.549194229733341e-15,2.1895365522547151e-14,4.7966694015065676e-09,4.5882213156706164e-12,2.310074095525255e-35,-1.3646607355872094e-27,1.1938363013308886e-30,-5.9305450945381892e-15,-1.1819161162846789e-26,6.7340483048399917e-17,-1.3406019894915357e-17,5.0774781779574754e-30,-3.3279746204242506e-28,2.1711368679512148e-23,1.3618193296277607e-26,2.4516977592886124e-41,1.3624122733978837e-28,1.4256588137493465e-17,1.407120631074886e-37,2.9586319089408735e-15,-4.7628979064547168e-31,-2.2162595094527952e-29,-7.0072312500564214e-19,8.674285649358902e-16,1.0559469175531124e-45,4.9174565506710659e-19,8.0046052086997448e-22,4.3678850806184802e-26,9.30402180246386e-33,0.88129999999999997,0.0,0.0,0.0,0.009881301047264944,0.10880070553197217,9.9999999999931212e-05,6.6591323187668713e-07,3.8985804087637835e-06,1.6663975207542779e-06,4.0162836095724188e-12,2.2596890035991773e-06,7.3828896129741199e-12,2.7092352632750968e-08,7.4012403556013849e-14,5.5013707130650101e-16,2.8813003861051612e-09,5.4894195854399546e-09,9.4199023065621799e-08,7.8698955991490913e-08,1.4381675633515358e-18,1.8934329356835467e-14,2.5745172410653521e-14
2.0922186957528935e-08,0.0029490883615636942,2.1666702909774172e-17,2.8171151063965115e-13,2.5630377089916318e-15,2.2378328831973567e-14,4.8481676544207968e-09,4.6871631370724274e-12,1.5804530280238137e-35,5.4431482795875985e-27,1.1959023767013287e-30,-5.9302600652536821e-15,-1.0039348119717584e-26,6.7776420523884529e-17,-1.3479263308853564e-17,4.9274193282033254e-30,-3.2491274411250012e-28,2.2194934036164191e-23,1.4071026516784864e-26,2.3565244910738263e-41,1.3624213451471012e-28,1.3828434289082562e-17,1.4071879649798002e-37,2.9589538774127029e-15,-4.824200096790397e-31,-2.2334315849244991e-29,-7.0072312500578167e-19,9.4168970147473541e-16,3.3356444002060969e-45,4.9203344066031845e-19,8.0564591934935792e-22,4.4434455522559278e-26,9.3040218024718422e-33,0.88129999999999997,0.0,0.0,0.0,0.009881253902125308,0.10880069306741944,9.9999999999930778e-05,6.6947952430530567e-07,3.9194885865122883e-06,1.6752287856680691e-06,4.0378226201929721e-12,2.2719099910221479e-06,7.382857324144862e-12,2.723766655024526e-08,7.4412681942112357e-14,5.5308781443561073e-16,2.9279320817000716e-09,5.5612719387928086e-09,9.4705604494002063e-08,7.9546970998394891e-08,1.4560422148578752e-18,1.9188170820571068e-14,2.6302436368116712e-14
2.1034141219995537e-08,0.002949088324960324,2.1896913310546926e-17,2.8452540369202001e-13,3.2541831869743656e-15,2.2868660256272954e-14,4.8999388664667667e-09,4.7876948032055011e-12,5.7397954733367547e-36,1.1783551130804332e-27,1.1983018838292286e-30,-5.9299813665370623e-15,-8.5330331333857454e-27,6.8212733793373203e-17,-1.3552536288737379e-17,4.7424959601422821e-30,-3.1678235249172591e-28,2.2686594942050212e-23,1.4536378103947529e-26,2.2934442025552474e-41,1.3624443048859544e-28,1.3413138189725192e-17,1.4072531757816701e-37,2.9592661754064428e-15,-4.8859799881548962e-31,-2.2506234609898387e-29,-7.0072312500587296e-19,1.0175854806474906e-15,4.3296227243128714e-45,4.923140657714897e-19,8.1083095369620265e-22,4.5198710846025989e-26,9.3040218024785449e-33,0.88129999999999997,0.0,0.0,0.0,0.0098812067533708015,0.10880068060266064,9.9999999999930345e-05,6.7304564409804569e-07,3.9403959055758243e-06,1.6840596478144566e-06,4.0593607417953783e-12,2.2841304164184644e-06,7.3828250326008539e-12,2.7382974470435663e-08,7.4812941919950421e-14,5.5603843578352135e-16,2.9750632771010574e-09,5.6337124885886352e-09,9.5212183495952926e-08,8.0399517710997061e-08,1.4740576859963468e-18,1.9444138112789953e-14,2.6868692863381448e-14
2.1059330929050522e-08,0.002949088316724593,2.1950598516807689e-17,2.852609478292757e-13,3.1564652375628606e-15,2.2980007300769164e-14,4.9116252249267553e-09,4.8105352519335091e-12,5.1410672814603682e-36,-3.7709401233006502e-29,1.1988875606476018e-30,-5.9299195121403863e-15,-8.2224908226038158e-27,6.8310954500048192e-17,-1.356902679120128e-17,4.7099125854934468e-30,-3.1491883140875007e-28,2.2798343775803887e-23,1.4642835592333356e-26,2.2842672373001813e-41,1.3624457340138065e-28,1.3321428938644217e-17,1.4072676564884294e-37,2.9593351394924175e-15,-4.8999463603850739e-31,-2.2544943289296753e-29,-7.007231250058875e-19,1.0348898501061426e-15,4.3308705631842379e-45,4.9237623708308707e-19,8.1199753445363825e-22,4.5371865349504568e-26,9.3040218024798942e-33,0.88129999999999997,0.0,0.0,0.0,0.009881196144403033,0.10880067779806125,9.999999999993025e-05,6.7384799726066502e-07,3.9450999337535182e-06,1.6860465361382246e-06,4.0642066963557567e-12,2.2868799344672826e-06,7.382817766629451e-12,2.7415667924109007e-08,7.4902997871162825e-14,5.5670230876593749e-16,2.9857369031055676e-09,5.6500928926896929e-09,9.5326163436980617e-08,8.0591965223621784e-08,1.4781306261718738e-18,1.9502024528359102e-14,2.6997349670113366e-14
2.1109710347160492e-08,0.0029490883002531616,2.2057428981516235e-17,2.8669185219475e-13,2.9205455781420007e-15,2.3203831626227766e-14,4.9350395509334587e-09,4.8564609439610046e-12,4.7354465822168103e-36,-3.4258881002793528e-29,1.2001090906845866e-30,-5.9297967272120544e-15,-7.6322138613649215e-27,6.850743730359684e-17,-1.3602012300711222e-17,4.6494352784942554e-30,-3.1115381478219523e-28,2.3023089249358609e-23,1.4857706496192207e-26,2.2650565682069507e-41,1.3624465342178353e-28,1.3139887276977927e-17,1.4072962801847926e-37,2.9594716560568256e-15,-4.9279517735777577e-31,-2.2622389173845954e-29,-7.0072312500591071e-19,1.069751776483999e-15,4.2611267776660297e-45,4.9249952576586187e-19,8.1433063693666315e-22,4.5719497619088251e-26,9.3040218024824354e-33,0.88129999999999997,0.0,0.0,0.0,0.0098811749259189695,0.10880067218883091,9.999999999993006e-05,6.7545267736805604e-07,3.9545078590253651e-06,1.6900202513198625e-06,4.0738984697658937e-12,2.2923788847993356e-06,7.3828032342747011e-12,2.7481053915958619e-08,7.5083106964476769e-14,5.5803003614069446e-16,3.0071605376394558e-09,5.6829434573581327e-09,9.5554122950485477e-08,8.0977548456432055e-08,1.4862979948490318e-18,1.9618121782521177e-14,2.7256048002735167e-14
2.1160089765270462e-08,0.002949088283781772,2.216238670027612e-17,2.8800184407021007e-13,2.6840216533707477e-15,2.3429167212598061e-14,4.9585093676608808e-09,4.902714319461627e-12,5.5016473423151209e-36,-1.838837620852806e-27,1.2013972474715403e-30,-5.9296751600136069e-15,-7.0835944480002882e-27,6.8703969278456269e-17,-1.3635003821669544e-17,4.5968607004790201e-30,-3.0733790998371925e-28,2.324950549428641e-23,1.5075206647022682e-26,2.2416967454573977e-41,1.3624439468946701e-28,1.2960819611685431e-17,1.4073243561258265e-37,2.9596063118813953e-15,-4.9560541205273567e-31,-2.2699872487725866e-29,-7.0072312500592631e-19,1.1049531925667167e-15,4.2135549916013453e-45,4.9262142185685504e-19,8.1666365930343245e-22,4.6068897872340042e-26,9.3040218024847755e-33,0.88129999999999997,0.0,0.0,0.0,0.0098811537067037165,0.10880066657955846,9.999999999992987e-05,6.7705732251878854e-07,3.9639156092582168e-06,1.6939938844334052e-06,4.0835900619597222e-12,2.2978777206203357e-06,7.3827887013708309e-12,2.754643868531489e-08,7.5263212307169135e-14,5.5935773869151227e-16,3.0286862158927603e-09,5.7159138604223528e-09,9.5782081972575584e-08,8.1364049281870442e-08,1.4944940536011965e-18,1.9734652201730228e-14,2.7516599959931371e-14
2.1210469183380433e-08,0.0029490882673104198,2.2266010427679938e-17,2.8922238938958341e-13,2.5849278586440325e-15,2.3656021131363179e-14,4.982034502710372e-09,4.9492969293092735e-12,5.7303635345709832e-36,-1.5973783879055733e-28,1.2027517494475428e-30,-5.9295547939184703e-15,-6.5744704165383958e-27,6.8900554176861036e-17,-1.3668001360388674e-17,4.5409560727576592e-30,-3.0347083576679774e-28,2.3477600947298292e-23,1.5295361851174859e-26,2.2153142206949017e-41,1.3624425162462395e-28,1.2784192285833581e-17,1.4073518685135133e-37,2.9597391323067389e-15,-4.9842534530581348e-31,-2.2777393230577515e-29,-7.0072312500593488e-19,1.1404963948062668e-15,4.2087877765904545e-45,4.9274194039041989e-19,8.1899660012277997e-22,4.642007046870685e-26,9.3040218024869253e-33,0.88129999999999997,0.0,0.0,0.0,0.0098811324867573887,0.10880066097024395,9.9999999999929654e-05,6.7866193271342868e-07,3.9733231842504481e-06,1.697967435343049e-06,4.0932814727295481e-12,2.3033764417419723e-06,7.3827741679179212e-12,2.7611822230755474e-08,7.5443313893072127e-14,5.6068541638950915e-16,3.0503141782708637e-09,5.7490042975969705e-09,9.601004050323405e-08,8.1751467678964473e-08,1.5027188491996176e-18,1.9851616507159122e-14,2.7779014361863037e-14
2.1260848601490403e-08,0.002949088250839108,2.2369061910643025e-17,2.9039797847512191e-13,2.5332967933151861e-15,2.3884400684605289e-14,5.0056149986022145e-09,4.9962103265716565e-12,6.0113034639916765e-36,-1.9981039592592269e-27,1.204172352216239e-30,-5.9294356124357607e-15,-6.1026443623841103e-27,6.9097196447592182e-17,-1.3701004923112075e-17,4.485123326317161e-30,-2.9955231309857315e-28,2.3707384073283266e-23,1.5518198063867403e-26,2.1875183159054918e-41,1.3624409303625288e-28,1.2609972001682805e-17,1.4073788365368995e-37,2.959870142373468e-15,-5.0125498237311975e-31,-2.2854951485356697e-29,-7.0072312500593681e-19,1.1763836884055698e-15,4.2326398498894712e-45,4.9286109628236577e-19,8.2132945800689847e-22,4.6773019766911155e-26,9.3040218024889027e-33,0.88129999999999997,0.0,0.0,0.0,0.0098811112660800813,0.10880065536088739,9.999999999992945e-05,6.8026650795254257e-07,3.982730583813352e-06,1.7019409039130039e-06,4.1029727018809782e-12,2.3088750479759897e-06,7.3827596339160543e-12,2.7677204550979877e-08,7.5623411716019769e-14,5.6201306920827698e-16,3.0720446651656186e-09,5.7822149645868958e-09,9.6237998542444026e-08,8.2139803626727572e-08,1.510972428408791e-18,1.9969015419945729e-14,2.804330004487011e-14
2.1311228019600373e-08,0.002949088234367837,2.2472000552511487e-17,2.9155544415881616e-13,2.5204367699553439e-15,2.4114312881709683e-14,5.0292508343071236e-09,5.0434560680553989e-12,5.9012344240078636e-36,7.7243784831522178e-28,1.2056588284990716e-30,-5.9293175993345543e-15,-5.663988522193273e-27,6.9293899042443015e-17,-1.3734014515992264e-17,4.4271816042235586e-30,-2.9558205733292022e-28,2.3938863375411067e-23,1.5743741440416999e-26,2.1594646972102117e-41,1.3624400073885478e-28,1.2438125934309079e-17,1.4074052829313946e-37,2.9599993667773361e-15,-5.0409432852963943e-31,-2.293254722134444e-29,-7.0072312500593276e-19,1.212617390030584e-15,4.2669324532115508e-45,4.9297890429173152e-19,8.2366223155201184e-22,4.7127750124588569e-26,9.3040218024907214e-33,0.88129999999999997,0.0,0.0,0.0,0.0098810900446719124,0.10880064975148865,9.9999999999929247e-05,6.8187104823669636e-07,3.9921378077406972e-06,1.7059142900073758e-06,4.112663749201562e-12,2.31437353913419e-06,7.3827450993653015e-12,2.7742585644561572e-08,7.5803505769847902e-14,5.6334069711884901e-16,3.0938779169507628e-09,5.8155460570845023e-09,9.6465956090188625e-08,8.2529057104153506e-08,1.5192548379910961e-18,2.0086849661181173e-14,2.8309465866910787e-14
2.1361607437710344e-08,0.0029490882178966065,2.257516762692041e-17,2.9271471903389109e-13,2.5392232774958538e-15,2.4345764624349186e-14,5.052941994152046e-09,5.0910357142249115e-12,5.7184339891511148e-36,-1.6449121894203121e-27,1.2072109681411194e-30,-5.9292007385945339e-15,-5.257558171940511e-27,6.9490664068239382e-17,-1.3767030145091194e-17,4.3675851996679558e-30,-2.9155978132211054e-28,2.4172047389983919e-23,1.5972018339449137e-26,2.1318396618260953e-41,1.362439677009598e-28,1.2268621729685035e-17,1.4074312356939256e-37,2.9601268298553352e-15,-5.0694338905004106e-31,-2.3010180363928329e-29,-7.0072312500592313e-19,1.2491998275592721e-15,4.2921709441674096e-45,4.9309537902068974e-19,8.2599491936094434e-22,4.7484265898311067e-26,9.3040218024923882e-33,0.88129999999999997,0.0,0.0,0.0,0.009881068822533005,0.10880064414204776,9.9999999999929044e-05,6.8347555356645598e-07,4.0015448558194336e-06,1.7098875934902319e-06,4.1223546144718349e-12,2.3198719150284081e-06,7.3827305642657708e-12,2.78079655100168e-08,7.5983596048393554e-14,5.6466830009109576e-16,3.1158141739816446e-09,5.8489977707692678e-09,9.6693913146451025e-08,8.2919228090214497e-08,1.527566124706096e-18,2.0205119951909415e-14,2.8577520707784547e-14
2.138679714676533e-08,0.002949088209661005,2.2626916600985665e-17,2.9329969424187161e-13,2.5575766941046987e-15,2.4462069957353741e-14,5.0648083179851187e-09,5.1149512399967353e-12,5.5127133629650784e-36,-4.4545363236325122e-29,1.2080115983570857e-30,-5.9291427354104004e-15,-5.0653689958930208e-27,6.9589070537518587e-17,-1.3783540225098317e-17,4.336792216534379e-30,-2.8952904541228758e-28,2.4289281338524276e-23,1.6087190139668954e-26,2.118327151262365e-41,1.3624398674682361e-28,1.2184737812607159e-17,1.4074440354071366e-37,2.9601899084300072e-15,-5.083715638399875e-31,-2.3049010929452466e-29,-7.007231250059162e-19,1.2676225520543614e-15,4.2972753961541522e-45,4.9315312093565964e-19,8.2716123067878408e-22,4.7663194677394049e-26,9.304021802493171e-33,0.88129999999999997,0.0,0.0,0.0,0.009881058211189564,0.10880064133731147,9.9999999999928949e-05,6.8427779312361501e-07,4.0062483138474362e-06,1.7118742142098564e-06,4.1271999787679139e-12,2.3226210596927275e-06,7.3827232965102362e-12,2.7840654981725178e-08,7.6073639770009622e-14,5.6533209221576669e-16,3.1268210045714294e-09,5.8657689217039687e-09,9.6807891490271131e-08,8.311465764240735e-08,1.5317326115997975e-18,2.0264418841149708e-14,2.8712259289788036e-14
