Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878)
1.1200752033665446e-10,0.0034113196168219983,-4.212060828761061e-20,-1.7798465167337157e-15,-4.3910679092703622e-15,4.9771607988425157e-16,1.5214579265432901e-12,3.1264494460070798e-19,1.7703828606826387e-28,3.656363620008845e-20,5.4646584070409381e-31,8.5973666657777878e-15,7.3579162361968788e-15,3.9389131654893343e-18,8.8044761511064405e-20,-6.2576890121849996e-30,1.122597293801519e-30,4.1828468543090244e-27,9.7129773566570445e-31,2.1633257959267456e-39,2.7915766904423164e-27,-7.9073953454143452e-15,2.780157613835506e-23,-1.4156622466879827e-16,2.683960277976433e-13,2.6504451025176566e-23,1.2883723398916951e-19,2.1886074845399383e-16,2.0234069734796532e-38,-2.3865000921366441e-21,-4.9209770102101522e-25,-1.0158304980659351e-32,3.1405212228827783e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897815495568274,0.10880298777692692,9.9999999999996427e-05,1.5931521242090843e-08,9.523986700778621e-08,8.3706595242184517e-08,5.2743793064450116e-14,1.1876002671543896e-08,7.1432512453908933e-11,3.4549061625040252e-10,2.5293691993731675e-16,4.7569886331461496e-18,3.226956125261887e-15,7.6875413013248817e-13,5.3394531690445122e-09,1.8296923331215087e-11,4.082949563561249e-21,7.6285887266963233e-19,8.9370759760676032e-23,9.7918594524191977e-21,5.9181192085307959e-09,9.018254012295246e-23,1.3886657320928726e-24,3.7693006605085481e-26,1.7019966046100679e-28,9.1172174387169443e-30,2.5558563248677297e-12,2.6820080172795376e-13,1.1771403438177102e-16,7.7503761371517505e-17,1.2912974668139052e-17,8.3284756000290705e-21,1.4201379978485078e-16,4.6757031616451324e-15,1.5693379974901645e-27,1.4574600478974494e-15,7.3263094169845372e-15,7.3724350611298116e-16,6.7192993096975703e-19,5.0630548139345596e-19,1.1558980015226731e-18,7.7975039249823648e-25,2.6223252410789823e-21,2.568830016756689e-22,7.968287358980174e-30,3.1903826087819222e-25,4.510076551617552e-30,2.3833385015751654e-26,2.7812606811941406e-23,1.1080105555355071e-15,3.252748671547752e-21,6.0971133171050803e-27,6.7275819567937841e-32,7.3275494824527406e-21,2.6085121952207277e-17,2.8176877685395118e-20,9.3924172656797577e-25,6.3884655266738458e-27,7.1649768264555715e-24,5.0608765546462667e-23,3.3888833339179624e-33
1.1275296542914586e-10,0.0034113196163532804,-4.1832305171811058e-20,-1.7753572535577321e-15,4.6644131245793997e-15,5.0144375012869796e-16,1.5403103850244911e-12,3.2026346762367607e-19,1.7880447247549374e-28,8.035029328465024e-20,5.5387045406644862e-31,4.7030115478854611e-15,3.4552798999886673e-15,4.054688109054979e-18,8.8711728997176172e-20,-6.246108238121103e-31,1.1388465948393884e-30,4.2147704723380683e-27,9.8450530539573032e-31,2.2233030938254705e-39,2.8495501671045356e-27,-4.0084454554969089e-15,2.8172502906330604e-23,-1.4258169265225805e-16,2.7354371861715061e-13,2.7196378802322318e-23,1.2971624275545053e-19,2.2035975549419152e-16,2.0515770042888049e-38,-2.4135470833328101e-21,-4.9872004643341525e-25,-1.0539048900805633e-32,3.1831469736014893e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897800956280792,0.1088029876394848,9.9999999999996291e-05,1.6037544575900389e-08,9.5873662686518199e-08,8.4207603851433149e-08,5.3094789317198622e-14,1.201108985442947e-08,7.1432502645696465e-11,3.4782624281495867e-10,2.5581403074404337e-16,4.7891474015629635e-18,3.2984607021341463e-15,7.7903722366903418e-13,5.3752090500006202e-09,1.8541259345854342e-11,4.1124205115307655e-21,7.7780646430008155e-19,9.0577708767746831e-23,9.9872681947302025e-21,5.9577501830267039e-09,9.2578945170826256e-23,1.4347066464598482e-24,3.8950020536867851e-26,1.7704848627670955e-28,9.4786166449803997e-30,2.5869717595444995e-12,2.7334472805437448e-13,1.1997612769619946e-16,7.9005918007038519e-17,1.2976307583190946e-17,8.5726809900023078e-21,1.4308858185891504e-16,4.7381163599646673e-15,1.6217857551021464e-27,1.4645584836111567e-15,7.3921607618173837e-15,7.4887835003875817e-16,6.8257601252356515e-19,5.1432859046209235e-19,1.1766499331259263e-18,7.9374929251421174e-25,2.6563437108504378e-21,2.6167975075918807e-22,8.1170784680364957e-30,3.2320062236775266e-25,4.5942928086093164e-30,2.4162083147372813e-26,2.8325656767338655e-23,1.1227933709792876e-15,3.2961468427160275e-21,6.2471798713542199e-27,6.8932060087480682e-32,7.4253158156252613e-21,2.6613119771087352e-17,2.8621300781213991e-20,9.5405749135563991e-25,6.4892294063309082e-27,7.2781114666717925e-24,5.17584608811779e-23,3.4976252084253872e-33
1.127948967155985e-10,0.003411319616326865,-4.1759270786555059e-20,-1.7731140903282109e-15,4.9999299653892224e-15,5.0158662685766621e-16,1.5413942097930769e-12,3.2069590319966596e-19,1.7887083859262888e-28,8.0078309244946398e-22,5.541339127796136e-31,4.5580850108346338e-15,3.3099834636516016e-15,4.0590009529712937e-18,8.8738111386916481e-20,-4.1590260877282133e-31,1.1397611976042341e-30,4.2165921132713245e-27,9.8497870915999039e-31,2.223524662498399e-39,2.8527989977710297e-27,-3.8632774181413621e-15,2.8193439457126501e-23,-1.4261979825271572e-16,2.7383512839693304e-13,2.7235690529893462e-23,1.29747468187944e-19,2.2041323679083712e-16,2.0531702488500467e-38,-2.4145661520144772e-21,-4.9909391625305443e-25,-1.0562286241868927e-32,3.1846718448512566e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897800138445565,0.10880298763173871,9.9999999999996305e-05,1.6043508386099988e-08,9.5909313683938725e-08,8.4235770605403273e-08,5.3114532851159029e-14,1.2018703475001769e-08,7.1432502093984238e-11,3.4795762179003617e-10,2.5597618698736319e-16,4.7909563320223453e-18,3.3025153932873864e-15,7.7961768534025731e-13,5.3772203181363566e-09,1.8555051388779678e-11,4.1140789979746402e-21,7.7865287330711936e-19,9.0645866690695594e-23,9.9983374399215149e-21,5.9599794251683434e-09,9.2715144267433351e-23,1.4373320374478096e-24,3.9021707683234213e-26,1.7744043298460245e-28,9.499293338941426e-30,2.5887265753811894e-12,2.7363592471929956e-13,1.2010418599482236e-16,7.9090960726483831e-17,1.2973904050785765e-17,8.5865808675123536e-21,1.4313109514890614e-16,4.7416392319114759e-15,1.6247769660590751e-27,1.4649606556885234e-15,7.3958703526860264e-15,7.4953590334274276e-16,6.8317769542207995e-19,5.1478203153859213e-19,1.1778236156891932e-18,7.9454103879701585e-25,2.6582634904392755e-21,2.6195120150864739e-22,8.125498641277615e-30,3.2343552316526301e-25,4.5990586543535949e-30,2.4180654017692064e-26,2.8354702308697154e-23,1.123627718851719e-15,3.2985962525801651e-21,6.2557027808735813e-27,6.9026125154740023e-32,7.4308337863793296e-21,2.664302777964888e-17,2.8646417542939809e-20,9.5489481100620735e-25,6.4949241204305601e-27,7.284505349560213e-24,5.1823666610008102e-23,3.503825202688759e-33
1.1287875928850379e-10,0.003411319616274014,-4.1606973514561942e-20,-1.7684099407921927e-15,5.3507485160923727e-15,5.0186518743206319e-16,1.5435990996018461e-12,3.2156205275277121e-19,1.789784442079424e-28,5.6659890669948456e-21,5.5464452029148804e-31,4.4064748685024051e-15,3.1578167672050468e-15,4.0637370106872802e-18,8.8789674601936231e-20,-1.9714383300191257e-31,1.1415910939535061e-30,4.2202385303886308e-27,9.8589697622263613e-31,2.2222451356005853e-39,2.8592456182247207e-27,-3.7113589628545837e-15,2.8235335442304805e-23,-1.4269395399684874e-16,2.7441854091201801e-13,2.7314439431595412e-23,1.2980794571462039e-19,2.2051685965862143e-16,2.0563586655714829e-38,-2.4165505775731172e-21,-4.9984197725031839e-25,-1.0609016137370126e-32,3.1876291502658683e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897798502775077,0.10880298761624167,9.9999999999996291e-05,1.6055436005755583e-08,9.5980615669292491e-08,8.4292099339752049e-08,5.3154019913739551e-14,1.2033935485338867e-08,7.1432500990559719e-11,3.4822037973210603e-10,2.5630060104927768e-16,4.7945741928297939e-18,3.3106352135812362e-15,7.8077925979138639e-13,5.3812428543541365e-09,1.8582650857307138e-11,4.117396213552515e-21,7.8034748684270415e-19,9.0782267970853082e-23,1.0020500765505386e-20,5.9644379093961045e-09,9.2987992521969713e-23,1.4425942770807717e-24,3.9165397546744911e-26,1.7822648929937188e-28,9.5407590413913851e-30,2.5922376661901853e-12,2.742189105685935e-13,1.2036056368395464e-16,7.9261221097426358e-17,1.2968488598222776e-17,8.6144331353476442e-21,1.4321418535075857e-16,4.7486888511153346e-15,1.6307725973591026e-27,1.4657597299308453e-15,7.4032912717686051e-15,7.5085199942525557e-16,6.8438196989398157e-19,5.1568959858225434e-19,1.1801730237684648e-18,7.9612590950153648e-25,2.662105042946606e-21,2.6249462579945267e-22,8.1423552043371655e-30,3.239055700845129e-25,4.6085995244788727e-30,2.4217816676900111e-26,2.8412853119371495e-23,1.1252973136718151e-15,3.3034977117866418e-21,6.2727748188130315e-27,6.9214544729270273e-32,7.4418756741747586e-21,2.67029104660408e-17,2.8696688799061631e-20,9.565707083173581e-25,6.506322103826063e-27,7.297302730369436e-24,5.1954249726670818e-23,3.51625200443663e-33
1.1292069057495642e-10,0.003411319616247581,-4.1529377886459748e-20,-1.7660074238144619e-15,5.3828136862203754e-15,5.0200282383778874e-16,1.5447183261160617e-12,3.2199577150551385e-19,1.7902165043299189e-28,-6.399729388674477e-23,5.5489610762953461e-31,4.3925944077825765e-15,3.1436543228931589e-15,4.0643646581700452e-18,8.8815180143909289e-20,-1.7685930973252457e-31,1.1425064218962421e-30,4.2220625628847521e-27,9.8634965007829469e-31,2.2208538238301773e-39,2.862446467358748e-27,-3.6973186613280995e-15,2.8256294882216886e-23,-1.4273055836657098e-16,2.7471054375572075e-13,2.7353876661866219e-23,1.2983772867513346e-19,2.2056789982797745e-16,2.0579536146578515e-38,-2.4175306326800617e-21,-5.0021613493067797e-25,-1.0632459867863461e-32,3.189086876052625e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897797684939816,0.10880298760849076,9.9999999999996305e-05,1.6061399815211586e-08,9.6016266657545155e-08,8.4320261321357521e-08,5.317376344257842e-14,1.2041553873876726e-08,7.1432500438847427e-11,3.4835175869881793e-10,2.5646285884174078e-16,4.796383123173999e-18,3.3147003460657644e-15,7.813603725734447e-13,5.383254122436179e-09,1.8596458282908581e-11,4.1190549411861623e-21,7.8119569174855496e-19,9.0850511338626115e-23,1.0031594852771319e-20,5.9666671514822245e-09,9.3124641906244132e-23,1.4452311342856744e-24,3.9237400503291155e-26,1.7862060113778393e-28,9.561548163782417e-30,2.5939939409781101e-12,2.7451069986128237e-13,1.2048888312230682e-16,7.934643878131626e-17,1.2966171452192386e-17,8.6283855579272217e-21,1.4325528553422205e-16,4.7522155983338001e-15,1.6337770277798535e-27,1.4661562472353289e-15,7.4070025941146356e-15,7.5151054231763415e-16,6.8498456156857381e-19,5.1614372462556899e-19,1.1813487495080061e-18,7.9691903407404699e-25,2.6640268158438745e-21,2.6276659941731884e-22,8.1507915965291946e-30,3.241407162001324e-25,4.6133745502033333e-30,2.423640772840967e-26,2.844195840033685e-23,1.1261325605970399e-15,3.3059497610631031e-21,6.2813239594380959e-27,6.9308899371311696e-32,7.4473995910677083e-21,2.6732885159799042e-17,2.8721843297760644e-20,9.5740928612156643e-25,6.5120253740976704e-27,7.3037062293855715e-24,5.2019627172244901e-23,3.5224788328022711e-33
1.1294165621818274e-10,0.003411319616234362,-4.1490575677683614e-20,-1.7648060868467481e-15,5.3809500992731909e-15,5.0207164621578157e-16,1.5452801222001836e-12,3.2221279293663152e-19,1.7904202741958707e-28,-9.0230302893578222e-25,5.5502191277150129e-31,4.3933798751195641e-15,3.14430173830022e-15,4.0644609419895148e-18,8.8827932895692172e-20,-1.7788862432545548e-31,1.1429641843529502e-30,4.2229746229824968e-27,9.8657601905415792e-31,2.2200639379585616e-39,2.8640445263698001e-27,-3.6980271428485243e-15,2.8266777470320085e-23,-1.4274885994479999e-16,2.7485661934773288e-13,2.7373610984209998e-23,1.2985261907368572e-19,2.2059341814744931e-16,2.0587512140289089e-38,-2.4180207452070806e-21,-5.0040323655244379e-25,-1.0644190470212934e-32,3.1898158401786146e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897797276022176,0.10880298760461471,9.9999999999996305e-05,1.6064381719846635e-08,9.6034092150960264e-08,8.4334341716034219e-08,5.3183635206601695e-14,1.2045363663721756e-08,7.1432500162991262e-11,3.484174481810323e-10,2.5654400042267862e-16,4.7972875883303832e-18,3.3167342186249115e-15,7.8165101035407719e-13,5.3842597564704885e-09,1.8603363918543592e-11,4.1198843347617339e-21,7.8162001881834344e-19,9.0884643706765586e-23,1.0037145004031327e-20,5.9677817725183452e-09,9.3193022962525306e-23,1.4465509991326618e-24,3.9273441540847441e-26,1.7881792847506995e-28,9.5719568181768932e-30,2.594872260677822e-12,2.7465666862324039e-13,1.2055307550035447e-16,7.9389069504924259e-17,1.2965401358813823e-17,8.6353683485108409e-21,1.4327583558356986e-16,4.753979456338727e-15,1.6352808989178387e-27,1.4663537921509414e-15,7.4088584684419245e-15,7.5183993750243424e-16,6.8528597103870831e-19,5.1637087329503457e-19,1.1819368678517084e-18,7.9731576869838865e-25,2.664987951465484e-21,2.6290265161099454e-22,8.1550118208065197e-30,3.2425831992064315e-25,4.6157632110229346e-30,2.4245705578486604e-26,2.8456518511688524e-23,1.1265502964335426e-15,3.3071761156052408e-21,6.2856018128531015e-27,6.9356112935716472e-32,7.450162292730554e-21,2.6747880847800358e-17,2.873442526574631e-20,9.5782873234346554e-25,6.514878079098427e-27,7.3069091812972797e-24,5.2052337379512379e-23,3.5255956084929737e-33
1.1298358750463538e-10,0.0034113196162079205,-4.1413011827835502e-20,-1.7624049868893764e-15,5.372550776461065e-15,5.0220935265060493e-16,1.5464045479354193e-12,3.2264716026395974e-19,1.7908248913649671e-28,-1.2699555048015157e-25,5.5527367134120968e-31,4.3969677278781682e-15,3.147613243780674e-15,4.06459669096724e-18,8.8853447183828799e-20,-1.8287360139674061e-31,1.1438799043152847e-30,4.2247988058366041e-27,9.8702902427619838e-31,2.2184580348384214e-39,2.8672415706879317e-27,-3.7014608328460546e-15,2.8287748393957442e-23,-1.4278547691390381e-16,2.7514891890620282e-13,2.74131110610112e-23,1.298824122044421e-19,2.2064447579321278e-16,2.0603466417368995e-38,-2.4190015496188762e-21,-5.0077748299205616e-25,-1.0667666850753583e-32,3.1912746285558089e-34,0.88129999999999997,0.0,0.0,0.0,0.009889779645818688,0.10880298759686141,9.9999999999996305e-05,1.6070345528930834e-08,9.6069743137076632e-08,8.436250131352492e-08,5.3203378734250217e-14,1.2052984434174714e-08,7.1432499611278945e-11,3.4854882714317021e-10,2.5670630894567543e-16,4.7990965186116103e-18,3.3208045774191266e-15,7.8223244869525717e-13,5.3862710245256841e-09,1.861717903548206e-11,4.1215431817574165e-21,7.8246912231005955e-19,9.0952929814800702e-23,1.0048251523939856e-20,5.9700110145767067e-09,9.3329897873081437e-23,1.4491936039232571e-24,3.9345602807404517e-26,1.7921312665709705e-28,9.5928023476467842e-30,2.5966292646305119e-12,2.7494875441248279e-13,1.2068152558925392e-16,7.9474374725663711e-17,1.2964764721841851e-17,8.6493470981667085e-21,1.4331694981470632e-16,4.7575081411279084e-15,1.6382919561160758e-27,1.4667479077253119e-15,7.4125706384818651e-15,7.5249897538176686e-16,6.8588901727559191e-19,5.168253419528857e-19,1.1831136155572448e-18,7.9810958267064815e-25,2.6669107210790203e-21,2.6317488679205259e-22,8.1634563264751227e-30,3.244935886856623e-25,4.6205428290021317e-30,2.4264306290850254e-26,2.8485653677885271e-23,1.127385992847302e-15,3.3096294844767077e-21,6.2941640896510462e-27,6.9450612592851256e-32,7.4556891824425284e-21,2.6777888911031839e-17,2.8759598640217624e-20,9.5866793946794545e-25,6.5205856291083043e-27,7.3133174902514494e-24,5.2117800780956456e-23,3.5318358891995474e-33
1.1306745007754067e-10,0.0034113196161550206,-4.1258658084329174e-20,-1.7576305342810292e-15,5.3246539138479621e-15,5.0248573795436109e-16,1.5486581438959549e-12,3.2351719526512053e-19,1.7916168296599813e-28,2.9195275708124034e-23,5.5577946720965769e-31,4.4175799625270105e-15,3.1676704131392885e-15,4.0644910580278116e-18,8.8904631805474533e-20,-2.1229980712303048e-31,1.1457121602828841e-30,4.228447159948816e-27,9.8793908096470906e-31,2.2150883097388748e-39,2.8736371326452675e-27,-3.7217634353195156e-15,2.8329713226050825e-23,-1.4285897230714439e-16,2.7573411171244634e-13,2.7492237041619698e-23,1.2994224511730143e-19,2.2074700912646462e-16,2.0635383827760106e-38,-2.4209709865837113e-21,-5.0152614781884471e-25,-1.0714662713338673e-32,3.1942052862369032e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897794822516167,0.10880298758135006,9.9999999999996305e-05,1.6082273146355636e-08,9.6141045106148837e-08,8.4418815743245524e-08,5.3242865787787484e-14,1.2068230735942177e-08,7.1432498507854219e-11,3.4881158505818873e-10,2.570310273895097e-16,4.8027143790466049e-18,3.328955755542825e-15,7.8339597650113801e-13,5.3902935605823787e-09,1.8644824652031951e-11,4.1248611147303349e-21,7.8416912736601561e-19,9.1089587536013498e-23,1.0070489445241018e-20,5.9744694986379108e-09,9.3604099274785942e-23,1.4544903283793463e-24,3.9490242511147101e-26,1.8000570076626909e-28,9.6346064790388495e-30,2.6001447304218209e-12,2.7553351924365148e-13,1.2093868718279766e-16,7.9645160318468762e-17,1.2966001418489369e-17,8.677357326533512e-21,1.4339942964095834e-16,4.7645693857559947e-15,1.6443273472382389e-27,1.467533125435626e-15,7.4199966517002371e-15,7.5381804135340423e-16,6.870960191007414e-19,5.1773496466853611e-19,1.1854691554334705e-18,7.996985897743272e-25,2.6707582537045279e-21,2.6371988046515043e-22,8.1803615704915604e-30,3.2496437150330823e-25,4.6301112527109844e-30,2.4301528919839684e-26,2.8543983801328692e-23,1.1290582845984777e-15,3.3145388612528465e-21,6.3113149440989646e-27,6.9639902252105622e-32,7.4667489071512689e-21,2.683797181433513e-17,2.8809983149728786e-20,9.6034761265903104e-25,6.5320092906511023e-27,7.3261437303964818e-24,5.2248899631803326e-23,3.5443434029578828e-33
1.1315131265044595e-10,0.0034113196161020994,-4.1105153554612211e-20,-1.752886670261644e-15,5.3016955520511458e-15,5.0276319559600298e-16,1.5509105121329295e-12,3.2438896557810111e-19,1.792429877862481e-28,6.1530988295193106e-22,5.5628779270115734e-31,4.4274386727258626e-15,3.1769720123313617e-15,4.0646896344811777e-18,8.8955987049922687e-20,-2.2618030600257788e-31,1.1475454900807436e-30,4.2320955719606162e-27,9.8885359867715959e-31,2.211861073097344e-39,2.8800467427180248e-27,-3.7313116221900948e-15,2.8371708727754415e-23,-1.4293275236812704e-16,2.7632009646910598e-13,2.7571530980364003e-23,1.3000234591233348e-19,2.2084999661011188e-16,2.0667312931813249e-38,-2.4229491811029155e-21,-5.022750404118773e-25,-1.0761719930943315e-32,3.1971503602840567e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897793186845297,0.10880298756583233,9.9999999999996305e-05,1.6094200762788972e-08,9.6212347072530124e-08,8.4475123823454041e-08,5.328235283982139e-14,1.2083483381356347e-08,7.1432497404429403e-11,3.4907434296090067e-10,2.5735588094167895e-16,4.8063322393121508e-18,3.3371208921558195e-15,7.8456037247911817e-13,5.3943160965674817e-09,1.867249077881116e-11,4.1281793664449886e-21,7.8587153111645648e-19,9.1226359298616881e-23,1.0092760564584951e-20,5.9789279826250898e-09,9.3878903524677652e-23,1.4598024336325499e-24,3.9635305881169988e-26,1.8080118562552495e-28,9.6765617357695735e-30,2.6036621394382153e-12,2.7611907544280675e-13,1.2119619749162081e-16,7.9816179555352652e-17,1.2969579602421599e-17,8.7054379654076587e-21,1.4348218428849809e-16,4.7716357969883321e-15,1.6503804731530729e-27,1.4683165775432885e-15,7.4274248738072835e-15,7.5513842793949134e-16,6.8830423371026139e-19,5.1864550148882118e-19,1.1878274220116247e-18,8.0128943626173798e-25,2.6746084441450734e-21,2.6426557214543263e-22,8.1972884661207616e-30,3.2543548135630592e-25,4.6396919313047014e-30,2.4338782330421323e-26,2.8602393679088541e-23,1.1307317748395585e-15,3.3194517565198235e-21,6.3285009063336811e-27,6.9829579479547345e-32,7.4778165584105555e-21,2.689814380661237e-17,2.8860418019137215e-20,9.6202896485618696e-25,6.5434443703863658e-27,7.338982803450501e-24,5.2380228071077528e-23,3.55688691991499e-33
1.1323517522335124e-10,0.0034113196160491565,-4.0952186127202025e-20,-1.748162449705007e-15,5.2905556736243454e-15,5.0304135754272622e-16,1.5531631492782791e-12,3.2526247265272884e-19,1.7932540431599481e-28,-5.1701807642807982e-22,5.5679778534865813e-31,4.4322007074836895e-15,3.1811735923323281e-15,4.0650322216891083e-18,8.9007451639559811e-20,-2.327293270813908e-31,1.1493798798321622e-30,4.2357441775545417e-27,9.8977106519602737e-31,2.20869195734686e-39,2.8864679998186825e-27,-3.7357605107618429e-15,2.8413734893333781e-23,-1.4300671259081136e-16,2.7690687361380119e-13,2.76509931038757e-23,1.3006261450573904e-19,2.2095326882729407e-16,2.0699254017737773e-38,-2.4249333186055003e-21,-5.0302416323622315e-25,-1.0808847742965885e-32,3.2001049542326113e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897791551174306,0.10880298755030827,9.9999999999996305e-05,1.6106128378230843e-08,9.6283649035931642e-08,8.4531425559153432e-08,5.3321839890193128e-14,1.2098742365414657e-08,7.1432496301004471e-11,3.4933710085136558e-10,2.5768086949563766e-16,4.8099500994090692e-18,3.3453000005888134e-15,7.8572563663799877e-13,5.3983386324809923e-09,1.8700177415818158e-11,4.1314979367160166e-21,7.875763350787351e-19,9.1363245144051118e-23,1.011506490924849e-20,5.983386466538246e-09,9.4154311511627602e-23,1.4651299528396256e-24,3.9780793844007469e-26,1.8159958974311781e-28,9.718668552321839e-30,2.6071814909322978e-12,2.7670542344724388e-13,1.2145405670886911e-16,7.9987432567089798e-17,1.297400142637598e-17,8.7335891409118187e-21,1.4356511501412046e-16,4.7787073746704648e-15,1.656451372850853e-27,1.469099527860856e-15,7.4348552936250442e-15,7.5646013553151303e-16,6.8951366147816496e-19,5.1955695269567484e-19,1.19018841618932e-18,8.028821227383924e-25,2.6784612922327529e-21,2.6481196214395862e-22,8.2142370230115434e-30,3.259069182267974e-25,4.6492848702445514e-30,2.4376068247921285e-26,2.8660883358311456e-23,1.1324064634805804e-15,3.3243681700135289e-21,6.3457220243268442e-27,7.0019644804903777e-32,7.4888921356253813e-21,2.6958404951687917e-17,2.891090326321504e-20,9.6371199655230828e-25,6.5548908716636653e-27,7.3518347132491583e-24,5.2511786328149059e-23,3.5694665201452362e-33
