Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825)
1.9000290574128055e-12,0.0021353607028687773,3.531477504988293e-21,6.9184082450820675e-17,3.860583928559963e-15,3.4803093564843155e-21,4.0559108304089959e-14,2.4289639394427065e-22,-3.9274530675592949e-30,2.2423243491796782e-19,-2.3647715305300952e-35,-2.2423525781710039e-19,7.0078941019989331e-30,-1.8827512769804154e-18,4.067892940480775e-25,-3.9333873739911203e-30,-4.5687599214442362e-35,-2.2818503983349278e-28,-7.6445744119790077e-37,-1.3567700296480258e-42,6.0149214177389553e-31,-4.4211836234778058e-28,9.0963254813421355e-41,2.412431159311548e-24,-4.3474467656625873e-36,9.503100785779986e-41,2.5534513377924975e-36,1.7532286857753247e-25,-3.3345123274636736e-41,-1.4588531533574329e-36,6.2216278152153087e-33,-4.154981991245751e-39,-4.29173808553407e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899534795907455,0.10880299987207125,0.00010000000000000194,1.5966342902570091e-09,1.8615863394454709e-08,1.8556344738718048e-08,9.5040058995450769e-15,9.3691102755920132e-11,2.1087253102018379e-09,3.4187497093420411e-11,1.2196993225635215e-18,3.0285146437356036e-19,7.0487788249918555e-19,1.000398154916416e-14,2.2453729459741634e-09,2.3648088783827651e-13,2.1170713249574356e-21,1.0743080957544421e-21,1.0144079408871659e-23,4.0995212131700684e-23,3.2693339925784966e-09
1.9258715964289707e-12,0.0021353607028618124,3.661956281951316e-21,7.1735939675344343e-17,3.9998477660635195e-15,3.6086836744173853e-21,4.1385420450548565e-14,2.5142397664489963e-22,-3.9270592265266692e-30,-2.9886839078622398e-19,-2.4442513453494795e-35,2.9886557647414974e-19,7.0926027783338402e-30,-1.8769394825151191e-18,4.0608508790738237e-25,-3.9333398707328369e-30,-4.8058819383217183e-35,-2.3343681300033654e-28,-8.0469501204885508e-37,-1.3663878372798146e-42,5.9949995423033154e-31,-4.4212539540594683e-28,9.181399850268614e-41,2.404440997716336e-24,-4.6326326584618901e-36,9.6812598470709468e-41,2.6197764303154084e-36,1.805842679967074e-25,-3.5532116430880009e-41,-1.5345643685878972e-36,6.2799160416176964e-33,-4.1404407823368246e-39,-4.4822789011855674e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899528473498088,0.10880299986880802,0.00010000000000000194,1.6183502269416942e-09,1.8868806461408753e-08,1.8807460077600307e-08,9.633148048204769e-15,9.6235948239817039e-11,2.111638713025599e-09,3.4904908902440316e-11,1.252829473894619e-18,3.0920673375941527e-19,7.3496947604199839e-19,1.0277853976283368e-14,2.2862046865102911e-09,2.4295448143841381e-13,2.1616982998439013e-21,1.1186939624058302e-21,1.0441290614497599e-23,4.2805530869693519e-23,3.3287863098937664e-09
1.951714135445136e-12,0.002135360702854769,3.7974456234206071e-21,7.4386269264021685e-17,4.144924735721804e-15,3.7420118015905552e-21,4.2219066187779175e-14,2.6014887863729306e-22,-3.9264721264605571e-30,-7.6145962467536373e-21,-2.5320602988845196e-35,7.6118130318864065e-21,7.1739122836475477e-30,-1.8693333645788052e-18,4.0502680939184511e-25,-3.9330983253581057e-30,-5.0485404571258572e-35,-2.3866089644350888e-28,-8.4598175718081098e-37,-1.3825026476691453e-42,5.9198722513167166e-31,-4.4217656069262466e-28,9.2644716814817147e-41,2.3743093544971812e-24,-4.9177563052429061e-36,9.8575055173120921e-41,2.6868194537337378e-36,1.8604075676274563e-25,-3.7718511269191203e-41,-1.6105553148106438e-36,6.3368363876004953e-33,-4.0876036684762734e-39,-4.6753778478831022e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899522151114777,0.10880299986550811,0.00010000000000000196,1.6400661611800283e-09,1.912174632851827e-08,1.9058541848874832e-08,9.7622885628018925e-15,9.8814325218455067e-11,2.114414345489457e-09,3.5625489580827121e-11,1.2863961636805046e-18,3.1559007527988078e-19,7.6593017058230781e-19,1.0555423140299641e-14,2.3270914530988412e-09,2.49515440483983e-13,2.2065263744535925e-21,1.1642846603197849e-21,1.0742766634439104e-23,4.4668501950714456e-23,3.3883187473417759e-09
1.977556674461301e-12,0.0021353607028476466,3.9377831130907588e-21,7.7131827933795807e-17,4.2841490498841631e-15,3.8801305785792361e-21,4.3060077616205406e-14,2.6907361441081504e-22,-3.9259937119825169e-30,6.0500970350849576e-22,-2.6175325252352656e-35,-6.0776727833426937e-22,7.2556809592301771e-30,-1.863673596313112e-18,4.0435335557648487e-25,-3.9329660189210982e-30,-5.296721156664383e-35,-2.4386205637885165e-28,-8.8832226360647952e-37,-1.3926506875330629e-42,5.8574189563465062e-31,-4.4219737460628717e-28,9.3461889055528804e-41,2.3492609272463945e-24,-5.2028259923106281e-36,1.0032182865690543e-40,2.7546044781760166e-36,1.9169872321556428e-25,-3.9904371314212061e-41,-1.6868215439421739e-36,6.3928318094184915e-33,-4.043550288923738e-39,-4.871129306013629e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899515828756272,0.1088029998621716,0.00010000000000000193,1.661782092972017e-09,1.9374683066613683e-08,1.9309590074733784e-08,9.8914274797661906e-15,1.0142621149998399e-10,2.1170588046926839e-09,3.6349157759470794e-11,1.3203991030108254e-18,3.2200076810858873e-19,7.9777360508841348e-19,1.0836689010794393e-14,2.3680306106927453e-09,2.5616376386262268e-13,2.251550497931038e-21,1.2110962426112473e-21,1.1048505107410345e-23,4.6584874503063198e-23,3.447927468212254e-09
2.0292417524936314e-12,0.00213536070283317,4.2293902199702057e-21,8.2836767584323828e-17,4.4272893654554586e-15,4.1671247914681105e-21,4.4764635634385559e-14,2.8753279411647234e-22,-3.927401783537763e-30,-9.5543617791111826e-19,-2.6461805887801785e-35,9.5543309995281167e-19,7.4699173600065111e-30,-1.899811381539137e-18,4.1238126376808828e-25,-3.9350831667215309e-30,-5.8095093231914811e-35,-2.5430364961659456e-28,-9.761869130482199e-37,-1.2541077884096398e-42,6.6358959878519801e-31,-4.416792457095428e-28,9.5151774774228715e-41,2.6614881609414317e-24,-5.7728842507240304e-36,1.0384382376315201e-40,2.8927831546158751e-36,2.0364369177334411e-25,-4.4275105829566634e-41,-1.8401352402282848e-36,6.5086231763534505e-33,-4.581990099326931e-39,-5.2749517460838372e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899503184110525,0.10880299985538912,0.00010000000000000197,1.7052139492169813e-09,1.988054735043227e-08,1.981158597900192e-08,1.0149700620246397e-14,1.0675042317583113e-10,2.1219785431532053e-09,3.7805444657776876e-11,1.3897125742925462e-18,3.3490144412587353e-19,8.6416367954584414e-19,1.1410310755984215e-14,2.4500563769550846e-09,2.6972249931963356e-13,2.3421675236809683e-21,1.3084463503123677e-21,1.1672759976317982e-23,5.0580822051763627e-23,3.5673596047721905e-09
2.073971721578279e-12,0.0021353607028203893,4.4891842649903337e-21,8.7917829302150708e-17,4.5426925022442265e-15,4.4227340668356912e-21,4.6263639667818042e-14,3.0417726322963108e-22,-3.9288491565517824e-30,-2.4103810272555128e-21,-2.6605964844401335e-35,2.4069923467440012e-21,7.6600765601674214e-30,-1.9346688231604541e-18,4.2003416945094762e-25,-3.9371457622975074e-30,-6.2710173058446677e-35,-2.63514075602595e-28,-1.0557182005007604e-36,-1.1219552547436988e-42,7.3912447462449288e-31,-4.4117509532572133e-28,9.6805030590156222e-41,2.9644392369614387e-24,-6.2664298384756344e-36,1.0700987674319746e-40,3.0156819792046103e-36,2.1467950665893641e-25,-4.8058814866724925e-41,-1.973491479366481e-36,6.6218790101908034e-33,-5.1045660604691118e-39,-5.6427537120811156e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899492241087336,0.10880299984940212,0.00010000000000000202,1.7428013003991478e-09,2.0318329589547408e-08,2.0245921667282351e-08,1.0373213915953695e-14,1.1146615824022497e-10,2.1258680222397972e-09,3.9075012462526168e-11,1.451104590978158e-18,3.4614804977883291e-19,9.2459948988459601e-19,1.1918677625078014e-14,2.5211912459247521e-09,2.8173874889931412e-13,2.4211788112012904e-21,1.3967893016642898e-21,1.2226751235923073e-23,5.4218507504746323e-23,3.670934248345154e-09
2.1187016906629266e-12,0.0021353607028073793,4.7505235364903277e-21,9.3025974667503697e-17,4.5168732910164289e-15,4.6797058228763318e-21,4.7785155749594444e-14,3.2145687533188331e-22,-3.9295083725358392e-30,-1.7124010569378845e-18,-2.5298323386308293e-35,1.7123969677950218e-18,7.9017250996541006e-30,-2.0185434349692521e-18,4.3736577927952625e-25,-3.9384380650014179e-30,-6.7492403746108863e-35,-2.7304633722489027e-28,-1.1385984892429828e-36,-8.3084824882064317e-43,9.0941895987164938e-31,-4.4072083436162254e-28,9.8793764050877772e-41,3.6474468942775795e-24,-6.7602239494311969e-36,1.1043106621001853e-40,3.1422779642703203e-36,2.2637456428301414e-25,-5.184406645288252e-41,-2.107414167594503e-36,6.758074046681788e-33,-6.2843476574543175e-39,-6.0343659165568401e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899481298124654,0.10880299984330677,0.00010000000000000211,1.7803886442523883e-09,2.0756103395082994e-08,2.0680157171151991e-08,1.0596722906115591e-14,1.16281969529142e-10,2.1294446800485172e-09,4.0352767578539862e-11,1.5137994759299075e-18,3.5746718455100712e-19,9.878757697564186e-19,1.2438119060614353e-14,2.5924510549139049e-09,2.9401671833102617e-13,2.5007114782654592e-21,1.4890175539539964e-21,1.2793479016647645e-23,5.8026787901087296e-23,3.7746908099406519e-09
2.1634316597475742e-12,0.002135360702794135,5.0079459377323081e-21,9.8052551549192232e-17,4.3956464329636496e-15,4.9325741533300751e-21,4.9329723612644079e-14,3.3938532615166464e-22,-3.9426515988359995e-30,-1.3374775186729464e-18,-2.1734763577667359e-35,1.3374721323177218e-18,8.2297923728125158e-30,-2.1367052601047771e-18,4.6146602741100138e-25,-3.9522303090069575e-30,-7.244717268381335e-35,-2.8306517628364098e-28,-1.2249849177100917e-36,-4.3585888330792758e-43,1.2268342478421273e-30,-4.3658914422578067e-28,1.013725952269511e-40,4.9205185004912178e-24,-7.2549254613997792e-36,1.1422498569142274e-40,3.2735771757638618e-36,2.3872583612437842e-25,-5.5635916382859503e-41,-2.2414007832457993e-36,6.9346164076647731e-33,-8.4844938318867716e-39,-6.4605483090463306e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899470355217258,0.10880299983710366,0.00010000000000000223,1.8179759807767255e-09,2.1193869166581939e-08,2.1114292605356296e-08,1.0820227793466171e-14,1.2119774229832699e-10,2.1327336518713624e-09,4.1638351838769532e-11,1.5777957353199699e-18,3.6885567553986491e-19,1.0540650500539455e-18,1.2968634939020702e-14,2.6638257642559014e-09,3.0655640265022983e-13,2.5807432946543257e-21,1.5852143879131261e-21,1.3372931170440579e-23,6.200953936233217e-23,3.8786146714926338e-09
2.208161628832222e-12,0.002135360702780666,5.2599560194108867e-21,1.0296775719519982e-16,4.3258796124051597e-15,5.179839822289865e-21,5.089550980322534e-14,3.5797621667004597e-22,-3.9576789718764649e-30,-7.7542985412387581e-19,-2.0127313627178882e-35,7.754236504618993e-19,8.4695028452917174e-30,-2.2370124164246624e-18,4.8202875424054223e-25,-3.9678996548704946e-30,-7.7583259143175808e-35,-2.9361707904247851e-28,-1.3150714846229674e-36,-1.2678405908331521e-43,1.4254677384327616e-30,-4.3175471955827012e-28,1.0457413128660038e-40,5.7171866674237614e-24,-7.7512627422677665e-36,1.184047041488614e-40,3.4095629214477859e-36,2.5172087494982669e-25,-5.9439954240676216e-41,-2.3748478668837901e-36,7.1537367189217439e-33,-9.8607549653189791e-39,-6.9252893204968036e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899459412359388,0.10880299983079318,0.00010000000000000234,1.8555633099721803e-09,2.1631627393419128e-08,2.1548328084508243e-08,1.1043728828370861e-14,1.2621336193616933e-10,2.1357580660992581e-09,4.2931422690073753e-11,1.643091877047388e-18,3.8031048816211096e-19,1.1232403207388533e-18,1.3510225147324464e-14,2.7353061358907709e-09,3.1935779714205318e-13,2.6612530154503658e-21,1.6854630630604399e-21,1.396509558057792e-23,6.6170634272639499e-23,3.9826923820992296e-09
2.2528915979168694e-12,0.0021353607027669672,5.5149607206882622e-21,1.0793862923546697e-16,4.5340288075900554e-15,5.429905984198153e-21,5.2482581680281866e-14,3.7724298365244364e-22,-3.968650197291704e-30,8.4723704506244512e-19,-2.1286801674067748e-35,-8.4724335539299607e-19,8.5959852086075563e-30,-2.2393176983610603e-18,4.8322727247800805e-25,-3.9794803763266492e-30,-8.2911340774644822e-35,-3.0445034480169745e-28,-1.4090279286013937e-36,-1.3200744834925413e-43,1.451735299652911e-30,-4.2799573606746707e-28,1.0811261228978511e-40,5.8225391329720911e-24,-8.2493247782142004e-36,1.2278155849727773e-40,3.5488394236236551e-36,2.6535450177310615e-25,-6.3256864714114146e-41,-2.5076921101270111e-36,7.395900311849232e-33,-1.0041476921641439e-38,-7.4192787447147305e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899448469544661,0.10880299982437579,0.00010000000000000232,1.8931506318387703e-09,2.2069378629091511e-08,2.1982263723078628e-08,1.1267226293215717e-14,1.3132871397376937e-10,2.1385392011948025e-09,4.4231652541255594e-11,1.7096864108691244e-18,3.9182872037813943e-19,1.1954750222623858e-18,1.406288958543172e-14,2.8068836706663603e-09,3.3242089739512442e-13,2.7422202783397108e-21,1.7898468101535153e-21,1.4569960162794625e-23,7.0513940940096001e-23,4.0869115667312644e-09
2.297621567001517e-12,0.0021353607027530426,5.7788347872838262e-21,1.1308187009277035e-16,4.6691975825021499e-15,5.6886435867428359e-21,5.409155452605992e-14,3.9719922339589701e-22,-3.97206593175726e-30,-1.5125125392463442e-18,-2.2418842494655791e-35,1.5125061066091714e-18,8.727100686062735e-30,-2.266115547537025e-18,4.8926162608268088e-25,-3.9835142588954159e-30,-8.8437562939686389e-35,-3.1538578629593421e-28,-1.5069596959016599e-36,-5.0207896633913019e-44,1.4806795179877752e-30,-4.2649970960846128e-28,1.1174186490546705e-40,5.9386269863619791e-24,-8.7484379419443104e-36,1.2722078360427466e-40,3.6902982886632277e-36,2.7963875721230459e-25,-6.708147663782976e-41,-2.6403785324283228e-36,7.6442782307087611e-33,-1.0240713161124565e-38,-7.9320402589148679e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899437526772851,0.10880299981785191,0.00010000000000000235,1.9307379463765131e-09,2.2507122841997826e-08,2.2416099635400633e-08,1.1490720173243075e-14,1.3654368407964747e-10,2.1410966266800697e-09,4.5538728113418754e-11,1.7775778483311807e-18,4.0340759693723182e-19,1.2708430492626934e-18,1.4626628160325586e-14,2.8785505520242618e-09,3.4574569916415359e-13,2.8236256417125547e-21,1.8984488351902116e-21,1.5187512864860494e-23,7.5043323781985061e-23,4.191260844237235e-09
2.3423515360861647e-12,0.0021353607027388886,6.0506473119720947e-21,1.1837889942532056e-16,4.7172706243482117e-15,5.9551179142609048e-21,5.5722734193005525e-14,4.1785878004858909e-22,-3.9708809781021459e-30,7.5140704085989814e-21,-2.2856895549618127e-35,-7.5208125572221783e-21,8.9054128485489776e-30,-2.3251040128882273e-18,5.0165296158936215e-25,-3.9829586193757797e-30,-9.4163431660636949e-35,-3.2645166271617437e-28,-1.6089383561049882e-36,1.4700546772135621e-43,1.5547065880090805e-30,-4.2654167455006349e-28,1.1541421275019997e-40,6.2355306387589373e-24,-9.2476913704689677e-36,1.3177650472688849e-40,3.8339090414229203e-36,2.9459611496930059e-25,-7.090679800865232e-41,-2.7735683407832623e-36,7.8956112271727583e-33,-1.075258269008516e-38,-8.4699859849195393e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899426584040696,0.10880299981122196,0.00010000000000000242,1.9683252535854244e-09,2.2944860309970175e-08,2.2849835935675478e-08,1.1714210608196198e-14,1.4185815805388347e-10,2.1434483254651302e-09,4.6852349874825696e-11,1.846764702692298e-18,4.1504446437082956e-19,1.3494187545344517e-18,1.5201440783774084e-14,2.9502995971387346e-09,3.5933219831549238e-13,2.9054505197777051e-21,2.0113523237959746e-21,1.5817741666068483e-23,7.9762643529008358e-23,4.2957297562000619e-09
2.3870815051708123e-12,0.0021353607027245107,6.3279236176421633e-21,1.2378044976199165e-16,4.823756877797288e-15,6.2268504884087129e-21,5.7375989184782337e-14,4.3923573987363988e-22,-3.9691092207857878e-30,1.5872244148525596e-20,-2.3561999616748336e-35,-1.5879231472011129e-20,9.0896614173413872e-30,-2.3627874505730231e-18,5.0983318155417685e-25,-3.9818090457868329e-30,-1.0009065636908163e-34,-3.3772351542925566e-28,-1.7150499221959811e-36,2.8364339399487127e-43,1.6137446173423352e-30,-4.2688062825734794e-28,1.1921480941270725e-40,6.472317078789946e-24,-9.7466820462345378e-36,1.365205661814262e-40,3.9803420743751333e-36,3.1024554600535451e-25,-7.472973553121993e-41,-2.907609127240151e-36,8.1557209327851927e-33,-1.1160439164229998e-38,-9.0408631531471643e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899415641343653,0.10880299980448635,0.00010000000000000244,2.0059125534655196e-09,2.3382591470157331e-08,2.3283472737976445e-08,1.19376978227104e-14,1.4727202182436362e-10,2.1456108562168445e-09,4.8172231294814475e-11,1.9172454888750997e-18,4.2673678438323983e-19,1.4312769509959387e-18,1.5787327374275485e-14,3.0221241920625316e-09,3.7318039087277044e-13,2.987677122493729e-21,2.1286404439846806e-21,1.6460634576928628e-23,8.4675757359164695e-23,4.400308672507393e-09
2.43181147425546e-12,0.0021353607027099096,6.6299977305266705e-21,1.2967076812991229e-16,5.6601379642843463e-15,6.5231715245776411e-21,5.9051348044197953e-14,4.6134429195849038e-22,-3.9859797290155052e-30,5.2359473655125392e-18,-2.7593372677947226e-35,-5.235953689634374e-18,9.1750124197187865e-30,-2.1430820400785922e-18,4.6717949177634242e-25,-3.9992194342210354e-30,-1.0622440596536367e-34,-3.4861995156846517e-28,-1.8253108292029249e-36,-3.8447292458087494e-43,1.4590119599756102e-30,-4.2027583407472498e-28,1.2294091414569112e-40,5.8517239151069993e-24,-1.0246501953213839e-35,1.4098064887996419e-40,4.1290414110226416e-36,3.26625246173333e-25,-7.8558677832818885e-41,-3.0415477936069729e-36,8.4107470614500483e-33,-1.0085577503337065e-38,-9.616581267696575e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899404698672057,0.10880299979764543,0.00010000000000000221,2.0434998460168096e-09,2.3820317261787063e-08,2.3717010156247962e-08,1.2161182294535854e-14,1.5278516144904457e-10,2.1475994394336384e-09,4.9498098467022902e-11,1.9890187234955644e-18,4.3848213051377111e-19,1.5164929091824005e-18,1.6384287867208238e-14,3.0940182573464734e-09,3.8729027325665326e-13,3.0702884441569009e-21,2.2503963444342832e-21,1.7116179639397114e-23,8.9786518823933196e-23,4.5049887412926446e-09
2.4765414433401075e-12,0.002135360702695085,6.9737075403756782e-21,1.3638448303767915e-16,6.4182886810823036e-15,6.860915080307845e-21,6.0748728674816554e-14,4.8419871442539368e-22,-4.0017072486427298e-30,-4.8468566597886586e-19,-3.1230826116640915e-35,4.8467993335845336e-19,9.2637386498605108e-30,-1.9469944322395824e-18,4.2920433051617171e-25,-4.015496657608773e-30,-1.1256026974151666e-34,-3.5862495160134896e-28,-1.9395691238262153e-36,-9.8125227238370538e-43,1.320993092419681e-30,-4.1412098238261338e-28,1.2637554966679104e-40,5.2981654919762155e-24,-1.0748187027875413e-35,1.4475603621579468e-40,4.2791908676159769e-36,3.4381428073888482e-25,-8.2401576522333592e-41,-3.1743665038039506e-36,8.6458556568293321e-33,-9.1265898377970141e-39,-1.0158957139256341e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899393756031236,0.10880299979069963,0.00010000000000000205,2.0810871312393082e-09,2.4258037155646731e-08,2.4150448304303212e-08,1.2384663757849489e-14,1.5839746311696159e-10,2.1494280634544615e-09,5.0829689502240734e-11,2.0620829248761503e-18,4.502781827588223e-19,1.6051423553683932e-18,1.699232220387822e-14,3.1659762056968031e-09,4.0166184202584559e-13,3.1532682297330291e-21,2.3767031536996864e-21,1.7784364926983096e-23,9.5098777818276842e-23,4.6097618272827937e-09
2.51679841551629e-12,0.0021353607026815507,7.3119226488829705e-21,1.4299714280776945e-16,6.6645121521502048e-15,7.1935751038412614e-21,6.2295160166972152e-14,5.0541726168926298e-22,-4.0048116928370437e-30,-3.6295145135336762e-19,-3.2425875498319615e-35,3.6294571365666466e-19,9.3981450973175416e-30,-1.9270074328605395e-18,4.2594561076339913e-25,-4.0191479401802969e-30,-1.1842134699410896e-34,-3.6706737784038241e-28,-2.0456382815080563e-36,-1.0309723155532618e-42,1.3230443058727919e-30,-4.1272890558942202e-28,1.2928482649829534e-40,5.3063923756243724e-24,-1.1200991246708545e-35,1.4773086627177251e-40,4.4157156320867141e-36,3.6005606175822222e-25,-8.5869757152566181e-41,-3.2932205220667106e-36,8.8450251283379366e-33,-9.1392296639487818e-39,-1.0622310743360992e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899383907682607,0.10880299978435898,0.00010000000000000201,2.1149156816734482e-09,2.465197984074137e-08,2.4540457855477929e-08,1.2585794408380123e-14,1.6353322420577333e-10,2.1509477078384954e-09,5.2032808102840108e-11,2.1289432594653378e-18,4.6093614767916234e-19,1.6879254433898423e-18,1.7549021190840711e-14,3.2307887262041386e-09,4.1481999283882616e-13,3.2282522101537589e-21,2.4943389986527922e-21,1.8396529246454448e-23,1.0005527030111262e-22,4.7041309418409128e-09
