Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864)
1.458004029036554e-07,0.001677788494410269,8.6492102211533645e-18,4.4358982779064499e-13,1.9860570957853745e-16,1.5845733057618099e-15,3.3193384435318548e-07,1.7338455138638269e-08,3.9971616795267185e-38,-9.8594484815181813e-30,4.958003366738523e-30,-2.0710850980848023e-15,8.8505345618687416e-31,7.0712733098962063e-17,-7.2129340961636108e-17,9.5848195080483073e-30,5.3124925152784467e-25,1.7258810692266425e-20,5.9935327343657209e-22,4.2919365682230856e-46,-1.2307183306862264e-29,2.3854549271768268e-26,-2.0434865611952161e-38,1.0720341175638562e-15,-2.1171548241251359e-30,-6.6077614109949008e-30,-2.4925884795306401e-19,1.2976617057570475e-15,1.1127939885747395e-47,6.5933734296025733e-20,5.4071145211675157e-21,1.7031099507801175e-23,1.175276460804229e-33,0.88129999999999997,0.0,0.0,0.0,0.009741045935579935,0.10875504705276376,9.9999999999928854e-05,6.5005799463138265e-06,7.0646163521253884e-05,2.4203302678641474e-05,1.1356737502183733e-10,4.6839960688840752e-05,3.433379089834833e-10,7.6359928824967751e-07,1.3774185248195298e-12,1.4065484948590581e-14
1.463055659562758e-07,0.0016777882265799353,8.6941024382966005e-18,4.4587597751681057e-13,3.8752492304100755e-16,1.6081141844423675e-15,3.3409580639927946e-07,1.7573111089988714e-08,4.4325439582742731e-39,1.3585644756155875e-29,5.0102704904816725e-30,-2.0708029127040932e-15,8.9908912553777922e-31,7.0979879961942989e-17,-7.2411474621686452e-17,9.7853220807908073e-30,5.3851909276263881e-25,1.7489401966108349e-20,6.1159190542639126e-22,4.2879601752339993e-46,-1.230717112532079e-29,2.3856612739540116e-26,-2.0433681116509334e-38,1.0720340949087446e-15,-2.1325335976454393e-30,-6.6338940992570538e-30,-2.4925884795299756e-19,1.3417537632787488e-15,1.6199218923032968e-47,6.5933728324255718e-20,5.4222315169885039e-21,1.7197737273119913e-23,1.1752764608029441e-33,0.88129999999999997,0.0,0.0,0.0,0.00974054557729951,0.10875488501594223,9.9999999999928583e-05,6.5221731020994502e-06,7.088428848060794e-05,2.4284302658098731e-05,1.1395002166855156e-10,4.6997027636491251e-05,3.4332027285618282e-10,7.6617215674937203e-07,1.3820373784765463e-12,1.4112877139408962e-14
1.4681072900889618e-07,0.001677787958823475,8.7465593389210572e-18,4.4854425988576975e-13,3.0352208276394662e-16,1.6319207337844752e-15,3.3626345116142001e-07,1.7810080500459935e-08,-6.6049871028162687e-39,-7.3175230195260546e-30,5.0628953671405236e-30,-2.0705205166356757e-15,9.1416861249774113e-31,7.1247190828395322e-17,-7.2693818532738321e-17,9.9880053620749305e-30,5.4585972564045174e-25,1.772220028332393e-20,6.2403513670890959e-22,4.2839392052159838e-46,-1.2307150134554685e-29,2.3858687404930287e-26,-2.0432479022898507e-38,1.0720340722567073e-15,-2.1479744627465845e-30,-6.6600446928266503e-30,-2.4925884795293083e-19,1.386501243234249e-15,6.9831300194676e-48,6.5933722352532287e-20,5.4373240864347376e-21,1.7365386787540628e-23,1.1752764608016492e-33,0.88129999999999997,0.0,0.0,0.0,0.0097400453462413456,0.10875472301515686,9.9999999999928312e-05,6.5437600081685313e-06,7.1122358707069596e-05,2.4365280430174563e-05,1.1433257934386904e-10,4.7154051150188587e-05,3.4330264121256992e-10,7.6874442702178098e-07,1.3866549548751949e-12,1.4160258310891661e-14
1.4726537575625452e-07,0.0016777877179059114,8.7839139967421963e-18,4.5044855405394244e-13,1.43442153133026e-16,1.6535577561341962e-15,3.3821917740992964e-07,1.8025342537858183e-08,2.9876831214512794e-38,-1.9955511483710205e-29,5.1105636415128385e-30,-2.0702661801703457e-15,9.3202021796903692e-31,7.1487824657282709e-17,-7.2948107678860235e-17,1.0177006373214958e-29,5.5252714938160687e-25,1.7933615793154892e-20,6.3541116468313742e-22,4.2802834798716698e-46,-1.2307165629261167e-29,2.3860555218767151e-26,-2.0431383832129806e-38,1.072034051871141e-15,-2.1619243712942533e-30,-6.6835934637547252e-30,-2.492588479528706e-19,1.4273402808358926e-15,5.6663579993909051e-48,6.5933716978020279e-20,5.4508865369856039e-21,1.7517138161744258e-23,1.175276460800475e-33,0.88129999999999997,0.0,0.0,0.0,0.0097395952472147437,0.10875457724531588,9.9999999999928068e-05,6.5631828815837829e-06,7.1336575043365406e-05,2.4438141410253873e-05,1.146768050677553e-10,4.7295335123442648e-05,3.4328677657218447e-10,7.7105895802036617e-07,1.3908096800182257e-12,1.4202891929653383e-14
1.4772002250361286e-07,0.0016777874770483553,8.813580950475786e-18,4.5196461956980825e-13,2.2845905066969818e-16,1.6753981996491931e-15,3.4017948185069942e-07,1.824250002081545e-08,4.0289816349210194e-38,-3.5421481228620137e-30,5.1585204538126431e-30,-2.0700116733000678e-15,9.4891235329909992e-31,7.1728529460045913e-17,-7.3202566870421777e-17,1.0369595537917525e-29,5.5925252210239311e-25,1.8146837501225652e-20,6.4695700825178287e-22,4.2765925807560781e-46,-1.230719183594002e-29,2.3862425494910288e-26,-2.0430316395093632e-38,1.0720340314875904e-15,-2.1759246494013665e-30,-6.7071550494484216e-30,-2.4925884795281017e-19,1.4687210777520722e-15,1.5769048104119261e-47,6.5933711603544624e-20,5.4644292448658048e-21,1.766971233493679e-23,1.175276460799293e-33,0.88129999999999997,0.0,0.0,0.0,0.0097391452515178563,0.10875443150476752,9.9999999999927824e-05,6.5826006954486123e-06,7.1550746914899658e-05,2.4510984351210027e-05,1.1502095851517668e-10,4.7436583816459895e-05,3.4327091557345251e-10,7.7337300304508458e-07,1.3949633676784946e-12,1.4245516596785349e-14
1.481746692509712e-07,0.0016777872362508828,8.8556067957118258e-18,4.5410321731347075e-13,4.5701807783515133e-16,1.6974648924112724e-15,3.4214435168095183e-07,1.8461563178284239e-08,-6.2022211951149311e-39,1.8075354482766971e-29,5.2067685573076893e-30,-2.0697569961464082e-15,9.6106978747933862e-31,7.1969404390165047e-17,-7.3457195985111923e-17,1.0559355210706106e-29,5.6603612986774873e-25,1.8361874293598345e-20,6.586746293070455e-22,4.2728643483929721e-46,-1.2307172810104934e-29,2.3864308728047423e-26,-2.0429252982785185e-38,1.0720340111079047e-15,-2.1899753347654916e-30,-6.7307318528100751e-30,-2.4925884795274946e-19,1.5106490945774157e-15,1.7368428385379148e-47,6.5933706229104634e-20,5.477952231279036e-21,1.7823110853708084e-23,1.1752764607981025e-33,0.88129999999999997,0.0,0.0,0.0,0.0097386953592816464,0.10875428579356175,9.999999999992758e-05,6.6020134510514414e-06,7.1764874260987714e-05,2.458380922884499e-05,1.1536503958912518e-10,4.7577797182526292e-05,3.4325505822098982e-10,7.7568656144370677e-07,1.3991160164822865e-12,1.4288132300273501e-14
1.4862931599832955e-07,0.0016777869955135751,8.9056138775592125e-18,4.5664502851115989e-13,2.9946299890880366e-16,1.719754044962085e-15,3.4411377574367165e-07,1.868254225470763e-08,-1.056976632580406e-38,-1.0741018992473062e-29,5.2553102123647735e-30,-2.069502148827631e-15,9.756603913209997e-31,7.2210415740438065e-17,-7.3711994900516398e-17,1.0751398755700359e-29,5.7287826124497598e-25,1.8578735112852118e-20,6.7056600544238018e-22,4.2690988062864614e-46,-1.2307149741111417e-29,2.3866201626554542e-26,-2.0428156352570398e-38,1.0720339907305722e-15,-2.2040764658180025e-30,-6.7543231969576454e-30,-2.492588479526885e-19,1.5531298585239163e-15,6.0811126740667117e-48,6.593370085469966e-20,5.4914555164988113e-21,1.7977335259401909e-23,1.1752764607969039e-33,0.88129999999999997,0.0,0.0,0.0,0.009738245570638196,0.10875414011174683,9.9999999999927336e-05,6.6214211496807038e-06,7.1978957019790639e-05,2.4656616018973441e-05,1.1570904819073617e-10,4.7718975174959981e-05,3.4323920451944107e-10,7.779996325517176e-07,1.4032676250568305e-12,1.4330739027877492e-14
1.4903849807095208e-07,0.0016777867789015046,8.9387666416903262e-18,4.5833528351240748e-13,1.0888105836645022e-16,1.7399855321030352e-15,3.4589014207818709e-07,1.8883070013892757e-08,3.2750290693464189e-38,-2.2510146001095289e-29,5.2992477881457444e-30,-2.0692726408473984e-15,9.9329654995301543e-31,7.2427347371798822e-17,-7.3941459002740614e-17,1.0930805699625742e-29,5.7908645680942526e-25,1.877547665291508e-20,6.8141845174990096e-22,4.2656795147724115e-46,-1.23071672888351e-29,2.3867903510107878e-26,-2.0427154678289534e-38,1.072033972391664e-15,-2.2168106444003047e-30,-6.7755655122702658e-30,-2.4925884795263351e-19,1.591839500460789e-15,4.6556799094462541e-48,6.593369601776463e-20,5.5035916448566475e-21,1.8116844627542903e-23,1.1752764607958182e-33,0.88129999999999997,0.0,0.0,0.0,0.0097378408495407357,0.1087540090232824,9.9999999999927119e-05,6.6388837557995404e-06,7.2171593328772707e-05,2.4722126645295584e-05,1.160185938854985e-10,4.7846005085134979e-05,3.4322493931345339e-10,7.8008097935832997e-07,1.4070031822440027e-12,1.4369077398077892e-14
1.494476801435746e-07,0.0016777865623382876,8.9631857093142637e-18,4.5958480205581271e-13,2.0290824167291585e-16,1.7603832337225347e-15,3.4767017915026217e-07,1.9085165468238352e-08,4.716379228312598e-38,-6.3059407897843416e-30,5.343420898787538e-30,-2.0690429952177375e-15,1.0098249435499542e-30,7.2644323740693839e-17,-7.4171060454941457e-17,1.1113497831748902e-29,5.8534250067427178e-25,1.897370906291974e-20,6.924147182138785e-22,4.2622312489230379e-46,-1.2307196908678684e-29,2.3869606099430631e-26,-2.0426180941012052e-38,1.0720339540543028e-15,-2.2295857374677793e-30,-6.7968177869614571e-30,-2.4925884795257829e-19,1.6310048825798487e-15,1.6425942539992361e-47,6.5933691180856948e-20,5.5157118461046701e-21,1.8257025324634995e-23,1.1752764607947258e-33,0.88129999999999997,0.0,0.0,0.0,0.0097374362125568648,0.10875387795869974,9.9999999999926902e-05,6.656342267752711e-06,7.236419342659809e-05,2.4787622583557464e-05,1.1632808072505919e-10,4.797300627089168e-05,3.4321067707188876e-10,7.8216193043315261e-07,1.4107378947347804e-12,1.4407408478905946e-14
1.4985686221619713e-07,0.0016777863458239874,8.9968154343359431e-18,4.612975831757544e-13,4.5322216353283034e-16,1.7809675806584676e-15,3.4945387746438918e-07,1.9288836117617578e-08,8.4626578562384063e-40,1.3909459274116852e-29,5.387831106502156e-30,-2.0688132120277796e-15,1.0215599537302602e-30,7.286143819406009e-17,-7.4400799167676128e-17,1.1293909378712099e-29,5.916466007688546e-25,1.9173438793510448e-20,7.0355627933920387e-22,4.258752218598971e-46,-1.2307189329985175e-29,2.3871319188209995e-26,-2.0425228441468006e-38,1.0720339357201117e-15,-2.2424017715423496e-30,-6.8180822252958525e-30,-2.4925884795252297e-19,1.6706300016129936e-15,2.2221438047715523e-47,6.5933686343976193e-20,5.5278161357921358e-21,1.8397878463525527e-23,1.1752764607936268e-33,0.88129999999999997,0.0,0.0,0.0,0.0097370316597815715,0.10875374691803531,9.9999999999926686e-05,6.6737966864795032e-06,7.2556757269368944e-05,2.4853103816166649e-05,1.1663750863925022e-10,4.8099978698268839e-05,3.4319641779809462e-10,7.8424248530443878e-07,1.4144717615304681e-12,1.4445732261672097e-14
1.5026604428881966e-07,0.0016777861293586546,9.0400354208066883e-18,4.6349454977697252e-13,3.0579088718759128e-16,1.8017395264870344e-15,3.5124122882644636e-07,1.9494089471651448e-08,-9.3832171909558541e-39,-1.1055032631918926e-29,5.4324806420855355e-30,-2.0685832913639574e-15,1.0349004323657649e-30,7.3078682127803222e-17,-7.4630675051431001e-17,1.1475759961553581e-29,5.9799896708251387e-25,1.9374672391313335e-20,7.1484462008824471e-22,4.2552420191415116e-46,-1.2307173352419504e-29,2.3873042109971873e-26,-2.0424259694206505e-38,1.0720339173879832e-15,-2.2552587748671191e-30,-6.8393587566262178e-30,-2.492588479524674e-19,1.7107190202606518e-15,1.193985969532284e-47,6.5933681507121799e-20,5.5399045288000656e-21,1.8539405153638936e-23,1.1752764607925207e-33,0.88129999999999997,0.0,0.0,0.0,0.0097366271913106456,0.10875361590132418,9.9999999999926469e-05,6.6912470129192114e-06,7.2749284812354762e-05,2.4918570325538116e-05,1.1694687755656467e-10,4.8226922333327466e-05,3.4318216149543497e-10,7.8632264349163695e-07,1.4182047816330261e-12,1.4484048737524578e-14
1.5067522636144218e-07,0.0016777859129423515,9.0735593402675887e-18,4.6520334941028544e-13,9.3879078747111958e-17,1.822679246059824e-15,3.5303222514099409e-07,1.9700933050030627e-08,3.0635661016915499e-38,-2.3910699589389633e-29,5.4773688933803e-30,-2.0683532333126857e-15,1.0526265787060107e-30,7.3295954651692276e-17,-7.4860688016632202e-17,1.1663527511056739e-29,6.0439981121263605e-25,1.9577416284953992e-20,7.2628123593051099e-22,4.2517022733179161e-46,-1.2307190094590506e-29,2.3874764339956129e-26,-2.0423279680297206e-38,1.0720338990566299e-15,-2.2681567736220223e-30,-6.8606449633338751e-30,-2.4925884795241165e-19,1.7512758856986372e-15,6.3355548647364296e-48,6.5933676670293405e-20,5.5519770392624247e-21,1.8681606500971223e-23,1.1752764607914082e-33,0.88129999999999997,0.0,0.0,0.0,0.0097362228072408064,0.10875348490860136,9.9999999999926252e-05,6.708693248011135e-06,7.2941776009884273e-05,2.4984022094098266e-05,1.1725618740398384e-10,4.8353837142146188e-05,3.4316790816732325e-10,7.8840240450362777e-07,1.4219369540449299e-12,1.4522357897416991e-14
1.510844084340647e-07,0.0016777856965751352,9.0983927941275595e-18,4.6647376920436993e-13,2.0241075878138905e-16,1.8437890677063894e-15,3.5482685722343717e-07,1.9909374382206902e-08,4.572367798674219e-38,-5.4874079932439478e-30,5.522494905825886e-30,-2.0681230379625139e-15,1.0695826562923715e-30,7.3513269619741422e-17,-7.5090837973645425e-17,1.1854457653489476e-29,6.1084934295295165e-25,1.9781676798609623e-20,7.3786763287539498e-22,4.2481328456651834e-46,-1.2307217567395282e-29,2.3876487157393629e-26,-2.0422320914062223e-38,1.0720338807268814e-15,-2.2810957926113531e-30,-6.8819410192718068e-30,-2.492588479523557e-19,1.7923044788097299e-15,1.5157051146829722e-47,6.5933671833490481e-20,5.5640336820683375e-21,1.8824483608140238e-23,1.1752764607902884e-33,0.88129999999999997,0.0,0.0,0.0,0.0097358185076676686,0.10875335393990285,9.9999999999926035e-05,6.7261353926945826e-06,7.3134230817338544e-05,2.5049459104288573e-05,1.1756543811018232e-10,4.8480723090825962e-05,3.4315365781713966e-10,7.9048176786064776e-07,1.4256682777693142e-12,1.4560659732512099e-14
1.5149359050668724e-07,0.001677785480257062,9.1268103484936565e-18,4.6792489637284057e-13,2.5825373228783855e-16,1.8650832569207526e-15,3.5662511606323509e-07,2.011942100845347e-08,3.6070839677450837e-38,-7.5991284175859562e-30,5.5678591669689523e-30,-2.0678927054016734e-15,1.0846990226325164e-30,7.3730694465497744e-17,-7.5321124832760358e-17,1.2046837247641744e-29,6.173477707019233e-25,1.9987460327733932e-20,7.4960532889563897e-22,4.2445324500013812e-46,-1.2307237525547234e-29,2.3878217575097007e-26,-2.0421392679673257e-38,1.0720338623992552e-15,-2.2940758574214384e-30,-6.9032484600067271e-30,-2.4925884795229965e-19,1.8338087925655712e-15,2.2577252290357496e-47,6.5933666996712583e-20,5.5760744725216885e-21,1.896803757391928e-23,1.1752764607891624e-33,0.88129999999999997,0.0,0.0,0.0,0.0097354142926861995,0.10875322299526451,9.9999999999925818e-05,6.7435734479088613e-06,7.3326649190708429e-05,2.5114881338562315e-05,1.1787462960481519e-10,4.8607580145496432e-05,3.4313941044822583e-10,7.9256073308987084e-07,1.4293987518101564e-12,1.4598954234100458e-14
1.5190277257930976e-07,0.0016777852639881896,9.1567278257068454e-18,4.6945179142199317e-13,2.1578332349029422e-16,1.8865604860522789e-15,3.5842699304061762e-07,2.0331080476716169e-08,3.0810489070998539e-38,-1.2312686810265408e-29,5.6134625920463423e-30,-2.0676622357177271e-15,1.0999591347325447e-30,7.394821470511906e-17,-7.5551548504210153e-17,1.2241591359223996e-29,6.2389530425779443e-25,2.019477334311834e-20,7.6149585058504839e-22,4.2409010427070884e-46,-1.2307257754220232e-29,2.3879954181464463e-26,-2.0420482999428226e-38,1.0720338440734861e-15,-2.3070969947360742e-30,-6.924566976528256e-30,-2.4925884795224337e-19,1.875792927535206e-15,2.3509842351697072e-47,6.5933662159959204e-20,5.5880994253799793e-21,1.9112269494318089e-23,1.1752764607880293e-33,0.88129999999999997,0.0,0.0,0.0,0.0097350101623920188,0.1087530920747217,9.9999999999925601e-05,6.7610074145932925e-06,7.3519031085302422e-05,2.5180288779379918e-05,1.1818376181644096e-10,4.8734408272304546e-05,3.4312516606394928e-10,7.9463929971095639e-07,1.4331283751719431e-12,1.4637241393334194e-14
1.523119546519323e-07,0.0016777850477685769,9.1844921599257944e-18,4.7087063145794803e-13,1.7450657793881625e-16,1.9082177364868431e-15,3.6023247945809515e-07,2.0544360345289481e-08,3.8450286260546385e-38,-1.4970466566134879e-29,5.6593056574617129e-30,-2.0674316289983133e-15,1.1161322668253275e-30,7.4165809747802014e-17,-7.5782108898158553e-17,1.2439540444026773e-29,6.3049215373863647e-25,2.0403622291382171e-20,7.7354073609541556e-22,4.2372387673041395e-46,-1.2307285845189049e-29,2.3881694876470992e-26,-2.041958808641102e-38,1.0720338257493391e-15,-2.3201592308478073e-30,-6.9458960809007551e-30,-2.4925884795218689e-19,1.9182609725798492e-15,2.3310095402672779e-47,6.5933657323229887e-20,5.6001085553332759e-21,1.9257180461667819e-23,1.1752764607868893e-33,0.88129999999999997,0.0,0.0,0.0,0.0097346061168807497,0.10875296117830986,9.9999999999925385e-05,6.7784372936871926e-06,7.3711376456395882e-05,2.5245681409215108e-05,1.1849283467356533e-10,4.8861207437420213e-05,3.4311092466768226e-10,7.967174672431376e-07,1.4368571468598354e-12,1.4675521201357603e-14
1.5272113672455481e-07,0.0016777848315982808,9.2128798426868715e-18,4.7232033281814273e-13,2.1278165222387246e-16,1.9300591029586704e-15,3.6204156630576729e-07,2.0759268180753665e-08,3.5887486185809194e-38,-9.3750394586452274e-30,5.7053893902864598e-30,-2.0672008853318891e-15,1.1318382374536855e-30,7.4383491917742493e-17,-7.6012805924711839e-17,1.2638873622965454e-29,6.3713852880959822e-25,2.0614013617508654e-20,7.8574153305133763e-22,4.2335451710639337e-46,-1.2307306899156124e-29,2.3883441000842942e-26,-2.0418700439268365e-38,1.0720338074273452e-15,-2.333262592231202e-30,-6.9672360732100233e-30,-2.4925884795213022e-19,1.9612170799392538e-15,2.2370599790780294e-47,6.5933652486524199e-20,5.6121018773062263e-21,1.9402771565313206e-23,1.1752764607857426e-33,0.88129999999999997,0.0,0.0,0.0,0.009734202156247625,0.10875283030606479,9.9999999999925168e-05,6.7958630861298905e-06,7.3903685259620234e-05,2.5311059210552706e-05,1.1880184810526744e-10,4.8987977607033544e-05,3.4309668626278401e-10,7.9879523520951228e-07,1.4405850658795892e-12,1.4713793649386138e-14
1.5313031879717734e-07,0.0016777846154773595,9.2458748148141484e-18,4.7400178587981372e-13,2.8078491385169315e-16,1.9520898045333199e-15,3.6385424462849263e-07,2.0975811559482346e-08,2.3015140647992034e-38,-3.0820185242116465e-30,5.7517151193160352e-30,-2.0669700048066539e-15,1.1467283699386566e-30,7.460127885877275e-17,-7.6243639493907561e-17,1.2838776582498157e-29,6.4383463945932381e-25,2.0825953805045734e-20,7.9809980036915858e-22,4.2298197742828342e-46,-1.2307313461333002e-29,2.3885194463493052e-26,-2.0417807219479822e-38,1.0720337891077327e-15,-2.3464071055666708e-30,-6.988587391140682e-30,-2.4925884795207336e-19,2.0046654531633621e-15,1.9808812097127197e-47,6.5933647649841634e-20,5.6240794062606722e-21,1.954904389104554e-23,1.175276460784589e-33,0.88129999999999997,0.0,0.0,0.0,0.0097337982805877285,0.10875269945802211,9.9999999999924951e-05,6.8132847928607163e-06,7.4095957450711746e-05,2.5376422165889339e-05,1.1911080204079572e-10,4.9114718747358855e-05,3.4308245085260543e-10,8.0087260313437581e-07,1.4443121312376714e-12,1.4752058728657343e-14
1.5353950086979987e-07,0.00167778439940587,9.2803460700990064e-18,4.7575765581139883e-13,2.6567388645754583e-16,1.9743073261916923e-15,3.6567050588315228e-07,2.1193998067222921e-08,1.7950020049785203e-38,-6.8692449346811294e-30,5.7982835625867086e-30,-2.066738987510151e-15,1.1624255707632424e-30,7.481915204542289e-17,-7.6474609515718817e-17,1.3040899632407298e-29,6.5058069647660715e-25,2.1039449316708385e-20,8.1061710777524289e-22,4.2260626919779963e-46,-1.2307319223035604e-29,2.3886953364736767e-26,-2.0416900832312168e-38,1.0720337707900244e-15,-2.3595927973199579e-30,-7.0099495957958801e-30,-2.492588479520164e-19,2.0486102898575387e-15,1.6346828849454214e-47,6.5933642813181747e-20,5.6360411568831635e-21,1.9695998521260398e-23,1.1752764607834282e-33,0.88129999999999997,0.0,0.0,0.0,0.0097333944899964421,0.10875256863421696,9.9999999999924734e-05,6.8307024148190073e-06,7.4288192985094042e-05,2.5441770257732141e-05,1.1941969640889563e-10,4.9241430824632627e-05,3.4306821844050586e-10,8.0294957053867124e-07,1.4480383419412022e-12,1.4790316430347002e-14
