Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111)
2.237856444295593e-09,0.0034437098853384797,2.1666146472725558e-17,2.5918033943473532e-13,1.951790559235814e-14,2.8834043260202495e-15,6.2172047752709793e-10,3.508778657785545e-14,3.7517509562943931e-28,-3.0302003069600174e-24,1.5939592161830234e-29,5.3666492016407367e-15,3.6396987281751499e-16,3.014124200305682e-17,1.6781915590610586e-18,-5.7713102698574737e-30,3.9274768270695969e-28,4.0597279540547256e-25,5.2680276782846798e-29,-1.0236696025898434e-37,2.8277011781663221e-23,-2.504488486302327e-15,1.3702139172711057e-20,-1.6551634236539529e-15,7.6832700586834812e-10,1.8237926561007305e-18,8.8700964812145949e-19,1.3774028122750338e-15,9.3370624550053144e-37,-3.496523364032903e-19,5.4843188341957439e-22,1.3147877073816543e-27,1.0865555067073532e-32,0.88129999999999997,0.0,0.0,0.0,0.0098852549329243051,0.10880237594636638,9.9999999999971368e-05,3.4392811332321048e-07,2.0558435464775382e-06,1.4460725296563989e-06,1.1002070073595062e-12,6.1607367813862217e-07,8.3089321376927887e-11,7.3099094717095296e-09,1.2831322396314878e-14,9.8644985313915674e-17,4.6191960891562598e-11,3.7476701030732532e-10,1.2544572250120781e-07,8.1230859672989765e-09,2.2468168608682491e-19,2.9112002956956538e-15,2.7570065624075801e-19,4.0992884793909669e-16,1.4071596628915541e-07,5.498605615570585e-17,8.5896981691148153e-18,3.6849730118986837e-19,2.824797084272936e-20,1.7949096307304831e-21,2.7698303290403329e-10,7.6777107810090072e-10,3.2939651463887636e-13,2.2113081020642065e-13,1.744593413066233e-16,5.4024219251901048e-15,2.5847757346567995e-15,1.8876355142388625e-12,1.6703619493082244e-20,3.8653944275498982e-14,5.3925482983453667e-13,1.1554066571275549e-12,1.0257315326553063e-15,7.6933767246402698e-16,2.4245543514821607e-15,1.5509622675822729e-21,1.8804764377652664e-18,7.2227305489569803e-19,2.1885842722684502e-26,2.4274073805910033e-22,1.2393312291193404e-26,7.4193436299463401e-23,2.9442317685311009e-19,4.2367275640910315e-13,1.2277185080789079e-18
2.264355170049738e-09,0.0034437098588058035,2.2180093672975306e-17,2.6475644071348095e-13,1.9886488783871365e-14,2.9080369015869294e-15,6.3645053750332328e-10,3.6759459947425622e-14,3.6753165097648968e-28,-2.0021020294904342e-24,1.5985089307320073e-29,5.3396561322932813e-15,3.5235904681576827e-16,3.0684500165324868e-17,1.6989458068150459e-18,-5.7036211280607888e-30,4.0235147277370421e-28,4.2077440922172174e-25,5.4020926504761222e-29,-1.0361903993356805e-37,2.9266349354520755e-23,-2.4851661772908225e-15,1.4019747393883185e-20,-1.6708772817943861e-15,7.8895611214060102e-10,1.8947121445174835e-18,8.9643940496160022e-19,1.3832789053246307e-15,9.2781854904503331e-37,-3.5625427655871956e-19,5.6935392907759369e-22,1.3939574778713897e-27,1.0940827822142356e-32,0.88129999999999997,0.0,0.0,0.0,0.0098851986822295467,0.1088023682056099,9.9999999999970813e-05,3.4799581649775776e-07,2.080169935544144e-06,1.4628239915758457e-06,1.113225469135815e-12,6.2371143313077196e-07,8.3088880281171118e-11,7.396471767151391e-09,1.2990398339831383e-14,9.9813116947918377e-17,4.7862131569098858e-11,3.8412482002647777e-10,1.2693120503333577e-07,8.3165216482501307e-09,2.2918589193602046e-19,2.9937965884318945e-15,2.8558011318054032e-19,4.2886418972468317e-16,1.4238231557845004e-07,5.8153353335747328e-17,9.1437246353202518e-18,3.9370035473386794e-19,3.0521537954381721e-20,1.9431982712238579e-21,2.8078046204445006e-10,7.8838512265392388e-10,3.3824142465737132e-13,2.2707123454652473e-13,1.7646189246218848e-16,5.6788853887950847e-15,2.6161468902324003e-15,1.9270760049004025e-12,1.7877638325355462e-20,3.9162860007745437e-14,5.4694825675093219e-13,1.1869651185532364e-12,1.0537538505150653e-15,7.9035559740761077e-16,2.4913100386206868e-15,1.5936651846775053e-21,1.9406628623454653e-18,7.4646878256553063e-19,2.2619005758709149e-26,2.5051145456188539e-22,1.2808481064938235e-26,7.715509883320786e-23,3.0665084932337759e-19,4.328035340937793e-13,1.2541776121154668e-18
2.290853895803883e-09,0.0034437098322747206,2.2701389528647296e-17,2.704359432748134e-13,2.0213069440392303e-14,2.9332175852419993e-15,6.5135284541290839e-10,3.848998833080974e-14,3.6001166111057409e-28,-1.4716927403627589e-24,1.6027315062183882e-29,5.3125382393934011e-15,3.4116704608651427e-16,3.1231259167015472e-17,1.7196055686072559e-18,-5.636065252905481e-30,4.1205004555470051e-28,4.3597347613830805e-25,5.5410084177939379e-29,-1.0488201562365084e-37,3.0278498027257729e-23,-2.466032568427115e-15,1.4341312033490815e-20,-1.6864701541441046e-15,8.0986612602878037e-10,1.9674319543426658e-18,9.0608295919719712e-19,1.3890601741316431e-15,9.2163057675287187e-37,-3.6288102423723516e-19,5.9080677971899058e-22,1.4768709335382649e-27,1.1014795130388839e-32,0.88129999999999997,0.0,0.0,0.0,0.0098851424300539989,0.10880236046486226,9.9999999999970271e-05,3.5206340759724522e-07,2.104495911965322e-06,1.4795749770003148e-06,1.1262437084282331e-12,6.3134896854594901e-07,8.3088439172773697e-11,7.4830325833706145e-09,1.3149469710091223e-14,1.0098122862026521e-16,4.9571958379772626e-11,3.9360792438673544e-10,1.2841667845118973e-07,8.5122316450641328e-09,2.3373701601675656e-19,3.0776684493968765e-15,2.9569342654250403e-19,4.4843312688273173e-16,1.4404865573566999e-07,6.1462393038331259e-17,9.7259538279762854e-18,4.2029216537906318e-19,3.294716845226674e-20,2.101739747092396e-21,2.8457819612736801e-10,8.0927986292410096e-10,3.4720678516557818e-13,2.3309259340554956e-13,1.7846442872765705e-16,5.9658647030345414e-15,2.6473598841123095e-15,1.9668111862741547e-12,1.9118835212677439e-20,3.9671902955375389e-14,5.5464467656015909e-13,1.218970641035004e-12,1.0821732212246695e-15,8.1167133061708328e-16,2.5590195449709849e-15,1.63697824992546e-21,2.0022303900624493e-18,7.7124235928395502e-19,2.3369678397212737e-26,2.5846051623048685e-22,1.3233565014225215e-26,8.0206028773141818e-23,3.1926081464092798e-19,4.4201111872271045e-13,1.2808592842969311e-18
2.317352621558028e-09,0.003443709805745225,2.3229229288866016e-17,2.7619136891132066e-13,2.0425644146710032e-14,2.9589748223827898e-15,6.6642749564452171e-10,4.0281002592367136e-14,3.5260181055632993e-28,-3.0419189141198434e-25,1.6066342527591629e-29,5.285029060375579e-15,3.301048885750581e-16,3.1781512557529198e-17,1.7401694708437815e-18,-5.5731288004626233e-30,4.2184250139426666e-28,4.5157949646415223e-25,5.685026955731607e-29,-1.0614193810421004e-37,3.1313796997415452e-23,-2.4468087287097149e-15,1.4666865225481533e-20,-1.7019422949794677e-15,8.3105707293880769e-10,2.0419770993494826e-18,9.1595062234803511e-19,1.3947502542996278e-15,9.1516251777142978e-37,-3.6953129687780463e-19,6.1279911039000311e-22,1.5636855272367099e-27,1.1087493096894871e-32,0.88129999999999997,0.0,0.0,0.0,0.0098850861763982254,0.10880235272412303,9.9999999999969728e-05,3.5613088662386283e-07,2.1288214751336287e-06,1.4963254853543177e-06,1.1392617249116764e-12,6.3898628412179217e-07,8.3087998051740382e-11,7.5695919182095605e-09,1.3308536501630041e-14,1.0214932030183945e-16,5.1321994643088069e-11,4.0321674334676592e-10,1.2990214275450935e-07,8.7102158813745438e-09,2.3833521507404729e-19,3.1628204314138725e-15,3.0604387907236303e-19,4.6865141871245384e-16,1.4571498676401311e-07,6.4918646919451868e-17,1.0337655593271474e-17,4.483430613518981e-19,3.5534709196464544e-20,2.2712293771054991e-21,2.883762000891629e-10,8.3045532398233624e-10,3.5629260692801485e-13,2.3919489403912554e-13,1.8046694378629333e-16,6.26367689874465e-15,2.6784127979187112e-15,2.0068375928214671e-12,2.043081269053498e-20,4.0181063739483618e-14,5.6234388646146184e-13,1.2514234233861412e-12,1.1109898215164013e-15,8.3328500465329326e-16,2.627683310740041e-15,1.680901744921831e-21,2.0652042317390004e-18,7.9660475609679697e-19,2.4138193075630441e-26,2.6659118023611473e-22,1.3668752388646879e-26,8.3348527468188484e-23,3.3226325639837886e-19,4.5129482902361258e-13,1.3077615504338155e-18
2.343851347312173e-09,0.003443709779217321,2.3763058425356387e-17,2.8200378330901216e-13,2.0563084409052096e-14,2.985326128446315e-15,6.8167446435293788e-10,4.2133607108781868e-14,3.4529147001245892e-28,3.4336786016069782e-25,1.6102199430859748e-29,5.2571714074179004e-15,3.1920479249551569e-16,3.2335232846827875e-17,1.7606363645450784e-18,-5.5123281878419674e-30,4.3172825044574661e-28,4.6759892783379019e-25,5.8343184503697185e-29,-1.0738948471663085e-37,3.2372474563791786e-23,-2.4275316183020376e-15,1.4996429030845786e-20,-1.717293445207681e-15,8.5252896795738461e-10,2.1183642102278267e-18,9.260489103360048e-19,1.4003508382798683e-15,9.0842668544882324e-37,-3.7620407855141945e-19,6.3533675765226311e-22,1.6545093627328293e-27,1.1158933186797491e-32,0.88129999999999997,0.0,0.0,0.0,0.0098850299212625975,0.10880234498339209,9.9999999999969186e-05,3.6019825357907325e-07,2.1531466246428056e-06,1.5130755162535442e-06,1.1522795183687779e-12,6.4662337968313025e-07,8.3087556918074274e-11,7.6561497702213017e-09,1.3467598710799446e-14,1.033173919731153e-16,5.3112609841139206e-11,4.1295155734435973e-10,1.3138759794312111e-07,8.910474306139451e-09,2.4298059374981147e-19,3.2492555685542087e-15,3.1663366310297903e-19,4.8952968114153729e-16,1.4738130866558917e-07,6.8525850744078242e-17,1.0979701040904208e-17,4.779015708331077e-19,3.8291042155877436e-20,2.4521552525826176e-21,2.9217445239116988e-10,8.5191152068977832e-10,3.6549889628820464e-13,2.4537814072839818e-13,1.824694384424123e-16,6.5725369267461064e-15,2.7093040006226934e-15,2.0471529359926256e-12,2.1816064897626521e-20,4.0690336795432013e-14,5.7004575891212818e-13,1.2843235897421312e-12,1.1402037616232073e-15,8.5519670219847495e-16,2.6973016108408736e-15,1.7254358455255267e-21,2.1296014029085435e-18,8.2256336937904377e-19,2.4924773914066027e-26,2.7490564329771922e-22,1.4114170100860308e-26,8.6584156550327783e-23,3.456650878135369e-19,4.6065421384183515e-13,1.3348831030890393e-18
2.370350073066318e-09,0.0034437097526910042,2.4302351146575895e-17,2.8785523632556976e-13,2.0677835138842787e-14,3.01229434642844e-15,6.9709371187886508e-10,4.4049212333965674e-14,3.3807275753691389e-28,1.7842419627611865e-25,1.6134920127737507e-29,5.2290955676126234e-15,3.0858275027215876e-16,3.2892374714716934e-17,1.7810048823907008e-18,-5.453486738837822e-30,4.4170655341145449e-28,4.8404003688674331e-25,5.9891025375508157e-29,-1.0861714668393991e-37,3.3454821206694385e-23,-2.4083236208855829e-15,1.5330031856438322e-20,-1.7325234046753419e-15,8.7428182891296183e-10,2.196614296069035e-18,9.3638622618020828e-19,1.4058642448206491e-15,9.0143785557838099e-37,-3.8289798892025971e-19,6.5842714655808959e-22,1.7494815918553495e-27,1.1229124620382589e-32,0.88129999999999997,0.0,0.0,0.0,0.0098849736646475887,0.10880233724266918,9.9999999999968617e-05,3.6426550846472873e-07,2.1774713599843259e-06,1.5298250692112944e-06,1.1652970885274113e-12,6.5426025500813147e-07,8.3087115771779354e-11,7.7427061375930436e-09,1.362665633297923e-14,1.0448544360962965e-16,5.4944271905619471e-11,4.2281272154727394e-10,1.3287304401680498e-07,9.1130068546816437e-09,2.4767328459610769e-19,3.3369776992055647e-15,3.274655553045638e-19,5.1108142586055737e-16,1.4904762144305144e-07,7.2288796062202991e-17,1.1653210483328165e-17,5.0903031524263824e-19,4.1225113284468074e-20,2.6451534216003832e-21,2.9597292703138081e-10,8.7364847058758939e-10,3.7482566076271932e-13,2.5164233854110299e-13,1.8447191463628865e-16,6.8927195190988911e-15,2.7400315744174954e-15,2.0877543359598789e-12,2.3277816516966262e-20,4.1199715505745698e-14,5.7775013826668194e-13,1.3176712913379738e-12,1.1698151759350544e-15,8.7740652405399379e-16,2.7678747802414566e-15,1.7705807660119696e-21,2.1954435951518784e-18,8.4912762142031404e-19,2.5729706420559524e-26,2.8340670721007517e-22,1.4569979825714705e-26,8.9914912217959231e-23,3.5947514773474866e-19,4.7008870454454667e-13,1.3622222944480061e-18
2.396848798820463e-09,0.0034437097261662756,2.4846903838054737e-17,2.937387788551365e-13,2.0793643277331119e-14,3.0399062003843078e-15,7.1268521608024477e-10,4.6029329640858869e-14,3.3094235688528987e-28,3.5928875225210699e-25,1.6164578474365645e-29,5.200851985661671e-15,2.9826900704892736e-16,3.3452907209585702e-17,1.8012739979224337e-18,-5.3951631544229873e-30,4.5177664202420976e-28,5.0091169619963506e-25,6.1496251236583326e-29,-1.0982160219312337e-37,3.4561147087696776e-23,-2.3892239826956993e-15,1.5667704417099396e-20,-1.7476325741998453e-15,8.9631567278939531e-10,2.2767495519995327e-18,9.469720953106403e-19,1.4112938497826384e-15,8.9421088260647187e-37,-3.8961197834566988e-19,6.8207820237598939e-22,1.8487531052602358e-27,1.1298105372681073e-32,0.88129999999999997,0.0,0.0,0.0,0.0098849174065536762,0.10880232950195408,9.9999999999968061e-05,3.6833265128279423e-07,2.2017956806310182e-06,1.5465741437115196e-06,1.1783144351054846e-12,6.618969098615912e-07,8.3086674612859628e-11,7.829261018447025e-09,1.3785709363270631e-14,1.0565347518604263e-16,5.6817477011894923e-11,4.3280061256853195e-10,1.343584809753279e-07,9.3178134583665683e-09,2.5241342816197285e-19,3.4259908872212664e-15,3.3854250023649594e-19,5.3332108514553178e-16,1.5071392509918436e-07,7.6212659187542243e-17,1.2359398954165007e-17,5.4179754697511475e-19,4.4346777911091147e-20,2.8509267827347221e-21,2.9977159835502788e-10,8.9566619035300734e-10,3.8427290748781005e-13,2.5798749229290687e-13,1.8647437302314894e-16,7.2245193725342837e-15,2.7705941147448453e-15,2.1286387681046957e-12,2.4819592154931429e-20,4.1709193348874158e-14,5.8545686878232984e-13,1.3514666794670001e-12,1.1998241988679156e-15,8.9991457104092507e-16,2.8394031540817617e-15,1.8163367207666056e-21,2.2627539718168839e-18,8.7630758802504999e-19,2.6553295905528772e-26,2.9209736359369547e-22,1.5036354451566414e-26,9.3342939929441693e-23,3.7370294064827184e-19,4.7959770247202015e-13,1.3897773896624167e-18
2.449846250328753e-09,0.0034437096731215807,2.5952628753558157e-17,3.0563082389914872e-13,2.1101568202142892e-14,3.0971747434552298e-15,7.4438487174935087e-10,5.0188964982586036e-14,3.1696848006053202e-28,1.6679345834530391e-27,1.6215131639773741e-29,5.1441589420016081e-15,2.7876362896309855e-16,3.4584037387561849e-17,1.8415124263863132e-18,-5.2751742871827314e-30,4.721893966067864e-28,5.3598126589064222e-25,6.4888953240935087e-29,-1.1217547319232102e-37,3.6846932255737439e-23,-2.3515914798098022e-15,1.6355379869625586e-20,-1.7774932274640798e-15,9.4122636079447181e-10,2.4427593082472922e-18,9.6892886287787286e-19,1.4219189198933044e-15,8.7909638064258597e-37,-4.0309753526901568e-19,7.3109283469298546e-22,2.0607929727318684e-27,1.1432668620447968e-32,0.88129999999999997,0.0,0.0,0.0,0.0098848048859309316,0.10880231402054648,9.9999999999966937e-05,3.7646660072362468e-07,2.2504430758909679e-06,1.5800708553780539e-06,1.2043484564770325e-12,6.7716955726000709e-07,8.3085792257160857e-11,8.0023663136627808e-09,1.4103801629570998e-14,1.0798947806492599e-16,6.0690402264713136e-11,4.5315800659630009e-10,1.3732932754600487e-07,9.7342485698931564e-09,2.6203660770831761e-19,3.607905839720661e-15,3.6144274246929863e-19,5.7991979020024386e-16,1.5404650505782864e-07,8.4563546721160355e-17,1.3874639988395951e-17,6.1252129078748374e-19,5.1193270519570528e-20,3.3036907907776071e-21,3.0736944657125036e-10,9.4054398979464345e-10,4.0352886921958666e-13,2.7092068213786319e-13,1.9047923554994716e-16,7.9241165840908194e-15,2.8312222597844503e-15,2.2112454498703827e-12,2.815743549675766e-20,4.2728423856448505e-14,6.0087685541936543e-13,1.4204010273169267e-12,1.261035525494605e-15,9.4582568161267369e-16,2.9853266492461836e-15,1.9096824585934206e-21,2.4018685533046112e-18,9.3255358636768098e-19,2.8257625182927456e-26,3.1005898458329855e-22,1.6001466250136087e-26,1.0049918668822054e-22,4.0344886419114726e-19,4.9883697681170214e-13,1.4455287911992081e-18
2.5028437018370428e-09,0.003443709620083226,2.7081036714164203e-17,3.1770739253159146e-13,2.146691379742924e-14,3.1573529303710772e-15,7.7677338314335928e-10,5.4624306321979826e-14,3.0339072089050138e-28,1.54163643990176e-25,1.6254626655135037e-29,5.0871729257458787e-15,2.6058729575657559e-16,3.5728456962159852e-17,1.8813478448540404e-18,-5.1469687226402511e-30,4.9296107678267297e-28,5.7287738461756822e-25,6.8541692057002744e-29,-1.1446351568989999e-37,3.9232229052530901e-23,-2.3146136086163199e-15,1.7059700296359369e-20,-1.8068832789415227e-15,9.8726112705988973e-10,2.6165601342415779e-18,9.9199651275582727e-19,1.4322577012280268e-15,8.631895807615707e-37,-4.166550545846041e-19,7.8244186124549411e-22,2.291843828148001e-27,1.1563051045841944e-32,0.88129999999999997,0.0,0.0,0.0,0.0098846923593979563,0.10880229853916736,9.9999999999965798e-05,3.8460010191647317e-07,2.2990888065034903e-06,1.6135656473387627e-06,1.2303815803862392e-12,6.9244132009451394e-07,8.3084909851008037e-11,8.1754656419245855e-09,1.4421875472546972e-14,1.1032540042159558e-16,6.4735149322149301e-11,4.7402659638073391e-10,1.4030013765338467e-07,1.0159779119014206e-08,2.718511985963973e-19,3.7950311443948138e-15,3.8535673158274743e-19,6.2943739715609175e-16,1.5737904856205746e-07,9.3619779632460567e-17,1.5535211729058179e-17,6.906300781642098e-19,5.8913374364076205e-20,3.8163930561664829e-21,3.1496783608137127e-10,9.8654501173029948e-10,4.2326682112391935e-13,2.8417773701778865e-13,1.9448401529949888e-16,8.673634057146895e-15,2.8911838233106164e-15,2.2949506242021144e-12,3.1858598919558808e-20,4.3747984086052608e-14,6.1630470184925848e-13,1.4911276162593769e-12,1.3238386147628429e-15,9.9293068891697505e-16,3.1350742738900856e-15,2.005474451965161e-21,2.5471242576971922e-18,9.9137947792939536e-19,3.0040128690991245e-26,3.2881363934550738e-22,1.7010845828113633e-26,1.080697733714895e-22,4.3497771999463737e-19,5.1836758292796673e-13,1.5021244007471736e-18
2.5558411533453327e-09,0.003443709567051209,2.8233089304816059e-17,3.3000135669140151e-13,2.1882520641389393e-14,3.2206619101947924e-15,8.0985068375448386e-10,5.934725612648372e-14,2.9023237588734347e-28,-1.0064045305633017e-25,1.6283834114442161e-29,5.0300323096974472e-15,2.437024880803938e-16,3.6885981003490769e-17,1.9207777995032619e-18,-5.0162854557480614e-30,5.1408662788566012e-28,6.1167087617558109e-25,7.2475751988516081e-29,-1.1670101139184982e-37,4.1719443330125981e-23,-2.2783308963210966e-15,1.7780916687548128e-20,-1.8358113782691586e-15,1.0344200430393525e-09,2.7983153273189689e-18,1.0162525809263876e-18,1.442341592350767e-15,8.4659173963431738e-37,-4.3027942086676984e-19,8.3618658860157226e-22,2.5431611860687159e-27,1.1689687760814417e-32,0.88129999999999997,0.0,0.0,0.0,0.0098845798269582928,0.10880228305781482,9.9999999999964646e-05,3.927331548760686e-07,2.3477328686033303e-06,1.6470585157275734e-06,1.256413804764766e-12,7.0771219660344448e-07,8.3084027394430946e-11,8.3485589894805895e-09,1.4739930855507284e-14,1.1266124207047437e-16,6.8955435388651284e-11,4.9540920369619805e-10,1.432709112957225e-07,1.0594404589650844e-08,2.8185825390467167e-19,3.9873970689234839e-15,4.103065376626524e-19,6.8198572125934341e-16,1.6071155563171433e-07,1.0342365857956012e-16,1.7351223421242571e-17,7.7670530728847958e-19,6.7595402574731225e-20,4.3954061086773131e-21,3.2256663029099985e-10,1.0336693252332358e-09,4.4348679269208136e-13,2.9775867684877243e-13,1.9848870262373937e-16,9.4754030531272848e-15,2.9504762370079425e-15,2.3797326488783224e-12,3.5953519786795384e-20,4.47678346687204e-14,6.3173951294751492e-13,1.563647304066252e-12,1.3882342286435354e-15,1.0412301644832006e-15,3.2886479285573117e-15,2.10371391663934e-21,2.6987006618100387e-18,1.052863676319434e-18,3.1903182467483873e-26,3.4838452124830249e-22,1.8065838666162849e-26,1.1607183304469581e-22,4.6836557862516143e-19,5.3818518747241365e-13,1.5595516607967411e-18
2.6618360563619122e-09,0.0034437094610061552,3.0608012752223835e-17,3.552376552520214e-13,2.2662627437282508e-14,3.3575342011047626e-15,8.7807169467217711e-10,6.9705192327556285e-14,2.6518680048332557e-28,5.5959595781997835e-27,1.6314059667550308e-29,4.9152148282453142e-15,2.131466361087234e-16,3.9239675411298604e-17,1.998413521481877e-18,-4.7469627356674049e-30,5.5738143088936119e-28,6.95245902416795e-25,8.1280043262779343e-29,-1.2101975748118639e-37,4.7009479363801303e-23,-2.2074507730011494e-15,1.9275098919234424e-20,-1.8923117666364547e-15,1.1321104866150341e-09,3.1863311997687452e-18,1.0686380601084039e-18,1.4618554557663986e-15,8.1169337483802321e-37,-4.5770814758357216e-19,9.5111376603516574e-22,3.1119962390808963e-27,1.1933291705789331e-32,0.88129999999999997,0.0,0.0,0.0,0.0098843547443731705,0.10880225209518168,9.9999999999962302e-05,4.0899791615426379e-07,2.4450159717168151e-06,1.7140384663731047e-06,1.3084755466098087e-12,7.3825128362051313e-07,8.3082262330123723e-11,8.6947276871663361e-09,1.5375986095086706e-14,1.173326824984836e-16,7.7937446812186701e-11,5.3972772359977074e-10,1.4921234917832073e-07,1.1490938232005271e-08,3.0245395723776576e-19,4.3879710893126615e-15,4.6340163401144841e-19,7.966309179684844e-16,1.6737646054354936e-07,1.2545372202449525e-16,2.1492964303040559e-17,9.7529371699191702e-19,8.8245019611944513e-20,5.7814673159131106e-21,3.3776500993922127e-10,1.131287979639938e-09,4.8537285971601885e-13,3.2589225528032685e-13,2.0649775811185983e-16,1.1245363332095867e-14,3.0670463774642002e-15,2.5524438413388339e-12,4.5458885386316468e-20,4.6808276582342787e-14,6.62627076837019e-13,1.7140687469423229e-12,1.521805491045231e-15,1.1414143661700702e-15,3.6072794704390206e-15,2.3075391891718285e-21,3.021550006104194e-18,1.1841281662033039e-18,3.5880672787835016e-26,3.9006982364791701e-22,2.0318175047849353e-26,1.3344191125779137e-22,5.4103642589998131e-19,5.7866454786168801e-13,1.6768523205997145e-18
