Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093)
3.019619402882688e-08,0.0034688413378709477,5.4953985307229041e-12,3.8961118542174882e-08,1.4718713580648775e-10,2.9477089397396378e-08,5.1116737828323501e-06,8.1110109312831702e-07,1.6442062813174491e-26,-1.1019017662484659e-26,6.5206026593018893e-21,1.3000107023762485e-13,2.7984051495156632e-19,1.5929489129580567e-12,2.800815677774537e-13,2.2529044771709134e-21,8.1424898761920685e-19,3.9970413385594901e-16,2.9483030528021899e-17,5.0441306032096984e-24,2.0524322856576001e-14,1.5649057365078554e-23,8.3379060772599058e-13,5.1226988708047505e-16,5.7286376764345783e-05,1.999841876342419e-11,4.4696764667999821e-11,1.0242490910848533e-08,8.5401950979560959e-34,2.59534569871476e-24,3.2038781664080532e-13,1.1125442084048646e-15,3.5596562845725823e-22,0.88129999999999997,0.0,0.0,0.0,0.0084249638269628356,0.10876183808048467,9.9999998408466825e-05,5.0589804600039081e-05,0.00036525650526278864,0.00028177104710878416,9.0101128986660449e-11,2.8385397015950646e-05,8.8233295256944796e-09,5.7983038441663172e-07,2.9851781868290293e-13,4.2496643284494984e-15,6.2104771356282814e-06,1.1152377148831189e-05,0.00022272176349605213,6.7118670086876398e-05,1.130165261425695e-14,6.1771554987604558e-10,4.9079991843239258e-13,6.8503725161980035e-09,0.00037346390028929031,2.385930171342813e-08,1.4824511612495742e-09,3.3965100154263935e-09,4.2778338351529148e-10,2.3459683293688539e-09,3.4277525602262541e-07,5.6160665950031832e-05,1.3447804036873383e-08,8.1177253718920657e-09,4.5466057124503222e-13,1.1042114385579983e-06,1.5235485045096035e-13,3.9021117054419991e-08,2.3831347746496736e-10,3.1376131946866489e-11,6.666535279681891e-10,6.8010517128005837e-08,2.6916515036911077e-11,1.7338322563040358e-11,7.176041977144757e-11,8.7276797990067547e-18,1.2619018166540053e-11,1.2667499024926122e-12,1.8749311431992818e-20,7.7138702169748131e-15,1.0772951474986755e-20,1.5951331392749899e-14,4.3290086720447609e-11,3.7783116281772962e-11,9.7907545349405251e-17,1.6942179289418002e-12,3.7579443841609967e-17,1.9771836255058271e-16,1.106871848088449e-09
3.036175905705542e-08,0.0034688426273986233,5.556916331005345e-12,3.9351939018283912e-08,1.4791632927339758e-10,3.0006190298140316e-08,5.1542498197994366e-06,8.2642116646078895e-07,1.6826448909340118e-26,8.0101960369167651e-26,6.7895754677096975e-21,1.3369354227433088e-13,2.9065120182459085e-19,1.6237045541123977e-12,2.8850665386708237e-13,2.3589116639645761e-21,8.4516807276369487e-19,4.1297056843433699e-16,3.0763568629301494e-17,5.3056911939988132e-24,2.1170938890036672e-14,1.6495478198419508e-23,8.5592972190523835e-13,5.3129600694400285e-16,5.7839756214656351e-05,2.0217949135173239e-11,4.5442369851655069e-11,1.049811114917746e-08,8.780587837566603e-34,2.7448234204466517e-24,3.2999563590847104e-13,1.154102202359098e-15,3.6902343033402329e-22,0.88129999999999997,0.0,0.0,0.0,0.0084177063431252162,0.10876159741631079,9.9999998377745265e-05,5.0833223026427336e-05,0.0003667914696738965,0.00028269809307198421,9.0479538710203508e-11,2.8478813378685139e-05,8.8163115979793014e-09,5.8226566141113727e-07,2.9950024104772138e-13,4.2675128407983163e-15,6.2963638032794265e-06,1.1305465289899411e-05,0.00022383609769626708,6.776621507862463e-05,1.1456354113010668e-14,6.2623817906798216e-10,4.9761206713119161e-13,6.9519648646731422e-09,0.00037536304327733086,2.4340534311010282e-08,1.5124501016756112e-09,3.4679775248388874e-09,4.3699035853195057e-10,2.4178735676649122e-09,3.439095258657503e-07,5.6692149909694296e-05,1.3575034634936777e-08,8.1945289360414871e-09,4.5657001713660557e-13,1.1259039011120406e-06,1.571455499938593e-13,3.9223540277468571e-08,2.4515499234250759e-10,3.151238719998295e-11,6.6961822964400968e-10,6.8707249404221934e-08,2.7192192367111368e-11,1.7515900315638838e-11,7.2495581073224338e-11,8.8170919351048383e-18,1.2956702458354805e-11,1.3006714696668772e-12,1.9251388460961402e-20,7.920294214338492e-15,1.1061434147497207e-20,1.6413637484002454e-14,4.454662917418199e-11,3.8014142596020072e-11,9.8505950219441924e-17,1.7503752676950957e-12,3.8825070257902149e-17,1.9892680498532094e-16,1.1190551084349519e-09
3.0527324085283966e-08,0.003468843923176176,5.618895337114764e-12,3.974435197110156e-08,1.486449612393099e-10,3.0541228342434041e-08,5.196843327760141e-06,8.4192685588084253e-07,1.7221884795005763e-26,-5.6666321533978798e-26,7.0678706391319122e-21,1.3747486555715206e-13,3.0180647959543164e-19,1.6548619774281655e-12,2.9715517119981949e-13,2.4692803994567438e-21,8.7709154319833464e-19,4.2659005678175258e-16,3.2091515516543618e-17,5.5795513558160645e-24,2.1835615096684227e-14,1.7488637267578451e-23,8.785494560082478e-13,5.5096444817473706e-16,5.839495813298785e-05,2.0438377864089621e-11,4.6195499347569092e-11,1.075851788651792e-08,9.0287564319511129e-34,2.9022820255537422e-24,3.3985710161090236e-13,1.1970655233877402e-15,3.8247816033770838e-22,0.88129999999999997,0.0,0.0,0.0,0.0084104573564176641,0.10876135651618619,9.9999998346622524e-05,5.107629803519066e-05,0.00036832142787083773,0.00028361938019861622,9.0856711194110964e-11,2.8571648237590394e-05,8.8093019840216416e-09,5.8469297616719935e-07,3.0047654797033953e-13,4.285302996700825e-15,6.3828609490440186e-06,1.1459760476533628e-05,0.00022494934390156527,6.8415912812422981e-05,1.1612272581746958e-14,6.3482841039726416e-10,5.0447293288546183e-13,7.0543612945313585e-09,0.00037726067575186584,2.4828191289396447e-08,1.542851004260815e-09,3.5404493340105648e-09,4.4633018613153701e-10,2.4915021413371837e-09,3.4503676183312681e-07,5.7225168275391704e-05,1.3702631940734824e-08,8.2715538717456126e-09,4.5847330375774879e-13,1.1478838469743603e-06,1.6207202013986645e-13,3.9425802291371712e-08,2.5214946782854534e-10,3.1648253136865551e-11,6.7257522146502038e-10,6.9406914914687586e-08,2.7469029061146915e-11,1.7694224871697729e-11,7.323383512469537e-11,8.9068802190696059e-18,1.3301868822448431e-11,1.3353452166530693e-12,1.976459859010411e-20,8.1312919808752917e-15,1.1356313660146006e-20,1.688726081144798e-14,4.5833984792052557e-11,3.82460656654671e-11,9.9106675355016476e-17,1.8081518150729951e-12,4.0106612373502012e-17,2.0013993305542059e-16,1.1313127807326147e-09
3.069288911351251e-08,0.003468845225161912,5.6813402629204697e-12,4.0138351697379022e-08,1.4937207761233963e-10,3.1082221812151814e-08,5.2394524823405705e-06,8.5761891580336444e-07,1.7628772311989127e-26,1.5688483969557955e-25,7.3557459451397488e-21,1.4134664757652028e-13,3.1331510636825687e-19,1.686423458412382e-12,3.0603196438977548e-13,2.584162673584208e-21,9.1004667120701054e-19,4.4056942838019096e-16,3.3468304012255713e-17,5.8662241525600082e-24,2.2518769787193025e-14,1.8371046021864131e-23,9.0165722342395732e-13,5.7129427449593719e-16,5.8951971199566642e-05,2.0659699726315563e-11,4.6956173327615169e-11,1.1023768515956417e-08,9.2850067010946421e-34,3.0680816882928667e-24,3.4997767278051691e-13,1.2414758296842024e-15,3.9633926421525598e-22,0.88129999999999997,0.0,0.0,0.0,0.0084032168631718359,0.10876111538040166,9.999999831509635e-05,5.1319030055734954e-05,0.00036984638470833426,0.0002845349259095061,9.1232647642366402e-11,2.8663903357639713e-05,8.8023006805815529e-09,5.8711233643259013e-07,3.0144675801227269e-13,4.303034852941622e-15,6.469967505570431e-06,1.1615263998465031e-05,0.00022606150336499205,6.9067750445011669e-05,1.176940931009755e-14,6.4348631814122266e-10,5.1138243293194342e-13,7.1575610653553269e-09,0.00037915679950273584,2.5322308071500475e-08,1.5736560986053635e-09,3.6139315328542497e-09,4.5580370943005865e-10,2.566883128652554e-09,3.4615698516710228e-07,5.7759707958242669e-05,1.3830592815927304e-08,8.3487982844977381e-09,4.6037043743783134e-13,1.1701530503187033e-06,1.6713751785528349e-13,3.9627903286627818e-08,2.5929930247875849e-10,3.1783730098539144e-11,6.7552450914828592e-10,7.0109504171233981e-08,2.7747021351959587e-11,1.7873293804667457e-11,7.3975171877741508e-11,8.9970434288239312e-18,1.3654643260016478e-11,1.3707838217546006e-12,2.0289129472452533e-20,8.3469405414334997e-15,1.1657697834332934e-20,1.7372420643340863e-14,4.7152751852793677e-11,3.8478896430304966e-11,9.9709749081582279e-17,1.8675869271555345e-12,4.1424943146941335e-17,2.0135780396242455e-16,1.1436451550188162e-09
3.0858454141741054e-08,0.003468846533314277,5.7442559645325921e-12,4.0533933356627949e-08,1.5009921672032515e-10,3.1629188643656133e-08,5.282075470115476e-06,8.7349808991958305e-07,1.8047529882294599e-26,-1.7930694630626653e-25,7.6534643008609387e-21,1.4531051214127802e-13,3.2518530191945695e-19,1.7183912572896342e-12,3.1514195279853071e-13,2.703715838528408e-21,9.440613366939824e-19,4.5491558501351418e-16,3.4895399572964466e-17,6.1662410050126106e-24,2.3220828432435316e-14,1.9575823991504008e-23,9.2526049115806441e-13,5.9230506737469956e-16,5.9510784128887971e-05,2.088190951060971e-11,4.7724411709464033e-11,1.1293920646405712e-08,9.5496561562876244e-34,3.2426972710358542e-24,3.6036289141828675e-13,1.2873757979282704e-15,4.1061634504831183e-22,0.88129999999999997,0.0,0.0,0.0,0.0083959848596430828,0.10876087400927319,9.9999998283164482e-05,5.1561419517148284e-05,0.00037136634509969517,0.00028544474763626137,9.1607349273467548e-11,2.8755580504854989e-05,8.7953076843398539e-09,5.8952375004842974e-07,3.0241088974606378e-13,4.3207084669894514e-15,6.5576823791803041e-06,1.1771977105814353e-05,0.00022717257733896896,6.9721715172355614e-05,1.1927765547693195e-14,6.5221197434826551e-10,5.1834048239321628e-13,7.2615633984033435e-09,0.00038105141631905582,2.5822919782236448e-08,1.6048675956372442e-09,3.6884301654782589e-09,4.6541176553705162e-10,2.6440458617205799e-09,3.4727021712347544e-07,5.8295755911500024e-05,1.3958914132303218e-08,8.4262602859052997e-09,4.6226142497157062e-13,1.1927132774372306e-06,1.7234535881922587e-13,3.9829843453664229e-08,2.6660691431913335e-10,3.1918818441672552e-11,6.7846609855802746e-10,7.0815007695669961e-08,2.8026165476476433e-11,1.8053104690565502e-11,7.4719581294855443e-11,9.0875803435813752e-18,1.4015153063556192e-11,1.4070000933787969e-12,2.0825170686721314e-20,8.5673177102371838e-15,1.1965695597913852e-20,1.7869339115610796e-14,4.8503536483777382e-11,3.8712645778651764e-11,1.003151995892776e-16,1.9287207140515452e-12,4.2780952261902344e-17,2.0258047463461542e-16,1.1560525248417907e-09
3.100746266714674e-08,0.003468847715889978,5.8012866843499875e-12,4.0891305191949498e-08,1.5075237293315216e-10,3.2126580556482136e-08,5.3204465022753359e-06,8.8794993506967448e-07,1.8434920374586659e-26,7.1528591880410227e-27,7.9300482023079143e-21,1.4895807638904706e-13,3.3618511835449787e-19,1.7475115333526937e-12,3.2354445216113208e-13,2.8154401315384708e-21,9.7560399193826834e-19,4.6814649081901183e-16,3.6224036578493545e-17,6.4481200862523418e-24,2.3869201700529832e-14,2.0708223047802095e-23,9.4693330006398389e-13,6.1181354580997746e-16,6.0015245348701039e-05,2.1082653196417006e-11,4.8422310070307e-11,1.1541296135602418e-08,9.7952962903332659e-34,3.4080456178517945e-24,3.6994051106649886e-13,1.3299955568448145e-15,4.2382944567600707e-22,0.88129999999999997,0.0,0.0,0.0,0.0083894833120188375,0.10876065657431452,9.99999982540771e-05,5.1779277498740905e-05,0.00037273004159833777,0.00028625870759957942,9.1943525991509419e-11,2.8837597231015715e-05,8.7890210875696611e-09,5.9168723447290977e-07,3.0327342671187591e-13,4.3365649706044318e-15,6.6371449511656081e-06,1.1914054098693353e-05,0.00022817161685667313,7.0312091542769703e-05,1.2071329841956993e-14,6.6012304759016493e-10,5.2464416478457335e-13,7.3558510139629728e-09,0.00038275528450279511,2.6279052269519025e-08,1.6333072291120306e-09,3.756352943120361e-09,4.7417472845996104e-10,2.715040165328576e-09,3.4826616583483148e-07,5.8779477892287979e-05,1.4074708917138574e-08,8.4961605697579264e-09,4.639580640468059e-13,1.2132677604511808e-06,1.771569084362597e-13,4.001145225319737e-08,2.7332067895306684e-10,3.2040065969554945e-11,6.8110695190545655e-10,7.1452444741295064e-08,2.8278376899490012e-11,1.8215566856338786e-11,7.5392168610873472e-11,9.1693820767355196e-18,1.4346331894661252e-11,1.4402703359503667e-12,2.1317607385129248e-20,8.769765085356987e-15,1.2248639143629099e-20,1.8326805345729686e-14,4.9747125131435811e-11,3.8923814536938165e-11,1.0086216038123936e-16,1.9852272694135748e-12,4.4034324726919393e-17,2.036850288639125e-16,1.1672835243622833e-09
3.1141570340011867e-08,0.003468848784425254,5.8529467511096314e-12,4.1214028165792879e-08,1.5133924109027052e-10,3.2578392726952218e-08,5.3549876931104943e-06,9.0108712508184734e-07,1.8792357670449847e-26,2.8526070785907783e-26,8.1861405539401195e-21,1.5230678884524796e-13,3.4634709142230057e-19,1.7740040757515603e-12,3.3127470999211395e-13,2.9194375145047454e-21,1.0047634089814454e-18,4.8031739300377541e-16,3.7456608730706283e-17,6.7117757530693423e-24,2.4466393859022123e-14,2.1678796498873337e-23,9.6679175425286972e-13,6.2986896256054479e-16,6.0470492388773745e-05,2.1263930722263709e-11,4.9055682653942618e-11,1.1767403604236351e-08,1.0022625944357595e-33,3.5638090377059186e-24,3.7875098088648894e-13,1.369442182302981e-15,4.3602204883550282e-22,0.88129999999999997,0.0,0.0,0.0,0.0083836377937250642,0.10876046072030868,9.9999998227614584e-05,5.19751129979593e-05,0.00037395391462519351,0.00028698733001498154,9.22452314688526e-11,2.8911014298387562e-05,8.7833688991868303e-09,5.9362887732296906e-07,3.0404552452038584e-13,4.3507955638652855e-15,6.7090810920591901e-06,1.2042762637522035e-05,0.00022907000228769502,7.0844886885360197e-05,1.2201383823449695e-14,6.6729002195424218e-10,5.3035098809689343e-13,7.4412646046254015e-09,0.00038428772455629672,2.6694114509852283e-08,1.6591871822437173e-09,3.8181951169683654e-09,4.82155638769311e-10,2.7802074360651217e-09,3.4915770534731371e-07,5.9215855408637269e-05,1.4179169814376616e-08,8.5592190818744886e-09,4.6548079114357742e-13,1.231970616516873e-06,1.8159028584401658e-13,4.0174789037675803e-08,2.7947550271810584e-10,3.214892006273963e-11,6.8347839616828951e-10,7.2028144102177513e-08,2.8506160016575462e-11,1.8362293510564826e-11,7.5999612189213085e-11,9.2432608673659253e-18,1.4649917189219478e-11,1.4707689532619734e-12,2.1769020938329691e-20,8.9553447419374621e-15,1.2508011671589166e-20,1.8746961359206321e-14,5.0889328107323794e-11,3.9114516586190993e-11,1.0135610738469816e-16,2.0373129351082816e-12,4.5189637408576936e-17,2.0468252495420889e-16,1.1774437486437414e-09
3.127567801287699e-08,0.0034688498569332158,5.9049244871718945e-12,4.1537778620292067e-08,1.5192530788722955e-10,3.3034154774997579e-08,5.3895347882594244e-06,9.1434836755653769e-07,1.9158363354224977e-26,6.6074179718060776e-26,8.4491756400238726e-21,1.5571885764096869e-13,3.5676247673452569e-19,1.8007671703474837e-12,3.3916696320529907e-13,3.0267923187362163e-21,1.0346696199230551e-18,4.9274145125354133e-16,3.8724902909575167e-17,6.9851945770024552e-24,2.5076769356354137e-14,2.2504172954497864e-23,9.869887572590201e-13,6.4840749356653943e-16,6.0926900365890574e-05,2.144578159391234e-11,4.9694052824766646e-11,1.19968300699582e-08,1.0256075274733775e-33,3.7260609895390542e-24,3.8774521621920533e-13,1.4099455075950218e-15,4.4850517440631323e-22,0.88129999999999997,0.0,0.0,0.0,0.0083777978386324094,0.10876026471252044,9.999999820088194e-05,5.2170724506004436e-05,0.00037517451840612178,0.00028771222795111954,9.254612899531622e-11,2.8984055301003972e-05,8.7777221550014277e-09,5.9556532061496524e-07,3.0481366740691636e-13,4.3649880487809696e-15,6.7814143199816273e-06,1.2172266878400118e-05,0.00022996767775382594,7.137905517819835e-05,1.233224001589842e-14,6.7450156689063476e-10,5.3608950692124001e-13,7.5272032473731139e-09,0.00038581917908866336,2.7113499533661372e-08,1.6853376450867167e-09,3.8807147666437592e-09,4.9022628436676436e-10,2.8465966949797415e-09,3.5004469565137571e-07,5.9653199443126124e-05,1.4283861668512097e-08,8.6224170165062137e-09,4.6699949747438792e-13,1.2508675273784715e-06,1.8612314666906118e-13,4.0338020641101496e-08,2.8573820725180809e-10,3.225751981474897e-11,6.8584480021412538e-10,7.2605738695065387e-08,2.8734692174197563e-11,1.8509502658760678e-11,7.6609053930934701e-11,9.31738267956862e-18,1.4958808248995326e-11,1.5018010005349404e-12,2.2228329849929568e-20,9.1441677996606999e-15,1.2771920702834585e-20,1.9175236695572316e-14,5.2053641566037198e-11,3.9305840498154642e-11,1.0185166345157735e-16,2.0905869540429653e-12,4.637130897927512e-17,2.0568327045040726e-16,1.1876537109191814e-09
3.1409785685742114e-08,0.0034688509333924396,5.9572226603137869e-12,4.1862554243465498e-08,1.5251136915041311e-10,3.3493875574888479e-08,5.4240868512125758e-06,9.2773403713331964e-07,1.9533196222088716e-26,1.3965864956533998e-26,8.7193032581764323e-21,1.5919517680855812e-13,3.6743584880570481e-19,1.8278019885309658e-12,3.4722397137156263e-13,3.137596943862363e-21,1.0653386522845506e-18,5.0542247030222887e-16,4.0029762289889209e-17,7.2686964577436621e-24,2.5700568285659719e-14,2.3478600015983247e-23,1.0075283780042032e-12,6.6744048479743015e-16,6.1384463348047871e-05,2.1628203069998838e-11,5.0337430687919787e-11,1.2229606544242881e-08,1.0495839142117553e-33,3.8950032016517364e-24,3.9692632335483788e-13,1.4515302401969844e-15,4.6128423222012926e-22,0.88129999999999997,0.0,0.0,0.0,0.0083719634446086984,0.10876006855115834,9.9999998173878001e-05,5.2366112250294122e-05,0.00037639185566102615,0.00028843341069013196,9.2846219245388198e-11,2.9056721179169932e-05,8.7720808531017776e-09,5.9749656868929618e-07,3.0557786526027704e-13,4.3791424571629169e-15,6.8541440047357761e-06,1.2302567410751045e-05,0.00023086464391941863,7.1914589691685052e-05,1.2463899007749175e-14,6.8175771647125175e-10,5.4185967221662831e-13,7.6136664567866397e-09,0.00038734964904924495,2.7537225429932013e-08,1.7117597564039082e-09,3.9439150150319842e-09,4.9838709840197172e-10,2.9142240107742677e-09,3.5092714806608563e-07,6.0091503143159946e-05,1.4388782836539656e-08,8.6857533818276542e-09,4.6851418674975262e-13,1.2699594162793198e-06,1.9075736780890129e-13,4.050114716453166e-08,2.9211011449397777e-10,3.2365865424310261e-11,6.8820616736927453e-10,7.3185223502332312e-08,2.8963971380274742e-11,1.8657193017727516e-11,7.722048852241074e-11,9.3917468670870718e-18,1.5273075194058925e-11,1.5333735336385468e-12,2.2695638554664194e-20,9.3362771231248935e-15,1.3040426243320231e-20,1.9611754938340073e-14,5.3240402768805502e-11,3.9497791953297258e-11,1.0234884328825126e-16,2.1450721257677895e-12,4.7579845156633434e-17,2.0668729505114304e-16,1.1979135738246247e-09
3.154389335860724e-08,0.0034688520137812,6.0098440413337241e-12,4.2188352190184844e-08,1.5309669956847776e-10,3.3957563852247595e-08,5.4586429537669273e-06,9.4124450376404802e-07,1.9917118811913968e-26,4.9015106198792565e-26,8.9966755419864886e-21,1.6273664741417066e-13,3.7837229318664176e-19,1.8551096947463651e-12,3.5544852750558578e-13,3.2519451809685727e-21,1.0967868188780092e-18,5.1836428561215185e-16,4.1372045075540811e-17,7.5626103082798369e-24,2.6338033974458077e-14,2.4443077854303774e-23,1.0284147077964882e-12,6.869794724851185e-16,6.1843175418133169e-05,2.181119241600105e-11,5.0985826240966137e-11,1.2465764124726328e-08,1.074211997303226e-33,4.0708798696508201e-24,4.0629744563929312e-13,1.4942215649842001e-15,4.7436470280544628e-22,0.88129999999999997,0.0,0.0,0.0,0.0083661346094906133,0.10875987223643786,9.9999998146601616e-05,5.2561276458104138e-05,0.00037760592913350401,0.00028915088751780437,9.314550289942102e-11,2.9129012873541705e-05,8.7664449915438204e-09,5.9942262592413343e-07,3.063381279729721e-13,4.3932588210994024e-15,6.9272695053004057e-06,1.2433664807162645e-05,0.00023176090144853614,7.2451483713236202e-05,1.2596361370444782e-14,6.8905850382053284e-10,5.4766143407242661e-13,7.7006537315730317e-09,0.00038887913538704398,2.7965310154876023e-08,1.7384546466358676e-09,4.0077989644435006e-09,5.0663851131453289e-10,2.9831055600650289e-09,3.5180507391507557e-07,6.0530759674607235e-05,1.4493931679889716e-08,8.7492271886910455e-09,4.7002486248589707e-13,1.2892472028837448e-06,1.9549485276101961e-13,4.0664168708989255e-08,2.9859255468534991e-10,3.2473957084635377e-11,6.9056250095561872e-10,7.3766593510870552e-08,2.919399564452691e-11,1.8805363305426931e-11,7.783391065481892e-11,9.4663527842491869e-18,1.5592788705462664e-11,1.5654936649301837e-12,2.3171052323355917e-20,9.5317159198603781e-15,1.3313588779398618e-20,2.0056640936218306e-14,5.4449952440207222e-11,3.9690376606781316e-11,1.028476615353756e-16,2.2007915954893713e-12,4.8815759325295048e-17,2.0769462832233689e-16,1.2082235014831537e-09
3.167800103147236e-08,0.003468853098077994,6.0627914708088425e-12,4.2515170159200877e-08,1.5368157546436965e-10,3.4425228184583109e-08,5.4932021724220444e-06,9.5488013271362345e-07,2.0310392553530689e-26,7.0622604272361181e-27,9.2814469773700071e-21,1.6634417747580417e-13,3.8957663132766708e-19,1.8826914466565101e-12,3.6384345819975464e-13,3.369933427531636e-21,1.1290307218874736e-18,5.3157076321043387e-16,4.2752624639777096e-17,7.8672742659919631e-24,2.6989413003491626e-14,2.5580100067566783e-23,1.0496518600600982e-12,7.070362391896118e-16,6.2303030673909366e-05,2.1994746900807247e-11,5.1639249374492699e-11,1.2705333993743397e-08,1.099512544864001e-33,4.2540725880803516e-24,4.158617636100611e-13,1.5380451502766802e-15,4.8775213773222628e-22,0.88129999999999997,0.0,0.0,0.0,0.0083603113310828335,0.10875967576858485,9.9999998119051618e-05,5.2756217356567648e-05,0.0003788167415917409,0.00028986466772338405,9.3443980643853103e-11,2.9200931325107778e-05,8.7608145683502354e-09,6.0134349673679287e-07,3.0709446544099953e-13,4.4073371729656035e-15,7.0007901699518772e-06,1.2565559623473451e-05,0.00023265645100494872,7.2989730547259475e-05,1.2729627658519948e-14,6.964039611202063e-10,5.5349474171804275e-13,7.7881645547192279e-09,0.00039040763905071193,2.8397771531542722e-08,1.7654234378752506e-09,4.072369696524051e-09,5.1498095082013283e-10,3.0532576268111127e-09,3.526784845263114e-07,6.0970962221807231e-05,1.4599306564428865e-08,8.8128374506265872e-09,4.7153152839117574e-13,1.3087318032535738e-06,2.0033753178783552e-13,4.0827085375462345e-08,3.0518686632883898e-10,3.2581794995631544e-11,6.9291380435194073e-10,7.4349843712132813e-08,2.9424762978492403e-11,1.8954012240991846e-11,7.8449315024185711e-11,9.5411997859725837e-18,1.5918020023280028e-11,1.5981685631138212e-12,2.3654677260819308e-20,9.7305277391377983e-15,1.3591469276616287e-20,2.0510020804921796e-14,5.5682634773310796e-11,3.9883600088566299e-11,1.0334813276818565e-16,2.2577688569594228e-12,5.0079572600999885e-17,2.0870529969779676e-16,1.2185836594962426e-09
