Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74)
7.469056592003409e-11,0.0021453895182303125,-1.5641849242730057e-21,-8.0388044314269425e-17,2.4046780733948544e-15,-1.5649259835160034e-21,1.3103368913180468e-13,7.8680794742416477e-21,-1.0248328437654263e-33,-6.9986762829281427e-21,-3.0582687196548657e-38,7.2065632216331181e-21,2.0343125492901082e-22,3.0146819957551399e-19,-6.6598662072117216e-27,-1.0305629481326648e-33,3.0703465712762188e-36,1.3630819879387947e-31,2.8756103772884667e-37,-1.2199603722264703e-44,-1.1011415058411578e-31,-2.0348769090133492e-22,1.7083013998152959e-42,-4.2364679835335713e-24,-5.0307361071708304e-39,5.0047900245556635e-42,1.2232421709038937e-29,8.1286435845670962e-25,-2.1977200124705149e-45,-7.6135607958029732e-32,2.4568259492101931e-33,2.7185094617349472e-41,5.3237981195986153e-54,0.88129999999999997,0.0,0.0,0.0,0.0098899379252587703,0.10880299583120961,9.9999999999999734e-05,3.4627444713496389e-09,2.915213129036672e-08,2.4983412031730326e-08,3.6692303190927912e-14,4.168622673628351e-09,3.0779406754005855e-10
7.49767531083966e-11,0.0021453895181675923,-1.3893599746783711e-21,-7.1403259407267891e-17,2.3309058263131992e-15,-1.3898570768189507e-21,1.3205155370502291e-13,7.9642287028011868e-21,-1.2273572019608312e-33,-5.7349846419651728e-21,1.2096513009151609e-38,6.6971126689428009e-21,9.6243342169007111e-22,2.9478179750829547e-19,-6.444014354670314e-27,-1.2346925371970265e-33,3.0719909089432149e-36,5.8142865981850538e-31,2.8779498003832159e-37,-1.4124524711440575e-44,3.1646654953523267e-32,-9.6276864698162756e-22,1.7005351242172524e-42,1.1528838225964597e-24,-5.9373708089374412e-39,5.1679078608391243e-42,7.3693314803129718e-29,8.9883966702708701e-25,-2.593386313274658e-45,-4.5920689873661194e-31,2.4457069231871011e-33,1.2437505839829696e-41,1.0029476430139976e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899376882661937,0.10880299580197121,9.9999999999999761e-05,3.4760121812766049e-09,2.9263830990836148e-08,2.5065873673915745e-08,3.683289442369024e-14,4.1978599104344018e-09,3.0812021457019043e-10
7.511984670257787e-11,0.0021453895181361656,-1.3025944173436501e-21,-6.6944113292463345e-17,2.3075545957661411e-15,-1.3028621285998561e-21,1.3255041316821321e-13,8.0126239967034355e-21,-1.3053202436474544e-33,-2.2948344782714819e-23,2.8907591589476442e-38,1.4035542050102289e-21,1.3823709652458814e-21,2.9297245114562149e-19,-6.3617514901707096e-27,-1.313474449444182e-33,3.0738177624824246e-36,8.0410563578730589e-31,2.880196666927983e-37,-1.4778463838058425e-44,8.6828475755109102e-32,-1.3829789150668939e-21,1.7078659964505471e-42,3.2204303774479293e-24,-6.4431524748439882e-39,5.2513969377252761e-42,1.3380293521075289e-28,9.9224487729879427e-25,-2.8141808787951718e-45,-8.3424186959928954e-31,2.4559847663952688e-33,7.023051537982737e-42,3.3177781050306786e-52,0.88129999999999997,0.0,0.0,0.0,0.009889937569770928,0.10880299578732093,9.9999999999999747e-05,3.4826460354606767e-09,2.9319680841256137e-08,2.5107073391752028e-08,3.6903190040253968e-14,4.2125096288900896e-09,3.08282268986458e-10
7.540603389094038e-11,0.0021453895180731796,-1.1308331587388275e-21,-5.8116777348802786e-17,2.2814360888698776e-15,-1.130492860975867e-21,1.3353296175351403e-13,8.1100614202567349e-21,-1.3938483087831622e-33,1.1408992508785989e-23,4.9473436183625638e-38,1.8338446486490828e-21,1.847770379702363e-21,2.9138146254931663e-19,-6.2302935139681439e-27,-1.4035717958929989e-33,3.0794999374274511e-36,1.2471459093953925e-30,2.8868700639803321e-37,-1.5544378997706073e-44,1.5196464995263036e-31,-1.8491095760723314e-21,1.7366772215387078e-42,5.5853520263038512e-24,-7.5166575210795302e-39,5.4195168422469522e-42,2.9496542207960196e-28,1.2497969762933402e-24,-3.2828040120904099e-45,-1.8412952031770933e-30,2.4959842599601645e-33,1.5444829327021475e-42,1.6943888330468872e-51,0.88129999999999997,0.0,0.0,0.0,0.0098899373327824298,0.10880299575795829,9.9999999999999747e-05,3.4959137422700027e-09,2.9431380540930539e-08,2.5189410733532468e-08,3.7043781271880532e-14,4.2418711532876826e-09,3.086043537117025e-10
7.554912748512165e-11,0.0021453895180416197,-1.0455304823287472e-21,-5.3732811087927953e-17,2.2757174509218048e-15,-1.0448174728270517e-21,1.3401910319002282e-13,8.1591019994219361e-21,-1.4031805842045789e-33,-2.240971246812347e-24,5.2629665198237995e-38,2.0708029205304015e-21,2.0703095787722208e-21,2.9126422097231182e-19,-6.1733679978523342e-27,-1.4136340519111917e-33,3.0833529188610568e-36,1.4680238304947554e-30,2.8912965300359025e-37,-1.5647529527521574e-44,1.5983597333902224e-31,-2.0721000061109082e-21,1.755836265409331e-42,5.8041179267125425e-24,-8.0726508885534868e-39,5.504799891962162e-42,3.9441323815710502e-28,1.41122732134999e-24,-3.5254879123971801e-45,-2.4636150218785238e-30,2.522261701935137e-33,1.7050924139910043e-42,3.0222883291898353e-51,0.88129999999999997,0.0,0.0,0.0,0.009889937214289192,0.10880299574324598,9.9999999999999747e-05,3.502547594895256e-09,2.9487230389713224e-08,2.5230548402532001e-08,3.71140768863319e-14,4.2565829141749532e-09,3.087643896603891e-10
7.583531467348416e-11,0.0021453895179783682,-8.754196871939514e-22,-4.4990294811033838e-17,2.2683571414670073e-15,-8.7385000451492053e-22,1.3499031584115346e-13,8.257824149374447e-21,-1.4049247831511993e-33,8.8527004117391663e-25,5.5361648202620616e-38,2.4037220493205475e-21,2.4040143109725303e-21,2.9143990259644134e-19,-6.0564825769719928e-27,-1.4168207312521831e-33,3.0930775014732447e-36,1.9099703741575289e-30,2.9023297210945979e-37,-1.5691723286762292e-44,1.6316427065756991e-31,-2.4068461557496408e-21,1.7975858962823278e-42,5.7394684727266281e-24,-9.1977945825794535e-39,5.679870587436528e-42,6.2394320282956059e-28,1.7873958544217335e-24,-4.016491469235423e-45,-3.9019739297791451e-30,2.5784535960524365e-33,3.6390285397855011e-42,7.466938480045603e-51,0.88129999999999997,0.0,0.0,0.0,0.0098899369773047269,0.10880299571375947,9.9999999999999747e-05,3.5158152985869494e-09,2.9598930083831301e-08,2.5312761849050672e-08,3.7254668110825716e-14,4.2860683210273544e-09,3.0908246266756528e-10
7.64076890502092e-11,0.0021453895178513344,-5.3631947295297671e-22,-2.7562890624129928e-17,2.2673818520273463e-15,-5.3274247967709659e-22,1.3693037258193177e-13,8.4578394716868896e-21,-1.3334012095251484e-33,3.4648905259193744e-25,4.5295242891016665e-38,2.782093344267383e-21,2.7742355334564109e-21,2.9302185386295749e-19,-5.8177988834330919e-27,-1.3479879459973219e-33,3.1206194006461637e-36,2.7954669231736971e-30,2.9331701662230611e-37,-1.5178756542600988e-44,1.1595693531750509e-31,-2.7795198367817157e-21,1.8765054326533972e-42,3.4742998816583104e-24,-1.1418943915674289e-38,6.050611181916206e-42,1.1645233861626274e-27,2.6836602640783968e-24,-4.9851362230040496e-45,-7.2990965202208719e-30,2.6782853282306163e-33,1.4157562298139706e-41,2.5277878023100798e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899365033437592,0.10880299565453951,9.9999999999999747e-05,3.5423506997350897e-09,2.9822329457726715e-08,2.5476941803449735e-08,3.7535850541483635e-14,4.3452860477699719e-09,3.0971069041465885e-10
7.698006342693425e-11,0.0021453895177235963,-1.9752342990611943e-22,-1.0151118751882074e-17,2.2617486194473228e-15,-1.9174840091985852e-22,1.3888720356074576e-13,8.6613013809274315e-21,-1.2817663557570169e-33,1.3240297462334175e-23,3.9001611208217219e-38,2.9042391529361888e-21,2.9015806584160265e-21,2.9419559557659445e-19,-5.5447674931126284e-27,-1.2989861353695935e-33,3.1589772819217024e-36,3.6857245325284564e-30,2.9758016106964796e-37,-1.4796681661492848e-44,8.1759204413327918e-32,-2.9095621828034516e-21,1.9351411115238291e-42,1.6627311432759983e-24,-1.3544160718030014e-38,6.4549525327648598e-42,1.7591669270759709e-27,3.6795146272833565e-24,-5.9108478610485233e-45,-1.1050783676986505e-29,2.7399165386677577e-33,2.3670514928729751e-41,5.7368715028054487e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899360293932728,0.10880299559499153,9.9999999999999747e-05,3.5688860925695946e-09,3.0045728809591632e-08,2.5640793698546194e-08,3.7817032944038398e-14,4.4048317996997108e-09,3.103285064704671e-10
7.812481218038433e-11,0.002145389517466023,4.7867869723069489e-22,2.4600993735919466e-17,2.2577542613465415e-15,4.8899628367360413e-22,1.4283253266121855e-13,9.0787047935161977e-21,-1.1330309881414866e-33,6.7875835575547668e-25,1.689946333104617e-38,2.8459433427218405e-21,2.8135693107735391e-21,2.9714584152936209e-19,-4.9909573746110998e-27,-1.1550278647816524e-33,3.2683566933290172e-36,5.4787028263893361e-30,3.0969821101936036e-37,-1.3666478955982862e-44,-1.9810211920990818e-32,-2.8271548096577716e-21,1.9835109866196085e-42,-3.2740244141335434e-24,-1.7474200151491331e-38,7.3664884232038034e-42,2.9950213222663777e-27,5.7746360580576597e-24,-7.6190937090991162e-45,-1.889018003530116e-29,2.735650139462765e-33,4.6857493281128209e-41,1.6008827963914698e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899350815230373,0.10880299547491709,9.9999999999999747e-05,3.6219568532978161e-09,3.0492527449856967e-08,2.596751899552351e-08,3.8379397668137656e-14,4.5249016945150672e-09,3.1153358669153953e-10
7.926956093383442e-11,0.002145389517205671,1.1520633545693022e-21,5.9208307842385109e-17,2.2394150946767371e-15,1.1666653397654995e-21,1.4684099663013149e-13,9.5103173960222158e-21,-1.0583681639913942e-33,2.1000197858476105e-23,9.8053556266410405e-39,2.6707078718058041e-21,2.6441353960940054e-21,2.9880705126499804e-19,-4.4278082111686997e-27,-1.0848432807735642e-33,3.4215757933305513e-36,7.2869843623362982e-30,3.2668874375794064e-37,-1.3112603840256171e-44,-6.957618895697455e-32,-2.6630451904769445e-21,1.9496025004623912e-42,-6.1733088761410793e-24,-2.1029096594163817e-38,8.4179760185626551e-42,4.1698070001719897e-27,7.7994606199788743e-24,-9.1591774380546759e-45,-2.6407530732772088e-29,2.5742164727116606e-33,6.3851207272786346e-41,3.1337273044397297e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899341336926745,0.10880299535354754,9.9999999999999747e-05,3.6750275807718503e-09,3.0939326002421516e-08,2.6292949068928103e-08,3.894176228033266e-14,4.6462666767006686e-09,3.1269905132491868e-10
8.04143096872845e-11,0.0021453895169425644,1.8193485038687268e-21,9.3502150313221436e-17,2.2112057812783249e-15,1.837944203616767e-21,1.5090859018562031e-13,9.9564438290833735e-21,-1.0355451994815099e-33,-7.1910358891299658e-24,1.329971696953045e-38,2.6542992925182774e-21,2.587164816029066e-21,2.9950301697303961e-19,-3.8678537247452222e-27,-1.0663537017013305e-33,3.6189065067868713e-36,9.1041894759466961e-30,3.4864417412436811e-37,-1.2957373512772201e-44,-8.2757792605409044e-32,-2.6110789394654656e-21,1.8721828514284e-42,-7.6116971940002682e-24,-2.4381171673538589e-38,9.5979617680584425e-42,5.2746200652065451e-27,9.7387215476473904e-24,-1.060681114718974e-44,-3.3545694804396946e-29,2.3127595696813165e-33,7.6118469408851819e-41,5.1405480859210125e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899331859008798,0.1088029952308941,9.9999999999999747e-05,3.7280982749919249e-09,3.1386124467588194e-08,2.6617095151570656e-08,3.9504126780990627e-14,4.768915513616579e-09,3.1382620497497442e-10
8.155905844073459e-11,0.0021453895166767276,2.4780493885559585e-21,1.2735482276614975e-16,2.179325949198241e-15,2.500471652468646e-21,1.5502998637470177e-13,1.0417382125273107e-20,-1.0322521737828488e-33,3.8455814828423289e-24,2.078435641674862e-38,2.6409001605684802e-21,2.5733505885775975e-21,2.9986194325217129e-19,-3.3128727184580757e-27,-1.067350217249648e-33,3.8604965455326187e-36,1.0925491635772756e-29,3.7564342522158253e-37,-1.2957801711914979e-44,-8.2152830176117976e-32,-2.6021009819156278e-21,1.7824034106928479e-42,-8.492083907375833e-24,-2.7666655245487709e-38,1.0896580840981925e-41,6.3429013156468734e-27,1.1648562779594118e-23,-1.2021874448048776e-44,-4.0514211839796749e-29,1.9977798019838984e-33,8.631176824844826e-41,7.6074675920543761e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899322381463921,0.10880299510696784,9.9999999999999747e-05,3.781168935958261e-09,3.1832922846142709e-08,2.6939968376464619e-08,4.0066491171086065e-14,4.8928370724186226e-09,3.14916308196168e-10
8.270380719418467e-11,0.002145389516408185,3.1272374205660615e-21,1.607186026798618e-16,2.1477877535572733e-15,3.1534343238570817e-21,1.5920145816459677e-13,1.0893418972059986e-20,-1.031961891864792e-33,-1.3948822264047832e-24,2.8923375207923236e-38,2.6803948463242869e-21,2.5962978352691583e-21,3.0016153721683791e-19,-2.7566035249696668e-27,-1.0713444524350432e-33,4.1464028216335474e-36,1.2748782825205683e-29,4.0775542307798026e-37,-1.2978903645651243e-44,-7.9292740953913516e-32,-2.6298579648383066e-21,1.6943035501920524e-42,-9.2830977100314515e-24,-3.094611885041438e-38,1.2309409663177371e-41,7.4058187942101832e-27,1.3581204840430785e-23,-1.3431011045443023e-44,-4.7498367634190062e-29,1.6503512905954069e-33,9.5841226453415115e-41,1.0424268723461734e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899312904279901,0.10880299498177987,9.9999999999999747e-05,3.8342395636710762e-09,3.2279721138442521e-08,2.7261579778191348e-08,4.0628855451055163e-14,5.0180203186934742e-09,3.159705791919986e-10
8.499330470108483e-11,0.0021453895158630725,4.3963115490732508e-21,2.2594025337983006e-16,2.088482906010038e-15,4.4307805092482235e-21,1.6769209923448477e-13,1.189191771313186e-20,-1.0136924973393688e-33,3.4161373228694144e-26,4.1566986454891985e-38,3.2607135665905537e-21,3.1525653073388297e-21,3.0115722060527467e-19,-1.5517617748862878e-27,-1.0617073187136895e-33,4.8513125728976141e-36,1.6399870804416679e-29,4.8758277566152854e-37,-1.2902026928705498e-44,-8.6189074268765136e-32,-3.1967457102743766e-21,1.535299744409796e-42,-1.1540538811546204e-23,-3.75383414684376e-38,1.5492732429788046e-41,9.7536945193555371e-27,1.7915428499362123e-23,-1.6254818089719474e-44,-6.3106852082573467e-29,8.7006375703661638e-34,1.166382140164427e-40,1.8344383235058402e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899293950947612,0.10880299472766237,9.9999999999999747e-05,3.9403807193369605e-09,3.3173317465082426e-08,2.7901060796095207e-08,4.1753583681571781e-14,5.2721281903748101e-09,3.1797630966462466e-10
8.728280220798498e-11,0.0021453895153074136,5.6314613362106225e-21,2.8941843755191204e-16,2.0378579643422086e-15,5.6684840085208256e-21,1.7637457259992066e-13,1.2954156523663219e-20,-9.8440357770895452e-34,3.8006751256179172e-23,5.2227798199762171e-38,-1.1687670523023751e-21,-1.2483559899967737e-21,3.026010493795282e-19,-1.0060817396954194e-27,-1.040485125607344e-33,5.7337438858757657e-36,2.0063852104109585e-29,5.88640272787431e-37,-1.2727262964043146e-44,-1.0008956808858793e-31,1.2004585962054267e-21,1.3675417738279179e-42,-1.2799267428532386e-23,-4.4042455614556931e-38,1.9022118028439011e-41,1.0581884550911079e-26,1.9804031582161673e-23,-1.9022660996885881e-44,-6.900273709790299e-29,-2.7444081283083703e-35,1.2577439252171093e-40,2.3346373227852637e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899274998922333,0.10880299446862797,9.9999999999999747e-05,4.0465217419911707e-09,3.406691344794127e-08,2.8535624572197815e-08,4.2878311472977804e-14,5.5311527630609675e-09,3.1985235860574577e-10
8.957229971488514e-11,0.0021453895147413886,6.8369520223682017e-21,3.5137235838257501e-16,1.9872071757728777e-15,6.8992236235305079e-21,1.852550507295803e-13,1.4082372145470294e-20,-9.6130130685521195e-34,-4.5558610109926248e-24,6.437150106613526e-38,1.8456746279918824e-20,1.8258783022511276e-20,3.0381612407197096e-19,2.2308235603583421e-27,-1.0268698282032191e-33,6.7942721925560429e-36,2.3745582597901682e-29,7.1146951518888131e-37,-1.2625947394695871e-44,-1.0905534566135892e-31,-1.8338503892889624e-20,1.1661937682755953e-42,-1.9069654025828297e-23,-5.029265729646324e-38,2.3391641022345157e-41,1.7606797026538065e-26,3.2281053639252826e-23,-2.1684566365659243e-44,-1.1417729100949978e-28,-1.2301735587959925e-33,1.7497966426832209e-40,7.6395137729047967e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899256048120276,0.10880299420476157,9.9999999999999747e-05,4.1526626316352057e-09,3.4960509086274544e-08,2.9165355971253807e-08,4.4003038824231299e-14,5.7950091732890232e-09,3.2160710280978002e-10
9.18617972217853e-11,0.002145389514165178,8.0112333126524271e-21,4.1172234171268022e-16,1.9284872601822225e-15,8.0862556987924344e-21,1.9434006479313994e-13,1.5278876006138432e-20,-9.5009195674305276e-34,-2.7171818013168545e-23,7.8360767994658676e-38,-6.435336044021735e-21,-6.695352740936907e-21,3.0447356694862902e-19,4.0534274195342895e-27,-1.023714393336175e-33,8.0335463477748247e-36,2.7441596788520678e-29,8.5662663312286688e-37,-1.2580800939204495e-44,-1.1178010164388011e-31,6.599083261046667e-21,9.3820480170033762e-43,-2.2300958163005869e-23,-5.6385527137940732e-38,2.8798799534663029e-41,2.1270304451948561e-26,3.9195961832734386e-23,-2.4257241111795627e-44,-1.4960125372209984e-28,-2.7860632837007709e-33,2.0131115800725897e-40,8.9170627086808181e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899237098463069,0.10880299393614652,9.9999999999999747e-05,4.2588033882704735e-09,3.585410437954138e-08,2.9790338399685287e-08,4.5127765734548461e-14,6.0636140159041106e-09,3.23248380648602e-10
9.644079223558562e-11,0.002145389512982898,1.026542467751161e-20,5.2757230946883756e-16,1.8142712090133302e-15,9.5024191400872627e-21,2.1309315245412846e-13,1.7886021719588364e-20,-1.0080334109991362e-33,-3.3963704785845523e-24,1.1174310426789447e-37,-3.1863862763042771e-19,-3.1643330969200413e-19,3.0513744506393327e-19,-9.411940176926259e-26,-1.038491469516926e-33,1.1034545491657023e-35,3.4864086003973669e-29,1.2160140748881162e-36,-1.2024806445912308e-44,-9.8784726648304226e-32,3.1736730858530156e-19,4.5155653868606063e-43,1.6896054002997853e-22,-7.0224518017638663e-38,-4.8599082101861443e-42,-2.0590249581218497e-25,-3.4289045040853081e-22,-2.9380585489515598e-44,1.4512002476848135e-27,7.691538752910561e-33,-1.4340835942985185e-39,5.581269577540617e-46,0.88129999999999997,0.0,0.0,0.0,0.0098899199202293567,0.10880299338499706,9.9999999999999747e-05,4.4710845025199656e-09,3.7641293932383054e-08,3.1026382882984545e-08,4.7377218233872663e-14,6.6147424649428099e-09,3.2621947615898201e-10
9.999999999999999e-11,0.002145389511885741,1.1926612233707609e-20,6.1294598355281057e-16,1.7352631340633633e-15,9.1824079547485533e-21,2.2819579003435222e-13,2.011961437348831e-20,-1.1399174709626762e-33,1.661542589106986e-23,1.3827755090964614e-37,-6.1739625757252147e-19,-6.0939160818066751e-19,3.0576894077334168e-19,-3.2832802248781798e-25,-1.052103466294907e-33,1.3822570249155298e-35,4.0644405232401138e-29,1.5611038168748195e-36,-1.0637040844953645e-44,-8.6715059842580759e-32,6.1276359210687094e-19,1.1083337352720893e-43,6.2205419139362547e-22,-8.4386353816026456e-38,-1.5562246224864207e-40,-7.4375798217466112e-25,-1.2501539144622683e-21,-3.373547022642027e-44,5.290068380188309e-27,5.3960889548685242e-32,-5.2224108208619704e-39,1.1971595860195788e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899169748594539,0.10880299294410881,9.9999999999999747e-05,4.6360881561785802e-09,3.9030457833760103e-08,3.1974661915010069e-08,4.9125694309565617e-14,7.0556138889802426e-09,3.2826962043161804e-10
1.0056188774800592e-10,0.002145389511885741,1.2181129403923212e-20,6.2602642758940022e-16,1.7227590507081371e-15,9.0013153507332132e-21,2.3062256490529672e-13,2.0489450141655635e-20,-1.166576022563424e-33,1.1631288183445287e-23,1.4197559630794227e-37,-6.3817885372902485e-19,-6.2890826515953684e-19,3.0590500408325422e-19,-3.8000087729420181e-25,-1.0528939102741462e-33,1.4296743322281712e-35,4.1556422798778314e-29,1.6209763600291895e-36,-1.0314408978705843e-44,-8.6502843532182447e-32,6.3281629970134527e-19,6.5248353840314604e-44,7.2173026740995322e-22,-8.6999848728103355e-38,-1.9690744285575048e-40,-8.6205262345541811e-25,-1.4497896627712395e-21,-3.4486746453432936e-44,6.1354308747333733e-27,6.6612004149402469e-32,-6.0434860924003764e-39,1.5990799885434183e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899165098968022,0.10880299287353003,9.9999999999999747e-05,4.6621370504671036e-09,3.9249763352645523e-08,3.2123389192570774e-08,4.9401723977847633e-14,7.1261899659424858e-09,3.285742294716996e-10
1.0468298326042621e-10,0.002145389510758226,1.3993387243017927e-20,7.1916412493522425e-16,1.6315426397755075e-15,8.1626247422883553e-21,2.487710260227286e-13,2.3350668104452231e-20,-1.3336048013573801e-33,-4.149203396374019e-23,1.6981098027726106e-37,-3.6086084933998002e-19,-3.4390880580032103e-19,3.0668900589000323e-19,-6.9784224622104853e-25,-1.0543203661963177e-33,1.8060878481204994e-35,4.8258220413190537e-29,2.1059101719751589e-36,-8.3387693327617227e-45,-8.2413963761469239e-32,3.5107620053548915e-19,-2.575942488209246e-43,1.3313286285312995e-21,-1.0610659847524089e-37,-6.3374411128665555e-40,-1.5821192194128829e-24,-2.6647599264721103e-21,-4.0380739650440117e-44,1.1308123239601754e-26,2.0077382236751021e-31,-1.0784249463980869e-38,2.3868725015241566e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899130998344482,0.10880299234791041,9.9999999999999747e-05,4.8531891674843718e-09,4.0858231657619928e-08,3.320624181633069e-08,5.1426228295136694e-14,7.6517894275727293e-09,3.3066205230871771e-10
1.0880407877284651e-10,0.0021453895096012884,1.57015247595279e-20,8.0695079250601386e-16,1.5328408555754603e-15,1.1380415310704242e-20,2.6753830698988991e-13,2.6483698452426697e-20,-1.2418654158959516e-33,-5.3990141316837918e-23,1.9537245708968e-37,1.0596668810621191e-18,1.0721973693361094e-18,3.0721167313541017e-19,-5.3010455929402781e-25,-1.0557382528339949e-33,2.2381380716407402e-35,5.4971396676036344e-29,2.6732832357794089e-36,-8.9330178017989008e-45,-8.5730877351781951e-32,-1.0668996928695213e-18,-5.5693096314040552e-43,9.9555690200260741e-22,-1.1806069129537319e-37,-1.1389736264403823e-39,-1.1723015408826636e-24,-1.9706646296386724e-21,-4.64844740473178e-44,8.1039489945060876e-27,3.5667742792954669e-31,-6.8610773209183536e-39,-3.8842828819599826e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899096900120567,0.10880299180857489,9.9999999999999747e-05,5.0442408535775142e-09,4.2466698846913822e-08,3.427537746651479e-08,5.3450731184732736e-14,8.1911041441884537e-09,3.3251317680726401e-10
1.129251742852668e-10,0.002145389508415838,1.7317375426934478e-20,8.8999458833332215e-16,1.4568811895383597e-15,2.2506391706507545e-20,2.8688998192873263e-13,2.9902594023693486e-20,-6.6921442472939939e-34,2.7748156519888566e-23,2.216920531603134e-37,2.8348341775682003e-18,2.8196818749707897e-18,3.0828501369707253e-19,5.8320314495999022e-25,-1.0713984133173187e-33,2.7438584607238623e-35,6.1704102834084949e-29,3.3274288540333901e-36,-1.3990160289799462e-44,-8.8438283577252621e-32,-2.8261089548456081e-18,-8.6415572047162648e-43,-1.1676935979942205e-21,-1.1167627178707102e-37,-1.1415819907401863e-39,1.4111811342484171e-24,2.3968451514286202e-21,-5.1078819416806973e-44,-1.1907813510055149e-26,3.608186203817193e-31,1.3237901757709437e-38,2.1799175566179354e-43,0.88129999999999997,0.0,0.0,0.0,0.0098899062804028003,0.10880299125594678,9.9999999999999747e-05,5.235292108751718e-09,4.4075164922353892e-08,3.5331219388543761e-08,5.5475232648444618e-14,8.7437108767658971e-09,3.3415442464049236e-10
1.1704626979768708e-10,0.0021453895072027535,1.8865071559788764e-20,9.6953573840581225e-16,1.4154299937170037e-15,3.9006565868083282e-20,3.0681209097546929e-13,3.3621395029322193e-20,2.6009178732110671e-34,8.9257207090235822e-23,2.5072093072106486e-37,2.9506185029527023e-18,2.8918678297166828e-18,3.1071566348592894e-19,2.3555238929900211e-24,-1.084180999920313e-33,3.345216555279981e-35,6.8474425306674919e-29,4.0722428111363353e-36,-2.291782109864327e-44,-8.5493090260156357e-32,-2.9167138788241115e-18,-1.1804797522637447e-42,-4.5875690573052513e-21,-8.6722509874558153e-38,4.4142645392097642e-41,5.4747637759096366e-24,9.2671657248172933e-21,-5.2079209320501484e-44,-4.3221752043153186e-26,4.2635598345626592e-33,4.3936703262204309e-38,1.0263238114428501e-42,0.88129999999999997,0.0,0.0,0.0,0.0098899028709828769,0.10880299069043627,9.9999999999999747e-05,5.4263429330116932e-09,4.5683629886400635e-08,3.6374177771925714e-08,5.7499732688901505e-14,9.3091994419925417e-09,3.356095847858417e-10
1.2116736531010738e-10,0.002145389505962887,2.0359679722525203e-20,1.0463485591498726e-15,1.3663627265919243e-15,4.8831632018799818e-20,3.2734102704364102e-13,3.7654483342608774e-20,8.2399072941006998e-34,-7.4068626008957494e-24,2.7860702613180567e-37,-1.971263837955134e-19,-2.8031852204420222e-19,3.1298938885441315e-19,3.3758418499674095e-24,-1.0870797584148822e-33,4.0440495751350469e-35,7.529287548015526e-29,4.9059007094934688e-36,-2.8879219551010211e-44,-8.2932502311985464e-32,2.4522895068135447e-19,-1.4951513849602655e-42,-6.5214148846024966e-21,-6.5847725782197236e-38,2.4498320387892889e-39,7.7421127451996442e-24,1.3105168062290761e-20,-4.9296046765739478e-44,-5.9846159030976677e-26,-7.2589966298236968e-31,5.9544037761224232e-38,1.1348826032577004e-42,0.88129999999999997,0.0,0.0,0.0,0.0098898994617311886,0.10880299011244085,9.9999999999999747e-05,5.617393326361713e-09,4.7292093737693399e-08,3.7404650154802051e-08,5.9524231303944406e-14,9.887172307723855e-09,3.3689975563064699e-10
1.2528846082252767e-10,0.002145389504697067,2.1789347487694027e-20,1.1198239250405084e-15,1.2790799101983243e-15,3.7653749679002455e-20,3.4849683304450247e-13,4.2016724047229877e-20,1.2954421922903603e-34,-7.5470358633848843e-23,3.0268531093179972e-37,-4.9699024790016278e-18,-5.0163993572114468e-18,3.1365357880839233e-19,1.9469456246378706e-24,-1.0775257524465543e-33,4.803867481246056e-35,8.2150776677791756e-29,5.8286717347040593e-36,-2.3195829553299015e-44,-8.6166151046469152e-32,4.9968723347581277e-18,-1.8055641776424143e-42,-3.6948584815543378e-21,-8.3976873868940769e-38,4.8915679180629099e-39,4.323344106377364e-24,7.3371241667581526e-21,-4.6125469959625181e-44,-3.1612894501758582e-26,-1.4733448783770013e-30,3.014908459480154e-38,-6.4612083819705011e-44,0.88129999999999997,0.0,0.0,0.0,0.0098898960526290595,0.10880298952234574,9.9999999999999747e-05,5.8084432888056594e-09,4.8900556473574632e-08,3.8423021759836401e-08,6.1548728489800974e-14,1.0477244257096345e-08,3.3804360761337864e-10
