Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107)
6.636694241779507e-07,0.002836198998446093,1.9961622357312509e-11,7.5151277388411797e-09,1.3144718183690264e-12,1.0648139078687566e-07,4.9241227116564767e-06,2.2454727684639226e-05,1.8319758074113771e-25,9.8636674561835057e-28,1.9815628725686913e-19,6.0099075268939841e-13,5.5277413371844671e-18,6.7586478429692645e-12,2.3331038337847413e-11,3.6013600181537781e-18,4.9160461335874767e-17,2.7698836881543147e-14,5.8183216162230987e-14,3.0735268760583446e-22,1.0609544782353316e-12,1.7323076744024896e-19,1.4895698996557624e-12,6.9037381249063434e-13,3.0365800851610422e-05,6.8499085911727345e-13,3.1498808409312876e-11,1.1471329790286476e-06,8.1903146195048655e-33,1.5691830060896349e-19,1.5969751738548044e-11,9.6125132957539378e-13,2.4958433290573706e-21,0.88129999999999997,0.0,0.0,0.0,0.0084192651308759529,0.10844857360056671,9.9999993193526014e-05,6.7176532610466319e-05,0.00020742983590252387,8.612783647207441e-05,1.3776665107127336e-10,4.9793954458103586e-05,6.1246859758726917e-11,9.1674684501538544e-07,1.0608533967469073e-12,1.2626061403369995e-14,0.00027489727918516974,0.00028517808063977201,2.91649604290112e-05,0.00040566688658064538,1.2492826001792877e-13,2.8562046792540881e-09,1.5202387485547354e-12,1.328085944137277e-08,3.2642400947401972e-05,2.7345969595320881e-07,1.1538576284717108e-07,2.2144720042804447e-08,3.9506667117078198e-08,5.97110441583234e-07,1.8520070541753467e-08,2.1371576441429318e-05,1.1308644273865691e-08,7.6243799871140494e-09,1.6460428700435046e-14,8.9753690476284668e-06,2.6641871344618192e-11,1.3120353055673572e-09,1.0416588997444781e-07,4.5315737879093732e-12,6.921163515827162e-11,7.2144200166700529e-08,7.9585325202482624e-11,5.99931568045899e-11,1.904548262788894e-10,1.2857296759827e-16,2.8018963179042624e-09,1.6212587649048236e-09,5.0306658682306566e-17,3.4438543953737311e-13,2.8473548664207321e-17,1.5806499366777957e-12,7.5870052653910746e-09,5.0457111598440712e-10,1.7759645735809849e-15,9.5638089637098122e-09,1.0559841332123358e-13,4.0011172427001221e-15,8.8356942498649093e-08,3.5468055900386819e-09,1.4181206633905696e-13,8.0341062670199487e-16
6.676955816783018e-07,0.0028361941000752833,2.0393996655839842e-11,7.5727277717285386e-09,1.3147929823155013e-12,1.0734997354038161e-07,4.9247366610610909e-06,2.2652569004445516e-05,1.8795115248041715e-25,1.0034636126509585e-27,2.0369786979571161e-19,6.111407643447926e-13,5.6239580735940703e-18,6.8203618194994372e-12,2.3879239343575961e-11,3.7434809164827538e-18,5.0532981288645227e-17,2.8008626383816358e-14,5.934794040560023e-14,3.170917688536381e-22,1.0855800566360255e-12,1.7984154820855931e-19,1.5123466180269125e-12,7.102787813533393e-13,3.0565793814738866e-05,6.8954433714268745e-13,3.19174006897046e-11,1.1652418496220453e-06,8.4441461957212829e-33,1.6412754523962147e-19,1.6308131442885906e-11,9.8908682930066888e-13,2.5549633317268312e-21,0.88129999999999997,0.0,0.0,0.0,0.0084114308599023517,0.10844642937408047,9.9999993132023657e-05,6.744824588536919e-05,0.00020738494102017573,8.6006320118134694e-05,1.3773434825012856e-10,4.9722840365631245e-05,6.1193535267106406e-11,9.1653189608073104e-07,1.0593383207224708e-12,1.2623100980368797e-14,0.00027689344316064545,0.00028748475982551611,2.9327162942927962e-05,0.00040859854133537272,1.259363011769885e-13,2.8793253661662851e-09,1.5312810622763213e-12,1.3378423053911536e-08,3.2825897545807681e-05,2.7624700575916269e-07,1.1656114242959589e-07,2.2377265134053559e-08,3.9927159908988456e-08,6.0815065533548116e-07,1.8493941580770239e-08,2.1459439560531798e-05,1.135493165595821e-08,7.6555874025209372e-09,1.6461538090128615e-14,9.0874228600978026e-06,2.7294977831097494e-11,1.3194443828569017e-09,1.0609227628007435e-07,4.5330320091924542e-12,6.9243436816921651e-11,7.2703032414369215e-08,8.0200350033081215e-11,6.0456775972700963e-11,1.9192668220429098e-10,1.2956659368716508e-16,2.8520385015619353e-09,1.6502526928722452e-09,5.1206322369538985e-17,3.5054850206046677e-13,2.8982757950834742e-17,1.6097205575380647e-12,7.7265849099265813e-09,5.0820735788810519e-10,1.7887309610246526e-15,9.8141893418088533e-09,1.0836297839537731e-13,4.0298789724862483e-15,8.965101139311478e-08,3.6408515963532746e-09,1.4556968478053436e-13,8.2471361586477238e-16
6.71721739178653e-07,0.002836189211808729,2.0832338201561252e-11,7.630306871206056e-09,1.315715382431309e-12,1.0821792837037101e-07,4.9253258675062123e-06,2.2850322034199566e-05,1.9278724791576793e-25,1.02177439491108e-27,2.0937958094204461e-19,6.213813432927023e-13,5.7210222119917342e-18,6.8821408589529293e-12,2.443604309358553e-11,3.890630476150022e-18,5.1933193854223229e-17,2.8319090746710119e-14,6.052527140042059e-14,3.2705731917727935e-22,1.1105804579385185e-12,1.8665017358873243e-19,1.5352835431722718e-12,7.3059068629527607e-13,3.0765504979612963e-05,6.9409124486195464e-13,3.233837354415798e-11,1.1834884511106777e-06,8.7037872464331543e-33,1.7160585975022589e-19,1.6650812432742454e-11,1.0174937023973938e-12,2.6150161793463617e-21,0.88129999999999997,0.0,0.0,0.0,0.008403609972838599,0.10844428896772021,9.9999993070497541e-05,6.7718640402745825e-05,0.00020733737769313942,8.5885305187129334e-05,1.3770027863806463e-10,4.9652020607756019e-05,6.1140304097880284e-11,9.1630519019737488e-07,1.0578295154564015e-12,1.2619978632669535e-14,0.00027888547512728505,0.0002897892317160039,2.9489203159926916e-05,0.00041152681322732186,1.2694334274915586e-13,2.9024239568980924e-09,1.5423005313907186e-12,1.347578930682919e-08,3.3009234295914222e-05,2.7903621434835984e-07,1.1773728944004756e-07,2.2609992028301173e-08,4.0347989589902396e-08,6.1929653484127987e-07,1.8467920335831465e-08,2.1546627375235174e-05,1.1400860399138697e-08,7.6865530199249076e-09,1.6462479311528891e-14,9.1998707971987745e-06,2.7959059074950137e-11,1.3268470019541556e-09,1.0803779471436053e-07,4.5344454209955089e-12,6.9274566464743759e-11,7.3261891241271286e-08,8.0815384490855253e-11,6.0920402398005985e-11,1.9339856122961899e-10,1.3056023537044324e-16,2.9026333820328535e-09,1.6795077649262062e-09,5.2114089196578381e-17,3.5676720643456382e-13,2.9496553611347055e-17,1.6390643279219832e-12,7.8674766221138465e-09,5.1183802950529044e-10,1.8014773382614901e-15,1.0069036890769562e-08,1.1117686756378454e-13,4.0585956207513554e-15,9.0954365509800592e-08,3.736619692656433e-09,1.4939602408038042e-13,8.4640668713625277e-16
6.757478966790041e-07,0.002836184333642686,2.1276676714621507e-11,7.6878648707798141e-09,1.316570660783858e-12,1.0908525067962935e-07,4.92589138130288e-06,2.3047984327696515e-05,1.9770648376657572e-25,1.0379273489454705e-27,2.1520462390691128e-19,6.3171253717431782e-13,5.8189366369632235e-18,6.9439845631642065e-12,2.5001514971860983e-11,4.0429639174218346e-18,5.3361418105886785e-17,2.8630229964378844e-14,6.1715220684409124e-14,3.3725308572747998e-22,1.1359582395482154e-12,1.9365919445083996e-19,1.5583803678289953e-12,7.5131419481612812e-13,3.096493551369352e-05,6.9863162945622447e-13,3.2761718494004322e-11,1.2018725091458968e-06,8.969319183809073e-33,1.7936093688418001e-19,1.6997808415158822e-11,1.0464785000893413e-12,2.6760089981310686e-21,0.88129999999999997,0.0,0.0,0.0,0.008395802459045797,0.10844215237995701,9.99999930089492e-05,6.7987721142783453e-05,0.00020728720468992737,8.5764795425445346e-05,1.3766448136621422e-10,4.9581497318009153e-05,6.1087166179601188e-11,9.1606698775864527e-07,1.0563270264033058e-12,1.2616697946586072e-14,0.00028087337589684908,0.00029209146629859226,2.9651081350478387e-05,0.00041445167072248849,1.2794937174162315e-13,2.9255001497959039e-09,1.5532971602094553e-12,1.3572958175147342e-08,3.3192411477956041e-05,2.818272457450462e-07,1.1891417172939744e-07,2.2842893701727592e-08,4.0769142829553805e-08,6.3054794580874452e-07,1.8442007620444185e-08,2.1633145906372299e-05,1.1446433713501602e-08,7.7172790036016223e-09,1.6463256074124129e-14,9.3127080002856432e-06,2.8634212317656988e-11,1.334243174172744e-09,1.100024433199406e-07,4.5358150069076527e-12,6.9305038797902086e-11,7.3820770962199354e-08,8.1430422358825749e-11,6.1384031394010908e-11,1.948704484763669e-10,1.3155388260386944e-16,2.9536800126842734e-09,1.7090234217227363e-09,5.3029941807325595e-17,3.6304143630740989e-13,3.0014925822199585e-17,1.6686807472005614e-12,8.0096780007933293e-09,5.1546314294893624e-10,1.8142037500627451e-15,1.0328390036648972e-08,1.1404050510631512e-13,4.0872672883619244e-15,9.226699062691278e-08,3.8341259776816127e-09,1.532917246115338e-13,8.684934871481071e-16
6.793714384293201e-07,0.002836179951923348,2.1681733144061587e-11,7.7396485585071967e-09,1.317135844791998e-12,1.0986529634624648e-07,4.9263809197890949e-06,2.3225800855114774e-05,2.0220555214747407e-25,1.05330172448351e-27,2.2057240256534361e-19,6.4108812619021826e-13,5.9077869795515787e-18,6.9996988673771929e-12,2.5517904900153744e-11,4.1846274715274821e-18,5.4671033882741435e-17,2.8910832356342495e-14,6.2796973155454423e-14,3.466294885608713e-22,1.1591230118202015e-12,2.0014136081312064e-19,1.5793039722095947e-12,7.7032113437908041e-13,3.1144184026424171e-05,7.0271240816996639e-13,3.3144750127532791e-11,1.2185354598550802e-06,9.2133902998155138e-33,1.8658359569899519e-19,1.7313805302293968e-11,1.0730643612742253e-12,2.7317120952582347e-21,0.88129999999999997,0.0,0.0,0.0,0.0083887871217443368,0.10844023271436487,9.9999992953538039e-05,6.8228774632707071e-05,0.00020723986523287481,8.565677130376407e-05,1.3763081830248513e-10,4.9518281398387742e-05,6.1039421721915519e-11,9.1584298648858624e-07,1.0549802198723927e-12,1.2613612848661346e-14,0.00028265895550561748,0.00029416154045838554,2.9796633412733679e-05,0.0004170810977989203,1.2885392166749249e-13,2.9462493313674387e-09,1.5631746035772095e-12,1.3660241393999606e-08,3.3357134742558527e-05,2.8434067141829443e-07,1.199739686092392e-07,2.3052648995489829e-08,4.1148446667689955e-08,6.4076433164086858e-07,1.8418779565887475e-08,2.1710445290424895e-05,1.1487148439576908e-08,7.7447292784744549e-09,1.6463817547158964e-14,9.4145903290619583e-06,2.9251397200822574e-11,1.3408942264329024e-09,1.1178698132441885e-07,4.5370109542861862e-12,6.9331913692754283e-11,7.4323775973060308e-08,8.1983954325447083e-11,6.1801295896435702e-11,1.961951419882476e-10,1.3244816173165337e-16,3.000007435483306e-09,1.7358098455527976e-09,5.386110800384647e-17,3.6873562024781103e-13,3.0485365556519964e-17,1.6955682197046579e-12,8.1387769936155216e-09,5.1872100320870075e-10,1.8256404887036989e-15,1.056569180279902e-08,1.1666066321115352e-13,4.1130334174156687e-15,9.3456268208563883e-08,3.923381068549874e-09,1.5685768719536999e-13,8.8871125405022426e-16
6.829949801796361e-07,0.0028361755783751583,2.2091692227051096e-11,7.7914140244151404e-09,1.3176863781420415e-12,1.1064482319944e-07,4.9268527752296337e-06,2.3403540323412754e-05,2.0677316462118838e-25,1.0693800577016034e-27,2.2606133923225998e-19,6.5053718453850697e-13,5.9973255816987698e-18,7.0554649723657201e-12,2.604141647411741e-11,4.3307383083669654e-18,5.6003830847162248e-17,2.9191981680903545e-14,6.3888964021605679e-14,3.5619799019276682e-22,1.1825973820131253e-12,2.067919268277422e-19,1.6003566285555675e-12,7.8966866586107075e-13,3.1323207044312784e-05,7.0678792219190496e-13,3.3529690220079449e-11,1.2353093278133544e-06,9.4623540728113159e-33,1.9404258838838744e-19,1.7633317971364695e-11,1.1001284333218061e-12,2.788187521995345e-21,0.88129999999999997,0.0,0.0,0.0,0.0083817825996522471,0.10843831613872847,9.9999992898111334e-05,6.8468771587370679e-05,0.00020719049907449787,8.5549161042406925e-05,1.3759581383258753e-10,4.945530827211986e-05,6.099175268200459e-11,9.1561005895349824e-07,1.0536385860207037e-12,1.2610404812140239e-14,0.00028444119139667588,0.00029622975852870053,2.9942054649264466e-05,0.00041970771289493683,1.2975763243032261e-13,2.9669799297565338e-09,1.5730335601587011e-12,1.3747364760866027e-08,3.3521729187810454e-05,2.8685546202092189e-07,1.2103431387523242e-07,2.3262535543468911e-08,4.152799300769466e-08,6.5106598362366142e-07,1.8395640436853149e-08,2.1787211715907474e-05,1.1527580150874107e-08,7.7719887419022994e-09,1.6464251311253168e-14,9.5167806102490411e-06,2.9877700170101384e-11,1.3475400741134319e-09,1.1358701044072078e-07,4.5381728525332138e-12,6.9358277770026595e-11,7.4826789461827709e-08,8.2537479824490924e-11,6.2218555523473708e-11,1.975198200685656e-10,1.3334243044183865e-16,3.0466992918783809e-09,1.7628064667712386e-09,5.4698796495578151e-17,3.7447459743526204e-13,3.0959496907317283e-17,1.7226757489829542e-12,8.2689330326080913e-09,5.2197438114673121e-10,1.8370611285038512e-15,1.0806701889689061e-08,1.1932176659608149e-13,4.1387632769678313e-15,9.4653033493730391e-08,4.0140687956649979e-09,1.6048081476949164e-13,9.092535369601733e-16
6.86618521929952e-07,0.0028361712129902064,2.2506575191673311e-11,7.843160491699763e-09,1.3183869566239905e-12,1.1142382837304859e-07,4.9273076279553313e-06,2.3581201109112399e-05,2.114098167176126e-25,1.0844233092034897e-27,2.3167388511405012e-19,6.6005974564785673e-13,6.0875521575731526e-18,7.111282617025276e-12,2.657209722780758e-11,4.4814172731708766e-18,5.7360042099005955e-17,2.9473678168534402e-14,6.4991201553321315e-14,3.6595996160662352e-22,1.2063832016806539e-12,2.1361364601097934e-19,1.6215381203175887e-12,8.0936019929846866e-13,3.1502005433120104e-05,7.1085820563462502e-13,3.3916532680025071e-11,1.2521939127786621e-06,9.7162852489958784e-33,2.0174377368570535e-19,1.7956356050722727e-11,1.1276754991928716e-12,2.8454404623804204e-21,0.88129999999999997,0.0,0.0,0.0,0.0083747888843992147,0.10843640265133685,9.9999992842670236e-05,6.8707715605086409e-05,0.00020713914642955707,8.5441966513000802e-05,1.3755949472497856e-10,4.9392578999147703e-05,6.0944159003346232e-11,9.1536838328164781e-07,1.052302147430162e-12,1.2607076290326458e-14,0.00028622008518846973,0.00029829610047050548,3.0087345256791166e-05,0.00042233149478256634,1.3066049536598023e-13,2.9876917435501198e-09,1.5828740387857804e-12,1.3834328311120261e-08,3.3686195017594618e-05,2.8937156647902283e-07,1.2209518591960397e-07,2.3472548618072331e-08,4.1907772875361071e-08,6.614527977567202e-07,1.8372590641051667e-08,2.1863449487313534e-05,1.156773114146292e-08,7.7990589405694535e-09,1.6464559909329567e-14,9.6192754013465038e-06,3.0513192204672809e-11,1.3541807254459362e-09,1.1540252819670675e-07,4.539301371173054e-12,6.9384141002096221e-11,7.5329807525221468e-08,8.309099459110585e-11,6.2635807060186365e-11,1.9884447250992679e-10,1.342366818435791e-16,3.0937548715668711e-09,1.7900128661181058e-09,5.554299427314312e-17,3.8025828056528449e-13,3.143731251128907e-17,1.7500029557362085e-12,8.400144298330836e-09,5.2522328394412631e-10,1.8484656963292857e-15,1.1051448027172789e-08,1.2202412143923382e-13,4.1644569275457318e-15,9.5857276173885175e-08,4.1062008362595813e-09,1.6416157167885245e-13,9.3012298096593461e-16
6.914491919707008e-07,0.0028361654060302076,2.3067364021802472e-11,7.9121154833503006e-09,1.3191930874793877e-12,1.1246153146107493e-07,4.9278886767347213e-06,2.3817921856578678e-05,2.1769945192323252e-25,1.1048500481629084e-27,2.3935271443197587e-19,6.7286897156470342e-13,6.208906921779761e-18,7.1857747916584905e-12,2.7290797748598443e-11,4.6896122422152585e-18,5.9204871573508496e-17,2.9850069110213518e-14,6.6476582629708755e-14,3.7927946909995463e-22,1.2385804611289039e-12,2.229792494813139e-19,1.6499758986655071e-12,8.3615255690223503e-13,3.1740019972444784e-05,7.1627633771709044e-13,3.4435193936949564e-11,1.2748751827430516e-06,1.0062638097043914e-32,2.1239753153245527e-19,1.8392508429854423e-11,1.1651588721601514e-12,2.9229844908898571e-21,0.88129999999999997,0.0,0.0,0.0,0.0083654821101243199,0.10843385651388582,9.999999276873933e-05,6.902462889124104e-05,0.00020706766450827728,8.5299710889280328e-05,1.3750907683671633e-10,4.9309333119024469e-05,6.0880827308317337e-11,9.1503289073070378e-07,1.0505286053272651e-12,1.260245565861097e-14,0.00028858639657466662,0.00030104786212475709,3.0280834425569312e-05,0.00042582490854981925,1.3186280059188787e-13,3.0152738383751148e-09,1.5959640071943748e-12,1.3950014012293592e-08,3.3905250488600959e-05,2.9272783155509846e-07,1.2351025480631726e-07,2.3752713290664113e-08,4.241441893138825e-08,6.7543208156169776e-07,1.8342001651885404e-08,2.1964269930562845e-05,1.1620825180499858e-08,7.834855471617293e-09,1.6464780884738726e-14,9.7563824897668907e-06,3.1374802301350683e-11,1.3630255425188516e-09,1.1784694104955731e-07,4.5407550444586913e-12,6.9417857939932001e-11,7.6000399028703019e-08,8.3828880602702079e-11,6.3192041673677229e-11,2.0061035592288548e-10,1.3542880112561959e-16,3.1570507237280189e-09,1.8266081785164422e-09,5.6678524227039336e-17,3.8803808395166895e-13,3.2080022010376085e-17,1.786774783651206e-12,8.576704502349684e-09,5.2954756546684989e-10,1.8636445861104416e-15,1.1383585604409222e-08,1.2569140542866041e-13,4.1986538472507856e-15,9.747430516861039e-08,4.2312915888475178e-09,1.691589422570432e-13,9.5845812300818138e-16
6.962798620114496e-07,0.002836159613555069,2.3636990528696162e-11,7.9810350516857189e-09,1.3199023890856404e-12,1.1349829667347153e-07,4.9284421160606755e-06,2.4054496437974205e-05,2.2411408795408384e-25,1.1262178740349318e-27,2.4726166171263828e-19,6.8580896398752731e-13,6.331484391559981e-18,7.2603575497349732e-12,2.8022436431022955e-11,4.906448969611841e-18,6.1092282075693751e-17,3.0227434021883761e-14,6.7980208590249438e-14,3.9295485464411699e-22,1.2713388867840482e-12,2.3266259379663118e-19,1.678641759692364e-12,8.6357044955987154e-13,3.1977638908024626e-05,7.2168523351628454e-13,3.4957211091694613e-11,1.2977523939858312e-06,1.0418072505173272e-32,2.2350688082284958e-19,1.883496529164517e-11,1.2035204941356865e-12,3.0019318259241249e-21,0.88129999999999997,0.0,0.0,0.0,0.0083561945059178345,0.10843131585643881,9.9999992694787634e-05,6.9339685678615172e-05,0.00020699281208029957,8.5158199809999018e-05,1.3745642898323174e-10,4.9226523818351446e-05,6.0817629302584062e-11,9.1468255907978209e-07,1.0487643644899065e-12,1.2597630652712421e-14,0.00029094677744567906,0.00030379621106179234,3.0474092248504554e-05,0.00042931320355519718,1.3306356516595614e-13,3.0428217605905818e-09,1.6090211862435749e-12,1.4065415958109841e-08,3.4124078222117579e-05,2.9608623093533712e-07,1.2492617501732446e-07,2.4033084244909374e-08,4.2921444740784582e-08,6.8956227320023698e-07,1.8311572672183435e-08,2.2064168431817509e-05,1.1673429692613015e-08,7.8703219586257315e-09,1.6464789440527331e-14,9.8940167628441091e-06,3.2253038209800644e-11,1.3718611584734304e-09,1.2031886816172776e-07,4.5421520403461321e-12,6.9450724211781082e-11,7.6670983103563453e-08,8.4566730549312432e-11,6.3748249100617348e-11,2.0237615310365416e-10,1.3662086219370504e-16,3.2209900032540661e-09,1.863574549421497e-09,5.7825567897351991e-17,3.9589697225701924e-13,3.2729248268343278e-17,1.8239354244283647e-12,8.7551323898791115e-09,5.338639333366647e-10,1.8787950586996036e-15,1.1722477263708245e-08,1.2943326435423407e-13,4.2327867451170856e-15,9.9104580789136841e-08,4.3589974985649752e-09,1.7426065311029761e-13,9.8738564176395319e-16
7.011105320521983e-07,0.0028361538355455235,2.4215503729307885e-11,8.0499177357031364e-09,1.3206852635182825e-12,1.1453411844883722e-07,4.9289693377407538e-06,2.4290921428902741e-05,2.3065497058813461e-25,1.147180219072817e-27,2.5540684357587194e-19,6.9887979746927013e-13,6.4552844278887144e-18,7.3350303453935357e-12,2.8767125518659491e-11,5.1322376543321363e-18,6.3022827122824605e-17,3.0605774017300185e-14,6.9502098740974784e-14,4.0699347922871641e-22,1.3046628287297778e-12,2.4267106193088682e-19,1.7075352043362543e-12,8.9162197476003484e-13,3.2214864317482189e-05,7.2708496106468079e-13,3.5482569929587601e-11,1.3208250721368748e-06,1.0782751403729894e-32,2.3508661242564257e-19,1.9283748418961056e-11,1.2427717125910908e-12,3.0822947215174703e-21,0.88129999999999997,0.0,0.0,0.0,0.0083469260501776808,0.10842878067340025,9.9999992620817833e-05,6.965289439792347e-05,0.00020691467730516718,8.5017435566498792e-05,1.3740160983908636e-10,4.9144152368730943e-05,6.0754564839441764e-11,9.1431777877356775e-07,1.0470094520093997e-12,1.2592606650100735e-14,0.00029330123423995045,0.00030654110475516837,3.0667119190241095e-05,0.00043279633432430261,1.3426277073020504e-13,3.0703350827507159e-09,1.6220456112882241e-12,1.4180534368884721e-08,3.4342678699857997e-05,2.9944665528844748e-07,1.2634290031942638e-07,2.4313651349155888e-08,4.34288310692455e-08,7.0384311028251052e-07,1.828130420509632e-08,2.2163154930041457e-05,1.1725549973995252e-08,7.9054619723410063e-09,1.6464591103266938e-14,1.0032170350542271e-05,3.3148068354029411e-11,1.3806875927597524e-09,1.2281830089192033e-07,4.5434938146222521e-12,6.948276150786947e-11,7.7341551161003379e-08,8.5304535054630633e-11,6.4304422272941317e-11,2.0414184161111639e-10,1.3781284989820124e-16,3.2855709737669961e-09,1.9009109549252965e-09,5.8984093512848753e-17,4.0383473206018803e-13,3.3384973302685838e-17,1.8614839424318791e-12,8.9354234723325998e-09,5.3817240662928501e-10,1.8939171849289228e-15,1.2068187852441565e-08,1.3325041422576689e-13,4.2668557807242793e-15,1.0074807879630342e-07,4.4893460512172426e-09,1.7946779699216998e-13,1.0169117632266624e-15
