Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393)
3.8300747508468364e-07,0.0029659416911503476,3.2542518705804231e-11,1.58136354970785e-08,4.8430254823152045e-12,1.7659118261383289e-07,6.5703455359366746e-06,2.1502116766068997e-05,7.2067828804230968e-24,6.2101201790554744e-27,3.2215244366943967e-18,1.5958388407078209e-12,1.2481770037814008e-16,9.4233298236278918e-11,3.4075649613675198e-11,1.8129772954137738e-17,2.1162966262072659e-16,2.7051713232078419e-13,2.7803124079472509e-13,1.2519499272490433e-21,1.8325872178751008e-12,3.0304354045981315e-19,4.5979157911543925e-12,7.7114535083666849e-13,5.4091836322619706e-05,2.4240674920674372e-12,6.5218323645279088e-11,1.0856133838134186e-06,5.3090477360568445e-31,4.9426241785866662e-19,2.7853180407274895e-11,1.2187685563099464e-12,4.3033801058752042e-20,0.88129999999999997,0.0,0.0,0.0,0.0083058449989696012,0.10849596181198004,0.00010000258286697925,7.4000526212568971e-05,0.00029002375923854447,0.00014558279653857848,1.5280222616713539e-10,5.6144806892819504e-05,1.9126467182412427e-10,1.0106877462770369e-06,1.0106122561388126e-12,1.1962876613258816e-14,0.00022037844861359278,0.00023583373663728041,5.465480250770052e-05,0.00038381390801594774,1.2485485888032726e-13,3.5195391899237442e-09,2.2520003524275294e-12,2.2674613522047279e-08,6.718381220445404e-05,3.6116815690799558e-07,9.8097236487864141e-08,3.4231598229387185e-08,3.3365342967296569e-08,5.8065652573318013e-07,4.6748855758062857e-08,4.1421102565501491e-05,1.8237623166373434e-08,1.1988242831289112e-08,4.0933502053395473e-14,1.2640647496877429e-05,3.5705175014005213e-11,3.3736021883846925e-09,7.9041896389851633e-08,8.2312796021433161e-12,1.3644160214902225e-10,9.7041923074583992e-08,8.4383173744686653e-11,6.1280564131139712e-11,2.0792023406116785e-10,9.3924393395724506e-17,2.8256697330846616e-09,1.0903140105901903e-09,2.8353532222527877e-17,5.0365616074819898e-13,1.6105369418695021e-17,2.1265897547549674e-12,8.9572561958660286e-09,4.3016588608562745e-10,1.4104008174386283e-15,2.9473532693883893e-09,3.8131637217417638e-14,3.0986389368294852e-15,5.2708584906137171e-08,3.954118563800511e-10,1.2988361548104934e-14,1.5016358278975971e-16,9.9468094967112301e-14,2.6776463118026731e-09,2.9402396336888355e-09,1.2268148056213209e-14
3.8528940985918523e-07,0.0029659376632181866,3.3311308722340373e-11,1.5942606682759102e-08,4.8486472590988744e-12,1.7825063686691755e-07,6.5729642879845481e-06,2.1714488374805693e-05,7.5031824377632595e-24,6.6045155568826295e-27,3.3276842060389461e-18,1.6254359854779298e-12,1.2873088267824096e-16,9.6273648157323361e-11,3.494194471973711e-11,1.8896279618262841e-17,2.1810985787943577e-16,2.7738095084807512e-13,2.8741569372519714e-13,1.2962068410943678e-21,1.8792595580236337e-12,3.1585297600144651e-19,4.6768718224646743e-12,7.958162712090353e-13,5.4475989086460212e-05,2.4415725198444101e-12,6.6119644328264637e-11,1.1043538476923346e-06,5.5622501787246879e-31,5.0452199870870234e-19,2.8519912613085707e-11,1.2578198818996309e-12,4.4611014647754146e-20,0.88129999999999997,0.0,0.0,0.0,0.0082977080073912204,0.1084939841701973,0.00010000266174177159,7.4315511256054997e-05,0.00029010316603047246,0.00014539916587203913,1.528414840715531e-10,5.607308049518802e-05,1.9109128884027065e-10,1.0109474249168109e-06,1.0093211736588091e-12,1.1965950266363639e-14,0.00022219028954002191,0.00023800409294047912,5.495076602765632e-05,0.00038675861195504758,1.2600147363483429e-13,3.5519666902992951e-09,2.270524727212113e-12,2.2864286692570184e-08,6.7552760991857372e-05,3.6531325067488299e-07,9.9222984710495123e-08,3.4635138161308779e-08,3.3764206182310928e-08,5.9239285168705335e-07,4.6689934772552257e-08,4.1630795594413205e-05,1.8329641422620886e-08,1.2048729957975024e-08,4.0955283592215956e-14,1.2814957420071209e-05,3.6646275597341002e-11,3.3922298353215323e-09,8.0628428764234381e-08,8.2379106669995822e-12,1.3657298129780765e-10,9.7846770158779968e-08,8.5081597123868981e-11,6.1787771609648707e-11,2.096412303277276e-10,9.4701823889746914e-17,2.8831122590968049e-09,1.112469197332949e-09,2.8929676154687064e-17,5.1389491503718342e-13,1.6432630614691089e-17,2.1714468459201766e-12,9.1462752879724578e-09,4.3366705753863764e-10,1.4218562512671765e-15,3.0209011759234968e-09,3.9083169702107928e-14,3.1238064304543618e-15,5.351795696797373e-08,4.0410834252832636e-10,1.3273797010381161e-14,1.5346620384729347e-16,1.016540313914577e-13,2.7585772276820336e-09,3.0380037058761761e-09,1.2412771390173604e-14
3.875713446336868e-07,0.0029659336434431174,3.4092324417645003e-11,1.6071597019913113e-08,4.8539929044497479e-12,1.7991010702747891e-07,6.5754966375208596e-06,2.1926891189392735e-05,7.8091105219664975e-24,6.5045084327455249e-27,3.4364684327843552e-18,1.6553335299676261e-12,1.3273226932688054e-16,9.8341445937078246e-11,3.5823350317868029e-11,1.968956488083099e-17,2.2473458803195239e-16,2.8435989291288126e-13,2.9703814833637803e-13,1.3416418674534259e-21,1.9267383015070356e-12,3.2935497852883402e-19,4.7564934502581458e-12,8.2106899663603617e-13,5.485965635507722e-05,2.4590552243575391e-12,6.7026561489319117e-11,1.1232611367523325e-06,5.8252981690027691e-31,5.1521393532208513e-19,2.9196982732553092e-11,1.2977925023284737e-12,4.6233832496295027e-20,0.88129999999999997,0.0,0.0,0.0,0.0082895851939950149,0.10849200965100143,0.00010000274236057718,7.4629252517705402e-05,0.00029017675166208241,0.00014521480346694284,1.5287767770092004e-10,5.600107608504354e-05,1.9091821589270423e-10,1.0111868351123027e-06,1.0080250869251758e-12,1.1968784014612558e-14,0.00022399918879201019,0.0002401743803540089,5.5246411752845503e-05,0.00038970120542911361,1.2714801553362023e-13,3.5843932859389657e-09,2.2890190810942715e-12,2.3053670630952278e-08,6.7921375275493029e-05,3.6946592612147456e-07,1.0035076753200073e-07,3.5039476003450051e-08,3.4163880654161549e-08,6.0426032745313219e-07,4.663077709730252e-08,4.1839169473564634e-05,1.8421076242650479e-08,1.2108833569837386e-08,4.097631794586926e-14,1.2990102000042794e-05,3.7604741705633331e-11,3.4108405811873163e-09,8.2233109952208516e-08,8.24439764132798e-12,1.3670203103775766e-10,9.8652028385963941e-08,8.5780356619211224e-11,6.2295223181636709e-11,2.1136305501515702e-10,9.5479628608662521e-17,2.9412075488944508e-09,1.1348757730086078e-09,2.9512357436769229e-17,5.2425002049949641e-13,1.6763605155278763e-17,2.2168402787459337e-12,9.3375556771495471e-09,4.371645880116739e-10,1.4332993975557117e-15,3.0956261048953496e-09,4.0049930019605355e-14,3.1489469284555336e-15,5.4333886484160451e-08,4.1291499767348516e-10,1.356284186146693e-14,1.5681066323410378e-16,1.0386760943527249e-13,2.8412799289324298e-09,3.1381683096755445e-09,1.2557680684559739e-14
3.898532794081884e-07,0.0029659296318685787,3.488564969119752e-11,1.6200603723203169e-08,4.8593157689823119e-12,1.8156955124817874e-07,6.5779455577558458e-06,2.2139319261950318e-05,8.1247348287926201e-24,6.6543667972013856e-27,3.5479191233787317e-18,1.6855316974744063e-12,1.3682324549162914e-16,1.0043677683275535e-10,3.6720000521405671e-11,2.0510364369373242e-17,2.315057559476278e-16,2.9145473907462028e-13,3.0690245836725394e-13,1.3882754517830612e-21,1.9750301725204304e-12,3.434095134842808e-19,4.8367792291264316e-12,8.4691195347596317e-13,5.5242836243076532e-05,2.4765155040948307e-12,6.7939055693529865e-11,1.1423350242631459e-06,6.0984776096475486e-31,5.2635663107257039e-19,2.9884452402692611e-11,1.3386997202856913e-12,4.7903190333824049e-20,0.88129999999999997,0.0,0.0,0.0,0.008281476532247695,0.10849003827274305,0.000100002824745618,7.4941753842633796e-05,0.00029024462602498499,0.00014502975875004033,1.5291086512642468e-10,5.5928812732028897e-05,1.9074545239891834e-10,1.011406360972045e-06,1.0067243391934322e-12,1.1971382404457222e-14,0.00022580511183168767,0.00024234453339137029,5.554174022117996e-05,0.00039264163333463029,1.2829445005160697e-13,3.6168179955043529e-09,2.3074830601580416e-12,2.3242761449829256e-08,6.8289655650406088e-05,3.7362599729499641e-07,1.0148053422112986e-07,3.5444592449742016e-08,3.4564346584933235e-08,6.1625895126494184e-07,4.6571398659715941e-08,4.2046230878705399e-05,1.8511930605198862e-08,1.2168555624902534e-08,4.0996619237106898e-14,1.3166072670935888e-05,3.8580748358690623e-11,3.4294344560447183e-09,8.3855959604916259e-08,8.2507432263303091e-12,1.3682879481890712e-10,9.9457683113135694e-08,8.6479439550691448e-11,6.2802909638647576e-11,2.1308567687433391e-10,9.6257793436217436e-17,2.999955433671481e-09,1.1575336626628077e-09,3.0101574119591976e-17,5.3472144704910909e-13,1.7098291933283727e-17,2.2627701338611349e-12,9.531097713194683e-09,4.4065844214006657e-10,1.4447301421732578e-15,3.1715342389100013e-09,4.103199815794875e-14,3.1740601800879936e-15,5.5156366601733118e-08,4.2183189233164396e-10,1.3855498258725747e-14,1.6019698772974538e-16,1.0610884562031266e-13,2.9257767262730645e-09,3.2407692362793649e-09,1.2702869020333073e-14
3.9213521418269e-07,0.0029659256285317535,3.5691367961568746e-11,1.6329623310549639e-08,4.8644438038857686e-12,1.8322892871946905e-07,6.5803139344152489e-06,2.2351766793658005e-05,8.4502848389503371e-24,6.518835771435811e-27,3.6620785631725711e-18,1.7160307008892687e-12,1.4100472562974982e-16,1.0255972420795314e-10,3.7632029302097454e-11,2.1359426671674099e-17,2.3842526888727405e-16,2.9866626382928449e-13,3.1701249526784255e-13,1.4361281809254179e-21,2.0241418784127539e-12,3.5836915868588373e-19,4.9177277062135927e-12,8.7335360035852662e-13,5.5625526978077207e-05,2.4939532702762738e-12,6.8857107523206471e-11,1.1615752797676435e-06,6.3820553501646046e-31,5.379728033484187e-19,3.0582382790997598e-11,1.3805548798434933e-12,4.962003285329938e-20,0.88129999999999997,0.0,0.0,0.0,0.0082733819958038628,0.10848807005306892,0.00010000290891912946,7.5253019066443756e-05,0.00029030689710027123,0.00014484407968020575,1.5294110341446062e-10,5.5856308940327776e-05,1.9057299778064913e-10,1.0116063799579194e-06,1.0054192635407745e-12,1.1973749903677067e-14,0.0002276080253371933,0.00024451448790263061,5.5836751969695922e-05,0.00039557984167949315,1.2944074336591425e-13,3.6492398576863811e-09,2.3259163229338233e-12,2.3431555393833307e-08,6.8657602710769114e-05,3.777932814949755e-07,1.0261223493228936e-07,3.5850468529343966e-08,3.4965584520566289e-08,6.2838871461408472e-07,4.651181491480582e-08,4.2251986547849726e-05,1.8602207515834733e-08,1.2227898098835428e-08,4.101620129428051e-14,1.3342860917598049e-05,3.9574470681286206e-11,3.4480114899121793e-09,8.5496996535958377e-08,8.2569500708534134e-12,1.3695331528194768e-10,1.0026371993945964e-07,8.7178833446757555e-11,6.3310821923619262e-11,2.1480906517058486e-10,9.7036304488550939e-17,3.0593556978577548e-09,1.1804427731991209e-09,3.0697323782189882e-17,5.4530915626403667e-13,1.743668957354953e-17,2.3092364504876229e-12,9.7269015711928513e-09,4.441485858268266e-10,1.4561483750209311e-15,3.2486316685770293e-09,4.2029452914963649e-14,3.1991459434655001e-15,5.5985390409773642e-08,4.3085908763526742e-10,1.4151768052691576e-14,1.6362520055019068e-16,1.0837775411854917e-13,3.0120899420938938e-09,3.3458423628395136e-09,1.2848329598596368e-14
3.944171489571916e-07,0.0029659216334636243,3.6509562044564728e-11,1.6458654409577684e-08,4.8696344061812087e-12,1.8488820014701392e-07,6.5826045269756032e-06,2.2564228194794952e-05,8.7859700960670798e-24,6.8030536436514816e-27,3.7789893742511661e-18,1.7468307562871248e-12,1.4527832373458524e-16,1.0471036858040142e-10,3.8559570427549927e-11,2.2237519131126984e-17,2.4549503794470214e-16,3.0599523260826841e-13,3.2737215551685638e-13,1.4852208008424308e-21,2.0740801021805818e-12,3.735088210763065e-19,4.9993374500481592e-12,9.0040242505153962e-13,5.6007726945753763e-05,2.5113684292101978e-12,6.97806975858429e-11,1.1809816675490854e-06,6.6763583037937241e-31,5.5007835968320706e-19,3.1290834394193172e-11,1.4233713830096888e-12,5.1385317617362316e-20,0.88129999999999997,0.0,0.0,0.0,0.008265301558571336,0.10848610500864037,0.00010000299490336443,7.556305201108032e-05,0.00029036367017350618,0.00014465781215529993,1.5296844820602745e-10,5.578358241864721e-05,1.9040085146534769e-10,1.0117872601039989e-06,1.0041101787257371e-12,1.1975890868460451e-14,0.00022940789769591844,0.00024668418162407515,5.6131447534176359e-05,0.00039851577804686441,1.3058686265328957e-13,3.6816579394446117e-09,2.3443185454468019e-12,2.3620048893088482e-08,6.9025217049503056e-05,3.8196760075643377e-07,1.037458211037903e-07,3.6257085749889428e-08,3.5367575494780151e-08,6.4064959935556927e-07,4.6452040653607975e-08,4.2456443304680807e-05,1.8691910017482466e-08,1.2286862991856048e-08,4.1035077634485885e-14,1.3520458297200804e-05,4.058608394784981e-11,3.4665717127447142e-09,8.7156238366698396e-08,8.2630207600740191e-12,1.3707563400872281e-10,1.0107012480688744e-07,8.7878526134430705e-11,6.3818951196319209e-11,2.165331899044809e-10,9.7815148213936539e-17,3.1194080636821901e-09,1.2036029874728089e-09,3.1299603378222984e-17,5.5601309863536105e-13,1.7778796345694591e-17,2.3562392093796793e-12,9.9249671793903374e-09,4.4763498003022584e-10,1.467553969833364e-15,3.3269243540011467e-09,4.3042371400056938e-14,3.2242039411840639e-15,5.6820950911528127e-08,4.399966314124746e-10,1.4451652657411492e-14,1.6709531985888728e-16,1.1067434575922631e-13,3.1002419132554885e-09,3.4534236842989971e-09,1.299405579193123e-14
3.9669908373169317e-07,0.0029659176467022267,3.7340314262224536e-11,1.6587695004287937e-08,4.8747087978907977e-12,1.8654732726513749e-07,6.5848200104692795e-06,2.2776698020935171e-05,9.1320098053989622e-24,6.971553834426973e-27,3.898694443787705e-18,1.7779320704103911e-12,1.4964499242904427e-16,1.0688878857424663e-10,3.9502757518349656e-11,2.3145422963000494e-17,2.5271697789882223e-16,3.1344240447224164e-13,3.3798535331485012e-13,1.5355741884726865e-21,2.1248515093535041e-12,3.8881872693691265e-19,5.0816070230176307e-12,9.2806694691825821e-13,5.63894346406009e-05,2.5287608995332168e-12,7.0709806509916353e-11,1.2005539483079018e-06,6.9816883133078798e-31,5.6268367992691756e-19,3.2009867230000408e-11,1.4671626725536292e-12,5.3200011468730472e-20,0.88129999999999997,0.0,0.0,0.0,0.0082572351946317776,0.10848414315543441,0.00010000308272058533,7.5871856488662402e-05,0.00029041504863537137,0.00014447100064830982,1.5299295413506564e-10,5.571065032223782e-05,1.902290128843877e-10,1.0119493627829639e-06,1.0027973935445832e-12,1.1977809576149029e-14,0.00023120469848027179,0.00024885355361447598,5.6425827449507407e-05,0.00040144939112421999,1.3173277579590736e-13,3.7140713275447188e-09,2.3626894158517108e-12,2.3808238506483487e-08,6.9392499258630046e-05,3.8614878039944641e-07,1.0488124508696381e-07,3.6664425958224712e-08,3.5770300887202213e-08,6.530415806712286e-07,4.6392090208060804e-08,4.2659608028424273e-05,1.8781041177231511e-08,1.2345452320070223e-08,4.1053261471294736e-14,1.3698856420152945e-05,4.1615763537781107e-11,3.4851151544518068e-09,8.8833701886469783e-08,8.2689578253711677e-12,1.3719579175130539e-10,1.0187688389800814e-07,8.8578505652240846e-11,6.4327288770115901e-11,2.182580215982563e-10,9.8594311296300037e-17,3.1801122074418002e-09,1.227014170760469e-09,3.1908409404219562e-17,5.6683321646722744e-13,1.8124610259677373e-17,2.4037783504162063e-12,1.0125294293555814e-08,4.5111759272661431e-10,1.4789468233581975e-15,3.4064181611736179e-09,4.4070829505034606e-14,3.2492339463990348e-15,5.7663041049980709e-08,4.4924456213135527e-10,1.4755153179650002e-14,1.7060736026467112e-16,1.1299862901833501e-13,3.1902549843738487e-09,3.563549275952168e-09,1.3140041094488576e-14
3.9898101850619475e-07,0.002965913668280542,3.8183706489351731e-11,1.6716743166587886e-08,4.8797228422681111e-12,1.8820627273854737e-07,6.5869629812505016e-06,2.2989170961139356e-05,9.4886324666245015e-24,7.2425017492090155e-27,4.0212369324234234e-18,1.8093348456413461e-12,1.5410581901617919e-16,1.0909506107764705e-10,4.0461724054995783e-11,2.4083932534526854e-17,2.6009300755737445e-16,3.2100853264892566e-13,3.4885601931729486e-13,1.5872093557071902e-21,2.176462749004935e-12,4.0424897508557117e-19,5.1645349764964598e-12,9.5635570949485417e-13,5.6770648656560946e-05,2.5461306043092294e-12,7.1644414944952403e-11,1.2202918794992294e-06,7.2983516068787451e-31,5.7579396637769107e-19,3.2739540867036999e-11,1.5119422289560933e-12,5.5065089952114499e-20,0.88129999999999997,0.0,0.0,0.0,0.0082491828782242146,0.10848218450879882,0.00010000317239306231,7.6179436302106955e-05,0.00029046113412604577,0.00014428368832410723,1.5301467491017686e-10,5.5637529301327549e-05,1.9005748147269226e-10,1.0120930432469811e-06,1.0014812077031156e-12,1.1979510231639764e-14,0.00023299839834932753,0.00025102254415371097,5.6719892249737639e-05,0.00040438063061782638,1.3287845132236516e-13,3.746479127048963e-09,2.3810286334262902e-12,2.3996120911042754e-08,6.9759449929331254e-05,3.9033664876114889e-07,1.0601846005821793e-07,3.7072471313956346e-08,3.6173742398253558e-08,6.6556462764853124e-07,4.6331977488925811e-08,4.2861487647055245e-05,1.8869604083279441e-08,1.2403668113458908e-08,4.1070765812051437e-14,1.3878046947526038e-05,4.2663684927200615e-11,3.5036418449003508e-09,9.0529403119941184e-08,8.2747637553754634e-12,1.3731382854652475e-10,1.0268398361771417e-07,8.9278760232089117e-11,6.4835826098807836e-11,2.1998353125055371e-10,9.9373780634776511e-17,3.2414677621206321e-09,1.2506761716049436e-09,3.252373792154785e-17,5.7776944434338673e-13,1.847412907827683e-17,2.4518537755073368e-12,1.0327882509268956e-08,4.5459639546247651e-10,1.4903268440389095e-15,3.4871188678444984e-09,4.5114901980073712e-14,3.2742357579615125e-15,5.8511653718992714e-08,4.5860290960263493e-10,1.5062270442537689e-14,1.7416133308861432e-16,1.1535061019972455e-13,3.2821515059699014e-09,3.6762552860926422e-09,1.3286279112508455e-14
4.0126295328069634e-07,0.0029659096982248808,3.9039819912756286e-11,1.6845795497735421e-08,4.8845455994197608e-12,1.8986500059675759e-07,6.5890359278402104e-06,2.3201641891935276e-05,9.8560489204103173e-24,7.2547832008709425e-27,4.1466603337360214e-18,1.8410392714610935e-12,1.5866159104205149e-16,1.1132926032230483e-10,4.1436603315195387e-11,2.5053861430533456e-17,2.6762504913642467e-16,3.2869436164568407e-13,3.5998810744922774e-13,1.6401474675315812e-21,2.2289204463493838e-12,4.204617998680166e-19,5.248119879253542e-12,9.8527729896339535e-13,5.715136772668902e-05,2.563477481241928e-12,7.2584503574928723e-11,1.2401952139951886e-06,7.6266670921716931e-31,5.8942334648345671e-19,3.3479914230789368e-11,1.5577235854744073e-12,5.6981541132912486e-20,0.88129999999999997,0.0,0.0,0.0,0.00824114458380318,0.1084802290831926,0.00010000326394307436,7.6485795241086304e-05,0.0002905020258083588,0.00014409591650780537,1.5303366293309987e-10,5.5564235296865297e-05,1.8988625667004255e-10,1.0122186481040067e-06,1.0001619081400428e-12,1.1980996937513523e-14,0.00023478896949075329,0.00025319109524698613,5.7013642467713739e-05,0.00040730944767992044,1.3402385867221291e-13,3.7788804688780717e-09,2.3993359130946296e-12,2.4183692949905533e-08,7.0126069651578341e-05,3.9453103858540086e-07,1.0715742038666153e-07,3.7481204423171958e-08,3.6577882184045788e-08,6.782187006507465e-07,4.627171581438666e-08,4.306208915523919e-05,1.895760185269458e-08,1.2461512420981346e-08,4.1087603319145191e-14,1.4058021612765719e-05,4.3730023725774455e-11,3.5221518138959895e-09,9.2243357001869242e-08,8.2804409746969849e-12,1.3742978341705404e-10,1.0349141068586665e-07,8.9979278378855473e-11,6.5344554834435047e-11,2.2170969053280372e-10,1.0015354343242151e-16,3.3034743034919699e-09,1.2745888163924223e-09,3.3145584415394054e-17,5.8882170664984629e-13,1.8827350236989031e-17,2.5004653328744212e-12,1.0532731195449264e-08,4.5807135517115322e-10,1.5016939251574876e-15,3.569032126509377e-09,4.6174661954860042e-14,3.2992091414129599e-15,5.9366781741486367e-08,4.6807169135748341e-10,1.5373004866927524e-14,1.7775724498844314e-16,1.1773029252649697e-13,3.3759538348206266e-09,3.7915779624046962e-09,1.3432763612243783e-14
4.0354488805519793e-07,0.0029659057365681654,3.9908735317983189e-11,1.6974848986194398e-08,4.8892824063650713e-12,1.9152347569748901e-07,6.5910412702641609e-06,2.341410580661859e-05,1.0234495723499806e-23,7.3133266322755866e-27,4.2750083834980661e-18,1.8730455385225914e-12,1.6331351801225493e-16,1.135914589590207e-10,4.2427528446048961e-11,2.6056035835557863e-17,2.7531502807415753e-16,3.3650063049390824e-13,3.7138558637591544e-13,1.6944098084116975e-21,2.2822312113003461e-12,4.3762067032335218e-19,5.3323602949226005e-12,1.0148403219331151e-12,5.7531590669894867e-05,2.5808014692494974e-12,7.3530053108967567e-11,1.2602637018735141e-06,7.9669519238880833e-31,6.0359357482565945e-19,3.4231045835810714e-11,1.6045203085863814e-12,5.8950361146712765e-20,0.88129999999999997,0.0,0.0,0.0,0.0082331202859528864,0.10847827689252663,0.00010000335739290416,7.6790937086750199e-05,0.00029053782128837449,0.00014390772538568888,1.5304996977456526e-10,5.549078380664452e-05,1.8971533791914214e-10,1.0123265184655004e-06,9.9883977381722955e-13,1.1982273731292604e-14,0.00023657638504177299,0.00025535914998307048,5.7307078635512068e-05,0.00041023579437072778,1.3516896786648016e-13,3.8112745001802377e-09,2.4176109795006998e-12,2.4370951569545742e-08,7.0492359014565257e-05,3.9873178534509222e-07,1.0829808120243681e-07,3.7890608175023092e-08,3.6982702689798352e-08,6.9100375463555909e-07,4.6211318135495518e-08,4.3261419586002625e-05,1.9045037619237883e-08,1.2518987302569849e-08,4.1103786466450414e-14,1.4238772196783138e-05,4.4814955626376828e-11,3.5406450912050032e-09,9.3975577786204806e-08,8.2859918699095226e-12,1.3754369475787014e-10,1.042991520204823e-07,9.0680048773022131e-11,6.5853466756563591e-11,2.2343647154898663e-10,1.0093358708768744e-16,3.3661313693982492e-09,1.2987519170571821e-09,3.3773943995123455e-17,5.9998992101207241e-13,1.918427095783635e-17,2.5496128371157695e-12,1.0739839579146048e-08,4.6154244465970263e-10,1.51304797935513e-15,3.6521635090119961e-09,4.7250181515639208e-14,3.3241539048266789e-15,6.0228417895505287e-08,4.7765091719856195e-10,1.5687356619722586e-14,1.8139509968686708e-16,1.2013767727694053e-13,3.4716843296641115e-09,3.9095536130180526e-09,1.3579488461393849e-14
