Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989)
2.1344913877858648e-13,0.0022948286275332372,4.9790811010127896e-27,2.8295131445391792e-22,2.2165291435400893e-19,4.979067568685243e-27,7.8270582079579428e-18,9.3061517596987137e-28,5.3183630500355171e-53,-5.2628451399305e-44,5.8590769505995152e-44,3.0713429242428808e-40,1.5105346200458933e-36,5.3649663238469082e-23,1.0630827833614967e-33,4.6058452239659976e-49,2.5784457223229187e-44,2.1181151755429284e-35,1.5173243414897645e-45,2.6790965512349368e-87,3.3529248438887647e-61,8.3767132583904767e-62,1.3589740611438985e-74,1.6015807367211225e-53,2.5141330443782552e-58,1.2283799666201454e-51,5.4564657983104078e-44,1.4650512397513828e-32,3.5448905215194769e-66,5.5541520568091186e-72,2.6253480656881189e-65,8.0610292593209184e-66,1.3969062080315766e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998780148709,0.10880299999995557,0.0001,7.4321833265696413e-12,5.6662360685129203e-11,5.6655480935477098e-11,7.3002785909903544e-17,2.5651890189976772e-14,1.1155419278486711e-12,1.8705914244647884e-14,8.1835431516344085e-22,3.7154058972807889e-22,3.7001286215360098e-24,6.3659234674528548e-19,7.511564055800975e-14,1.5721779629474325e-17,1.0630459681218763e-25,3.4188721514803878e-28
2.7036911499329946e-13,0.0022948286275331765,7.974056020030273e-27,4.5314980576188645e-22,2.8067775641916096e-19,7.974028614742793e-27,1.0340831369795046e-17,1.5363560997378941e-27,8.5185960965985434e-53,1.1605810136235819e-43,9.3852132642489713e-44,4.9175727230225755e-40,1.9132423328459624e-36,6.7956445695435582e-23,1.7028742307326297e-33,9.1927937030706513e-49,5.1462839347681669e-44,3.3928530375474442e-35,3.031412758564366e-45,5.185299219261584e-87,4.6871870671275213e-61,1.1835129657060032e-61,2.6355092337475892e-74,2.2389134459121594e-53,6.1269975409865426e-58,2.4616380742078765e-51,8.7400507245324238e-44,2.9236648615317559e-32,7.0747493516565755e-66,1.0814519202309537e-71,5.0911942937620496e-65,1.9938200928648856e-65,4.2104620039293213e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998454864881,0.10880299999992907,0.0001,9.4141059252972121e-12,7.1766310461741786e-11,7.1755071160028853e-11,9.2490341846672979e-17,4.1084639782828364e-14,1.388143747036315e-12,2.9761431505943185e-14,1.3114867275936682e-21,5.9123864143115674e-22,7.3879988645707509e-24,1.0196521222599135e-18,1.1891870044109471e-13,2.5182101815779994e-17,1.7174202277638157e-25,6.8232589018497722e-28
3.2728909120801243e-13,0.002294828627533102,1.1672709370141646e-26,6.6333694831729972e-22,3.3966764878909214e-19,1.1672660924901938e-26,1.3034771108427293e-17,2.3158401323399156e-27,1.2471534684629463e-52,-5.4941029687680275e-43,1.3741079171857847e-43,7.2068522408767463e-40,2.3159065439025849e-36,8.2263298785832846e-23,2.4932147720392498e-33,1.609552655538101e-48,9.0105016229687967e-44,4.9675489426452829e-35,5.3128718713913042e-45,1.037775393989921e-86,1.0260292702928322e-60,2.5157197969778777e-61,5.2417678531631003e-74,4.9010007415090824e-53,1.262792158930294e-57,4.3195550202115969e-51,1.2796116318561862e-43,5.1182667673453299e-32,1.2386233027272234e-65,2.1308919375880377e-71,1.0125651833751598e-64,4.1627874748736173e-65,1.0398515618180199e-76,0.88129999999999997,0.0,0.0,0.0,0.009889999812958539,0.10880299999989647,0.0001,1.1396028471869263e-11,8.686779346410322e-11,8.6851033289807882e-11,1.1197471472540298e-16,6.0145294526701162e-14,1.6509237400445012e-12,4.3283536664857916e-14,1.9206925374311289e-21,8.5997376399148548e-22,1.2940652397333218e-23,1.4928105323701532e-18,1.721073351609831e-13,3.6867551833583384e-17,2.5229314618896294e-25,1.1945956274019218e-27
4.411290436374383e-13,0.0022948286275329102,2.1179501282716931e-26,1.2035890991668757e-21,4.5754266969638498e-19,2.1179383658833283e-26,1.8963019627671238e-17,4.4411839675685735e-27,2.2635021377256909e-52,-5.3295679874850569e-41,2.4941986333725339e-43,1.3603498957199195e-39,3.1211044798165274e-36,1.108772280113355e-22,4.5255394331766737e-33,3.8623988194607043e-48,2.162199941280284e-43,9.0168074213273847e-35,1.2774219480222187e-44,1.3847811244391271e-85,3.296361280908745e-59,7.5087721378094153e-60,6.7077000827709523e-73,1.5745622030278943e-51,3.9262080378813297e-57,1.0388316240087981e-50,2.3225412617487839e-43,1.2278681398206285e-31,2.9718906254722382e-65,2.5220583462948881e-70,1.2959234279054489e-63,1.3219311877887476e-64,4.3803851531741453e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997479038829,0.10880299999981316,0.0001,1.5359873408549374e-11,1.1706354354968343e-10,1.1703207848287082e-10,1.50934149257983e-16,1.0914510172689863e-13,2.1482881722485251e-12,7.7543106896149762e-14,3.4871574097705283e-21,1.5408891771025953e-21,3.1077976141027638e-23,2.7093674901848124e-18,3.0542780989288816e-13,6.6912439256861156e-17,4.5760878066580586e-25,2.8662670051479788e-27
5.549689960668643e-13,0.002294828627532665,3.3496100380933743e-26,1.9035170262090893e-21,5.7527816173785962e-19,3.3495867209014452e-26,2.5611521389545093e-17,7.4044978067111163e-27,3.5807721788966606e-52,8.6703718181204571e-40,3.9461772174939203e-43,1.2007582592726693e-39,3.9261284692550643e-36,1.3949147502122528e-22,7.1600478707097564e-33,7.6032108398541316e-48,4.2562843794446167e-43,1.4265872712745125e-34,2.5194726604527687e-44,-2.0804177517052106e-84,-5.7419284976732699e-58,-1.2834983540934821e-58,-9.896261244909034e-72,-2.7427283645423125e-50,9.4389226714083865e-57,2.0470676726392513e-50,3.6743750399000081e-43,2.4164163421818145e-31,5.8494602593697738e-65,-3.5763476607092324e-69,-1.9120784502111534e-62,3.2268694606731346e-64,1.3095462983042807e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996828507898,0.10880299999970608,0.0001,1.9323718136615882e-11,1.4725000446035508e-10,1.471986278238849e-10,1.8988159729356573e-16,1.7264000275048248e-13,2.6103181474307438e-12,1.2109110609505189e-13,5.5173871038951706e-21,2.4064634665008633e-21,6.1225306831460882e-23,4.2861434893768934e-18,4.7251330761242853e-13,1.0585344437165695e-16,7.1984486969760923e-25,5.6415978262700165e-27
6.688089484962902e-13,0.002294828627532366,4.8619020162562465e-26,2.7629225984873676e-21,6.9287431720488441e-19,4.8618612343967321e-26,3.2979994607341504e-17,1.1309344347266398e-26,5.1988524884897676e-52,-1.7169280348755061e-38,5.7300483424998377e-43,2.0171598796506619e-38,4.7309785532079771e-36,1.6810606519921577e-22,1.0396740399385493e-32,1.3236368078875707e-47,7.4096390606363583e-43,2.0714745271356207e-34,4.3945581525000526e-44,5.1565893811076277e-83,1.3301142659195037e-56,2.9476114431998368e-57,2.4529068252754331e-70,6.3535136787186063e-49,1.9413624704765684e-56,3.5657397654030274e-50,5.3350540823392465e-43,4.2055528898461022e-31,1.0181933286077289e-64,8.8297686601693097e-68,4.7392653551599952e-61,6.6941265039304633e-64,3.2146101481534127e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996177991417,0.1088029999995756,0.0001,2.3287562656071785e-11,1.774275750178503e-10,1.7735069298927244e-10,2.2881757345975705e-16,2.5061832135100343e-13,3.0396563126090334e-12,1.7352871215521468e-13,8.0110080428955912e-21,3.4487678379572568e-21,1.0666952002679582e-22,6.2230223308968325e-18,6.7083855821684523e-13,1.536876554095285e-16,1.0365623262385157e-24,9.8201815424172819e-27
7.826489009257162e-13,0.002294828627532014,6.6544849460738777e-26,3.7816119662056709e-21,8.1033132476593809e-19,6.6544195292423315e-26,4.106817592572997e-17,1.6259112950079488e-26,7.1176375560360169e-52,3.834997312329686e-37,7.8458244765747485e-43,-3.7938914416310288e-37,5.5356547698018401e-36,1.9672102371912217e-22,1.4235626633117057e-32,2.1162859152851205e-47,1.18466835710237e-42,2.8363444094676737e-34,7.0398706479905768e-44,-1.3219852435822687e-81,-3.3537371048913201e-55,-7.373746755430613e-56,-6.2718351943466959e-69,-1.60196872680131e-47,3.5908230113493968e-56,5.7030099147055896e-50,7.30452447275085e-43,6.7221033241715209e-31,1.6277093476047472e-64,-2.2397588044417483e-66,-1.2117837951638251e-59,1.2730922661479932e-63,6.9337828366500603e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995527488311,0.10880299999942215,0.0001,2.7251406966916999e-11,2.0759663118069762e-10,2.0748828533740734e-10,2.6774256288516727e-16,3.4306869931714153e-13,3.4386985596925977e-12,2.3447996618465575e-13,1.0967656825271027e-20,4.6603280300262714e-21,1.7068171525382095e-22,8.519899480107034e-18,8.9811408673389538e-13,2.1041244988232444e-16,1.4054618265274341e-24,1.5698913658959059e-26
8.964888533551421e-13,0.002294828627531609,8.7270282951618243e-26,4.9593972944171096e-21,9.2764936760284527e-19,8.7269298471335724e-26,4.9875817363153498e-17,2.235522190867852e-26,9.3370261991688751e-52,-9.957646409416331e-36,1.0293522290509248e-42,9.9630389236733817e-36,6.3401571554312032e-36,2.2533637510151703e-22,1.8676719105400035e-32,3.177327854898803e-47,1.7786000436648143e-42,3.7211994015321709e-34,1.0590301215712777e-43,3.9012535886667991e-80,9.7153192617474772e-54,2.1220266248386473e-54,1.84756978671579e-67,4.6406850452029205e-46,6.1394007956946582e-56,8.5642350938675114e-50,9.5827350130771985e-43,1.0089419820954152e-30,2.4434528160329106e-64,6.5561420360187714e-65,3.5696976815879164e-58,1.4229091582823508e-63,1.3587210796613673e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899994876997643,0.10880299999924609,0.0001,3.1215251069150511e-11,2.3775752033376927e-10,2.3761141586017542e-10,3.0665701382176e-16,4.4998014491696474e-13,3.8095691505091056e-12,3.0359748297165432e-13,1.4386981774884654e-20,6.0342378411255685e-21,2.5646029278316099e-22,1.1176679958155077e-17,1.1523099834375595e-12,2.7602544317606114e-16,1.8244188760235517e-24,2.3566807624495107e-26
1e-12,0.002294828627530648,1.0854261232727582e-25,6.168261632616095e-21,1.0342025641570238e-18,1.0854124437657354e-25,5.8508630627571601e-17,2.8978628546984095e-26,1.1615891365862585e-51,-2.0390483100902692e-35,1.2807267036441256e-42,2.0397191968371667e-35,7.0715154268378535e-36,2.5135579031071898e-22,2.3237601627711462e-32,4.4077593242491024e-47,2.4673351794351784e-42,4.6299216240866494e-34,1.4718004613816137e-43,1.1093710125474112e-79,2.1751740910037547e-53,4.7516191324654663e-54,5.3186055786194909e-67,1.0390083540102078e-45,9.4751212698479527e-56,1.1882435212987976e-49,1.1922189402902937e-42,1.3992804444318715e-30,3.3892496569535998e-64,1.8988657802956497e-64,1.0276222391494121e-57,1.7037181310854195e-63,2.347746688841869e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899994285536665,0.1088029999990666,0.0001,3.4819451692688252e-11,2.6517507423595652e-10,2.6498890258437305e-10,3.4203193334609952e-16,5.5973463638382269e-13,4.1240023555976204e-12,3.7325270950529382e-13,1.7897383603021514e-20,7.4188542051216982e-21,3.5603471116180248e-22,1.3904733147530872e-17,1.4052182339454657e-12,3.4339847424767208e-16,2.2471040830950921e-24,3.268922209992808e-26
1.1241687582139939e-12,0.002294828627530648,1.3710677044856961e-25,7.7915061537596845e-21,1.1618692907638085e-18,1.3710482486028909e-25,6.9648492512814363e-17,3.8392053802632436e-26,1.467720403037291e-51,-3.7629798399058817e-42,1.618475135586562e-42,8.481188878670413e-39,7.9486405838966982e-36,2.8256835378124733e-22,2.9365555552973485e-32,6.2596710293825049e-47,3.5039197286591038e-42,5.8508711980732148e-34,2.0947293579889905e-43,1.9086794720253789e-79,1.1752209242366633e-53,2.5647240753287322e-54,9.4317356532363636e-67,5.6136396766453465e-46,1.510415662681272e-55,1.6876838174472681e-49,1.5065163323183506e-42,1.9865337540000358e-30,4.8124771592002173e-64,3.415359172710363e-64,1.822383498499722e-57,4.4274075805684746e-63,4.2308309491614137e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993576050185,0.10880299999882739,0.0001,3.9142938647784974e-11,2.9805610967070518e-10,2.978143354978308e-10,3.8445599328738147e-16,7.0714217143146993e-13,4.4745476900850231e-12,4.6501924343934545e-13,2.2612250250750325e-20,9.24302184685109e-21,5.0606555321691228e-22,1.7569581256783288e-17,1.7340548852472761e-12,4.3390674543836027e-16,2.8044812141705615e-24,4.6416825090438548e-26
1.3137213282509306e-12,0.002294828627529697,1.8711119676615558e-25,1.0633158644695627e-20,1.356444265664335e-18,1.8710808815309992e-25,8.8303198183262731e-17,5.6136107221416519e-26,2.0039456273244257e-51,9.5364245061806093e-37,2.2102404131212719e-42,-9.4206687444534785e-37,9.2872368816870457e-36,3.3021766329925701e-22,4.0102043415575273e-32,9.9855077129357736e-47,5.5893383548668163e-42,7.99003696430538e-34,3.3526549560779714e-43,-3.6437052445075188e-78,-1.4318701040326915e-52,-2.9314479756229596e-53,-1.8166215520701467e-65,-6.8395674906874073e-45,2.8130079191407128e-55,2.6925389276758948e-49,2.0571103227116113e-42,3.1673436215144585e-30,7.6750542505885121e-64,-6.1020584733387935e-63,-3.5101262573682513e-56,2.050207686973162e-62,9.2469020704635111e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899992492990554,0.10880299999841267,0.0001,4.5743053010028324e-11,3.4823495352233178e-10,3.4789162781283938e-10,4.4919818200868492e-16,9.652685447306668e-13,4.9582968855413787e-12,6.2153535911075411e-13,3.0868796187462091e-20,1.2354340314487826e-20,8.0836237814950317e-22,2.3989323918342502e-17,2.2851490359517914e-12,5.9245030139065837e-16,3.7560895568981795e-24,7.4028353541181718e-26
1.5299030066409996e-12,0.002294828627528448,2.5356179804779425e-25,1.4409414681067133e-20,1.577886579172514e-18,2.5355688440422692e-25,1.1200945264102345e-16,8.1893437709860134e-26,2.7170653156924481e-51,-2.3996055314830925e-35,2.9974987728194584e-42,2.4011751089168814e-35,1.0813296918480125e-35,3.8456265934183862e-22,5.4384905623820881e-32,1.5764888785290353e-46,8.8240113454139116e-42,1.0835791316944411e-33,5.3130712824379957e-43,8.0677744156022968e-80,4.7724665081413826e-52,9.7138017103091666e-53,2.4182251511298227e-67,2.2796485999468477e-44,5.1682000286174315e-55,4.2512758419400693e-49,2.789449203945415e-42,4.9976348169031429e-30,1.2113800300891244e-63,-2.765187659237292e-64,4.6256134494011956e-58,-1.7191452847765047e-62,1.9825384353365005e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899991257808042,0.10880299999786822,0.0001,5.3270377310104814e-11,4.0544040977290394e-10,4.049552160572273e-10,5.2300630503663082e-16,1.308418741313952e-12,5.4423644143295437e-12,8.2275060814477902e-13,4.1845350057123189e-20,1.6354258379844914e-20,1.2781604489866626e-21,3.2527499282494154e-17,2.9782994425539984e-12,8.0331038806853083e-16,4.9806671650276054e-24,1.1684494347202474e-25
1.7460846850310687e-12,0.0022948286275270282,3.3003044713529213e-25,1.8754976530861492e-20,1.7988320897601816e-18,3.3002313860643544e-25,1.3830459424192992e-16,1.1422182703311691e-25,3.5383473393727497e-51,2.8512873195325003e-35,3.9045104069307644e-42,-2.8492431293479458e-35,1.2338730973852386e-35,4.3890964853107281e-22,7.0839671568866263e-32,2.3431065012453839e-46,1.3114477412406279e-41,1.4114281094337261e-33,7.9263205318260728e-43,5.010774390151543e-78,1.17872164554004e-52,2.3928849594732596e-53,2.3272644890968999e-65,5.6303614585440278e-45,8.760661147791007e-55,6.3189203982640465e-49,3.6329998999644056e-42,7.4235795438396566e-30,1.799942978948607e-63,8.4570391249188677e-63,4.4961112644865936e-56,2.2142243726231927e-62,3.838655682868922e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899990022653303,0.10880299999724942,0.0001,6.0797700857898071e-11,4.62623441224896e-10,4.6196691257291453e-10,5.9678549171755707e-16,1.7034579377694954e-12,5.8634183144383127e-12,1.0463879551046004e-12,5.4482072054813715e-20,2.0799939600786968e-20,1.9025691691308091e-21,4.2361581891834056e-17,3.7316646236751347e-12,1.0461734248410695e-15,6.3427860418762065e-24,1.7362120539823811e-25
1.9622663634211377e-12,0.002294828627525442,4.1649462045604895e-25,2.3668564224542232e-20,2.019282055344061e-18,4.1648424410177511e-25,1.671870832807187e-16,1.5384663263156715e-25,4.4677222993303492e-51,-2.7409618524696409e-34,4.9312987972668105e-42,2.7412199428518814e-34,1.3863539305464973e-35,4.93258798364992e-22,8.9466423063140188e-32,3.3251379296183294e-46,1.8610220185199421e-41,1.7825522563138332e-33,1.1290264803862336e-42,1.2922092361672332e-76,9.5730347729883583e-51,1.9490452168994809e-51,6.3081384692834916e-64,4.5727204748740299e-43,1.3962417977539689e-54,8.9675670383736444e-49,4.5877258477570191e-42,1.0528778448336556e-29,2.553599498980043e-63,2.1350300688332021e-61,1.218841418361454e-54,-6.6040862278439131e-61,6.8780079408735272e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899988787522642,0.10880299999655811,0.0001,6.8325023653410556e-11,5.1978576555008883e-10,5.1892679286146016e-10,6.7053795848723282e-16,2.1503106335996458e-12,6.229709144086649e-12,1.2907297265530212e-12,6.8776546571827558e-20,2.5657235721689804e-20,2.7040086617036396e-21,5.3491090229541577e-17,4.5373604813403849e-12,1.3210272803865051e-15,7.83194124189725e-24,2.4632747410353252e-25
2.1784480418112067e-12,0.0022948286275236924,5.1293188444039659e-25,2.9148902907276884e-20,2.2392377309853299e-18,5.1291768453010902e-25,1.9865542279600126e-16,2.0150002745535607e-25,5.505121268083231e-51,1.6874108794758489e-33,6.077890813368254e-42,-1.6873790518584868e-33,1.5387722170316672e-35,5.4761027604032539e-22,1.1026524938556736e-31,4.5492974526881362e-46,2.5460525521881035e-41,2.1969533499779588e-33,1.550400844150283e-42,-4.0791841279180283e-76,-4.9982411109142387e-50,-1.0159997048842307e-50,-2.0102411822387097e-63,-2.3874936222676974e-42,2.1195048933637478e-54,1.226922728188604e-48,5.6535905916823617e-42,1.4396535501929314e-29,3.4927062861172789e-63,-6.5764027876987844e-61,-3.8840270705351623e-54,3.7805442864911115e-60,1.1593928355191591e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899987552412867,0.10880299999579596,0.0001,7.5852345696644201e-11,5.7692896407176794e-10,5.7583493219868051e-10,7.4426574584178759e-16,2.6489015540408094e-12,6.5483710336369144e-12,1.5541945976772513e-12,8.4726365221730909e-20,3.0894709169634884e-20,3.7050019454136167e-21,6.5915581959643802e-17,5.3885697577049808e-12,1.6278607964754303e-15,9.4384616912628852e-24,3.3693009917634969e-25
2.3946297202012758e-12,0.0022948286275217855,6.1931988517791886e-25,3.5194722251126003e-20,2.4587003692410202e-18,6.1930102345221179e-25,2.3270815417449308e-16,2.5792119647506565e-25,6.6504757457603633e-51,-1.2290817719677312e-32,7.3443166693028731e-42,1.2290855975516109e-32,1.6911279824924102e-35,6.0196424848838175e-22,1.3323624722569948e-31,6.0422259391603485e-46,3.3814537566225265e-41,2.6546333124397151e-33,2.0667921169527958e-42,4.6031908518248097e-75,4.3434545843297814e-49,8.8206085386502813e-50,2.2668957611119735e-62,2.0747238655711511e-41,3.0929331271056462e-54,1.6295857309984655e-48,6.830557754958174e-42,1.9109891429316825e-29,4.6375886804734414e-63,7.5213130489940779e-60,4.3800181087967059e-53,-3.2091181052926922e-59,1.8601348985799242e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899986317321203,0.10880299999496448,0.0001,8.3379666987600494e-11,6.3405449452803955e-10,6.3269140567092575e-10,8.1797073480706565e-16,3.1991556137887791e-12,6.8255882959644879e-12,1.8353248289619381e-12,1.0232912567976848e-19,3.6483379312724584e-20,4.9281816732437711e-21,7.9634650140074666e-17,6.2793828249204185e-12,1.966663693728654e-15,1.1153432129420163e-23,4.473922504157252e-25
2.610811398591345e-12,0.0022948286275197216,7.356363294537146e-25,4.1804755377371666e-20,2.6776712211726812e-18,7.3561188532322145e-25,2.6934385237429388e-16,3.2385679787276279e-25,7.9037175820399984e-51,1.0110077317124673e-31,8.7306098844578184e-42,-1.0110072624004921e-31,1.8434212525632316e-35,6.563208825907033e-22,1.5837951810714084e-31,7.8310127824610386e-46,4.3821368253423995e-41,3.1555942016369207e-33,2.6883697292914389e-42,-4.0708804808459477e-74,-3.9375919535363533e-48,-7.987959288977116e-49,-2.0090649730285476e-61,-1.8808567789234558e-40,4.3685052898424734e-54,2.1119411337191409e-48,8.1185909915492655e-42,2.4751686907112721e-29,6.0084787266043597e-63,-6.6410246960311061e-59,-3.8818284596328264e-52,2.9207323842813335e-58,2.8650031304239754e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899985082245272,0.10880299999406508,0.0001,9.0906987526280764e-11,6.9116370332658279e-10,6.8949628824136021e-10,8.9165466275023787e-16,3.8009978507198273e-12,7.0667415791089833e-12,2.1327740114250569e-12,1.2158242956229588e-19,4.2396478828895676e-20,6.3963050017500299e-21,9.4647919506121982e-17,7.2046580240605407e-12,2.3374264790867381e-15,1.2968618175088079e-23,5.7967542132372203e-25
