Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338)
2.6043776237400196e-09,0.0026903619065776663,1.3197789733770078e-13,9.2282898821151563e-10,2.5310692602204785e-11,1.568187555435117e-11,1.2526705315005518e-07,3.5027244525361932e-10,-6.0186553714887802e-33,-1.4040422769936379e-24,1.0692942944504624e-26,5.1825433761394896e-24,4.8536085566747994e-25,7.576210289677378e-15,2.3125416366672179e-20,5.9111135721084098e-28,5.0834271434175667e-24,9.6727401163442429e-21,1.8636865060029732e-23,2.7235243432755342e-42,-1.8723642214695716e-30,5.9288139466019935e-28,-4.2851470877364203e-37,-3.2661265652519452e-24,-4.3117627734878104e-33,7.0992240945409277e-31,2.9481819063765107e-28,4.5140425918958685e-13,-3.9644848388664359e-39,6.2851732660043726e-30,-2.2531302951964175e-29,-3.8419928290755259e-33,6.9274934247149609e-45,0.88129999999999997,0.0,0.0,0.0,0.0096699079742720261,0.1087964034088567,9.9999999992423898e-05,6.085277574243872e-06,6.229171849605599e-05,5.6077979601823966e-05,1.8559978809269834e-11,6.3283934978531569e-06,1.5389168116520635e-08,1.1890498043323966e-07,6.2837557392322899e-14,8.2832762092420718e-16,2.3640273425208696e-08,8.5436530932057772e-08,3.2263865991282149e-05,1.4663474761583559e-06,1.3438484950490223e-16,4.9479875166868449e-12,2.274593036910698e-15,1.1990631869524173e-11,5.5335032429739515e-05,3.6826707109590729e-12,2.2686788880815783e-13,2.129915972211041e-13,1.4641707957145049e-14,6.0717202962718038e-15
2.6473670194311757e-09,0.0026903616219682565,1.3615660195552482e-13,9.502423104749586e-10,2.5680402692543001e-11,1.67277050807004e-11,1.2938601372267092e-07,3.7372319826568522e-10,-5.2987484785898359e-33,-2.8000928251690023e-25,1.1497100734177247e-26,4.0461289401789519e-24,5.2113612544941108e-25,7.76604113124503e-15,2.409415843758239e-20,6.4311470248571235e-28,5.496347557509737e-24,1.0340406942548947e-20,2.0541698957497619e-23,2.6418623595120892e-42,-1.8449344389273367e-30,5.7730012162105495e-28,-4.2954260943889042e-37,-3.2182316898005469e-24,-4.1585581267335912e-33,7.560090779417874e-31,3.1293048684027262e-28,4.8987126248199139e-13,-3.691216960640411e-39,6.392822283031153e-30,-2.2861495899493385e-29,-4.0256624970683228e-33,7.6882009178913601e-45,0.88129999999999997,0.0,0.0,0.0,0.009666318446568057,0.10879629343989707,9.9999999992234068e-05,6.1841592986217243e-06,6.32941420533261e-05,5.6979419464610505e-05,1.8858636444497e-11,6.4311262091319777e-06,1.5383770195441438e-08,1.2081888948377608e-07,6.3857638189173251e-14,8.4166048325027522e-16,2.4818795046418791e-08,8.8643896154553711e-08,3.2789879326094198e-05,1.5143788984250314e-06,1.3916717012053878e-16,5.1425694502436698e-12,2.3883963323330914e-15,1.2740373362127471e-11,5.623874154409143e-05,3.9769215735775519e-12,2.4550078053947231e-13,2.3261947196100934e-13,1.6141852889660465e-14,6.775785113853627e-15
2.690356415122332e-09,0.0026903613374979233,1.4039940971791019e-13,9.7804275442704656e-10,2.6049891293998897e-11,1.7824483148145223e-11,1.3356976809604989e-07,3.9832393259493786e-10,-4.6551856243543445e-33,2.7816848818135477e-24,1.2353984291653481e-26,1.0887581276206824e-24,5.5992670590900838e-25,7.9578187124170854e-15,2.5087131427908673e-20,6.9901043807437698e-28,5.9363290166942203e-24,1.1044128049264804e-20,2.2609901000984502e-23,2.5615835737096157e-42,-1.8828448269612224e-30,5.6103248353249272e-28,-4.3051300061578486e-37,-3.2843934010610582e-24,-3.9953034527970101e-33,8.0426472033192391e-31,3.3210189714724465e-28,5.3091814664861178e-13,-3.4361151472180638e-39,6.4992499135070791e-30,-2.3190984722223808e-29,-4.2148671151912827e-33,8.5179952911984789e-45,0.88129999999999997,0.0,0.0,0.0,0.0096627303465940378,0.10879618345625441,9.99999999920423e-05,6.2829906290501804e-06,6.4295717988119134e-05,5.7880093716494331e-05,1.9157040984689187e-11,6.5337711939845124e-06,1.5378374418578183e-08,1.2273117664457264e-07,6.4876847909599465e-14,8.5498204700779336e-16,2.6035349630373678e-08,9.1921232293086834e-08,3.3315678549428758e-05,1.5631587347464208e-06,1.4404931319931836e-16,5.3415892958132415e-12,2.5059018096154473e-15,1.3522916540550527e-11,5.7142133537826233e-05,4.2891202475300548e-12,2.6530304587473748e-13,2.5366747636825571e-13,1.7764516640191714e-14,7.5477020537359699e-15
2.733345810813488e-09,0.002690361053165274,1.4470628236716209e-13,1.0062299761325103e-09,2.641948969389912e-11,1.8973795383155605e-11,1.3781821817955483e-07,4.2411098144198691e-10,-4.0793856571036686e-33,6.7437375208703519e-25,1.3266659987000799e-26,3.3028242478938928e-24,6.0193422436736158e-25,8.1515764447840632e-15,2.6104594339926695e-20,7.5905377423780843e-28,6.4047314660476483e-24,1.1785335552926624e-20,2.4852916305574558e-23,2.4823595523165487e-42,-1.9205186188820629e-30,5.4521126707327676e-28,-4.3166011157912449e-37,-3.3501424906280441e-24,-3.8215313017090847e-33,8.5475799901889902e-31,3.5239210003692593e-28,5.7467270616997276e-13,-3.1980230614692128e-39,6.6043455847855349e-30,-2.3525115035871523e-29,-4.409709076444943e-33,9.4219483677192716e-45,0.88129999999999997,0.0,0.0,0.0,0.0096591436751202499,0.1087960734574657,9.9999999991848526e-05,6.3817715870779846e-06,6.5296445871619376e-05,5.8780001928517706e-05,1.945519230252662e-11,6.6363284044581894e-06,1.5372980787205192e-08,1.2464184109964251e-07,6.5895186077458149e-14,8.6829230651235318e-16,2.7290508957061807e-08,9.5269076342662721e-08,3.3841263746660386e-05,1.6126857778979201e-06,1.490320444203919e-16,5.5450822144522081e-12,2.627166322699418e-15,1.433907581146575e-11,5.8045208536973731e-05,4.6200268081944658e-12,2.8632573047455252e-13,2.7621050860773882e-13,1.9517173221602302e-14,8.3927312505724227e-15
2.776335206504644e-09,0.002690360768968889,1.4907718279740006e-13,1.0348036483647513e-09,2.6789014811492701e-11,2.0177246423761563e-11,1.4213126583633812e-07,4.5112113835070479e-10,-3.56360300069246e-33,3.5661978426223598e-24,1.4238331931580547e-26,5.8514796317263979e-25,6.4737117200250694e-25,8.347349636432892e-15,2.7146810389259559e-20,8.2351283423175126e-28,6.9029574489047251e-24,1.2565496459217826e-20,2.7282742835535741e-23,2.4039408673166573e-42,-1.9950347544967615e-30,5.2907470438951485e-28,-4.3321614908712141e-37,-3.4802030494857891e-24,-3.636759913178346e-33,9.0755911850639057e-31,3.7386354824188743e-28,6.2126639327279391e-13,-2.9758618562341509e-39,6.707999165727626e-30,-2.3869349182893822e-29,-4.6103302911532697e-33,1.0405392604198584e-44,0.88129999999999997,0.0,0.0,0.0,0.0096555584329144004,0.10879596344306858,9.9999999991652759e-05,6.4805021942583367e-06,6.6296325277092998e-05,5.9679143673657751e-05,1.9753090271304374e-11,6.7387977928195546e-06,1.5367589302592677e-08,1.2655088203695618e-07,6.6912652218781741e-14,8.8159125610711536e-16,2.8584843462283124e-08,9.8687964209624976e-08,3.4366635003198247e-05,1.662958821304908e-06,1.5411612790545999e-16,5.7530832965885075e-12,2.7522466106063902e-15,1.5189668712025934e-11,5.8947966667630087e-05,4.970417077019732e-12,3.0862097503891607e-13,3.0032562524174161e-13,2.1407557956412786e-14,9.3164050497854807e-15
2.8193246021958e-09,0.0026903604849073726,1.5351209113448589e-13,1.0637636939531786e-09,2.7159035975439976e-11,2.1436463397747719e-11,1.4650881128131402e-07,4.7939174203482195e-10,-3.1009805223312935e-33,-6.0118104572367453e-24,1.5272374028157679e-26,1.0109967565057967e-23,6.964569717274322e-25,8.5451755710262415e-15,2.8214048179982277e-20,8.9267222022089539e-28,7.4324612228409305e-24,1.338612014862001e-20,2.9912060283480946e-23,2.3258390806828522e-42,-1.9374328651298489e-30,5.1598646371824331e-28,-4.3483729422715391e-37,-3.3796419562468401e-24,-3.4404902034354073e-33,9.627401996154838e-31,3.9658211844649508e-28,6.7083506984246434e-13,-2.7685780090710059e-39,6.8102571223145672e-30,-2.4216070620146913e-29,-4.8168819356593781e-33,1.1473983740626086e-44,0.88129999999999997,0.0,0.0,0.0,0.0096519746207408899,0.10879585341260314,9.9999999991454906e-05,6.5791824721496999e-06,6.7295355780509558e-05,6.0577518527191968e-05,2.0050734765122058e-11,6.8411793115959002e-06,1.5362199966005656e-08,1.2845829864961439e-07,6.7929245862191595e-14,8.9487889017097738e-16,2.9918921983976122e-08,1.0217843050544791e-07,3.4891792404492461e-05,1.713976659167405e-06,1.5930232592789327e-16,5.9656275486375108e-12,2.8811992751793334e-15,1.6075516347015396e-11,5.9850408055970095e-05,5.3410856382436593e-12,3.3224222552604151e-13,3.2609247325478638e-13,2.3443721347449552e-14,1.0324591131714353e-14
2.8623139978869562e-09,0.0026903602009793384,1.5801097624051324e-13,1.0931098704204818e-09,2.7528700731752482e-11,2.2753096556488897e-11,1.5095075565313347e-07,5.0896069375847238e-10,-2.6854631603074646e-33,1.1816244782372834e-24,1.6372344095484264e-26,2.9104978444818151e-24,7.4942946283212398e-25,8.7450939421149885e-15,2.9306582035298809e-20,9.668338966501625e-28,7.9947520872289715e-24,1.4248761089937469e-20,3.2754286924516469e-23,2.249207571042371e-42,-1.9047844930565987e-30,5.0271355781580472e-28,-4.3614574619642238e-37,-3.3226394399270062e-24,-3.2322046886694969e-33,1.0203754543656233e-30,4.2061744675875116e-28,7.2351924843982104e-13,-2.5752475760816115e-39,6.9114126060820395e-30,-2.4556625149881914e-29,-5.0294093621174307e-33,1.2633730471376039e-44,0.88129999999999997,0.0,0.0,0.0,0.0096483922393611164,0.10879574336560929,9.9999999991255006e-05,6.6778124423159559e-06,6.8293536960218888e-05,6.1475126066781583e-05,2.0348125658782963e-11,6.9434729135848441e-06,1.5356812778704357e-08,1.3036409013527518e-07,6.8944966538993388e-14,9.0815520311458617e-16,3.1293311703611897e-08,1.057410084982727e-07,3.5416736036035412e-05,1.7657380864909712e-06,1.645913988401471e-16,6.1827498898514221e-12,3.0140807753335092e-15,1.699744332637921e-11,6.0752532828249699e-05,5.7328465814076361e-12,3.572442853217228e-13,3.5359341607675675e-13,2.5634046409942864e-14,1.1423519911284863e-14
2.9010044540089966e-09,0.002690359945557067,1.6211463444673033e-13,1.1198511925368078e-09,2.7861261529592218e-11,2.398853543322729e-11,1.5500348385669186e-07,5.3671451107181342e-10,-2.3472026474280184e-33,-6.9863972970124626e-25,1.7421745986069071e-26,4.8042537128306752e-24,8.0062910166859362e-25,8.9268434432304421e-15,3.0311721260797268e-20,1.0381177847283834e-27,8.5301293706224958e-24,1.5062376268066351e-20,3.5505898207589924e-23,2.1811561785070742e-42,-1.8843504044583669e-30,4.9091511706154615e-28,-4.3706087085623088e-37,-3.286959382053925e-24,-3.0340347904310651e-33,1.0744082056048642e-30,4.4343509445641759e-28,7.7371783669830479e-13,-2.4124255538309623e-39,7.0014560464105728e-30,-2.485781400104841e-29,-5.2258328011152332e-33,1.3760638527830924e-44,0.88129999999999997,0.0,0.0,0.0,0.0096451693200754786,0.1087956443088044,9.9999999991073253e-05,6.7665364201865166e-06,6.9191173503096678e-05,6.2282316451408085e-05,2.0615560531884373e-11,7.0354619476766116e-06,1.5351966148811264e-08,1.3207791232828752e-07,6.9858368375954531e-14,9.2009420060478017e-16,3.2565196271640479e-08,1.0900942410341287e-07,3.588900260197233e-05,1.812958144645483e-06,1.6944014972945312e-16,6.382103069734996e-12,3.1370798539421017e-15,1.7858709050668459e-11,6.1564174520970479e-05,6.1041504127630223e-12,3.8097287204002766e-13,3.7989669547159973e-13,2.7744285836570104e-14,1.2495525570322846e-14
2.939694910131037e-09,0.002690359690240764,1.662700426786854e-13,1.1469045833324387e-09,2.819376106829854e-11,2.5273063623463212e-11,1.5910822060431825e-07,5.6557935594337027e-10,-2.0390367117762649e-33,7.2665073522824357e-33,1.853038650082953e-26,4.1444788631395059e-24,8.5536099126316606e-25,9.1103524771393109e-15,3.1337784148096643e-20,1.1139538041603656e-27,9.0944923233209864e-24,1.5912504206106567e-20,3.8452062283826412e-23,2.1140074527996886e-42,-1.8765301393571302e-30,4.7914621475427863e-28,-4.3782506332354636e-37,-3.2732979612204347e-24,-2.825300517819969e-33,1.1305471780241133e-30,4.6743393165590998e-28,8.266650283564574e-13,-2.2595442458836284e-39,7.0905321422298652e-30,-2.5156044069184954e-29,-5.4271558587671977e-33,1.4971330009773778e-44,0.88129999999999997,0.0,0.0,0.0,0.0096419475608990196,0.10879554523790735,9.9999999990889739e-05,6.855219681996512e-06,7.0088121449241462e-05,6.3088884666177259e-05,2.0882789797482555e-11,7.1273796970263377e-06,1.5347121261770378e-08,1.3379041694191695e-07,7.0771062393609427e-14,9.3202401944329886e-16,3.3870602733514602e-08,1.1233706839165314e-07,3.6361096146061354e-05,1.860778657274592e-06,1.7437339590258355e-16,6.5852180809390564e-12,3.2633479132946689e-15,1.8750474192361652e-11,6.2375559949139897e-05,6.4938282005307161e-12,4.0590678016832291e-13,4.0773644850428399e-13,2.9992926308210471e-14,1.3651330065458904e-14
2.9783853662530773e-09,0.002690359435029414,1.7047717241387314e-13,1.1742697871562021e-09,2.8526267540469619e-11,2.660792621131376e-11,1.6326489200254317e-07,5.9558388445168954e-10,-1.7577245699672304e-33,-1.6291132623636658e-25,1.9701226746306957e-26,4.3529675462037482e-24,9.1381936909720818e-25,9.2956536847115242e-15,3.2384982497137347e-20,1.1945982174619248e-27,9.6890472074893597e-24,1.6800365181627604e-20,4.1604029155405541e-23,2.0476310446265492e-42,-1.8704995386150447e-30,4.6770852880750201e-28,-4.3850392388974933e-37,-3.2627607847544864e-24,-2.6055892226722555e-33,1.1888506819910463e-30,4.9267230046060081e-28,8.8247206700641531e-13,-2.1160122178789598e-39,7.178612610773435e-30,-2.5452711118124379e-29,-5.6334156578244006e-33,1.6270899691602166e-44,0.88129999999999997,0.0,0.0,0.0,0.0096387269623810518,0.10879544615258606,9.9999999990704421e-05,6.94386224347587e-06,7.0984380495872843e-05,6.3894830407591779e-05,2.1149813365673851e-11,7.2192261277205589e-06,1.5342278118491325e-08,1.3550160339997881e-07,7.1683048255215509e-14,9.4394465561626767e-16,3.5209941516553276e-08,1.1572432764026954e-07,3.6833016730703619e-05,1.9091987474269653e-06,1.7939168811971395e-16,6.7921202189986246e-12,3.3929258468011498e-15,1.9673345763928819e-11,6.3186689204946885e-05,6.9025094518133765e-12,4.3208847083155665e-13,4.3717780866247307e-13,3.2386708282724404e-14,1.4896194089015155e-14
3.0170758223751177e-09,0.002690359179922013,1.7473599668721989e-13,1.2019465712090188e-09,2.8858746638487203e-11,2.7994381767161454e-11,1.6747342384749437e-07,6.2675708274429393e-10,-1.5003313052638835e-33,1.1251259566745246e-25,2.0937355910166113e-26,4.1390756101611964e-24,9.7620721522327791e-25,9.4827809432761556e-15,3.3453532216726633e-20,1.2803199746682408e-27,1.0315036123063266e-23,1.7727208988956391e-20,4.4973559089467403e-23,1.9818882724237609e-42,-1.8714215637651779e-30,4.5631246199418704e-28,-4.3914878628656531e-37,-3.264360188204955e-24,-2.3744762558231383e-33,1.2493785095699378e-30,5.1921120450777676e-28,9.4125312789214072e-13,-1.981273217843235e-39,7.2656603486259856e-30,-2.5748933686481507e-29,-5.8446610622912019e-33,1.7664694743410008e-44,0.88129999999999997,0.0,0.0,0.0,0.0096355075250689794,0.10879534705250919,9.9999999990517302e-05,7.0324641203576794e-06,7.1879950341751292e-05,6.4700153373577389e-05,2.1416631147011591e-11,7.3110012060070891e-06,1.5337436719880729e-08,1.3721147112922034e-07,7.2594325625631694e-14,9.5585610513023702e-16,3.6583622059755095e-08,1.1917158732296137e-07,3.7304764418325053e-05,1.9582175386366114e-06,1.844955759927848e-16,7.0028347273075696e-12,3.5258544612842252e-15,2.0627932516328661e-11,6.3997562380628195e-05,7.3308353964057254e-12,4.5956122194396933e-13,4.6828758633705104e-13,3.4932581275975571e-14,1.6235627083297247e-14
3.055766278497158e-09,0.002690358924917551,1.7904648939920502e-13,1.2299347156779741e-09,2.9191219412620312e-11,2.9433702302113721e-11,1.7173374147755141e-07,6.5912826646582226e-10,-1.264197023910401e-33,-7.7566911702406282e-26,2.2241996262497231e-26,4.3920230162909355e-24,1.0427353707753622e-24,9.671769330710112e-15,3.4543653490715132e-20,1.3714013379136136e-27,1.0973737853303654e-23,1.8694315680419944e-20,4.8572941575893068e-23,1.9166638825429403e-42,-1.8707779485002718e-30,4.4526046166242514e-28,-4.3977452695069499e-37,-3.2632268886542955e-24,-2.1315246540795762e-33,1.312191998863448e-30,5.4711442245750511e-28,1.0031253620481501e-12,-1.8547987097281731e-39,7.3516573053798225e-30,-2.6045030039427947e-29,-6.0609476858724632e-33,1.9158326450035625e-44,0.88129999999999997,0.0,0.0,0.0,0.0096322892495082843,0.10879524793734638,9.9999999990328298e-05,7.1210253283781761e-06,7.2774830687171561e-05,6.5504853263485951e-05,2.1683243052504053e-11,7.4027048982953638e-06,1.5332597066842155e-08,1.3892001955930246e-07,7.3504894171321648e-14,9.6775836401205414e-16,3.7992052811520082e-08,1.2267923210750265e-07,3.7776339271376393e-05,2.0078341549251735e-06,1.8968560798211149e-16,7.2173867969656882e-12,3.6621744764846994e-15,2.161484486357513e-11,6.480817956846827e-05,7.7794590303171379e-12,4.8836913145428682e-13,5.0113428521766738e-13,3.7637706767133954e-14,1.767539584836479e-14
3.0944567346191984e-09,0.002690358670015021,1.8340862418284801e-13,1.2582339973592862e-09,2.9523667543742997e-11,3.0927171614294262e-11,1.7604576993200162e-07,6.9272704061242849e-10,-1.0468807984811519e-33,-1.2590058419191553e-27,2.3618491723935815e-26,4.3803243978501784e-24,1.1136227342988497e-24,9.862654983398842e-15,3.565557038579488e-20,1.4681367446968227e-27,1.1666464164481572e-23,1.9702992592159361e-20,5.2414948497060173e-23,1.8519111023340729e-42,-1.8686477605035242e-30,4.3452932151383055e-28,-4.4037464493375537e-37,-3.2594988979716013e-24,-1.8762863501755328e-33,1.3773539070466279e-30,5.7644827311514997e-28,1.0682085752470688e-12,-1.7360876129334246e-39,7.4366094897919191e-30,-2.6340837524253242e-29,-6.2823311960072011e-33,2.0757649123620083e-44,0.88129999999999997,0.0,0.0,0.0,0.009629072136242792,0.10879514880676794,9.9999999990137411e-05,7.2095458832763588e-06,7.3669021233766511e-05,6.6308929777927097e-05,2.1949648993556008e-11,7.4943371711372945e-06,1.532775916027656e-08,1.4062724812242824e-07,7.4414753560163772e-14,9.7965142830627559e-16,3.9435641346851129e-08,1.2624764595066096e-07,3.82477413523302e-05,2.0580477207451814e-06,1.9496233153183152e-16,7.4358015729387511e-12,3.8019265351288759e-15,2.2634694622532777e-11,6.5618540860793565e-05,8.2490437356500201e-12,5.1855702134610348e-13,5.3578791191894256e-13,4.0509435061019751e-14,1.9221501158561683e-14
3.133147190741239e-09,0.0026903584152134187,1.8782237417838623e-13,1.2868441867246734e-09,2.9856094566199431e-11,3.2476088752695775e-11,1.8040943379160604e-07,7.2758338513618688e-10,-8.4620100878400136e-34,1.855357044373276e-26,2.5070349037791999e-26,4.421816979252434e-24,1.1890983522403912e-24,1.0055475389662111e-14,3.6789512164680287e-20,1.5708370712939444e-27,1.2394570499550188e-23,2.0754583205102163e-20,5.6512996660829247e-23,1.787622376723722e-42,-1.8619801737521886e-30,4.2424953536867999e-28,-4.4092784858759146e-37,-3.2478507610665224e-24,-1.6082985288465468e-33,1.4449288961574298e-30,6.072824931120825e-28,1.136626061371766e-12,-1.6246701865229492e-39,7.5205405548115051e-30,-2.6635855430948687e-29,-6.5088655322484209e-33,2.246884450097174e-44,0.88129999999999997,0.0,0.0,0.0,0.0096258561858141543,0.10879504966044523,9.9999999989944585e-05,7.2980258007947996e-06,7.4562521684906776e-05,6.7112382619145423e-05,2.2215848882087833e-11,7.5858979912700998e-06,1.5322923001081456e-08,1.4233315625410405e-07,7.5323903461876469e-14,9.9153529408047079e-16,4.0914794105161311e-08,1.2987721188428431e-07,3.8718970723687228e-05,2.1088573611105366e-06,2.0032629276465706e-16,7.6581041401764598e-12,3.9451511795308901e-15,2.3688095359189358e-11,6.6428646349984895e-05,8.7402664123251921e-12,5.5017065613179309e-13,5.7232043885101251e-13,4.3555364268087438e-14,2.0880255837561334e-14
3.171837646863279e-09,0.0026903581605117466,1.9228771076809811e-13,1.3157650297631665e-09,3.0188464343359809e-11,3.4081766294294117e-11,1.8482465730767219e-07,7.6372761323921758e-10,-6.6018058143728062e-34,6.3571559375758633e-27,2.6601226025959933e-26,4.5095061297821788e-24,1.2694013481143855e-24,1.0250269236100639e-14,3.7945712886303542e-20,1.6798285324923078e-27,1.3159452209966608e-23,2.1850464089238367e-20,6.0881100260541462e-23,1.7237882689666935e-42,-1.8606226175604498e-30,4.139940641374435e-28,-4.4144564869516807e-37,-3.2454719055379712e-24,-1.3270848415234238e-33,1.5149834042924562e-30,6.3969000789393243e-28,1.2085042699500066e-12,-1.5201062311710767e-39,7.6034463360111679e-30,-2.6930322380695211e-29,-6.7406026349609877e-33,2.4298400844700548e-44,0.88129999999999997,0.0,0.0,0.0,0.00962264139876212,0.10879495049805046,9.9999999989749781e-05,7.386465096679245e-06,7.5455331745495442e-05,6.7915211490845198e-05,2.2481842630474374e-11,7.6773873255964442e-06,1.5318088590151346e-08,1.4403774339275007e-07,7.6232343547820866e-14,1.0034099574225061e-15,4.2429916512136902e-08,1.3356831211400909e-07,3.9190027447973388e-05,2.1602622015375554e-06,2.0577803662275248e-16,7.8843195300155686e-12,4.0918888620574129e-15,2.4775662117268388e-11,6.7238496128471512e-05,9.2538160417133187e-12,5.8325664292223299e-13,6.1080560630055332e-13,4.6783316281976797e-14,2.2658260724286139e-14
