Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859)
1.9295403003173264e-10,0.002129425736301362,2.3771311149070061e-19,4.6971512886027269e-15,4.0222152429170989e-15,3.1173982213787361e-17,1.1535084720734522e-11,1.4405670906770139e-17,1.8854188015444784e-29,2.7142436955743648e-24,2.2346541847083486e-33,5.1215319793381469e-16,4.3011873997600877e-16,-5.6934493734154538e-20,5.2958279952978492e-21,-7.2955280716994156e-32,-2.3480672258040812e-32,-2.478719402708352e-27,-8.8595246771335723e-34,-4.1765015324408408e-40,2.7002893516991768e-26,-4.6645232621958418e-16,9.6311883089302213e-23,-8.9042091817517216e-18,2.076245198550901e-12,6.0804488190465045e-22,8.4203656764329037e-21,1.4249188581372044e-17,1.0570577333946115e-39,-5.5023136231919729e-22,6.7336143147476766e-25,8.7184267367127356e-32,1.3251718049763349e-36,0.88129999999999997,0.0,0.0,0.0,0.0098894006268660899,0.10880292788071859,0.00010000000000000025,2.8476144748205844e-08,2.7325784325723349e-07,2.0429788954895762e-07,2.3961925024790525e-13,7.0527744299267109e-08,7.6708793646601043e-11,1.5796401065782349e-09,1.48640151417408e-15,2.1544895243389376e-17,1.0923096887197719e-13,6.2530191680633473e-12,9.9261632197405741e-09,1.4752538367418194e-10,3.2314766627018344e-20,1.0462404789940626e-17,1.0667864486893856e-21,1.8049020170115914e-19,1.1063937574724892e-08,2.6284416644210062e-21,1.0463154472276673e-22,1.8548618214921561e-24,2.2519590190160726e-26,1.8373377931197624e-27,1.0795678529455602e-11,2.0738331035525618e-12,1.4490256129850583e-15,9.6273554317337675e-16,3.3525646662226293e-17,3.3455373175344228e-19,8.4039833037218885e-18,1.5508945449972362e-14,1.2148236677903687e-25,4.1469431462733017e-15,2.7995074050003341e-14,4.8031041337060499e-15,6.9552657493572614e-18,5.2295393429410368e-18,1.368447569013328e-17,9.0035191080718856e-24,1.3501713700564435e-20,3.2374696518987705e-21,9.932325134487793e-29,1.6886548150755231e-24,5.6229783462398344e-29,1.4027589638792214e-25,2.3370369250538995e-22,9.1387839231705904e-15
1.9646880780050857e-10,0.0021294257321482902,2.4961668866178377e-19,4.9397131257691459e-15,4.0185016672657006e-15,3.3177330013699103e-17,1.1946817099730217e-11,1.5413370287415509e-17,1.98690642087555e-29,8.1020290752924848e-25,2.5445034161852608e-33,5.1415237157724835e-16,4.2692414271928448e-16,-2.1085815411405358e-20,5.7023236548775966e-21,-7.3375989744780991e-32,-1.5985604651465718e-32,-2.4811624109470908e-27,-4.8474837317067232e-34,-4.3669361383376277e-40,2.8495900059294721e-26,-4.6555383410936365e-16,9.9797153127787195e-23,-9.5287736345315495e-18,2.1816105273773311e-12,6.5090415378933346e-22,8.9664069326851297e-21,1.5178073670291786e-17,1.3077737750006808e-39,-5.8923069636975058e-22,7.0649312672094291e-25,9.3759032681172349e-32,1.5039732773937597e-36,0.88129999999999997,0.0,0.0,0.0,0.0098893897069819298,0.10880292592969451,0.00010000000000000021,2.8994798261785049e-08,2.7823472150311904e-07,2.073818335046432e-07,2.4398346485722571e-13,7.2449314745851318e-08,7.6708712624881437e-11,1.608670414848109e-09,1.5268994381504572e-15,2.1940843070402081e-17,1.1592304319627227e-13,6.4846530747515114e-12,1.0107615041347625e-08,1.5294832216846994e-10,3.2978490684324839e-20,1.1020917480117968e-17,1.1166939408052186e-21,1.9178795008523192e-19,1.1266188394307464e-08,2.8367858672166773e-21,1.1472097075728398e-22,2.0352434940875267e-24,2.5138040210853526e-26,2.050338772696149e-27,1.1127833397642149e-11,2.1790756204986741e-12,1.5226459490721619e-15,1.0118991925200878e-15,3.3976440988508417e-17,3.624955627882469e-19,9.0490817941840746e-18,1.6074358112862367e-14,1.3334829749236002e-25,4.2201968599511127e-15,2.8744763718500337e-14,5.0174870830351194e-15,7.2663800106959191e-18,5.4634771214906152e-18,1.4343710568569205e-17,9.4372535622706179e-24,1.399325212156396e-20,3.3990935366245431e-21,1.0428175875723849e-28,1.750318782252684e-24,5.9036938931066114e-29,1.4611280945416703e-25,2.4612164518889724e-22,9.4747994456135501e-15
1.999835855692845e-10,0.002129425727975675,2.6164131542628196e-19,5.1818934678769588e-15,4.0093412926107063e-15,3.5164793664212178e-17,1.2365551861486616e-11,1.6472291110085127e-17,2.08667987439245e-29,-8.3068007797988205e-25,2.8713782405553485e-33,5.1603364490849288e-16,4.236599254358764e-16,1.514828322239608e-20,6.1103914224064366e-21,-7.4496734426869455e-32,-7.9087800661074016e-33,-2.4813251212956759e-27,-5.1829922710269965e-35,-4.5561904587254201e-40,3.0042440038279247e-26,-4.645640638892132e-16,1.0334204111418374e-22,-1.0152064326328139e-17,2.2901846930062741e-12,6.9590663351664641e-22,9.5083663347303006e-21,1.6100321134116536e-17,1.5701616618660541e-39,-6.2874893066908048e-22,7.4068172243240089e-25,1.006948459751138e-31,1.6925751768222202e-36,0.88129999999999997,0.0,0.0,0.0,0.0098893787870275134,0.10880292396948263,0.00010000000000000017,2.9513449729207546e-08,2.8321158445377856e-07,2.1045657591494758e-07,2.4834766589599628e-13,7.438006585933481e-08,7.6708631602613811e-11,1.6377006328645047e-09,1.5675908489061936e-15,2.2336789666436864e-17,1.2288953574052921e-13,6.7205735805199276e-12,1.0289066652501703e-08,1.5846913183421518e-10,3.3644777541591799e-20,1.15981609106174e-17,1.1681992632191713e-21,2.0360695801668935e-19,1.1468438990518445e-08,3.0579125450519814e-21,1.2558990584527094e-22,2.2297281993561008e-24,2.8008605010440695e-26,2.2838565640280701e-27,1.1463320266703865e-11,2.2875232207104713e-12,1.5985110303964013e-15,1.0625698590066786e-15,3.4427935577522593e-17,3.9221408764550319e-19,9.6966122619387121e-18,1.6649648662050954e-14,1.461477220289188e-25,4.2938520738294114e-15,2.9502097046092507e-14,5.2375627936678886e-15,7.5857721725918298e-18,5.7036397536027945e-18,1.5021844284680375e-17,9.8834222346058106e-24,1.4494053872472985e-20,3.5655398750384814e-21,1.0938821573499486e-28,1.8131476243152818e-24,6.1927852960920611e-29,1.5210069100525278e-25,2.5897582612747109e-22,9.8167734448899702e-15
2.0349836333806043e-10,0.0021294257237842893,2.7379181369755994e-19,5.42383798978588e-15,4.0093579860515103e-15,3.7136648587688489e-17,1.2791267868212667e-11,1.7584098150258838e-17,2.1847724325126192e-29,6.1430866982556339e-25,3.2146973490566848e-33,5.1804382714276043e-16,4.2057217588210831e-16,5.1727467832867755e-20,6.5200347207889601e-21,-7.4802846023547601e-32,7.5155550756038733e-34,-2.4791825033611805e-27,4.1187555781731725e-34,-4.7442144845285145e-40,3.1643422121158442e-26,-4.6372942710616538e-16,1.0694643682255998e-22,-1.0774122469986697e-17,2.4019994777191545e-12,7.4311620602059284e-22,1.0046312207151618e-20,1.7016040927130807e-17,1.8439172722773957e-39,-6.6878062261504711e-22,7.7595039345340573e-25,1.0800565991300817e-31,1.890648098595426e-36,0.88129999999999997,0.0,0.0,0.0,0.009889367867002832,0.10880292200044413,0.00010000000000000013,3.0032099150475452e-08,2.8818843210419015e-07,2.1352247806469819e-07,2.5271185335957644e-13,7.6319636371765223e-08,7.6708550579798036e-11,1.6667307605953793e-09,1.6084681325529645e-15,2.2732735031056686e-17,1.3013614197649484e-13,6.9607848367165264e-12,1.0470518053201526e-08,1.6408781215812082e-10,3.431362966436809e-20,1.2194392558729049e-17,1.2213320606878821e-21,2.1596360953783942e-19,1.167068936337068e-08,3.2923965069829591e-21,1.3728461057211251e-22,2.4391678145600066e-24,3.115080474825285e-26,2.5394897230462108e-27,1.180208808486284e-11,2.3992076490751641e-12,1.6766431235059556e-15,1.1147625917394524e-15,3.4880106415529579e-17,4.2378793033975673e-19,1.03465801730304e-17,1.7234804435430232e-14,1.5993754997770763e-25,4.367904652020764e-15,3.0267039189801666e-14,5.4633888660600082e-15,7.9135261435589613e-18,5.9500903409293713e-18,1.5719081841241214e-17,1.0342160003606906e-23,1.5004168849360271e-20,3.7368583704172289e-21,1.1464414714110251e-28,1.877147594400375e-24,6.4903388821350745e-29,1.5824151610210734e-25,2.7227421101788746e-22,1.0164700262403682e-14
2.0701314110683636e-10,0.002129425719574869,2.8607731919759805e-19,5.665842599182442e-15,4.0166890792768839e-15,3.9093307276023308e-17,1.3223961442696664e-11,1.8750480451040503e-17,2.2812323622252389e-29,3.864528770574082e-24,3.5742957939796951e-33,5.2005820703382644e-16,4.1753510639565628e-16,8.8693108401322778e-20,6.9312802607548874e-21,-7.4576337932598298e-32,9.9971389900075723e-33,-2.4747093740679877e-27,9.0629918448234072e-34,-4.9312912886399125e-40,3.3299752039233661e-26,-4.62924615270387e-16,1.1061023083386275e-22,-1.1395027387449144e-17,2.5170861792579622e-12,7.9259734449494508e-22,1.0580348918027343e-20,1.7925403951852586e-17,2.1287419479346776e-39,-7.0933358086685277e-22,8.1232227244787032e-25,1.1570583151594101e-31,2.0981009540485734e-36,0.88129999999999997,0.0,0.0,0.0,0.0098893569469078856,0.10880292002292613,0.00010000000000000009,3.0550746525590904e-08,2.9316526444962361e-07,2.1657988704322778e-07,2.5707602724360289e-13,7.8267679209709473e-08,7.6708469556434046e-11,1.6957607980103938e-09,1.6495239743584738e-15,2.3128679163847752e-17,1.3766855344928578e-13,7.2052909996759157e-12,1.0651969243445824e-08,1.6980436262679024e-10,3.4985049521160914e-20,1.280986772219577e-17,1.2761220494512338e-21,2.2887458198702803e-19,1.1872939512876984e-08,3.5408299551012205e-21,1.4985332795461777e-22,2.6644517715586877e-24,3.4585326728948545e-26,2.8189339477665941e-27,1.214408703900287e-11,2.5141601665083056e-12,1.7570641552937137e-15,1.16849220970974e-15,3.533293161768619e-17,4.5729771103852438e-19,1.0999026963073528e-17,1.7829812787104488e-14,1.7477723721521809e-25,4.4423506639415537e-15,3.1039554750585309e-14,5.6950226353054449e-15,8.2497254465205223e-18,6.2028916951710572e-18,1.6435627405189095e-17,1.0813601197876087e-23,1.5523648164089362e-20,3.9130984662836219e-21,1.2005106986942662e-28,1.9423250993011124e-24,6.79644052702102e-29,1.6453727641130069e-25,2.8602481657720485e-22,1.0518574244905498e-14
2.105279188756123e-10,0.002129425715348127,2.985120568546782e-19,5.9083803447863906e-15,4.0247430302210099e-15,4.1035522937165978e-17,1.3663633215000898e-11,1.9973152891116325e-17,2.3761291201943643e-29,-3.4488994560589207e-24,3.949527212298848e-33,5.2211334436747901e-16,4.145833019042747e-16,1.2601311080748483e-19,7.3442121520690883e-21,-7.4259666187451598e-32,1.9829818841080482e-32,-2.4678813273563952e-27,1.4304056569599325e-33,-5.1179694062982419e-40,3.5012333935233993e-26,-4.6218508544071551e-16,1.1433331461481019e-22,-1.2014955590408885e-17,2.6354756220250048e-12,8.4441509993911997e-22,1.1110672089232363e-20,1.8828735625765015e-17,2.4243481761143872e-39,-7.504064700795681e-22,8.498203732921253e-25,1.2381010457752226e-31,2.3145682476434768e-36,0.88129999999999997,0.0,0.0,0.0,0.0098893460267426795,0.10880291803726204,0.00010000000000000005,3.106939185455603e-08,2.9814208148537251e-07,2.1962913627679168e-07,2.6144018754375348e-13,8.0223860961873832e-08,7.6708388532521856e-11,1.7247907450811941e-09,1.6907513475262967e-15,2.3524622064423355e-17,1.454924575444932e-13,7.4540962302771112e-12,1.083342022323332e-08,1.7561878272673224e-10,3.5659039583056099e-20,1.3444839541060478e-17,1.3325990124310189e-21,2.4235684632062708e-19,1.2075189439050134e-08,3.8038227594008762e-21,1.6334633645917867e-22,2.9065081149055881e-24,3.8334074375092054e-26,3.1239862918845669e-27,1.2489268515203642e-11,2.632411561140335e-12,1.8397957208523966e-15,1.2237733071287685e-15,3.5786379234194488e-17,4.9282605869287097e-19,1.1654086577474476e-17,1.8434661087368829e-14,1.9072885961697605e-25,4.5171861550695186e-15,3.1819607809226894e-14,5.9325211672533167e-15,8.5944532130978003e-18,6.4621063337809764e-18,1.7171684289975847e-17,1.1297879584476745e-23,1.6052544116214145e-20,4.0943093715204821e-21,1.2561049361521747e-28,2.008686695959979e-24,7.111175699000592e-29,1.7098997998838903e-25,3.0023570153182293e-22,1.0878389744488235e-14
2.1404269664438822e-10,0.0021294257111047436,3.1109046971447688e-19,6.1512397793018914e-15,4.0226612572373503e-15,4.2963215339230274e-17,1.411028946694825e-11,2.1253855886833072e-17,2.4694677901487597e-29,-1.1507510328140398e-24,4.3403802254861104e-33,5.2405851589046979e-16,4.1156625702221479e-16,1.6371453594101256e-19,7.7587789913738397e-21,-7.4949510449592084e-32,3.0251500993714887e-32,-2.4586720652033287e-27,1.9844597993079952e-33,-5.3041852824390414e-40,3.678206979146388e-26,-4.6136024741549675e-16,1.1811558050620594e-22,-1.263385144207454e-17,2.7571981684174047e-12,8.9863509163270128e-22,1.1637256306794941e-20,1.9725987154797494e-17,2.7304564010853214e-39,-7.9200448032655469e-22,8.8846763317163042e-25,1.3233364441674309e-31,2.5400464514284226e-36,0.88129999999999997,0.0,0.0,0.0,0.0098893351065072049,0.10880291604377207,0.0001,3.1588035137372954e-08,3.0311888320615257e-07,2.2267054606851881e-07,2.6580433425521907e-13,8.2187861339187375e-08,7.6708307508061426e-11,1.7538206017778784e-09,1.7321435018168892e-15,2.3920563732375629e-17,1.5361353726393908e-13,7.7072046935002381e-12,1.1014870992562741e-08,1.8153107194435772e-10,3.6335602323623099e-20,1.409955901962442e-17,1.3907927944451177e-21,2.5642766753223794e-19,1.2277439141902868e-08,4.0820027538293378e-21,1.7781600716164067e-22,3.1663046434975902e-24,4.2420220359217371e-26,3.4565497424417827e-27,1.28375850587401e-11,2.7539921596377197e-12,1.924859091424234e-15,1.2806202588268173e-15,3.6240434497682163e-17,5.3045762502734616e-19,1.2311675961033853e-17,1.9049336722692999e-14,2.0785719262573607e-25,4.5924072646000094e-15,3.2607161972754403e-14,6.1759412546559751e-15,8.9477921779413517e-18,6.727796475700226e-18,1.7927454937334068e-17,1.1795128356936868e-23,1.6590910166704741e-20,4.2805400859795645e-21,1.3132392166077523e-28,2.0762390880573347e-24,7.4346295032686339e-29,1.7760165144319026e-25,3.1491496766248023e-22,1.1244141118583365e-14
2.2107225218194006e-10,0.0021294257025706483,3.3670212744790509e-19,6.6386764323843351e-15,4.0187845021764075e-15,4.677996678432477e-17,1.5024502052328998e-11,2.3996443059727061e-17,2.6518084211980736e-29,-1.1945687502897202e-24,5.1655201912903443e-33,5.2854654601189664e-16,4.0625098241062439e-16,2.4000947832179101e-19,8.5934960204495156e-21,-7.5619807103664014e-32,5.2870318976876138e-32,-2.4330244236059253e-27,3.1766368893339766e-33,-5.675983566351606e-40,4.0496609075158154e-26,-4.6037495851327391e-16,1.2585723296267545e-22,-1.3869821916920633e-17,3.0107617777613165e-12,1.0145470411923828e-21,1.268052256570512e-20,2.1504452627385965e-17,3.3731148102759101e-39,-8.7677111799373585e-22,9.6930064375654296e-25,1.5070112225443574e-31,3.0160882530729093e-36,0.88129999999999997,0.0,0.0,0.0,0.0098893132658254591,0.10880291203453345,9.9999999999999937e-05,3.2625315564570707e-08,3.130724406825231e-07,2.2873106603485502e-07,2.7453258689369425e-13,8.6138099312817144e-08,7.6708145457495575e-11,1.8118800439252432e-09,1.815396470021086e-15,2.471244336872371e-17,1.707699325444e-13,8.2263479957854296e-12,1.1377771899842253e-08,1.9364925567779258e-10,3.7696455745426816e-20,1.5469234427876515e-17,1.5124504776858989e-21,2.8640551254417461e-19,1.2681937877697885e-08,4.6865272462076232e-21,2.0990563469691329e-22,3.7431952815128657e-24,5.1704079942426866e-26,4.2123805332901176e-27,1.3543439093584582e-11,3.0072600336170675e-12,2.1020647596978166e-15,1.3990681589695684e-15,3.7150275505429835e-17,6.1237921538279508e-19,1.3635526023062895e-17,2.0308119625157297e-14,2.4591708284842931e-25,4.7439909295451805e-15,3.4204625660350569e-14,6.680771879261124e-15,9.6806326240191073e-18,7.2788506284879303e-18,1.9498942826520433e-17,1.282906689903875e-23,1.7696272054123867e-20,4.6682560436478061e-21,1.4321877622034908e-28,2.2149437869517854e-24,8.1080318691945832e-29,1.9131007896906481e-25,3.4571127181970397e-22,1.1993428946701117e-14
2.281018077194919e-10,0.002129425693977524,3.6299444523993495e-19,7.13086088871729e-15,4.1316314896292505e-15,5.052861335608139e-17,1.596644574295654e-11,2.6992661546621999e-17,2.8276127435269188e-29,1.6394653017074754e-22,6.047444194532125e-33,5.29194990681515e-16,3.9730200838602229e-16,3.1990094836746854e-19,9.432569857844404e-21,-7.2710006761342852e-32,7.7866706009440092e-32,-2.3974486620812303e-27,4.4807266254919593e-33,-6.0469661542505048e-40,4.4450557432785842e-26,-4.5566383488512449e-16,1.3383434604253848e-22,-1.5098356226411449e-17,3.2780110791362132e-12,1.1408691421862801e-21,1.3706021741675904e-20,2.3253766914741665e-17,4.0545349727276514e-39,-9.6341702195212525e-22,1.0550048172801702e-24,1.7093785398661076e-31,3.5249386576951849e-36,0.88129999999999997,0.0,0.0,0.0,0.0098892914248626326,0.10880290799752954,9.9999999999999869e-05,3.3662587807201176e-08,3.2302593684471317e-07,2.3476376629672678e-07,2.8326078512812689e-13,9.0116073871911467e-08,7.6707983404735937e-11,1.8699391242247758e-09,1.8992339995270889e-15,2.5504318069786171e-17,1.8918310873512954e-13,8.7627542931474638e-12,1.1740671965274154e-08,2.0615890971645189e-10,3.9067629614317749e-20,1.692086010469714e-17,1.64133493004129e-21,3.189521283204343e-19,1.3086435720363255e-08,5.3597965098514184e-21,2.4658524337450365e-22,4.4037055117267272e-24,6.2649786887200389e-26,5.1039513873500297e-27,1.4261291247336327e-11,3.2741975847851861e-12,2.2888451425427829e-15,1.5239467177629163e-15,3.806241674780671e-17,7.0378065584719842e-19,1.4966023971916009e-17,2.1606060909004003e-14,2.8953219988537674e-25,4.8970749326040445e-15,3.5831646748674971e-14,7.2099632602110537e-15,1.0448900532776334e-17,7.8565457920676889e-18,2.115169254551752e-17,1.3916470489367228e-23,1.8840183765437989e-20,5.0766350722371692e-21,1.5574755961168788e-28,2.3584956369863232e-24,8.8173227940326999e-29,2.0567909101541657e-25,3.7847944238217964e-22,1.2766392695304684e-14
2.351313632570437e-10,0.0021294256853299277,3.9018378023999176e-19,7.6351609468859651e-15,4.2613067243029889e-15,5.4230919867296884e-17,1.6936144744027389e-11,3.0257328440640071e-17,2.9981240796054788e-29,-2.1007849895479033e-22,6.982436675052553e-33,5.3909508029777332e-16,3.9775273746433476e-16,3.9932872498833265e-19,1.0279319327471619e-20,-6.2699162536357687e-32,1.0525404661398225e-31,-2.3517091186026273e-27,5.8918575156427274e-33,-6.4228252664021642e-40,4.865109191226683e-26,-4.6028560480174588e-16,1.4204609230420699e-22,-1.6325341024676719e-17,3.5591734235125185e-12,1.2781458257971749e-21,1.4719565774571384e-20,2.4983719495362764e-17,4.7726274791723596e-39,-1.0521635322641024e-21,1.145762680470139e-24,1.9317994855234577e-31,4.0645018676096896e-36,0.88129999999999997,0.0,0.0,0.0,0.0098892695836187271,0.1088029039349009,9.9999999999999788e-05,3.4699851865281374e-08,3.3297937165101624e-07,2.4077078754557392e-07,2.9198892892111402e-13,9.4119644408605164e-08,7.6707821349782461e-11,1.927997842451831e-09,1.9836109760392009e-15,2.6296187832499084e-17,2.088983549756035e-13,9.3164570137558197e-12,1.2103571188848242e-08,2.1906002994817173e-10,4.0449143781576993e-20,1.8456369431035301e-17,1.7776867108119909e-21,3.5421624469202231e-19,1.349093266999967e-08,6.1075095680660546e-21,2.8835508569469859e-22,5.1571283239460348e-24,7.5494158874740433e-26,6.1507957544883828e-27,1.4990799837592849e-11,3.5550318964729281e-12,2.4853595115288309e-15,1.655363552411199e-15,3.8976234622465944e-17,8.0541330997459886e-19,1.6308445649392177e-17,2.29430602462271e-14,3.3932627886984081e-25,5.0516252031339934e-15,3.7487919626480245e-14,7.7639595771318849e-15,1.1253243004984247e-17,8.4613686063438283e-18,2.2887290632620293e-17,1.5058382967183712e-23,2.0023112228710616e-20,5.5060640338131932e-21,1.6892214050065492e-28,2.5069532260218165e-24,9.5631741975659139e-29,2.2072547773072997e-25,4.1328594300924443e-22,1.3562987415543038e-14
2.421609187945956e-10,0.0021294256766320636,4.1642653317816306e-19,8.0875988109780804e-15,3.0837444914560356e-15,5.808479961882798e-17,1.7934889582638143e-11,3.3805781108147324e-17,3.173917573549098e-29,-2.8678311782769846e-22,8.0368346803774356e-33,5.8813244201769469e-16,4.3696033505732656e-16,4.7513206001842186e-19,1.1167674924823994e-20,-1.4595047609215332e-31,1.3509404847711473e-31,-2.2959668129631833e-27,7.5477490317871069e-33,-6.7791421917579447e-40,5.3105301581182311e-26,-5.038318881680861e-16,1.5049165191500111e-22,-1.7607965211624625e-17,3.8544697414314833e-12,1.4269297014737767e-21,1.5775411406374333e-20,2.6786141086334117e-17,5.5266890746233562e-39,-1.1476327186928723e-21,1.2417319442226174e-24,2.1757111257065635e-31,4.6727180260343754e-36,0.88129999999999997,0.0,0.0,0.0,0.0098892477420938138,0.1088028998486219,9.9999999999999693e-05,3.5737107738828322e-08,3.4293274498966839e-07,2.4675410550574286e-07,3.0071701817402436e-13,9.81468352705771e-08,7.6707659292635367e-11,1.9860561980967977e-09,2.068485761775715e-15,2.7088052649911819e-17,2.2996087711226745e-13,9.8874896176474453e-12,1.246646957055431e-08,2.3235261225795985e-10,4.1841018108924034e-20,2.0077663680774756e-17,1.9217470013651471e-21,3.9235131239204615e-19,1.3895428726707267e-08,6.9356804673547914e-21,3.3575454911528274e-22,6.0135065920464623e-24,9.0499895300566289e-26,7.3746241961381562e-27,1.5731638368135748e-11,3.8499836390958986e-12,2.6917626380780742e-15,1.7934232327667427e-15,3.9891963760739815e-17,9.1806211737911596e-19,1.7716541020049226e-17,2.4319017565631442e-14,3.9597421425412561e-25,5.2076079519786184e-15,3.9173130503021167e-14,8.3432003333201944e-15,1.2094300343894934e-17,9.0938005996477438e-18,2.4707308277528859e-17,1.625583807336142e-23,2.124554058955865e-20,5.9569285594209007e-21,1.8275434978601289e-28,2.66037719188114e-24,1.0346255861470488e-28,2.3646629582423381e-25,4.5019801497868914e-22,1.4383168243449596e-14
