Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962)
1.2001645338641079e-08,0.002186851456528411,9.8744408279103244e-19,2.5282317834256111e-14,1.4633990363982085e-16,5.2684571827765874e-16,6.7633412849372848e-10,1.4113094541907371e-13,1.6738098673340681e-40,-6.7196870084843665e-30,4.800260537002022e-32,-1.9905885492325998e-18,-6.0828505465597006e-28,1.3340471964547427e-17,2.9025071318742161e-19,1.767897844263346e-30,1.0352281573019699e-29,5.3865740951187336e-25,8.0084188939083821e-29,-1.707166119042939e-43,1.0126782825934673e-24,-1.2715203958284833e-17,1.0759880570332762e-22,-4.5694701560133654e-16,6.5101845544627799e-11,3.7965107023643655e-20,1.310952408541401e-19,3.3251705354070989e-16,-6.1123948413540169e-49,-3.3229358486017157e-20,-6.7791778539983655e-24,-2.7279517613694012e-28,2.5005000328956442e-34,0.88129999999999997,0.0,0.0,0.0,0.0098873288912077941,0.10880206275010253,9.9999999999987252e-05,1.7030960705372523e-07,1.2230656830260466e-06,3.1703971466162041e-07,2.2132089174532207e-12,9.2127169470223404e-07,8.1665735458405437e-13,1.5040790284173682e-08,3.8386201150797853e-14,3.7984240055025157e-16,2.5743227753857792e-10,7.3503538211259516e-10,5.714511453999879e-09,1.3112932865947378e-08,2.2726665954928761e-19,1.3540468953041928e-15,1.3326504465871882e-19,2.5797075173701116e-16,4.4778212688233292e-09,5.7895899691143219e-17,7.3963431938654662e-17,1.9739170685956212e-19,1.4476432818726414e-19,7.4308177312793395e-21,1.3022250265854349e-11,6.4965043458991236e-11,7.7480873480487505e-14,5.7570957069966774e-14,2.6529282209174881e-17,1.7503105591683007e-15,9.4063062518656693e-16,2.8303855812563799e-14,1.5720851088318016e-19,2.1950357153905695e-14,2.3111912403087221e-13,9.7754556946253863e-13,3.0043180082527822e-15,2.6328455847350806e-15,6.265427703116534e-15,2.0642316271163493e-20,1.3911164187144495e-18,3.4601406903235738e-18,2.1676473816029698e-25,3.9936192847150663e-23,1.2095314666547269e-25,2.6205703167641487e-23,1.9026758532556598e-19,1.1039091247042567e-12,5.6467786906914725e-18,4.0383321665907864e-21,2.4395941091112679e-26
1.2287237701624957e-08,0.0021868514070988707,1.0259900340330285e-18,2.5756842644173165e-14,1.5646296424969745e-16,5.5887384118527411e-16,7.0863015702952758e-10,1.5487345160391931e-13,1.133510332207576e-40,-6.0585496605139194e-30,4.7205340728752231e-32,-2.386578057319633e-18,-3.5829330875006298e-28,1.3740314554199452e-17,2.9018570152532839e-19,1.7692376516833069e-30,1.0808366013187602e-29,5.9058860830954243e-25,9.1534406555885912e-29,-4.7483438783094995e-44,1.1269976754608866e-24,-1.1579256315652325e-17,1.1680799786091638e-22,-4.5777525947529595e-16,6.8380739404002941e-11,4.0522426949217385e-20,1.3274204439071185e-19,3.383700718824924e-16,-3.6211181198029576e-49,-3.3469576008399978e-20,-4.648645997957163e-24,-2.7849032845000028e-28,2.5068431550886604e-34,0.88129999999999997,0.0,0.0,0.0,0.0098872650413898144,0.10880204010937,9.9999999999986859e-05,1.7435516402642988e-07,1.2521371142096652e-06,3.2424568577908913e-07,2.2658149548041374e-12,9.4350371200240321e-07,8.1665223700279462e-13,1.5398406432388678e-08,3.9312532368299287e-14,3.8887369316645619e-16,2.7610999942455231e-10,7.7606704388608204e-10,5.850485870751636e-09,1.3744155936753228e-08,2.3828866037732379e-19,1.4337844289257387e-15,1.4293851689542493e-19,2.8085599796678223e-16,4.5843696004625869e-09,6.4135279607712591e-17,8.2976023133803498e-17,2.2145420599395348e-19,1.6638811061510787e-19,8.6290021988751743e-21,1.3347933010791534e-11,6.8236959002352977e-11,8.138324631175283e-14,6.0471057577711857e-14,2.7168173609805752e-17,1.926157454043121e-15,9.4041176280290613e-16,2.9466855925855472e-14,1.784278468205647e-19,2.2522943925132892e-14,2.3735519855246934e-13,1.030186523590907e-12,3.1661141319445158e-15,2.7746409075253058e-15,6.603884717457298e-15,2.1757409702481067e-20,1.5198395949257795e-18,3.7974209933710979e-18,2.3789407527959063e-25,4.3632041376602174e-23,1.3274316312718349e-25,2.916121307740914e-23,2.1215703904896173e-19,1.1544794435209924e-12,5.9054578192934912e-18,4.6068676365857954e-21,2.7830529361133325e-26
1.2572830064608836e-08,0.002186851357670462,1.0655158904967074e-18,2.6247467716098231e-14,1.6794901318463195e-16,5.9330813826348405e-16,7.4167812247688912e-10,1.695956037357075e-13,4.3555002332255823e-41,1.0216259453181117e-29,4.6588719665555725e-32,-2.6927812745939439e-18,-2.1480094585920965e-28,1.4140678576848046e-17,2.9010995661396286e-19,1.770578397778526e-30,1.1298796601796871e-29,6.4628622641096385e-25,1.0435870425657817e-28,7.6861486586336262e-44,1.2509778066519409e-24,-1.0544822079488265e-17,1.2654513118762521e-22,-4.5852948274286964e-16,7.1740622508816075e-11,4.3178871904751427e-20,1.3449825717622312e-19,3.4458171102890591e-16,-2.2256348625427896e-49,-3.3693379171318681e-20,-2.2469735514444657e-24,-2.8199899802207546e-28,2.5138076246779406e-34,0.88129999999999997,0.0,0.0,0.0,0.0098872011783098668,0.10880201746832097,9.9999999999986439e-05,1.7840038902307497e-07,1.281206726509756e-06,3.3145124057945557e-07,2.3184176812563527e-12,9.6573443284700467e-07,8.1664711832512503e-13,1.5756000076353766e-08,4.0238809566985761e-14,3.9790441745691376e-16,2.9566906838808458e-10,8.1846060293664386e-10,5.986459387746205e-09,1.4390202018359285e-08,2.4963514331034633e-19,1.5163057709595082e-15,1.5306906604384787e-19,3.0513712572591384e-16,4.6909172564095278e-09,7.0876002630016736e-17,9.2821583209324346e-17,2.4774612272270273e-19,1.9059153155597737e-19,9.9855272768982624e-21,1.367359840375716e-11,7.1589682824855607e-11,8.5382000037547726e-14,6.3442797124645665e-14,2.7807023057933741e-17,2.1149509219546289e-15,9.4015807829128234e-16,3.064534244874961e-14,2.0191220780013186e-19,2.3095504495756303e-14,2.4359103939436686e-13,1.0842288273214568e-12,3.3322177376813737e-15,2.9202113581088467e-15,6.9513803377307088e-15,2.2902282073110998e-20,1.6572329985409082e-18,4.1586787641252071e-18,2.6052551024223367e-25,4.75768565519457e-23,1.4537133926869928e-25,3.2373607475542055e-23,2.3598753721725248e-19,1.2060644779115053e-12,6.1693273830628975e-18,5.2400296805114758e-21,3.1655535605282353e-26
1.2858422427592714e-08,0.0021868513082431815,1.1061082986645188e-18,2.676099091809319e-14,1.7480952571002854e-16,6.3024721096427561e-16,7.7547793553926313e-10,1.853427627470236e-13,-4.7835277000022887e-41,1.4237048798112034e-29,4.6144809208708884e-32,-2.9224401484581328e-18,-1.2894696606294796e-28,1.4541520722356081e-17,2.9002611304337133e-19,1.7719292839761121e-30,1.1825806608790977e-29,7.0593258192826442e-25,1.1868773174779926e-28,2.0265990895562951e-43,1.3851646042677538e-24,-9.6028028869468888e-18,1.3682562200851413e-22,-4.5921632010405328e-16,7.5181490495879099e-11,4.5935319645989164e-20,1.3636805217922504e-19,3.5117842823435822e-16,-1.4142714958077295e-49,-3.3901784288732023e-20,4.4133831049797023e-25,-2.8294517203249975e-28,2.5214355716899444e-34,0.88129999999999997,0.0,0.0,0.0,0.0098871373019761479,0.10880199482695418,9.9999999999986032e-05,1.8244528206329322e-07,1.3102744994847924e-06,3.3865637298861621e-07,2.3710170598210096e-12,9.8796383849813437e-07,8.1664199855172194e-13,1.6113570964620824e-08,4.1165031966113692e-14,4.0693456707151521e-16,3.1612972101098187e-10,8.6223424252583157e-10,6.1224320048015499e-09,1.5051069992685208e-08,2.613104253332716e-19,1.6016494351363025e-15,1.6366722098306104e-19,3.308609663859617e-16,4.7974642369929908e-09,7.8145089762046931e-17,1.0355311185070318e-16,2.7641048564671248e-19,2.176066922847782e-19,1.1516856664289633e-20,1.3999245997405439e-11,7.5023209953954986e-11,8.9477128673488925e-14,6.6486171263404762e-14,2.8445829528858634e-17,2.3173107558067306e-15,9.3987788570760546e-16,3.1838945910772537e-14,2.278416826878769e-19,2.3668036358360187e-14,2.4982661202063507e-13,1.1396724218694311e-12,3.5026286424457715e-15,3.0695567761129683e-15,7.3079141858139957e-15,2.4076932137275933e-20,1.8036709793194765e-18,4.5450092207233686e-18,2.8472765433270849e-25,5.1781389176386792e-23,1.5887595968840198e-25,3.5858768007810118e-23,2.6188155254935306e-19,1.2586569994728138e-12,6.4383504039744263e-18,5.9434648951328903e-21,3.5905071807300003e-26
1.3429607153560471e-08,0.0021868512093919977,1.1898638465234845e-18,2.7807447037373679e-14,1.7576831959694412e-16,7.1204723409987471e-16,8.453327873160409e-10,2.2010069210252503e-13,-1.0683816188326478e-41,-1.46626396912354e-29,4.574700639708617e-32,-3.1942742889002079e-18,-6.3008054306093259e-29,1.5344494488971568e-17,2.8984219328185321e-19,1.7744920255069604e-30,1.2998775475275417e-29,8.3783168712678553e-25,1.5244741904493894e-28,4.7542360416319799e-43,1.6864516387151886e-24,-7.9649304688631728e-18,1.5907842279649014e-22,-4.6041050036287841e-16,8.2306162946319623e-11,5.1751487540931664e-20,1.4046533403013923e-19,3.6564044548232852e-16,-7.6546017206207498e-50,-3.4276154722591233e-20,6.7428122931487766e-24,-2.7541588846867399e-28,2.538861528889382e-34,0.88129999999999997,0.0,0.0,0.0,0.0098870095095803488,0.10880194954326278,9.9999999999985233e-05,1.9053407235304916e-07,1.3684044455878153e-06,3.5306534632840058e-07,2.4762056251409546e-12,1.032418629242766e-06,8.1663175572043601e-13,1.682864346695635e-08,4.3017309241652892e-14,4.2499311683957907e-16,3.5983675131031806e-10,9.5399452349972694e-10,6.3943745383666571e-09,1.6417267072274108e-08,2.8566466099561047e-19,1.7809578442306532e-15,1.8630848171695971e-19,3.8682575298701599e-16,5.0105561733266175e-09,9.4381777804024422e-17,1.2789908309962536e-16,3.4146493129978387e-19,2.8110143640072581e-19,1.517873274662559e-20,1.4650486235055396e-11,8.2132653424724369e-11,9.7956485763690236e-14,7.2787804802177056e-14,2.9723310902787502e-17,2.765309752501319e-15,9.3926329351896217e-16,3.4270084342409815e-14,2.8782410405589617e-19,2.4813006492345057e-14,2.6229684741135266e-13,1.2547632022431161e-12,3.8563714754074732e-15,3.3795717487853758e-15,8.0480947502620455e-15,2.6515559365955304e-20,2.1252303547362627e-18,5.3974316888384536e-18,3.3812870286793777e-25,6.1014111669210769e-23,1.8867335649267284e-25,4.3715076161490916e-23,3.2038282189573861e-19,1.3668359108653008e-12,6.9917105440332526e-18,7.5862207989071468e-21,4.5829161580335662e-26
1.4000791879528228e-08,0.002186851110545295,1.2770850339513276e-18,2.8882792456634591e-14,1.7992710613891917e-16,8.0510180105200398e-16,9.1819396392036044e-10,2.5953062306179326e-13,6.1598328229038725e-41,-1.1706726510285953e-29,4.5958514246479313e-32,-3.2791343881692144e-18,-3.8683924889306301e-29,1.6148976309991547e-17,2.896484516749033e-19,1.77698581217882e-30,1.4345955894550824e-29,9.8783315234213997e-25,1.9405232331255845e-28,7.9249279956492728e-43,2.0355415422728084e-24,-6.6073183134077307e-18,1.8368990825472399e-22,-4.6140032820038562e-16,8.9754719886022238e-11,5.7977258124224753e-20,1.4506797350892584e-19,3.8198970630985731e-16,-3.9459714126499893e-50,-3.4599878891084299e-20,1.4388216308177151e-23,-2.5220495732780154e-28,2.5594902034474686e-34,0.88129999999999997,0.0,0.0,0.0,0.009886881664268269,0.10880190425828615,9.9999999999984433e-05,1.9862153505290305e-07,1.4265267888910524e-06,3.6747255719901384e-07,2.5813803546809059e-12,1.076867934313324e-06,8.1662150851437468e-13,1.754362192660752e-08,4.4869357948145419e-14,4.4304929163940008e-16,4.0739300484700206e-10,1.0514933789294145e-09,6.6663134699918956e-09,1.7842738017842712e-08,3.113859092933761e-19,1.9720178270360319e-15,2.109465513293174e-19,4.4912944646553668e-16,5.2236454119279068e-09,1.1307686626801648e-16,1.564754672304719e-16,4.1786661524183762e-19,3.5902603332278165e-19,1.9773169950472637e-20,1.5301650736465402e-11,8.9565247385268686e-11,1.0682126702462617e-13,7.9375920620212138e-14,3.1000613500896097e-17,3.275402706652979e-15,9.3861345473234388e-16,3.6757482840734409e-14,3.6001470855275186e-19,2.5957840985925836e-14,2.7476571669511428e-13,1.3754582750245326e-12,4.2273407994469766e-15,3.7046842206389995e-15,8.8244226001931662e-15,2.9073278833944988e-20,2.4876621172425091e-18,6.363915491351945e-18,3.9867526349234299e-25,7.1420512045616361e-23,2.224578971162408e-25,5.2869262925797766e-23,3.8873578617916054e-19,1.4789592911226997e-12,7.5652472274699007e-18,9.5876322431452742e-21,5.7919940886228384e-26
1.4571976605495985e-08,0.0021868510117030522,1.3674132500840495e-18,2.9958949182516216e-14,1.7692716874871442e-16,9.1026897430567647e-16,9.9406073613175063e-10,3.0403206853536864e-13,3.2107012063200423e-40,-7.5625607389594654e-29,4.6733090882175325e-32,-3.2355159556760109e-18,-2.16892430640094e-29,1.6954766045441399e-17,2.8945525486882145e-19,1.7792020576452771e-30,1.5886715447919912e-29,1.1575540703074869e-24,2.4490819474281911e-28,1.1794320006096271e-42,2.4373661202378907e-24,-5.4814567047152059e-18,2.10783650855144e-22,-4.6222117687165536e-16,9.7527123057587796e-11,6.4618444159147489e-20,1.5021055774299707e-19,4.0047772051007181e-16,2.1942971879244755e-50,-3.4879373752132918e-20,2.35166847372511e-23,-2.0901637183689852e-28,2.5837164877495862e-34,0.88129999999999997,0.0,0.0,0.0,0.0098867537661059234,0.10880185897201472,9.9999999999983633e-05,2.0670767032011198e-07,1.4846413657967369e-06,3.8187795701579158e-07,2.6865409524123347e-12,1.1213116038328214e-06,8.1661125693898936e-13,1.8258504331171382e-08,4.6721171840735943e-14,4.6110304064944806e-16,4.589603470673824e-10,1.1548762619562711e-09,6.9382487982237816e-09,1.9327473506046361e-08,3.3850870279675652e-19,2.1751374767220366e-15,2.3766566359378567e-19,5.1815418290790467e-16,5.4367319551336978e-09,1.344740366233605e-16,1.8977369727053261e-16,5.0694857756290191e-19,4.5378299332016396e-19,2.5482030247359921e-20,1.5952736826991081e-11,9.7320948193186013e-11,1.1607141997460926e-13,8.6250479713156556e-14,3.2277731970003658e-17,3.8530661479186662e-15,9.3796059472160137e-16,3.9298481633423944e-14,4.4621833422931615e-19,2.7102529581279972e-14,2.8723308281014189e-13,1.5017569786061257e-12,4.6155345619977763e-15,4.0448923928837707e-15,9.6368934520482644e-15,3.1750076428468136e-20,2.8942277793523563e-18,7.4540519170211941e-18,4.6696819426419078e-25,8.3094257330454621e-23,2.6056485599149835e-25,6.3470203434597984e-23,4.680922918366783e-19,1.5949710146030061e-12,8.1586733350830697e-18,1.2006380683524681e-20,7.2531913984337891e-26
1.5376412840732634e-08,0.002186850872504677,1.4901066032699163e-18,3.0708512385743086e-14,2.7925644353949888e-17,1.0806425037978524e-15,1.106005426960179e-09,3.7611754406562445e-13,2.3237475713325795e-39,-5.0595615143206462e-28,4.8706166240105856e-32,-3.0328960006075199e-18,-9.7158246499981095e-30,1.8091519816891322e-17,2.8919625340389178e-19,1.7793636872544742e-30,1.8424105254828786e-29,1.4333173090299554e-24,3.3538901740828364e-28,1.9054056513902769e-42,3.1028447618556009e-24,-4.2158082418216993e-18,2.5338939007709562e-22,-4.6314392691992371e-16,1.0902264180253879e-10,7.4686168740732134e-20,1.5843669072566181e-19,4.3067395568234194e-16,4.1974166731543345e-49,-3.5208652522160508e-20,3.9173040460712908e-23,-1.0437222770475559e-28,2.6247634463208478e-34,0.88129999999999997,0.0,0.0,0.0,0.0098865735493850176,0.10880179519022702,9.9999999999982495e-05,2.1809364445704723e-07,1.56647438016689e-06,4.021628443436673e-07,2.8346208569110403e-12,1.1838946397925257e-06,8.1659681158568477e-13,1.9265152475152396e-08,4.9328790353881393e-14,4.8652508603322096e-16,5.3870017454206688e-10,1.3107360288715936e-09,7.3212267203658759e-09,2.151901209389921e-08,3.7915090052557129e-19,2.4822496124897867e-15,2.7898743171860101e-19,6.2750754601476953e-16,5.7368308902121474e-09,1.6969178595300376e-16,2.4570038524702687e-16,6.5669601316689977e-19,6.2107671435872966e-19,3.5827413195060941e-20,1.686956563859018e-11,1.0879167904016494e-10,1.2975246291590606e-13,9.6418072539681392e-14,3.4076052568093191e-17,4.7923467301805581e-15,9.3707314727214333e-16,4.2963220543868907e-14,5.9530538674306268e-19,2.8714403921427536e-14,3.0478892923935612e-13,1.6891335133489572e-12,5.1914598512518025e-15,4.5496268416247359e-15,1.0842435218788592e-14,3.5721900530973112e-20,3.5482449265503788e-18,9.2184565594331885e-18,5.7750148324485819e-25,1.0187334468848131e-22,3.2224162770933167e-25,8.1165735209950905e-23,6.0093390741042159e-19,1.7648459081907737e-12,9.0276210945554259e-18,1.6250387508822855e-20,9.8170526092707916e-26
1.610040545244562e-08,0.0021868507472336133,1.5933868152705618e-18,3.0411574804781545e-14,-1.0709534253410172e-16,1.2581520568298863e-15,1.211850492514036e-09,4.5131082600183552e-13,4.165047775831577e-39,-7.4486747227212089e-28,5.1295754754759762e-32,-2.7745159980530925e-18,-3.9253225326079089e-30,1.9116285617638738e-17,2.889857848144191e-19,1.7767364866331105e-30,2.1118952842421299e-29,1.7219247961359742e-24,4.3950019395358212e-28,2.7929933967463105e-42,3.8127481021797876e-24,-3.329267707505454e-18,2.9643916669051262e-22,-4.6379026778860155e-16,1.1991765234383902e-10,8.447161360627268e-20,1.6689756360012514e-19,4.626202494989806e-16,1.0026189948889804e-48,-3.5451062186638002e-20,5.6384383774618566e-23,4.5821048278926785e-29,2.6695757293696746e-34,0.88129999999999997,0.0,0.0,0.0,0.009886411264974521,0.10880173778438321,9.9999999999981478e-05,2.2833877063824079e-07,1.6401102666670431e-06,4.2041597718981454e-07,2.9678676188912019e-12,1.2402092151852911e-06,8.1658380337982839e-13,2.017096484290127e-08,5.1675223809895524e-14,5.0940060938247608e-16,6.1791606337627033e-10,1.4615705145353975e-09,7.6659007335479099e-09,2.3591864102083111e-08,4.18243926542226e-19,2.7803352767722827e-15,3.2004333375553895e-19,7.3887208080091897e-16,6.0069153692061941e-09,2.0703382221569595e-16,3.0622759359626406e-16,8.1892745662761477e-19,8.1176595214329455e-19,4.7949057253560971e-20,1.7694569002629927e-11,1.1966310338201588e-10,1.4271872469240687e-13,1.0605451524691492e-13,3.5694211275374925e-17,5.7758600294422918e-15,9.3633511713235476e-16,4.634259767920539e-14,7.6175969737299858e-19,3.0164814900963731e-14,3.2058627722350462e-13,1.8672724981656444e-12,5.7389939505700103e-15,5.0294802425300818e-15,1.1988697672563619e-14,3.9498420749797204e-20,4.225600780792496e-18,1.1057121201310211e-17,6.9268688125699456e-25,1.2132282910973858e-22,3.865142425030513e-25,1.0021392440878085e-22,7.4433722772520153e-19,1.9241081394401829e-12,9.8422821065575345e-18,2.1062050629529119e-20,1.2723844408977452e-25
1.6824398064158603e-08,0.002186850621969588,1.6996689480857069e-18,2.996007723192737e-14,-3.5448030152448947e-17,1.4605966610195886e-15,1.3225194548329499e-09,5.3724275513795545e-13,3.6333189197322712e-39,-4.6315876092882989e-28,5.4600405333554104e-32,-2.4865061618669735e-18,-1.0751728811861794e-30,2.0142580910735089e-17,2.8880161970334963e-19,1.774644354446085e-30,2.4250084307274001e-29,2.0527701689747695e-24,5.6959091173869085e-28,3.9491559806219871e-42,4.640081826539165e-24,-2.629069605359588e-18,3.4420699376898108e-22,-4.6430074498015101e-16,1.3133271976858314e-10,9.4952476416442931e-20,1.7643629664647258e-19,4.9976248662335219e-16,1.305176531277327e-48,-3.5651178456501774e-20,7.6896846567311973e-23,2.6370864551795612e-28,2.7228766243171181e-34,0.88129999999999997,0.0,0.0,0.0,0.0098862488960452279,0.10880168037640293,9.9999999999980435e-05,2.3858176505930576e-07,1.7137327102956728e-06,4.3866591373810382e-07,3.1010899298709124e-12,1.29651385219865e-06,8.1657078818645669e-13,2.1076611013412584e-08,5.4021243168046164e-14,5.3227193556143321e-16,7.0453115663247301e-10,1.6227165743706478e-09,8.0105689488620431e-09,2.5759874703957681e-08,4.5979244488626006e-19,3.0996140678081057e-15,3.6493969201187802e-19,8.6332608944726516e-16,6.2769955298259069e-09,2.5033186573273456e-16,3.7767914836631991e-16,1.010641710602405e-18,1.0476912347447147e-18,6.3334991190700584e-20,1.8519432512502218e-11,1.3105336166047572e-10,1.5630380062632107e-13,1.1615091692015841e-13,3.7312058751114175e-17,6.9035488255392055e-15,9.3566831167874115e-16,4.9794077182437267e-14,9.640040388002049e-19,3.1614958298936903e-14,3.3638076428511626e-13,2.0544098781585838e-12,6.3141872014859559e-15,5.5335744493762789e-15,1.3192998946267911e-14,4.3466157900688959e-20,4.9947864510890348e-18,1.315625777449694e-17,8.2418986280693955e-25,1.4340935775355818e-22,4.5989195035083728e-25,1.2261184123841382e-22,9.1337565639664154e-19,2.089296787241257e-12,1.0687257413220022e-17,2.6991977099518462e-20,1.6306196424684959e-25
1.7548390675871588e-08,0.002186850496712557,1.8449663923891458e-18,3.2177021699657702e-14,5.8758300143985133e-16,1.6900355422844995e-15,1.4380073054456233e-09,6.3488845556472565e-13,-1.752311352407766e-39,9.7852650383363692e-28,5.8575702516009195e-32,-2.1938191278289048e-18,-5.6041682777682376e-32,2.1170526496773269e-17,2.8864544101659007e-19,1.781389256924837e-30,2.7864891331374614e-29,2.4298539714874514e-24,7.3065893477872476e-28,5.4213831838909291e-42,5.5973964707380629e-24,-2.0759834531778254e-18,3.9694460924044787e-22,-4.6470396308138163e-16,1.4326775447142726e-10,1.0613654560800091e-19,1.8712726673927417e-19,5.4281170159868039e-16,5.0984404064357615e-49,-3.5816026038341945e-20,1.0106160010529292e-22,5.6584102970233953e-28,2.7857368794144072e-34,0.88129999999999997,0.0,0.0,0.0,0.0098860864427300632,0.10880162296627016,9.9999999999979405e-05,2.4882262804079229e-07,1.7873413814688411e-06,4.5691255528709503e-07,3.2342871934756452e-12,1.3528082463478267e-06,8.1655776601654605e-13,2.1982086932357298e-08,5.6366835741506487e-14,5.5513896218145005e-16,7.9887430958610769e-10,1.7944697726158519e-09,8.3552313633663051e-09,2.8023023260097259e-08,5.0386662567267484e-19,3.4407120869275992e-15,4.1384769296225885e-19,1.0016692711009105e-15,6.5470713757070598e-09,3.0020543272493652e-16,4.6136278383907872e-16,1.2354303941106862e-18,1.336702974175561e-18,8.2661125267924393e-20,1.9344151638822116e-11,1.4296235104364568e-10,1.7050756719536764e-13,1.2670718575481384e-13,3.8929603708002644e-17,8.1888550836046798e-15,9.35076445432836e-16,5.331337609158619e-14,1.2076340909737981e-18,3.3064834365583306e-14,3.5217236089303788e-13,2.250543968464455e-12,6.9170343859910194e-15,6.0619048890619277e-15,1.4455328096207382e-14,4.7625075928132683e-20,5.8636005308883455e-18,1.5538993573931079e-17,9.7345926568369706e-25,1.6835690132732021e-22,5.4318319221670201e-25,1.4876699442164749e-22,1.1112193310651504e-18,2.2603049946428706e-12,1.1562000372721127e-17,3.4235090055119544e-20,2.0681865074474287e-25
