Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725)
1.7004751522077923e-10,0.0025620087470074626,1.0370543964162706e-17,1.8124761650299797e-13,8.8570016561747136e-14,9.5755526123257512e-18,4.8723000708566881e-11,1.2804198787305222e-16,-1.0000360336445556e-29,-9.3680309169796968e-23,2.5090392657863103e-33,2.4449349107705723e-22,1.8160097699837102e-22,6.4650114207166206e-18,1.2816755166574991e-22,-1.6156859329937857e-29,1.6661926112650336e-31,1.9638497588833425e-26,3.6553372436467224e-32,-5.3261946224502764e-41,5.8588602458367399e-24,-2.0042527401550939e-22,2.5811803368541745e-20,1.9497987144503082e-23,3.6384960742147339e-11,4.3453111366340083e-20,3.9931173100959615e-22,2.5297497849731232e-20,-2.0028887542811818e-38,-7.5984544079098448e-28,1.3495182865447199e-22,2.7288680250783653e-29,2.5513974613297319e-38,0.88129999999999997,0.0,0.0,0.0,0.0098880694568641674,0.10880286837759019,9.999999999999354e-05,8.6828409719070545e-08,7.9775042299401863e-07,6.7117566240487184e-07,3.9501950701194066e-13,1.289981581602415e-07,8.3597124062255774e-10,2.5746830704940529e-09,1.9218566251261584e-15,2.5725376621163997e-17,4.2243988058518513e-13,2.5133422159850113e-11,1.0289770189343107e-07,5.8607561997801926e-10,1.1350433362726152e-19,1.2293159355942271e-16,1.5304998579168598e-20,4.2507049431387549e-18,1.3871698912228622e-07,7.5376601836795696e-20,2.1720029805226668e-21,1.3358274192821803e-22,1.2022733045451849e-24,1.1977481226540968e-25,1.1584225103572641e-10,3.6359109913160357e-11,1.5830128618496093e-14,1.00087361240263e-14,3.0850405844125837e-16,1.2034177114010867e-17,1.8331989088448829e-22,5.8072957231401555e-13,2.6345544445194575e-24,2.3227987267536498e-14,2.1951344101119516e-13,5.7489634728984185e-14,4.6410824755213895e-17,3.2337473780704418e-17,1.012177235844445e-16,2.9013024177040776e-23,4.276527162333965e-19,6.293575879682012e-20,1.3422988285983492e-27
1.7252052640712258e-10,0.002562008740343076,1.0641098700911164e-17,1.8535676532923601e-13,8.9048306953728542e-14,9.866285471977035e-18,5.0130147876480338e-11,1.3535374604342949e-16,-9.9300666767653384e-30,1.2501057739649263e-22,2.6345609822210949e-33,3.2015747549513755e-23,1.8081418976798734e-22,6.615200049292449e-18,1.3380384422798235e-22,-1.6156884027918843e-29,1.7935258197332e-31,2.0518057279036733e-26,3.9644841271231648e-32,-5.3072232083685757e-41,6.1168962528864777e-24,-2.0015420851881142e-22,2.6557584791052889e-20,1.9266176233198838e-23,3.7851019335233313e-11,4.5882460386805182e-20,4.279593784840355e-22,2.6388296331865092e-20,-2.020957840428868e-38,-7.889836636958479e-28,1.4089389673696163e-22,2.9070272605803222e-29,2.7987194261664e-38,0.88129999999999997,0.0,0.0,0.0,0.009888041378045288,0.10880286577323529,9.9999999999993391e-05,8.8090874520216598e-08,8.0934921819895454e-07,6.802426704632194e-07,4.0076284035315871e-13,1.3156338496048199e-07,8.3596900439072582e-10,2.6123767710231566e-09,1.9600742233264615e-15,2.6101999570363303e-17,4.428645528362868e-13,2.5875618437663122e-11,1.0439906478066323e-07,6.0324340309881226e-10,1.154691584101476e-19,1.280845675342795e-16,1.5848529045141594e-20,4.4534438911762998e-18,1.4074100461896021e-07,7.996971233219603e-20,2.331674859669371e-21,1.4360850987676925e-22,1.3103581958310517e-24,1.3059918065607081e-25,1.1867055951449503e-10,3.7824123980387077e-11,1.6468605639456478e-14,1.0413976195570726e-14,3.1183200028058349e-16,1.2846159457368292e-17,1.8340678507006141e-22,5.974190679693842e-13,2.833519297270669e-24,2.3558812111057623e-14,2.2407261569389156e-13,5.951046698271048e-14,4.8044961677828026e-17,3.3475868579301028e-17,1.0499932650339583e-16,3.0096980993473933e-23,4.4016316861653099e-19,6.5291702201384203e-20,1.3925465875784759e-27
1.7499353759346593e-10,0.0025620087336667647,1.0914510585422577e-17,1.8948948078199923e-13,8.9579981104346992e-14,1.0163502260240223e-17,5.1557120759807048e-11,1.4297290115321626e-16,-9.8602674198844785e-30,-1.1095100035510785e-22,2.7642050435503152e-33,2.7429143115868042e-22,1.8007854339216748e-22,6.7663080340717344e-18,1.3960171690301618e-22,-1.6156851116761423e-29,1.9264365754823655e-31,2.1418218166972302e-26,4.2913667548410689e-32,-5.2866118138322519e-41,6.3823356661052974e-24,-1.9993139773654339e-22,2.7313618421847261e-20,1.9099249804656807e-23,3.9352579190503696e-11,4.8408472018496864e-20,4.5819615658383783e-22,2.7512090922975738e-20,-2.0387632791256901e-38,-8.1846789872007227e-28,1.4700636406281755e-22,3.0941543193578125e-29,3.0657880668366235e-38,0.88129999999999997,0.0,0.0,0.0,0.0098880132991389924,0.10880286316417138,9.9999999999993242e-05,8.9353331123692343e-08,8.2094793633446735e-07,6.8930485570770963e-07,4.0650613527136136e-13,1.3413330047665424e-07,8.3596676815108863e-10,2.6500702194002538e-09,1.9983616756333055e-15,2.6478620000143424e-17,4.6394720983163173e-13,2.6628798858459436e-11,1.0590042306078925e-07,6.206589438943554e-10,1.1744286845976786e-19,1.3337189984344085e-16,1.6405397566890281e-20,4.6632844930430599e-18,1.427650144761007e-07,8.4778655661957297e-20,2.5006764484067204e-21,1.5423744167642648e-22,1.4264740655182775e-24,1.4223708789203043e-25,1.2152094245041708e-10,3.9324613927869425e-11,1.7122559677158971e-14,1.0829079225297351e-14,3.151606077685295e-16,1.3700204515600791e-17,1.8353405487179028e-22,6.1433410032262842e-13,3.0445597303144011e-24,2.3890754785494722e-14,2.2866265064731636e-13,6.1572974541741862e-14,4.9712854069390443e-17,3.4637774237903297e-17,1.0886398936761567e-16,3.1204746051912079e-23,4.5286141996590591e-19,6.7697291649241722e-20,1.4438532018075466e-27
1.7746654877980928e-10,0.002562008726979092,1.1190744650731022e-17,1.9364487495798081e-13,9.0039827248834914e-14,1.0467339780177931e-17,5.3004044650222342e-11,1.5090789082310021e-16,-9.7909584196072928e-30,1.5861000152963111e-22,2.8978580824843991e-33,1.1260971417804878e-23,1.7929043302469874e-22,6.918870208121908e-18,1.4556330199395434e-22,-1.6156885085335562e-29,2.0650533867212803e-31,2.2339164121355452e-26,4.6366531956772788e-32,-5.2664945868079713e-41,6.6552796113469983e-24,-1.9965321399494154e-22,2.8079889297810217e-20,1.8858556905588386e-23,4.0889914399703795e-11,5.1033442647808856e-20,4.9008479739441853e-22,2.8669617410108491e-20,-2.0563074917430616e-38,-8.4830256736200708e-28,1.5329155500218667e-22,3.2905723304382353e-29,3.3538215798183207e-38,0.88129999999999997,0.0,0.0,0.0,0.0098879852201453032,0.10880286055061528,9.9999999999993093e-05,9.0615779529516587e-08,8.3254657738933811e-07,6.9836243502486683e-07,4.122493917610639e-13,1.3670768783810843e-07,8.359645319036474e-10,2.6877634155877861e-09,2.0367157510329937e-15,2.6855237910129091e-17,4.8569840166478623e-13,2.7392971416977108e-11,1.0740177673379688e-07,6.3832223932583733e-10,1.1942547021275321e-19,1.3879493258346558e-16,1.6975802694540808e-20,4.8803977523529662e-18,1.4478901869414488e-07,8.9810855956867482e-20,2.6794212438720035e-21,1.6549745213117334e-22,1.551098822815315e-24,1.5473801540095414e-25,1.2439309520625682e-10,4.0860853649502782e-11,1.7792110386954283e-14,1.1254121876803474e-14,3.1849018073701844e-16,1.4597845576649531e-17,1.8362358884103954e-22,6.3147422685430987e-13,3.2682419418217756e-24,2.4223805574021532e-14,2.33283286229088e-13,6.3677437285967052e-14,5.1414729027880561e-17,3.5823348899286999e-17,1.1281231155691527e-16,3.2336491157990372e-23,4.6574797723335229e-19,7.0152751674717516e-20,1.4962234601749038e-27
1.7993955996615263e-10,0.00256200872028058,1.1469830410009802e-17,1.9782356035065534e-13,9.057547720640835e-14,1.0778002240972471e-17,5.4470767698260395e-11,1.5916728093130547e-16,-9.7221369595912952e-30,-1.4720725502926583e-22,3.0358193412255131e-33,3.2369589318568328e-22,1.785699791039336e-22,7.0722784689364982e-18,1.5169087719381945e-22,-1.615683849249396e-29,2.2095058045335514e-31,2.3281064888747365e-26,5.001026362679257e-32,-5.2443486619839458e-41,6.9358291220982597e-24,-1.9943983230009434e-22,2.8856382574920372e-20,1.8706727196393751e-23,4.2463295277853183e-11,5.3759685135377524e-20,5.2368951084601125e-22,2.9861631231967506e-20,-2.0735928957451007e-38,-8.7847993004268208e-28,1.5975179053368336e-22,3.4966116825362815e-29,3.6641647778487769e-38,0.88129999999999997,0.0,0.0,0.0,0.0098879571410642169,0.10880285793277396,9.9999999999992944e-05,9.1878219737708083e-08,8.4414514135096784e-07,7.0741561533458627e-07,4.1799260981610185e-13,1.3928634013939159e-07,8.3596229564840244e-10,2.7254563595471576e-09,2.0751333669767691e-15,2.7231853299934673e-17,5.0812866970649929e-13,2.8168144106248218e-11,1.0890312579967389e-07,6.5623328635419534e-10,1.2141697010353418e-19,1.4435499540480048e-16,1.7559943350162939e-20,5.1049571269348945e-18,1.4681301727352903e-07,9.5073911849358509e-20,2.8683357710069793e-21,1.7741739740942431e-22,1.6847322200140267e-24,1.6815379622060018e-25,1.2728671827672602e-10,4.2433113265130809e-11,1.8477375775082421e-14,1.1689179756274068e-14,3.2182032273082402e-16,1.5540648518480063e-17,1.8376443274946751e-22,6.4883900591188934e-13,3.5051516186909361e-24,2.4557953156450682e-14,2.3793426446285043e-13,6.5824132737060832e-14,5.3150811738175275e-17,3.7032749373981e-17,1.1684488745337571e-16,3.3492386684799349e-23,4.7882335342101593e-19,7.2658304220671512e-20,1.5496620962988403e-27
1.8241257115249598e-10,0.0025620087135717457,1.1751720339603655e-17,2.0202436439556288e-13,9.1010537952306403e-14,1.1095619735837517e-17,5.595746738282011e-11,1.6775973250618056e-16,-9.6537988052102237e-30,2.2795150607181445e-22,3.1779011737095969e-33,-4.4596374651716237e-23,1.7777305936494891e-22,7.2272827555988944e-18,1.579865404219819e-22,-1.6156889727582878e-29,2.3599244553178978e-31,2.4244111978543299e-26,5.3851838972836904e-32,-5.2231399819109939e-41,7.2240850290401582e-24,-1.9914708973198023e-22,2.9643083347600227e-20,1.844974317804783e-23,4.4072988426622875e-11,5.6589528635451946e-20,5.5907599516767381e-22,3.108890603126021e-20,-2.090621869459348e-38,-9.0900716944824598e-28,1.6638938824777151e-22,3.7126100965734151e-29,3.9981377185622799e-38,0.88129999999999997,0.0,0.0,0.0,0.009887929061895756,0.10880285531084465,9.9999999999992795e-05,9.3140651748285626e-08,8.5574362820838651e-07,7.1646459404809753e-07,4.2373578943112686e-13,1.4186905998233994e-07,8.359600593853548e-10,2.76314905124084e-09,2.1136115825587454e-15,2.7608466169185187e-17,5.3124854663783489e-13,2.8954324917437671e-11,1.1040447025840812e-07,6.7439208194012829e-10,1.234173745661375e-19,1.5005340564557931e-16,1.8158018803730425e-20,5.3371385308398164e-18,1.4883701021468837e-07,1.0057559887312149e-19,3.0678598474532803e-21,1.9002709652367002e-22,1.8278965776514617e-24,1.8253869832334286e-25,1.3020151716305753e-10,4.4041659183876885e-11,1.9178472226360217e-14,1.2134327430269419e-14,3.2515144531407822e-16,1.6530211996720772e-17,1.8384698617081272e-22,6.6642799670802904e-13,3.7558943968531472e-24,2.4893188357689189e-14,2.4261532922807666e-13,6.8013336074709543e-14,5.4921325485117282e-17,3.8266131149372395e-17,1.2096230647227243e-16,3.4672601581749186e-23,4.9208806737815032e-19,7.5214168793722577e-20,1.6041737918372277e-27
1.8488558233883933e-10,0.0025620087068530606,1.2036358612490967e-17,2.0624592698199149e-13,9.1446341908453569e-14,1.1420317349072539e-17,5.7464040499741749e-11,1.7669405718518479e-16,-9.5859409830116693e-30,2.9828460264134967e-23,3.324332062379228e-33,1.6054478516834952e-22,1.7698717602492776e-22,7.3833485250129243e-18,1.6445255429901354e-22,-1.6156936650730188e-29,2.5164412288033413e-31,2.522849520325098e-26,5.7898407379903616e-32,-5.2009901070155237e-41,7.5201480525290779e-24,-1.9886244481470184e-22,3.0439976836356874e-20,1.8195958034873689e-23,4.5719256319077763e-11,5.9525320345460211e-20,5.9631164531728802e-22,3.2352233098501837e-20,-2.1073967798588173e-38,-9.3987414295738823e-28,1.7320666191321094e-22,3.9389136705447751e-29,4.3572129130946985e-38,0.88129999999999997,0.0,0.0,0.0,0.009887900982639931,0.10880285268501463,9.9999999999992646e-05,9.4403075561268022e-08,8.6734203794720514e-07,7.2550955833702268e-07,4.2947893059909498e-13,1.4445566020692016e-07,8.3595782311450529e-10,2.8008414906275367e-09,2.1521476094042326e-15,2.798507651746801e-17,5.5506855543342314e-13,2.9751521839503962e-11,1.1190581010998737e-07,6.9279862304403177e-10,1.2542669003112904e-19,1.5589146686795958e-16,1.8770228693098004e-20,5.5771206599224627e-18,1.5086099751805703e-07,1.0632389563796507e-19,3.278448654959101e-21,2.0335748422812741e-22,1.9811406458588935e-24,1.979498434029976e-25,1.3313720288793516e-10,4.5686753689179537e-11,1.989551432287599e-14,1.2589638309515222e-14,3.2848308691053202e-16,1.7568171958199339e-17,1.8394946076795355e-22,6.8424075943253929e-13,4.0210990480120507e-24,2.522950013298883e-14,2.4732622633986468e-13,7.0245319847439994e-14,5.6726491418956678e-17,3.9523648226364807e-17,1.2516515244542057e-16,3.5877303197812253e-23,5.0554264443243074e-19,7.7820562320144909e-20,1.659763173414063e-27
1.8735859352518268e-10,0.0025620087001250054,1.2323688303478266e-17,2.1048686436204212e-13,9.1848694218317713e-14,1.1752221310488769e-17,5.8990521806780896e-11,1.8597914729931768e-16,-9.5185599643178912e-30,3.2491059535402353e-22,3.4751427320683946e-33,-1.2731386019660068e-22,1.7616874985919624e-22,7.5408733579565925e-18,1.7109105490815284e-22,-1.6157018827170485e-29,2.6791889368163549e-31,2.6234415030632476e-26,6.2157238005810916e-32,-5.1788229420787596e-41,7.8241187788698212e-24,-1.9854225653241727e-22,3.1247048247722288e-20,1.7908305405694398e-23,4.740235867129249e-11,6.2569419568998287e-20,6.3546502434659783e-22,3.3652413352893705e-20,-2.1239199751822475e-38,-9.7107597255423252e-28,1.8020592269912392e-22,4.175874295986569e-29,4.7428831533819552e-38,0.88129999999999997,0.0,0.0,0.0,0.009887872903296754,0.10880285005546443,9.999999999999247e-05,9.5665491176674064e-08,8.7894037055535353e-07,7.3455068880248789e-07,4.3522203331413299e-13,1.470459602226489e-07,8.3595558683585453e-10,2.8385336776656185e-09,2.1907387570139599e-15,2.8361684344367211e-17,5.7959921239288246e-13,3.0559742859703275e-11,1.1340714535439942e-07,7.1145290662609034e-10,1.2744492292925602e-19,1.6187047336423259e-16,1.9396772884448692e-20,5.825084109833677e-18,1.5288497918406829e-07,1.1232692174741549e-19,3.5005681316006894e-21,2.1744027884207055e-22,2.1450319732108743e-24,2.1444639079535087e-25,1.3609349012500571e-10,4.7368656309437016e-11,2.0628615442906419e-14,1.3055185032935611e-14,3.3181558317226814e-16,1.8656189997990722e-17,1.8401373762652657e-22,7.0227685494037237e-13,4.3014106081882069e-24,2.5566878835332325e-14,2.5206670297045311e-13,7.2520354824317719e-14,5.8566529246310068e-17,4.0805453600546181e-17,1.2945400542632635e-16,3.7106657798950186e-23,5.1918761416420908e-19,8.0477700106696052e-20,1.7164348331121072e-27
1.8983160471152603e-10,0.002562008693387995,1.2613767106677397e-17,2.147484546083891e-13,9.2353906394978549e-14,1.2091575479454836e-17,6.0536769471339385e-11,1.9562400863150439e-16,-9.4516529939488991e-30,-3.5106828674335845e-22,3.6306118164443883e-33,5.5594073640516222e-22,1.754536435585142e-22,7.6988704356138351e-18,1.7790435981573169e-22,-1.6156990122265716e-29,2.8483015085369496e-31,2.7262029830579101e-26,6.6635760264237192e-32,-5.1537243861749055e-41,8.1360976779803856e-24,-1.9832247870819808e-22,3.2064282882201694e-20,1.7733682860887914e-23,4.9122551515661899e-11,6.5724201769088295e-20,6.7660627461909469e-22,3.4990268865819094e-20,-2.1401937950468327e-38,-1.002610758506672e-27,1.8738947828077579e-22,4.4238517093033765e-29,5.15673759847119e-38,0.88129999999999997,0.0,0.0,0.0,0.0098878448238662337,0.10880284742236609,9.9999999999992307e-05,9.6927898594522493e-08,8.9053862601993484e-07,7.4358815739762108e-07,4.4096509756993596e-13,1.496397880858023e-07,8.3595335054940346e-10,2.8762256123147952e-09,2.2293824637110631e-15,2.8738289649480213e-17,6.0485102498768163e-13,3.1378995963029519e-11,1.149084759916321e-07,7.3035492964621703e-10,1.2947207968875518e-19,1.6799170700559226e-16,2.0037851542076647e-20,6.081212036511437e-18,1.5490895521315433e-07,1.1859298808348812e-19,3.7346988581087645e-21,2.3230826673957756e-22,2.3201638670499197e-24,2.3209029922299099e-25,1.390700984083432e-10,4.9087622891972803e-11,2.1377887356296549e-14,1.3531039208252584e-14,3.351484237450901e-16,1.9795962355445494e-17,1.8418424607417574e-22,7.2053584498179805e-13,4.5974962923680714e-24,2.590531306595651e-14,2.5683650788895089e-13,7.4838709384194419e-14,6.0441656734809285e-17,4.2111698917228076e-17,1.338294403948129e-16,3.83608301968089e-23,5.3302351186069104e-19,8.3185795347603708e-20,1.7741933179578501e-27
1.9230461589786938e-10,0.002562008686642457,1.2906598518126579e-17,2.1903072067423555e-13,9.2750586387588382e-14,1.2438572557724063e-17,6.210299666235488e-11,2.0563775540949142e-16,-9.385215919059385e-30,5.6652600534952752e-22,3.7905069320261002e-33,-3.5409562917946497e-22,1.7464243454377594e-22,7.8587174984532852e-18,1.8489446827521399e-22,-1.6157075227513029e-29,3.0239139230568414e-31,2.8311515384377737e-26,7.134156155674321e-32,-5.129856028196858e-41,8.4561850079147856e-24,-1.980037111142295e-22,3.2891665968612424e-20,1.7446384287861792e-23,5.0880087206080251e-11,6.8992058585383109e-20,7.1980714880054894e-22,3.6366647064665039e-20,-2.1562205470934733e-38,-1.0344882140865847e-27,1.9475963279388213e-22,4.6832136667473395e-29,5.6003326187082478e-38,0.88129999999999997,0.0,0.0,0.0,0.0098878167443483822,0.10880284478588298,9.9999999999992144e-05,9.8190297814832143e-08,9.0213680433273731e-07,7.5262212767534605e-07,4.4670812336254827e-13,1.5223698025164671e-07,8.3595111425515281e-10,2.9139172945413344e-09,2.2680762929497243e-15,2.9114892432469963e-17,6.3083449183580149e-13,3.2209289132107873e-11,1.1640980202167318e-07,7.4950468906408945e-10,1.315081667363089e-19,1.7425643719599724e-16,2.0693665116084424e-20,6.3456901919587614e-18,1.5693292560574644e-07,1.2513060172360232e-19,3.981336522650915e-21,2.4799533868348665e-22,2.5071565071929334e-24,2.5094645268944172e-25,1.4206675209375458e-10,5.0843905608210402e-11,2.2143440226730492e-14,1.4017271413471007e-14,3.3848247565001155e-16,2.098922055086045e-17,1.8425957785108873e-22,7.3901729221299681e-13,4.9100462653178479e-24,2.6244795285694227e-14,2.6163539186980277e-13,7.7200649498112138e-14,6.235208969861262e-17,4.3442534461367022e-17,1.3829202721837267e-16,3.9639983737640764e-23,5.4705087839806242e-19,8.5945059219603805e-20,1.8330431319484893e-27
1.9477762708421273e-10,0.002562008679888791,1.3202297766814943e-17,2.2333628152201361e-13,9.3364781212291579e-14,1.2793519887011443e-17,6.3688867925827924e-11,2.1602963469343073e-16,-9.3192466686407938e-30,-9.1572539982445946e-22,3.9553842133698991e-33,1.1356495411896856e-21,1.7403617632278054e-22,8.0183627205493616e-18,1.92063832033826e-22,-1.6156921726179984e-29,3.2061620957872265e-31,2.9383008033104242e-26,7.6282386083656439e-32,-5.1008476153679337e-41,8.7844809806116623e-24,-1.9788717789367217e-22,3.3729182944953058e-20,1.7395857624264693e-23,5.2675214625570689e-11,7.2375396856006586e-20,7.6514095862014239e-22,3.7782423839038924e-20,-2.1720025422790177e-38,-1.0667006458027285e-27,2.0231868698764347e-22,4.9543357123771283e-29,6.07546024197429e-38,0.88129999999999997,0.0,0.0,0.0,0.0098877886647432134,0.10880284214617129,9.9999999999991982e-05,9.9452688837621793e-08,9.1373490547951406e-07,7.616527555365547e-07,4.5245111068500624e-13,1.5483738082638631e-07,8.3594887795310339e-10,2.9516087243095547e-09,2.3068179221704406e-15,2.9491492692979976e-17,6.5756010311481023e-13,3.305063034718393e-11,1.1791112344451052e-07,7.6890218183914892e-10,1.3355319049644931e-19,1.8066592150137825e-16,2.1364414309018468e-20,6.6187068243794979e-18,1.5895689036227462e-07,1.3194846107273196e-19,4.2409916517802947e-21,2.6453647306946954e-22,2.7066568226402742e-24,2.7108265137238609e-25,1.4508318004957276e-10,5.2637753161155173e-11,2.2925382702403105e-14,1.4513951255040512e-14,3.4181634021410658e-16,2.2237730208136581e-17,1.8453993614156007e-22,7.5772076015899421e-13,5.2397733128394066e-24,2.6585312873402158e-14,2.6646310736266888e-13,7.9606438841143058e-14,6.4298042089159527e-17,4.4798109220769555e-17,1.4284233088698916e-16,4.0944280369613709e-23,5.6127025997242503e-19,8.875570110332196e-20,1.8929887407735825e-27
