Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871)
1.2265442330685345e-08,0.001847851304100881,2.7435086648776197e-18,1.3717804507193147e-14,8.596560865915862e-18,1.3454232307484157e-12,1.7364740288950415e-09,7.7645550809297076e-13,-4.7455745363219309e-38,6.0423313109966853e-26,5.4355308880375098e-30,7.8007709065144773e-18,8.6713837829123473e-28,8.2000961695508889e-17,-1.2538814762851511e-18,3.0043683437528526e-30,4.3955974304461293e-29,7.8291299676814874e-24,9.8819677646310696e-27,6.4129372119980063e-39,9.1165600336532755e-24,1.4832884268343051e-17,7.8502104367566512e-22,1.8150245460020447e-15,1.8536796166566743e-10,1.9281168195118077e-19,-3.2366004746839114e-19,2.2181027596786397e-13,-1.7287870632857532e-47,1.5899719021486948e-19,5.2695411394564301e-22,1.0754335303609715e-26,3.8223056468446336e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852994460807263,0.10880134730987169,9.9999999999918663e-05,2.4619008556979107e-07,2.1699269537532368e-06,5.7662007298315652e-07,4.1515868532673383e-12,1.6218541659869314e-06,1.6066962933001467e-12,2.8122857074497825e-08,6.0978703572712824e-14,6.4705106400393387e-16,9.6848571266255413e-10,2.1527762599034849e-09,1.1738409204054132e-08,3.3065024148447692e-08,8.3809251608816536e-19,5.0848598857614744e-15,7.1470690450817903e-19,1.6116190751200507e-15,9.6873937247078162e-09,3.8514659546734978e-16,5.2414076150939791e-16,1.6195939927360824e-18,1.4230361011661423e-18,1.0615497649947143e-19,3.05068330626825e-11,1.8494150432314069e-10,2.4004020307111979e-13,1.7576269839560567e-13,6.5927251696947507e-17,1.0654750742500369e-14,-3.6648080673100719e-15,8.2157466540210612e-14,1.2687520417150298e-18,4.6100929640903659e-14,5.1252030967920718e-13,2.6091520150525404e-12,8.4495527645368729e-15,7.2335579109600985e-15,1.801879945468599e-14,4.6586402123113798e-20,8.7534687968199824e-18,2.1725915421106622e-17,1.2222316486715263e-24,3.1360049819138852e-22,6.834942829697683e-25,2.165779733210087e-22,1.469568785348593e-18,1.1422147696719945e-12,6.7953941531800876e-18,3.8036328950421687e-20,2.5148656287013045e-25,1.6615219749720834e-17,1.5665380558040929e-12,3.4288167055681622e-17,3.5345433528768146e-21,1.4214678245593146e-24,2.6852153256623e-20,1.4170250991790408e-18,9.8658782520289936e-24,3.1543139201803172e-25,7.5275169863830956e-29
1.2278681450771676e-08,0.0018478513007721832,2.7514926617814959e-18,1.3885334455132661e-14,1.961993582311571e-15,1.3487427861312418e-12,1.7401952153076476e-09,7.7978051392029802e-13,-1.2162622202964953e-38,3.2746291876387619e-26,5.4629445080580543e-30,7.7997321368491169e-18,8.6544942852156866e-28,8.218675099886627e-17,-1.253864665547238e-18,2.988885744192375e-30,4.4461043186931923e-29,7.8703730007658765e-24,9.9432119926327968e-27,6.4635594844236153e-39,9.1616475370251155e-24,1.4753236260796467e-17,7.8801230610242048e-22,1.8150833967978097e-15,1.8578452161895795e-10,1.933730548562901e-19,-3.2318672461480304e-19,2.2263054505205306e-13,-1.7215596284091758e-47,1.5902543656305929e-19,5.2855541290958203e-22,1.0802545565095791e-26,3.823342924275167e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852943406867264,0.10880134550417074,9.9999999999918486e-05,2.464552473499106e-07,2.1722645771231057e-06,5.7722018996178137e-07,4.1560592219364897e-12,1.6236227034602568e-06,1.6066954858320959e-12,2.8153161042073217e-08,6.1045197298657693e-14,6.4774829809491692e-16,9.7160941632715349e-10,2.1583459338890343e-09,1.1751077287514713e-08,3.3136390068233829e-08,8.400394951168946e-19,5.0986322997039643e-15,7.1701394738589726e-19,1.6178928568476142e-15,9.6978484450915722e-09,3.8696908474859247e-16,5.268866197218849e-16,1.6281361947741698e-18,1.4321079920169156e-18,1.0688836978162824e-19,3.0541204536196518e-11,1.8535708295469188e-10,2.405796044123338e-13,1.7615771889138869e-13,6.5999090348313414e-17,1.0701651685314525e-14,-3.6647655040774167e-15,8.2304223974045678e-14,1.27618244011492e-18,4.6154532405252604e-14,5.1313355786290848e-13,2.6153374082046051e-12,8.4695850505797904e-15,7.2507077107005931e-15,1.8061631356265233e-14,4.6697141147109614e-20,8.7895847916703855e-18,2.1819265976318328e-17,1.227483257350468e-24,3.148945197189664e-22,6.8643107856902829e-25,2.1765525837201841e-22,1.4770047433396978e-18,1.1438381221530665e-12,6.805051888170154e-18,3.8269189570743889e-20,2.5302618322132178e-25,1.6638833603444812e-17,1.5706669923995256e-12,3.4367876431543233e-17,3.5427600347976183e-21,1.424772297757708e-24,2.6914576922888601e-20,1.4219765753731725e-18,9.9462717522920899e-24,3.1709506917164398e-25,7.5967373022048528e-29
1.2291920570858006e-08,0.0018478512974434858,2.7623618715728315e-18,1.4251795346654945e-14,2.4485764413703511e-15,1.3520662187240567e-12,1.7439216442391592e-09,7.8311617741933306e-13,1.1614061956089284e-39,-8.14793932915888e-27,5.4904790605011152e-30,7.7984771920766027e-18,8.6540102680975577e-28,8.2372768739719653e-17,-1.2538478503837341e-18,2.9885671845275277e-30,4.4968413471643844e-29,7.9117917401826478e-24,1.0004770303498723e-26,6.5145603136320324e-39,9.2069068950562055e-24,1.467401593489072e-17,7.9101152336457242e-22,1.8151419309654993e-15,1.8620155063710225e-10,1.9393537190046413e-19,-3.2271202474669076e-19,2.234528389966756e-13,-1.6810903686100477e-47,1.5905356109072816e-19,5.3016145598972337e-22,1.0850948409358712e-26,3.8243855755932647e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852892352251139,0.10880134369846699,9.999999999991831e-05,2.4672040789794918e-07,2.1746021886412719e-06,5.7782030389478237e-07,4.1605315677980744e-12,1.6253912318793085e-06,1.6066946783530418e-12,2.8183464855747276e-08,6.11116906841787e-14,6.4844552864493648e-16,9.7473982080651962e-10,2.1639245877909266e-09,1.1763745364279203e-08,3.3207832791813474e-08,8.419893549631649e-19,5.112427929693065e-15,7.1932594722391739e-19,1.6241837892900516e-15,9.7083031602088677e-09,3.8879816814579912e-16,5.2964363563936693e-16,1.6367135048200877e-18,1.4412271828423901e-18,1.0762601851254757e-19,3.0575575841848791e-11,1.8577312944427189e-10,2.4111961301615027e-13,1.7655318417172987e-13,6.6070837396631184e-17,1.0748707408187605e-14,-3.6647229471069713e-15,8.2451058993383625e-14,1.2836481290966672e-18,4.6208137838391835e-14,5.137468086982688e-13,2.6215301974223858e-12,8.489641291171192e-15,7.2678780186150494e-15,1.8104514614689629e-14,4.6808012950807374e-20,8.8258120012398705e-18,2.1912916385016961e-17,1.2327517348440817e-24,3.1619252655883296e-22,6.8937730751794934e-25,2.1873676754265695e-22,1.4844703745263592e-18,1.1454616220042565e-12,6.8147104996262062e-18,3.8503227635704713e-20,2.5457358858831103e-25,1.6662449600193296e-17,1.5748017932727171e-12,3.4447675621206655e-17,3.5509859748283241e-21,1.4280804943241716e-24,2.6977070925937581e-20,1.4269395553335659e-18,1.0027235561218294e-23,3.1876558395950836e-25,7.6665212041373357e-29
1.2305159690944337e-08,0.0018478512941147909,2.7722491031332536e-18,1.4549990119045245e-14,9.9232386001182918e-16,1.3553935228934339e-12,1.7476540600217076e-09,7.8646252403363697e-13,-1.841774155780174e-38,-5.0446030262716549e-26,5.5181346885293553e-30,7.797008777436651e-18,8.6778502622474065e-28,8.2558991187062361e-17,-1.2538310311978136e-18,3.0122701821813922e-30,4.5478100270887533e-29,7.9533867878648542e-24,1.0066643977733951e-26,6.5658839472825847e-39,9.2523385602950317e-24,1.4595220996105697e-17,7.9401869395221914e-22,1.8152001498514531e-15,1.8661904871780825e-10,1.9449862779258675e-19,-3.2223594555591862e-19,2.2427716017242809e-13,-1.6444480777620547e-47,1.590815642912645e-19,5.3177225527182877e-22,1.0899544549921011e-26,3.8254336223492036e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852841296961542,0.10880134189275979,9.9999999999918134e-05,2.4698556721391005e-07,2.1769397880363167e-06,5.7842041477875064e-07,4.1650038903327846e-12,1.6271597512375286e-06,1.6066938708630261e-12,2.8213768512478342e-08,6.117818372902928e-14,6.4914275558401062e-16,9.7787693324407364e-10,2.1695122279877203e-09,1.1776413434347512e-08,3.3279352318715432e-08,8.4394209763286785e-19,5.1262467928319931e-15,7.2164290932537999e-19,1.6304918987008361e-15,9.7187578700597889e-09,3.9063386211364294e-16,5.3241184120869038e-16,1.6453260256642418e-18,1.450393864691711e-18,1.0836794267762557e-19,3.0609946979502161e-11,1.8618964378925476e-10,2.4166022887913228e-13,1.7694909423411177e-13,6.6142461385399742e-17,1.0795918251029009e-14,-3.664680397569339e-15,8.2597971490401518e-14,1.2911492371515138e-18,4.6261735667412979e-14,5.1436006153685014e-13,2.6277303827318813e-12,8.5097214863950487e-15,7.2850688347753325e-15,1.8147449229821841e-14,4.6919017533851961e-20,8.8621506128434872e-18,2.2006867285166634e-17,1.2380371170422285e-24,3.1749452546533463e-22,6.9233298988679848e-25,2.1982251283007496e-22,1.4919657653722671e-18,1.1470852685916343e-12,6.8243699837767092e-18,3.8738447842200652e-20,2.5612881002608958e-25,1.6686067730744618e-17,1.578942458954497e-12,3.4527564612478543e-17,3.5592211717115812e-21,1.4313924137532124e-24,2.7039635256218411e-20,1.4319140520137808e-18,1.0108773125859841e-23,3.2044295640110255e-25,7.7368726909087194e-29
1.2318398811030668e-08,0.0018478512907860979,2.775183653220711e-18,1.4367382638484678e-14,-3.1784653423358572e-15,1.3587246909033045e-12,1.7513936486351572e-09,7.8981958147488026e-13,-8.8021345015477823e-38,-1.3023713576859602e-25,5.5459113641931334e-30,7.7953298331800432e-18,8.7385545722824684e-28,8.2745381890454359e-17,-1.253814208387588e-18,3.0740168388467171e-30,4.5990122523946288e-29,7.9951587574210407e-24,1.0128834281809614e-26,6.6174450146561093e-39,9.2979429820610207e-24,1.4516849160979544e-17,7.970338092370113e-22,1.8152580545863803e-15,1.8703701585878222e-10,1.9506281420310614e-19,-3.217584847513145e-19,2.2510351094599991e-13,-1.6736746055550231e-47,1.5910944665644683e-19,5.3338782260185267e-22,1.09483347020602e-26,3.8264870857145925e-33,0.88129999999999997,0.0,0.0,0.0,0.009885279024100262,0.10880134008704788,9.9999999999917958e-05,2.4725072529779649e-07,2.1792773748934871e-06,5.7902052260974492e-07,4.1694761887470672e-12,1.6289282615282617e-06,1.6066930633621151e-12,2.8244072007223723e-08,6.124467643295918e-14,6.4983997879611753e-16,9.8102076078275074e-10,2.1751088608586381e-09,1.1789081497719559e-08,3.3350948648456868e-08,8.4589772511075763e-19,5.1400889062238582e-15,7.2396483899308875e-19,1.6368172113382076e-15,9.7292125746444151e-09,3.9247618312672166e-16,5.351912684229855e-16,1.6539738602551802e-18,1.4596082291013932e-18,1.0911416232652346e-19,3.064431794901825e-11,1.8660662598701266e-10,2.4220145199783989e-13,1.7734544907601529e-13,6.6213913518913187e-17,1.0843284553929141e-14,-3.664637856620549e-15,8.2744961357410945e-14,1.2986858930623644e-18,4.6315314789088529e-14,5.1497331069160281e-13,2.6339379641225051e-12,8.5298256362290484e-15,7.3022801591657251e-15,1.8190435201596433e-14,4.7030154896074217e-20,8.8986007963696298e-18,2.2101119312093147e-17,1.2433394396863464e-24,3.1880052256461497e-22,6.9529814566284189e-25,2.2091250620441357e-22,1.4994910024353567e-18,1.1487090612827065e-12,6.8340303368586588e-18,3.8974854899428068e-20,2.5769187867097367e-25,1.6709687985897946e-17,1.5830889899736401e-12,3.4607543392672315e-17,3.5674656241393115e-21,1.4347080555188933e-24,2.7102269903802956e-20,1.4369000783657725e-18,1.0190887909051292e-23,3.2212720654670398e-25,7.8077957830026357e-29
1.2327067406535296e-08,0.001847851288606565,2.7717893758311903e-18,1.388030776907327e-14,-5.6783016716395256e-15,1.3609079348547712e-12,1.7538445155095314e-09,7.9202350133934566e-13,-1.3390129341533152e-37,-8.8222039855939841e-26,5.5641643467022052e-30,7.7941167132251442e-18,8.7793959046516043e-28,8.2867511145314517e-17,-1.2538031915211716e-18,3.1160650548370633e-30,4.6326651776247468e-29,8.0226059717532941e-24,1.016972684383625e-26,6.6513135268712924e-39,9.32789726719944e-24,1.4465761659611064e-17,7.9901232454603277e-22,1.8152958003062493e-15,1.8731094284703089e-10,1.9543272925439959e-19,-3.2144510755265108e-19,2.2564568235807768e-13,-1.7466952267382862e-47,1.5912763800102527e-19,5.3444823857330696e-22,1.0980386541351922e-26,3.8271798077555441e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852756810665961,0.10880133890471866,9.9999999999917836e-05,2.4742434252630212e-07,2.1808079527134046e-06,5.7941345432242257e-07,4.1724045079955412e-12,1.6300862263460941e-06,1.606692534627834e-12,2.8263913775339182e-08,6.1288213760503637e-14,6.5029649846210292e-16,9.8308289005966509e-10,2.1787782501084753e-09,1.179737617806502e-08,3.3397869475958534e-08,8.4717977767163517e-19,5.1491649284077585e-15,7.2548786554896763e-19,1.6409681767517813e-15,9.7360580120150835e-09,3.9368608009639753e-16,5.370172521780704e-16,1.6596553944869792e-18,1.4656674541518975e-18,1.0960510222113966e-19,3.0666822981307926e-11,1.8687990740842077e-10,2.425561583260768e-13,1.7760521179754138e-13,6.6260708946078551e-17,1.0874383031824812e-14,-3.6646100072338681e-15,8.2841247963150584e-14,1.303639998675777e-18,4.6350386038939979e-14,5.153748428607846e-13,2.6380065168731755e-12,8.5430022332792346e-15,7.313560750163771e-15,1.8218609003364279e-14,4.7102996380937883e-20,8.9225278686229064e-18,2.216299627045874e-17,1.2468204427821198e-24,3.1965782126960498e-22,6.9724478624448446e-25,2.2162850972188218e-22,1.504434522152591e-18,1.1497723529378592e-12,6.8403561274791682e-18,3.9130292685411547e-20,2.587195972831427e-25,1.6725154997015234e-17,1.5858071971547658e-12,3.4659959836928658e-17,3.5728688682601208e-21,1.4368810588003649e-24,2.7143319360962488e-20,1.4401710375738578e-18,1.0244968682702209e-23,3.2323374076530847e-25,7.8545457875162985e-29
1.2335736002039924e-08,0.0018478512864270416,2.7657210908434188e-18,1.3208297050038198e-14,-6.0583015487576714e-15,1.363092834390618e-12,1.7562951526204905e-09,7.942320299176156e-13,-1.4711233232998375e-37,1.9730679449539663e-26,5.5824694021012826e-30,7.7928133553595529e-18,8.7976421965730012e-28,8.298972174547495e-17,-1.2537921733811662e-18,3.1351873748762632e-30,4.6664187086736614e-29,8.0501294311504983e-24,1.0210756046240232e-26,6.6852914442428385e-39,9.3579259629895134e-24,1.4414853943819477e-17,8.0099425550472646e-22,1.8153334140814303e-15,1.8758507093171076e-10,1.958030438810373e-19,-3.2113113640653844e-19,2.261887255865471e-13,-1.8500677172193255e-47,1.5914577788781151e-19,5.3551070760583695e-22,1.1012522068468824e-26,3.827874866885081e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852723380042189,0.10880133772239074,9.9999999999917714e-05,2.4759795922658844e-07,2.1823385251752178e-06,5.7980638472483459e-07,4.175332816935969e-12,1.6312441872716869e-06,1.6066920058888854e-12,2.8283755472852144e-08,6.1331750941707113e-14,6.5075301650366436e-16,9.8514790333832167e-10,2.182451499269131e-09,1.1805670855539562e-08,3.3444823230440229e-08,8.4846306858270477e-19,5.1582509306996048e-15,7.2701302558857159e-19,1.6451265362590258e-15,9.7429034471280221e-09,3.9489882995516152e-16,5.3884806967800978e-16,1.6653521418031089e-18,1.4717472582667362e-18,1.1009789798311294e-19,3.0689327941414487e-11,1.871533894083395e-10,2.4291112499784371e-13,1.7786516520556989e-13,6.6307635165582218e-17,1.0905548401296831e-14,-3.6645821623433355e-15,8.293756766309882e-14,1.3086094361946061e-18,4.6385455315127676e-14,5.1577636812430438e-13,2.6420782404314931e-12,8.5561891000322787e-15,7.3248501333533671e-15,1.8246804822892496e-14,4.7175894791254248e-20,8.9465029418603668e-18,2.222500277892974e-17,1.2503087339596251e-24,3.2051683986074681e-22,6.9919550245471635e-25,2.2234634311477873e-22,1.5093908992130203e-18,1.1508357067840131e-12,6.8466822879713071e-18,3.9286242656843005e-20,2.5975070235770862e-25,1.6740622912496166e-17,1.5885279193283355e-12,3.4712414765989605e-17,3.5782760794383956e-21,1.4390556575280859e-24,2.7184398957123762e-20,1.4434469490323779e-18,1.0299299395329544e-23,3.2434323788366581e-25,7.901543726399858e-29
1.2344404597544552e-08,0.0018478512842475252,2.76236858778546e-18,1.2723748656334318e-14,-2.9973305042826277e-15,1.3652793944064818e-12,1.7587438648107022e-09,7.9644516937869396e-13,-1.0215830960031487e-37,1.5862588983599275e-25,5.6008269204736643e-30,7.791419650301242e-18,8.7745920407777343e-28,8.3112047936830565e-17,-1.2537811540785046e-18,3.11148112483348e-30,4.7002720542871392e-29,8.0777292531200968e-24,1.0251922258789314e-26,6.7194574517905459e-39,9.3880292097030964e-24,1.4364125382097402e-17,8.0297962396002025e-22,1.8153708971745515e-15,1.8785940011217647e-10,1.9617376598504323e-19,-3.2081657066092444e-19,2.2673264129647332e-13,-1.93011805609462e-47,1.5916386645348129e-19,5.3657523380290477e-22,1.1044741487217041e-26,3.8285722693626619e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852689949127538,0.10880133654006582,9.9999999999917592e-05,2.4777157539865648e-07,2.183869092645396e-06,5.8019931381793865e-07,4.1782611162695334e-12,1.6324021443032246e-06,1.6066914771452107e-12,2.8303597103641625e-08,6.1375287976501338e-14,6.5120953301004874e-16,9.8721580262398455e-10,2.1861286101275537e-09,1.1813965530143163e-08,3.3491809911772372e-08,8.4974759848514703e-19,5.1673469179002231e-15,7.2854032060056089e-19,1.6492922972351829e-15,9.7497488799832439e-09,3.9611443734495672e-16,5.4068372994388355e-16,1.6710641312399018e-18,1.4778476956361204e-18,1.1059255529686373e-19,3.0711832829300257e-11,1.8742707198602882e-10,2.4326635201217616e-13,1.781253092993948e-13,6.6354777410945565e-17,1.093678075860082e-14,-3.6645543222713001e-15,8.3033920427141903e-14,1.3135942420231535e-18,4.6420535007039691e-14,5.1617788920795179e-13,2.646153134763961e-12,8.5693862363736996e-15,7.3361483086351722e-15,1.827502266003681e-14,4.7248850126650319e-20,8.970526132251489e-18,2.2287139018112058e-17,1.2538043233791782e-24,3.2137758239264195e-22,7.0115029997537105e-25,2.2306600991940726e-22,1.5143601580616902e-18,1.1518991226457473e-12,6.853008817291525e-18,3.9442706146341122e-20,2.6078520270569442e-25,1.6756091729789182e-17,1.5912511566410163e-12,3.4764908175879415e-17,3.5836872572641648e-21,1.4412318515372336e-24,2.7225508689167536e-20,1.4467278163756278e-18,1.0353881031661691e-23,3.2545570355689728e-25,7.9487907472235589e-29
1.235307319304918e-08,0.0018478512820680215,2.7692109338376757e-18,1.2943415544652847e-14,5.7929379516210131e-15,1.367467621887316e-12,1.7611878447529282e-09,7.9866292007975859e-13,4.3893795722670114e-38,3.7200793780745878e-25,5.6192374239465926e-30,7.7899348908301867e-18,8.6792147201166962e-28,8.3234538230398493e-17,-1.2537701337248368e-18,3.0118120750061809e-30,4.734224034930679e-29,8.1054055399818522e-24,1.0293225858216648e-26,6.7539194840436106e-39,9.4182071551732798e-24,1.4313575343297138e-17,8.0496845901207677e-22,1.8154082513697299e-15,1.8813393038778251e-10,1.9654490653101141e-19,-3.2050140965757596e-19,2.2727743015396337e-13,-1.9111653857021602e-47,1.5918190383465742e-19,5.3764182150150172e-22,1.1077045001833588e-26,3.8292720216175616e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852656517916804,0.10880133535774671,9.999999999991747e-05,2.4794519104250699e-07,2.1853996556332461e-06,5.8059224160328399e-07,4.1811894069707426e-12,1.6335600974389258e-06,1.6066909483967295e-12,2.8323438673100392e-08,6.1418824864819352e-14,6.5166604810533332e-16,9.8928658992205199e-10,2.1898095844696643e-09,1.1822260201875791e-08,3.3538829519829488e-08,8.5103336806333095e-19,5.1764528948103888e-15,7.3006975207368787e-19,1.6534654670556517e-15,9.7565943105807789e-09,3.9733290690838455e-16,5.4252424199830065e-16,1.6767913918389186e-18,1.4839688204664437e-18,1.110890798490691e-19,3.0734337644928137e-11,1.8770095514074858e-10,2.4362183936811136e-13,1.7838564407831078e-13,6.640228011035289e-17,1.0968080200153534e-14,-3.6645264873422545e-15,8.3130306225170541e-14,1.3185944525753715e-18,4.6455641469843031e-14,5.1657941068730696e-13,2.6502311998465931e-12,8.582593642215634e-15,7.3474552759315498e-15,1.8303262514643964e-14,4.732186238672983e-20,8.9945975758366057e-18,2.2349405169763324e-17,1.2573072212658863e-24,3.2224005357610663e-22,7.031091845245151e-25,2.237875137201835e-22,1.5193423231647301e-18,1.1529626003479646e-12,6.859335714398259e-18,3.9599684486933957e-20,2.618231071408299e-25,1.6771561446347564e-17,1.5939769092394078e-12,3.4817440062751546e-17,3.5891024013407621e-21,1.4434096406683394e-24,2.7266648554072428e-20,1.4500136432378362e-18,1.0408714576688437e-23,3.2657114344114251e-25,7.9962879982868952e-29
1.2353560801546315e-08,0.0018478512819454266,2.7700020532807534e-18,1.2983834725012155e-14,6.0915878900927444e-15,1.3675907593118509e-12,1.7613255368715243e-09,7.9878780558966927e-13,4.9255932658048514e-38,2.6206295332742572e-27,5.6202745964039139e-30,7.7898492333396207e-18,8.6758789747745836e-28,8.3241432984652399e-17,-1.2537695138009639e-18,3.0081823190401645e-30,4.7361367491351705e-29,8.1069646051282157e-24,1.0295553274623028e-26,6.7558682585918984e-39,9.4199068839983011e-24,1.4310737194150311e-17,8.0508043437955999e-22,1.815410348555163e-15,1.8814937868971184e-10,1.9656579576962921e-19,-3.2048366415446483e-19,2.2730810047936962e-13,-1.9061101098455464e-47,1.5918291691959089e-19,5.3770187838364019e-22,1.107886457692018e-26,3.8293114526155674e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852654637402362,0.10880133529124106,9.999999999991747e-05,2.4795495690678183e-07,2.1854857496751644e-06,5.8061434375237748e-07,4.1813541230796446e-12,1.6336252321870386e-06,1.6066909186544835e-12,2.8324554759651901e-08,6.142127381043448e-14,6.5169172703962662e-16,9.8940315754267442e-10,2.190016754085429e-09,1.1822726777075464e-08,3.3541475350935344e-08,8.5110572942852435e-19,5.1769654028739522e-15,7.3015584609228144e-19,1.6537004281029989e-15,9.7569793659848205e-09,3.9740153094254262e-16,5.4262791511731691e-16,1.6771140044998621e-18,1.4843137494049933e-18,1.1111706494103845e-19,3.0735603538659883e-11,1.8771636702673461e-10,2.4364184326583879e-13,1.7840029357429833e-13,6.6404946946110154e-17,1.0969842788574544e-14,-3.6645249217867863e-15,8.3135728907038225e-14,1.3188761727890281e-18,4.6457617236037115e-14,5.1660199635646669e-13,2.6504606852004274e-12,8.5833368638683752e-15,7.3480915540246669e-15,1.8304851660535828e-14,4.7325971017414262e-20,8.9959530302939585e-18,2.2352911503795836e-17,1.2575044765923709e-24,3.2228861901903705e-22,7.0321949330992256e-25,2.2382815295260886e-22,1.5196229538562842e-18,1.1530224228022442e-12,6.8596916132651119e-18,3.9608529840434103e-20,2.6188159057010221e-25,1.6772431644566533e-17,1.5941303075477234e-12,3.4820396124344652e-17,3.5894071210123094e-21,1.4435321886899707e-24,2.7268963566568029e-20,1.4501986184054189e-18,1.0411806467119254e-23,3.2663397540478336e-25,7.9989671756408345e-29
