Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726)
7.082521276290648e-10,0.002091133836843652,4.4537444006635992e-19,1.9930461798005512e-14,-5.8487600331879155e-16,-1.5134889569092127e-15,2.0534814817352191e-11,7.8896539045608496e-17,-7.2819304670372966e-29,4.3105130933568125e-27,5.7280958047345157e-30,-7.439631619801571e-15,-3.6301433344722572e-15,2.8821505167337149e-18,-2.9304109014418312e-19,5.4876040842801368e-30,-2.5350705831607923e-30,1.7682076364328782e-26,1.3245581642859991e-29,1.3860193944307345e-39,4.3990495002132957e-27,5.4190026105414175e-15,4.5273556900488608e-24,4.5349704354250553e-16,2.5338981764274986e-12,5.596104249970688e-22,-4.2300583685367687e-19,-7.2648512750677147e-16,-2.0825451978309145e-38,2.3613421035400205e-20,2.5447758464884386e-24,3.5816419708217748e-31,3.3867707140044412e-33,0.88129999999999997,0.0,0.0,0.0,0.0098894127743384078,0.10880286022125432,9.9999999999996007e-05,3.1853667306995337e-08,2.7185606262488062e-07,1.3684626606904575e-07,3.5447032622369218e-13,1.3738156459841796e-07,7.6895448228109339e-12,2.3756046958669766e-09,4.0783988857760762e-15,4.4134737364881056e-17,6.817057195637996e-13,1.3048827113998429e-11,3.4038860225481964e-09,3.0881038908648031e-10,2.4042317145068606e-20,2.0283145374074723e-17,1.2547804349453163e-21,3.7966186667551835e-19,3.1695857840738354e-09,1.2884264596497702e-20,1.6656515067383146e-21,1.1241131451684595e-23,4.787593739469866e-25,2.6708168533745336e-26,5.8609383602060986e-12,2.5298234560225483e-12,2.3898340207890992e-15,1.6836749722623725e-15,1.1303332075881227e-17,1.2119927775044687e-18,-6.7329025458452816e-16,4.897153910770951e-15,2.0548341874765328e-24,3.0125698209465187e-15,2.431048826592727e-14,8.2865681596841255e-15,1.810657701079182e-17,1.4689494867323333e-17,3.7319784307963516e-17,5.5252861919246883e-23,5.6904680518638515e-21,3.732365958439308e-21,1.6394757482642516e-28,3.3856059929553601e-25,9.2144578510359515e-29
7.113327043714354e-10,0.0020911338352984396,4.455487534052831e-19,1.9906889045205348e-14,-5.2922223631011913e-16,-1.527920639819886e-15,2.0706515163885999e-11,8.0188826960050759e-17,-7.310171012855188e-29,-8.3876635363856379e-27,5.840209587947762e-30,-7.4502800032876796e-15,-3.6059307497933631e-15,2.8638319128866371e-18,-2.9668155280601399e-19,5.4878100397444323e-30,-2.5877088793839649e-30,1.7731934869393301e-26,1.3505894454103178e-29,1.3772242716694667e-39,4.456026773318244e-27,5.4112737338660284e-15,4.566469604661798e-24,4.5863056159886754e-16,2.5615412800843253e-12,5.6824126050684624e-22,-4.271257776442066e-19,-7.3364901156018453e-16,-2.0977000474917904e-38,2.3947282728275104e-20,2.5930050159161813e-24,3.7181213728644217e-31,3.4530413987326129e-33,0.88129999999999997,0.0,0.0,0.0,0.0098894102190236147,0.10880285948205121,9.999999999999602e-05,3.1992189715559719e-08,2.73038347049243e-07,1.3731024682436242e-07,3.5601189318282441e-13,1.381102169199578e-07,7.6895429061965158e-12,2.385973066038132e-09,4.1000301440760455e-15,4.4327364255836574e-17,6.9085454901161179e-13,1.3165009462125571e-11,3.4187078437278892e-09,3.1150236938722364e-10,2.4170099976512141e-20,2.0526720226274763e-17,1.2706677686313488e-21,3.8597430182230589e-19,3.1833873813974418e-09,1.3146233223431064e-20,1.705886736009155e-21,1.1514507979065929e-23,4.924290437623341e-25,2.7472584624601964e-26,5.8971804963873561e-12,2.5574220412020684e-12,2.4159162780442019e-15,1.7020883945244724e-15,1.1352148068545116e-17,1.2347995718417995e-18,-6.816443216905358e-16,4.9390338172241849e-15,2.1052955484549017e-24,3.0297296346290809e-15,2.4490110270230425e-14,8.3834373106527596e-15,1.8318426905586135e-17,1.4861394160428781e-17,3.7770155240206572e-17,5.591964717743255e-23,5.7521558265426847e-21,3.7809398522545083e-21,1.6608122783852339e-28,3.4223438351591129e-25,9.3343770167851697e-29
7.174938578561767e-10,0.002091133832207557,4.460360630309133e-19,1.9866428445605735e-14,-4.2751584414338132e-16,-1.5564708691001216e-15,2.1052013706031888e-11,8.2820458041230194e-17,-7.3667600055625315e-29,-5.8416477034713193e-25,6.0652930388807764e-30,-7.4720514007735193e-15,-3.5589011551766655e-15,2.8278927815023716e-18,-3.0397940114696412e-19,5.4897650029646376e-30,-2.6949275653011575e-30,1.7830786718951802e-26,1.4029043443579809e-29,1.3611755206517381e-39,4.5714426687810825e-27,5.3967896261669682e-15,4.6452368987969308e-24,4.6887800405936078e-16,2.6173392476488544e-12,5.8578072312458427e-22,-4.3528620830853445e-19,-7.4784834248502122e-16,-2.1280680277997048e-38,2.4617518331342932e-20,2.69107799674212e-24,4.0000416769962036e-31,3.586198127924763e-33,0.88129999999999997,0.0,0.0,0.0,0.0098894051083641497,0.10880285800342326,9.9999999999996034e-05,3.2269233840208476e-08,2.7540291245656714e-07,1.3823798545419365e-07,3.5909502255722151e-13,1.3956774096304812e-07,7.6895390729443991e-12,2.4067097758259719e-09,4.1432991739439206e-15,4.471261747009689e-17,7.0939486826832769e-13,1.3398984403979001e-11,3.4483514742008381e-09,3.1692137344791661e-10,2.4426286374627633e-20,2.1019217237818362e-17,1.3028477231384945e-21,3.9883544817334253e-19,3.2109905652360619e-09,1.3682864324313785e-20,1.7887649840975084e-21,1.2077777065310458e-23,5.2076930569212018e-25,2.9057640830481624e-26,5.9698008572054891e-12,2.6131301459803383e-12,2.468563864548524e-15,1.739257015080193e-15,1.144979973923821e-17,1.2813970719756028e-18,-6.983906592476444e-16,5.0233064156653504e-15,2.209309173461131e-24,3.0641331509375854e-15,2.4850864100246903e-14,8.5793195353737544e-15,1.8746819774497737e-17,1.5209001511087685e-17,3.8681219836696835e-17,5.7268500752175206e-23,5.8769699457092258e-21,3.8794452478315549e-21,1.7040816805284701e-28,3.4966769102944447e-25,9.5775670097230498e-29
7.236550113409179e-10,0.0020911338291160876,4.466678945014155e-19,1.9832783251603901e-14,-3.6614923492721844e-16,-1.5846763826604028e-15,2.1400371221898831e-11,8.5515664851439001e-17,-7.4231575959721849e-29,-2.8110927911393182e-24,6.2919671472072604e-30,-7.5107508666149709e-15,-3.5298329965266946e-15,2.7927148226356215e-18,-3.1130737320299368e-19,5.5255621165726809e-30,-2.8047296690448401e-30,1.792850728031533e-26,1.4556560361592642e-29,1.3467368702946534e-39,4.6888232820499893e-27,5.3997947874061173e-15,4.7247258414662126e-24,4.791149086083417e-16,2.6738209769752021e-12,6.0369421046170635e-22,-4.4336037592600192e-19,-7.6190957442991869e-16,-2.1585129392357606e-38,2.5292116615518075e-20,2.7913016200338643e-24,4.294162062463443e-31,3.7204305535431594e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893999976648432,0.10880285652451098,9.9999999999996047e-05,3.2546277041551821e-08,2.7776747327100165e-07,1.3916543827148564e-07,3.6217814586746541e-13,1.4102554617497822e-07,7.6895352396612356e-12,2.4274464448459191e-09,4.1865765507940265e-15,4.5097869926958294e-17,7.2826102846533106e-13,1.3635108226910636e-11,3.4779950888251074e-09,3.2238710200597545e-10,2.4683301141809774e-20,2.1518872107826644e-17,1.3355718881731032e-21,4.1201594461732474e-19,3.2385937346638374e-09,1.4236754616723176e-20,1.8749369381531644e-21,1.2663647370309559e-23,5.5048875959431166e-25,3.0720188047219827e-26,6.0426010235465927e-12,2.6695209091055697e-12,2.5218568832534411e-15,1.7768822851975688e-15,1.1547474585226699e-17,1.3293280637748248e-18,-7.1520527576609616e-16,5.108262119200463e-15,2.3175548104009708e-24,3.0986476062353061e-15,2.5213618877219735e-14,8.7780735931179329e-15,1.9181499167413446e-17,1.5561710824954676e-17,3.9606115304480959e-17,5.8637831271700085e-23,6.0037192482067175e-21,3.9797796331935409e-21,1.7481544834251847e-28,3.5721633669157091e-25,9.8252724112221249e-29
7.359773183104005e-10,0.0020911338229314923,4.4824419426102257e-19,1.9779657852631364e-14,-2.8418360688183203e-16,-1.6403102270158131e-15,2.2105510844864281e-11,9.1100855210710551e-17,-7.5349514368891519e-29,-3.4116903205655532e-24,6.7517200427248955e-30,-7.6003010265721058e-15,-3.4862608127080501e-15,2.7243483377431147e-18,-3.2608019503962461e-19,5.6230745205404907e-30,-3.0320801271617856e-30,1.8120642526942505e-26,1.5628356019120616e-29,1.3212226280136458e-39,4.9295638617284554e-27,5.4192720131487689e-15,4.8858804300144164e-24,4.9961196778890787e-16,2.7888424038647355e-12,6.40660751356649e-22,-4.5931935007863255e-19,-7.8973473599621364e-16,-2.2196208810382969e-38,2.6658062151295413e-20,2.9982058714513042e-24,4.9202437081073305e-31,3.9930513414254223e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893897761467321,0.10880285356588458,9.9999999999996088e-05,3.3100360674328191e-08,2.8249658110461803e-07,1.4101953739836626e-07,3.683443742739382e-13,1.4394194916264518e-07,7.6895275730017878e-12,2.4689196604262118e-09,4.2731548331186191e-15,4.5868372565587569e-17,7.6698187712049881e-13,1.4113811570582679e-11,3.537282270527132e-09,3.3345873206212372e-10,2.519981924887388e-20,2.2539788731488054e-17,1.4026712184494253e-21,4.3935593665318535e-19,3.2938000302897769e-09,1.5397951726137492e-20,2.0575751703904744e-21,1.3906069637437541e-23,6.1428956511819562e-25,3.4290455206912027e-26,6.1887330528144939e-12,2.7843570824521768e-12,2.6303855291305768e-15,1.8535072530012711e-15,1.1742902684618488e-17,1.4292959098706219e-18,-7.4910012979373295e-16,5.2802199231955576e-15,2.5472927840936308e-24,3.1680056824182318e-15,2.5945073304685758e-14,9.1842602189960781e-15,2.0069855639829679e-17,1.6282547461364659e-17,4.1497718144571066e-17,6.1438395862706921e-23,6.2631061441145005e-21,4.1860269078783215e-21,1.8387504989104769e-28,3.7266457757243743e-25,1.0334455420503152e-28
7.470673945829348e-10,0.002091133817363611,4.5016067199946114e-19,1.9755336453208945e-14,-6.8027435278264533e-17,-1.6890112619064309e-15,2.274935066103164e-11,9.6355096925071033e-17,-7.6330999271303936e-29,5.7085036497055358e-24,7.1679081737013146e-30,-7.5977428785029532e-15,-3.3679134735820447e-15,2.6662162269785238e-18,-3.3944655364194026e-19,5.5515911601072383e-30,-3.2456327355594417e-30,1.8289956243524465e-26,1.660123626536034e-29,1.3034452340976949e-39,5.1531393060349312e-27,5.355826186137468e-15,5.0334174037083244e-24,5.1797092770533787e-16,2.8947168295796344e-12,6.7525370755885329e-22,-4.7333472803480221e-19,-8.1421522564437444e-16,-2.2748413020418956e-38,2.7898663175270142e-20,3.1917639878993492e-24,5.5287035673987717e-31,4.2403754423142212e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893805766441991,0.10880285090227407,9.9999999999996115e-05,3.3599032786137279e-08,2.867527624214898e-07,1.4268737415774402e-07,3.7389395906702259e-13,1.4656754839278299e-07,7.6895206729021231e-12,2.5062454147430136e-09,4.3511001213811069e-15,4.6561822344861262e-17,8.0297261487379263e-13,1.455201645979882e-11,3.5906406798552749e-09,3.4358299550898028e-10,2.566752725928203e-20,2.3483426609446025e-17,1.4649678808682546e-21,4.6510683437136002e-19,3.3434856470753626e-09,1.6506194646841601e-20,2.2342611896759742e-21,1.5108841172227932e-23,6.7699806962504625e-25,3.7801046420306466e-26,6.3208475907413637e-12,2.8900609791074466e-12,2.7302844388263843e-15,1.9240426418276968e-15,1.1918892308996684e-17,1.5240931600579036e-18,-7.7976506542749708e-16,5.4373108506613248e-15,2.7699268576813835e-24,3.2307989814381685e-15,2.6610080722519812e-14,9.5598073435637477e-15,2.0891221584578772e-17,1.6949029381833772e-17,4.3248260350693637e-17,6.4030116708263768e-23,6.5033807801756727e-21,4.3781350306251407e-21,1.9231357621606818e-28,3.8697486309656171e-25,1.080873171277978e-28
7.58157470855469e-10,0.002091133811794232,4.5417871322624591e-19,1.9837925074409367e-14,1.0035128010144553e-15,-1.7320584215637316e-15,2.3400366149746024e-11,1.0183087443856296e-16,-7.7264434252305886e-29,4.067132072299816e-23,7.5475578078492202e-30,-7.1377941081803578e-15,-2.8074939291311142e-15,2.6197039811037087e-18,-3.523521149626447e-19,4.560243263163271e-30,-3.4681710511499201e-30,1.8456364648436588e-26,1.7495546440988301e-29,1.3085021236321111e-39,5.3832468611851074e-27,4.8432028195045959e-15,5.1833398272921142e-24,5.3524285928998867e-16,3.0028322531845275e-12,7.1112667739468607e-22,-4.8583606716468318e-19,-8.3616000147092993e-16,-2.3302221896916577e-38,2.9081660439749404e-20,3.3920301199773514e-24,6.1824495588582084e-31,4.4675135586771236e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893713770125229,0.10880284823793065,9.9999999999996142e-05,3.4097701906459885e-08,2.9100892890205974e-07,1.4435447107119557e-07,3.7944352427074685e-13,1.4919387237354245e-07,7.6895137727018267e-12,2.5435710371311865e-09,4.4290669251166336e-15,4.7255269673122656e-17,8.4006185031372159e-13,1.4997218918093242e-11,3.6439990378318439e-09,3.5385864418196994e-10,2.61379326643374e-20,2.4450768517630006e-17,1.5290991880588228e-21,4.9197470938989942e-19,3.3931712171811499e-09,1.7676856911977595e-20,2.4232736381529405e-21,1.6396375488748609e-23,7.4508470147195582e-25,4.1614232537284993e-26,6.4535152920788493e-12,2.9980022568220615e-12,2.832298736505536e-15,1.9960747384827066e-15,1.2095042633275525e-17,1.6236266033826904e-18,-8.0937010434549271e-16,5.5966037084383911e-15,3.0084822078392247e-24,3.2939423909341008e-15,2.7281349285260969e-14,9.9449018122161446e-15,2.1733487631344331e-17,1.7632473339954466e-17,4.5044843975126325e-17,6.6690003004783807e-23,6.7502498012206347e-21,4.57652879991429e-21,2.0102820540669238e-28,4.016781917657885e-25,1.129852600450028e-28
7.66355261329861e-10,0.0020911338076764273,4.5913213537014999e-19,2.0000541019904769e-14,1.9467667547095853e-15,-1.7584673228513382e-15,2.3886957486840832e-11,1.060244052624866e-16,-7.7781599048771697e-29,3.2604072455925699e-23,7.7862793887099459e-30,-6.6939082520018437e-15,-2.3038672569210536e-15,2.5949743540697049e-18,-3.6137185419293367e-19,3.6015269198358469e-30,-3.6385737824052455e-30,1.8577900237815075e-26,1.8065022032355832e-29,1.330269484440443e-39,5.557528918321787e-27,4.3681590717653261e-15,5.2957066941180432e-24,5.4689430366241436e-16,3.0841972446221076e-12,7.3848186818834801e-22,-4.9361971489801788e-19,-8.4993219394791582e-16,-2.3711521405488657e-38,2.9888680379994624e-20,3.5441443348066806e-24,6.696156845205138e-31,4.6119763540433315e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893645765566959,0.10880284626801071,9.9999999999996156e-05,3.4466316471259863e-08,2.9415507998830425e-07,1.4558635050792314e-07,3.8354575335528714e-13,1.5113568230650006e-07,7.6895086720052666e-12,2.5711620731423706e-09,4.4867127887309573e-15,4.7767864748080629e-17,8.6819376522950923e-13,1.5330818662419961e-11,3.6834415323576172e-09,3.6155172064192935e-10,2.6487393472840774e-20,2.5181175714292088e-17,1.5777001211999025e-21,5.1257193044250916e-19,3.4298987879006831e-09,1.8583820618933362e-20,2.5713005825889342e-21,1.7405297422483953e-23,7.9908812309563278e-25,4.4639741094913402e-26,6.551932693110379e-12,3.079236185652774e-12,2.9090727249332758e-15,2.0502866718298755e-15,1.2225288924547051e-17,1.700340305105485e-18,-8.3005954095654395e-16,5.7157660103773218e-15,3.1955730994640854e-24,3.3408400704786793e-15,2.7781528630985035e-14,1.0235753351403267e-14,2.236964073490278e-17,1.8148672036584467e-17,4.6402740845565385e-17,6.8700402757721194e-23,6.9370469864372859e-21,4.7273028856669904e-21,2.0765109613476929e-28,4.1280387882753974e-25,1.1670756882559444e-28
7.745530518042529e-10,0.0020911338035579223,4.6544091902101832e-19,2.0232326458620257e-14,2.2895919933926721e-15,-1.7807570144599169e-15,2.4379497688719778e-11,1.1034470004061595e-16,-7.8050393957363797e-29,-4.521514796737478e-25,7.9914376025431889e-30,-6.4863569922013681e-15,-2.0476170314959277e-15,2.576450077704822e-18,-3.6998679244586319e-19,3.1436115068632119e-30,-3.8136583653307608e-30,1.8698586509695294e-26,1.8561032373027201e-29,1.3614022545265288e-39,5.7354076587575466e-27,4.1353612495744687e-15,5.4093945337390147e-24,5.5768807427852167e-16,3.1667955280876229e-12,7.6656089875942421e-22,-5.002931956384534e-19,-8.6183778663401899e-16,-2.411843063361668e-38,3.0643249282424512e-20,3.6994340809219096e-24,7.2364484322389337e-31,4.737649203937084e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893577760303022,0.10880284429774387,9.9999999999996169e-05,3.4834929401467645e-08,2.9730122296068887e-07,1.468178812721267e-07,3.8764797172675575e-13,1.5307783264548547e-07,7.6895035712537103e-12,2.5987530372211631e-09,4.5443687578857616e-15,4.8280458486655725e-17,8.9694114680496174e-13,1.5668254534109842e-11,3.7228839988233334e-09,3.6932751586876557e-10,2.6838332981301191e-20,2.5924712400430694e-17,1.6273289688612176e-21,5.3380961809900977e-19,3.4666263331175702e-09,1.9527332141932752e-20,2.7267003224782654e-21,1.846498723508716e-23,8.5639179900458841e-25,4.7851109927274666e-26,6.650642441624248e-12,3.1617014158953157e-12,2.9870108827661737e-15,2.1053223107981557e-15,1.2355513087286307e-17,1.7797958550812632e-18,-8.4981914458635421e-16,5.8361274635585264e-15,3.3922190011883353e-24,3.3879217611524999e-15,2.8285052571681894e-14,1.0531905906772965e-14,2.3017398533110745e-17,1.867428887177666e-17,4.7786222138553447e-17,7.0748680876769778e-23,7.1275655523030138e-21,4.8816434820202937e-21,2.1443064915610732e-28,4.2415137629666797e-25,1.2051792759350464e-28
7.827508422786448e-10,0.0020911337994387502,4.7114250472005138e-19,2.0431351338299371e-14,1.4858271655433653e-15,-1.8027329689206046e-15,2.4879017239363503e-11,1.1479456464495471e-16,-7.8181211343063534e-29,-4.0684196596792143e-23,8.1969064746948499e-30,-6.7105305077004867e-15,-2.2240408827876881e-15,2.5571596906547442e-18,-3.7863522414875849e-19,3.7029546261932653e-30,-3.9926984407026185e-30,1.8818493896426437e-26,1.9058802124884514e-29,1.3864095654654092e-39,5.9170222103062041e-27,4.3348033734954501e-15,5.5244110103628979e-24,5.6847890859745966e-16,3.2506307172049398e-12,7.9537415254016812e-22,-5.0688891032840265e-19,-8.736203235207815e-16,-2.4521424699398365e-38,3.1405063210732665e-20,3.8578281362436224e-24,7.8033976972369308e-31,4.8636905025191461e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893509754334474,0.10880284232714961,9.9999999999996156e-05,3.5203540697086722e-08,3.0044735771147053e-07,1.4804908387261733e-07,3.9175017924469854e-13,1.550203028734368e-07,7.6894984704472369e-12,2.6263439286091187e-09,4.6020342234966682e-15,4.8793050874757442e-17,9.2631046309178834e-13,1.6009531857666343e-11,3.7623264372287134e-09,3.7718602953599455e-10,2.7190753219989402e-20,2.6681452105441746e-17,1.6779965365934246e-21,5.55700850426679e-19,3.5033538528335091e-09,2.0508471786161695e-20,2.8897605794001239e-21,1.9577457705423255e-23,9.1716297603334583e-25,5.1257836174489355e-26,6.7496405019818256e-12,3.2454015552716996e-12,3.0661166229034756e-15,2.1611840769770454e-15,1.2485687220413131e-17,1.8620606291316467e-18,-8.6965420195552897e-16,5.9576863639345903e-15,3.5988075349373378e-24,3.4351813740704837e-15,2.8791887195170742e-14,1.0833394486864178e-14,2.3676837763980721e-17,1.9209386140548675e-17,4.9195465329512118e-17,7.2835100118636588e-23,7.3218563391975285e-21,5.0396079201793495e-21,2.2136938279752903e-28,4.3572371767455891e-25,1.2441775174132529e-28
7.909486327530367e-10,0.0020911337953189416,4.7335059990391761e-19,2.0447709619829959e-14,-1.0084418617507619e-15,-1.829379352883929e-15,2.5386450266676271e-11,1.1937695826839241e-16,-7.8174758277131976e-29,-8.6996212546331036e-23,8.4492605987984999e-30,-7.4917712392610436e-15,-2.9452847775016155e-15,2.5282506558793611e-18,-3.8790331325249905e-19,5.7554102835930319e-30,-4.1749065774171793e-30,1.8937442639918274e-26,1.9661907179041227e-29,1.3774100796349905e-39,6.1025591539215692e-27,5.0847738649312059e-15,5.6407638184349197e-24,5.8039762300660633e-16,3.3357064009730678e-12,8.2493200348157073e-22,-5.147601492910668e-19,-8.8756646135006591e-16,-2.4918344500743457e-38,3.2254759090398044e-20,4.0194331131421623e-24,8.3969291288842385e-31,5.0164603997398147e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893441747662913,0.10880284035624693,9.9999999999996156e-05,3.5572150358120578e-08,3.0359348408565601e-07,1.4927997823208094e-07,3.9585237570705326e-13,1.5696307305920488e-07,7.689493369585958e-12,2.6539347461292257e-09,4.6597085938731347e-15,4.9305641890518967e-17,9.5630818124090945e-13,1.6354655956982869e-11,3.8017688475734754e-09,3.8512726131470421e-10,2.7544656215445064e-20,2.7451467971970986e-17,1.7297136291104953e-21,5.7825876680649684e-19,3.5400813470501921e-09,2.1528329786117988e-20,3.0607730585552267e-21,2.0744750272635713e-23,9.8157222311685447e-25,5.4869612851220479e-26,6.8489228748429184e-12,3.3303401869184135e-12,3.1463933349824171e-15,2.2178743754383537e-15,1.2615771738707089e-17,1.9472024527388735e-18,-8.9090895727090425e-16,6.0804410086695763e-15,3.8157320700112743e-24,3.4826119845626867e-15,2.9301997397249121e-14,1.1140253913455352e-14,2.4348034758551309e-17,1.9754025807919584e-17,5.0630647023212595e-17,7.4959921951009382e-23,7.5199702640355389e-21,5.2012538131928416e-21,2.2846982776610439e-28,4.4752394115574599e-25,1.2840846361980453e-28
7.965816725157876e-10,0.0020911337924877085,4.7205959934964787e-19,2.0312386354707655e-14,-2.6197676819857798e-15,-1.8520855410361511e-15,2.5738042427135001e-11,1.2260399561583642e-16,-7.8079820625433009e-29,-5.3270275140183981e-23,8.6662655479904705e-30,-8.0364904419868366e-15,-3.4372162599383696e-15,2.5014498365902922e-18,-3.9483568753551243e-19,7.1966056294299064e-30,-4.3017781125592685e-30,1.9018437541461485e-26,2.0173986125370462e-29,1.3412124671370581e-39,6.232451655278182e-27,5.6018312648460202e-15,5.7214937379175412e-24,5.896302125520545e-16,3.3948863106033009e-12,8.4567943253752993e-22,-5.2136744775028333e-19,-8.9918021544874245e-16,-2.5186733281038978e-38,3.2917622797673457e-20,4.1324833264538836e-24,8.8202995542139681e-31,5.1462425175312912e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893395017068345,0.10880283900179126,9.9999999999996183e-05,3.5825436303486914e-08,3.0575531230983109e-07,1.5012560769933206e-07,3.9867115753441052e-13,1.5829819451955216e-07,7.6894898645421753e-12,2.6728934908487736e-09,4.6993438992658036e-15,4.9657863502157571e-17,9.7728846152120026e-13,1.6594037507737291e-11,3.8288713373435322e-09,3.9063195658052331e-10,2.7788698092441505e-20,2.7988310857573638e-17,1.7658645437759505e-21,5.9415255319481414e-19,3.565318307520598e-09,2.2252132778828788e-20,3.1830466656595324e-21,2.157970367653652e-23,1.0280302517998487e-24,5.7475442229059125e-26,6.9173066393051805e-12,3.3894247586880038e-12,3.2022352718679266e-15,2.257310113236828e-15,1.2705233297587073e-17,2.0074101433738783e-18,-9.0680630757911379e-16,6.1654830177915433e-15,3.9709895696965743e-24,3.5153026462603115e-15,2.9654395565781495e-14,1.1354240842307925e-14,2.4816096630906624e-17,2.0133833379416606e-17,5.1631945884895681e-17,7.6442369567344367e-23,7.6583452033198212e-21,5.3144914553784472e-21,2.3344389567634758e-28,4.5576603980197496e-25,1.3120407318948062e-28
