Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693)
8.988402111625582e-08,0.0021780082727759376,1.3272120695225293e-11,2.5703254667662832e-08,2.3357146526450681e-11,1.7706267886812338e-07,9.2489503895599178e-06,1.0499336998206082e-05,8.8829650291762995e-25,2.7220842780531246e-26,4.1626818030716899e-19,1.3727581993348128e-12,1.3952991556276246e-17,1.1042910287187974e-11,9.1198705837298383e-12,7.9370618092244689e-19,4.8529409074406603e-17,2.1952201535084215e-14,1.1134589428179984e-14,7.1868866236335079e-22,6.1955998798261014e-13,2.8880146042180837e-20,5.1309083355750609e-12,9.4985569287132739e-14,5.7988139043499412e-05,7.7589428251379732e-12,7.3616228509602627e-11,3.3355537001074781e-07,8.9696056245229361e-32,8.2241365753279073e-21,9.1408863506100794e-12,1.6090182561770217e-13,5.7610469534228737e-21,0.88129999999999997,0.0,0.0,0.0,0.008322548411167344,0.10859555759606859,9.9999988934854921e-05,5.2627263794274134e-05,0.00042300824262941791,0.00026387345952180426,2.2434452947921558e-10,7.6877021789796302e-05,1.2641600595582793e-09,1.4666866582582357e-06,1.0553793288945332e-12,1.3622207351212646e-14,0.0001087409767544663,0.0001148835597683764,9.0201117962041623e-05,0.00024820221882132878,1.2265302891987209e-13,3.2882110049249089e-09,3.0551167778021157e-12,3.7177098261338729e-08,0.00012881038649042106,2.3036667391089041e-07,4.4379759069309216e-08,2.6709971197645913e-08,1.3862203979340687e-08,1.4258543759580051e-07,1.6368354160040178e-07,5.178022339208348e-05,2.476840811108158e-08,1.5612734177401763e-08,1.0435896016086175e-12,6.1676402653973676e-06,7.9641686979553453e-12,9.287279318037481e-09,1.5406064089028443e-08,2.678029993364538e-09,8.1491777745412351e-08
9.126917914824017e-08,0.0021780037407178546,1.4138163314280411e-11,2.6346992308169951e-08,2.3545012570801344e-11,1.8340993215601234e-07,9.3210379003828759e-06,1.0891332422695239e-05,9.9146779761418064e-25,2.8775825494927194e-26,4.5134140653969561e-19,1.4622741879563096e-12,1.5028044939870074e-17,1.1474889062083994e-11,9.8715905900036575e-12,8.8233874310977596e-19,5.3699355365801471e-17,2.3267939044468976e-14,1.2140988318703761e-14,8.0928352582892336e-22,6.7210583430509836e-13,3.3255635697331015e-20,5.4464340355347099e-12,1.0512426521417054e-13,5.9320883124363129e-05,7.9450362429878604e-12,7.6625962102065861e-11,3.5282237210036703e-07,1.0226509971446474e-31,9.6714046304348465e-21,9.8804892974506653e-12,1.7808070459716211e-13,6.2531659616964581e-21,0.88129999999999997,0.0,0.0,0.0,0.0083016347418637081,0.10859165375246591,9.9999988501716668e-05,5.3304910111654032e-05,0.0004253616069294877,0.00026436378644304463,2.2558500766128919e-10,7.7017405965309192e-05,1.2611799826100947e-09,1.4747967428528109e-06,1.0573065439969563e-12,1.3697531724966675e-14,0.00011200329754301658,0.00011855703291475362,9.1464828014478573e-05,0.00025405785197093171,1.2656784442352601e-13,3.3937020122040066e-09,3.146927335539913e-12,3.8339948347317278e-08,0.00013063808739362782,2.4013915522065598e-07,4.626628762322631e-08,2.789602250419095e-08,1.4492682693711053e-08,1.5251428709673253e-07,1.6399178305877555e-07,5.2826584267126778e-05,2.5268066961399418e-08,1.5927696572088376e-08,1.0663778158930829e-12,6.453213944558083e-06,8.6492960804690634e-12,9.4207247732061678e-09,1.644543309430512e-08,2.7446446471007175e-09,8.3523284990002246e-08
9.265433718022452e-08,0.0021779992100838617,1.505124351802443e-11,2.699420395569642e-08,2.3728760361417711e-11,1.8983083886488167e-07,9.390145807138112e-06,1.1287899356085636e-05,1.1038823662474515e-24,3.0367817345597289e-26,4.8861065963303066e-19,1.5555508934367919e-12,1.6158981630087506e-17,1.1913814245364424e-11,1.0669261102899553e-11,9.792093016806301e-19,5.9324215012766507e-17,2.4625325241807552e-14,1.3211812199197325e-14,9.0908288328775318e-22,7.2797048184686064e-13,3.8186228945352478e-20,5.774063680064666e-12,1.1611922609582213e-13,6.0655991515588913e-05,8.1315418796599682e-12,7.9699512177244471e-11,3.7277502721648414e-07,1.1627231517712817e-31,1.1337807300945372e-20,1.0663892027359436e-11,1.9670991862583948e-13,6.7764483488005157e-21,0.88129999999999997,0.0,0.0,0.0,0.0082808184268769874,0.10858774584303411,9.9999988061638207e-05,5.3978937984955898e-05,0.0004276286024379597,0.00026479811600836866,2.2677958961364508e-10,7.7141462974696231e-05,1.2582140974485244e-09,1.4826067668081867e-06,1.0590096173045176e-12,1.3770069212903456e-14,0.0001152839168573146,0.00012226496481736684,9.2725073186290528e-05,0.00025993064879902315,1.3051911354376602e-13,3.5001895590855835e-09,3.2392564744858988e-12,3.9510430823071331e-08,0.00013246148950745308,2.5008822206286419e-07,4.818696074925343e-08,2.9105255139653604e-08,1.513595423091828e-08,1.629010342120426e-07,1.6426513132835057e-07,5.3868439222641107e-05,2.5765535728719529e-08,1.6241278469099891e-08,1.0892469877862018e-12,6.7456615969388434e-06,9.3785805080407728e-12,9.553855801135285e-09,1.7531594671374994e-08,2.8116050901521493e-09,8.556538985517265e-08
9.403949521220887e-08,0.002177994681777769,1.6013054902277785e-11,2.7644760254928618e-08,2.3908471449769517e-11,1.9632304287669117e-07,9.4563732587065076e-06,1.168885608522092e-05,1.2261082619340898e-24,3.2040792620099905e-26,5.2817453605387217e-19,1.652645263260621e-12,1.7347128248022516e-17,1.2359570127709249e-11,1.1514640250854448e-11,1.0849612937570829e-18,6.5434772820385295e-17,2.60240517668824e-14,1.434926358564158e-14,1.018787146665567e-21,7.8728581867489507e-13,4.372785236261755e-20,6.1139285794715784e-12,1.2802260784910096e-13,6.1993185806002448e-05,8.318417306958808e-12,8.2836707885072477e-11,3.9341978545624133e-07,1.3184404597123743e-31,1.3251019691224901e-20,1.1492654051916942e-11,2.1687766326517124e-13,7.3321394157420732e-21,0.88129999999999997,0.0,0.0,0.0,0.0082600986833149277,0.10858383464066798,9.9999987614742431e-05,5.4649365340972391e-05,0.00042981134571841933,0.00026517857923975742,2.2792940380114948e-10,7.7249816137148238e-05,1.255262288328862e-09,1.490124107756519e-06,1.0604971058369163e-12,1.3839888336567408e-14,0.00011858151068105989,0.00012600606726729393,9.3981869106777669e-05,0.00026581934585466949,1.3450545958222748e-13,3.6076365076092447e-09,3.3320668588817611e-12,4.0688050897968701e-08,0.00013428061300532307,2.6021032054830277e-07,5.0141087638341582e-08,3.0337233323276292e-08,1.5791784658740796e-08,1.7375427858485572e-07,1.6450491276237251e-07,5.4905550025621196e-05,2.6260700806040834e-08,1.6553408254130462e-08,1.1121935825557484e-12,7.0449432331682297e-06,1.015385075866627e-11,9.6866738808915054e-09,1.8665449185656734e-08,2.8788980830575356e-09,8.7617687192284381e-08
9.542465324419321e-08,0.0021779901566880092,1.7025304629097925e-11,2.829853498770099e-08,2.4084223747044357e-11,2.0288423459377362e-07,9.5198185166358665e-06,1.2094024400565078e-05,1.3587303254419617e-24,3.3749893410519561e-26,5.7013597762609359e-19,1.7536124021341706e-12,1.8593786590884475e-17,1.2812042415722734e-11,1.2409505864571001e-11,1.2002837301457212e-18,7.2063153326137559e-17,2.7463779707579992e-14,1.5555527103880693e-14,1.1391305608837593e-21,8.5018525066209923e-13,4.994119114386113e-20,6.4661532948482502e-12,1.4088836847166951e-13,6.3332198221433025e-05,8.5056216768427064e-12,8.603736347049567e-11,4.1476274747751154e-07,1.4911414409613301e-31,1.5441491970754895e-20,1.2368344824709374e-11,2.3867516029505575e-13,7.9215005314200116e-21,0.88129999999999997,0.0,0.0,0.0,0.0082394747303147289,0.10857992089674849,9.9999987161151544e-05,5.5316209988564023e-05,0.00043191191981969902,0.00026550724952022128,2.2903556076067515e-10,7.7343071851167778e-05,1.2523244397955898e-09,1.4973560261253683e-06,1.061777334324094e-12,1.390705652893691e-14,0.00012189479123341849,0.00012977907399766659,9.5235231281585143e-05,0.00027172271776297878,1.3852552950587707e-13,3.7160063474734475e-09,3.4253221714379541e-12,4.1872326299379842e-08,0.00013609547790131241,2.7050187434591567e-07,5.212797307066781e-08,3.1591515976546234e-08,1.6459936500610963e-08,1.8508236167916899e-07,1.6471241792625322e-07,5.5937692252105807e-05,2.6753455215017157e-08,1.686401849133017e-08,1.1352141609161173e-12,7.351015681046093e-06,1.0976962482551368e-11,9.819180479914051e-09,1.9847875559674601e-08,2.9465107193693222e-09,8.9679782034291821e-08
9.680981127617756e-08,0.002177985635681952,1.8089712308228671e-11,2.8955405025686953e-08,2.4256097368520729e-11,2.0951215217515723e-07,9.5805787020592121e-06,1.2503229767705305e-05,1.502349825724482e-24,3.5537796174218197e-26,6.1460260280843038e-19,1.8585056014592619e-12,1.9900234253479655e-17,1.3271118364685105e-11,1.3355654557070992e-11,1.3259144608746418e-18,7.9242833382351833e-17,2.894414295678914e-14,1.6832767215646822e-14,1.2708816559433836e-21,9.1680361873355611e-13,5.6890865558318393e-20,6.8308557948954275e-12,1.5477226591629665e-13,6.4672771335844338e-05,8.6931156812612442e-12,8.9301279006048241e-11,4.3680967163258647e-07,1.6822416458568312e-31,1.7942646325625346e-20,1.3292542737421521e-11,2.6219665178034175e-13,8.5458085101064857e-21,0.88129999999999997,0.0,0.0,0.0,0.0082189457901657176,0.10857600534106758,9.9999986700986666e-05,5.5979489619195035e-05,0.00043393237328820481,0.00026578614273146576,2.3009915257616489e-10,7.742181963898299e-05,1.2494004368513655e-09,1.5043096617053956e-06,1.0628583958159586e-12,1.3971640102545933e-14,0.0001252225070745845,0.00013358274137885125,9.648517509314076e-05,0.00027763957638975189,1.4257799468186898e-13,3.8252632165125697e-09,3.5189871165847916e-12,4.3062787396417899e-08,0.00013790610405071103,2.8095929252847743e-07,5.4146918948497087e-08,3.2867657854574803e-08,1.7140169390354086e-08,1.9689336412637447e-07,1.6488890167475155e-07,5.696465481529831e-05,2.7243698378585424e-08,1.7173045779979591e-08,1.1583053768084552e-12,7.6638327689234248e-06,1.1849797322394387e-11,9.9513770540428166e-09,2.1079731005362666e-08,3.0144304198185717e-09,9.1751289418106118e-08
9.819496930816191e-08,0.0021779811196063203,1.9208009010369518e-11,2.9615250279676863e-08,2.4424170518067894e-11,2.1620458242468804e-07,9.6387495943215505e-06,1.2916301457139848e-05,1.6575842528908482e-24,3.736641519077278e-26,6.6168702924709327e-19,1.9673763686387864e-12,2.1267723554419274e-17,1.3736686886164047e-11,1.4354900908603772e-11,1.4626433388537524e-18,8.7008652576570862e-17,3.0464751158751921e-14,1.8183126346015228e-14,1.4148436498142952e-21,9.8727712516586321e-13,6.4646581357129157e-20,7.2081476091491584e-12,1.6973185460527291e-13,6.6014657810193098e-05,8.8808615155009097e-12,9.2628241034888339e-11,4.5956598068268527e-07,1.893235517995679e-31,2.0791066936490384e-20,1.4266834237879945e-11,2.8753939194677732e-13,9.2063550590306953e-21,0.88129999999999997,0.0,0.0,0.0,0.0081985110892174428,0.10857208868181766,9.9999986234368019e-05,5.6639221807509443e-05,0.00043587471941355899,0.00026601721750641144,2.3112125247779963e-10,7.7486632224341831e-05,1.2464901650937379e-09,1.5109920310294634e-06,1.0637481527503504e-12,1.40337042251418e-14,0.00012856344310349847,0.00013741584894967623,9.7731715801196897e-05,0.00028356877008282595,1.4666155143757631e-13,3.935371916415532e-09,3.6130274206501356e-12,4.4258977273444518e-08,0.0001397125111507221,2.9157897620468806e-07,5.6197225592709418e-08,3.4165210511589341e-08,1.7832240632651579e-08,2.0919510398596995e-07,1.6503558330136984e-07,5.7986239542644784e-05,2.7731335917057915e-08,1.7480430625955247e-08,1.1814639754071388e-12,7.98334548781435e-06,1.2774262128925779e-11,1.0083265047558553e-08,2.2361850835286619e-08,3.0826449269258472e-09,9.3831834220456811e-08
9.958012734014626e-08,0.002177976609288992,2.0381936025440891e-11,3.0277953639817153e-08,2.4588520472974163e-11,2.2295936172171476e-07,9.6944253971317632e-06,1.3333072688156168e-05,1.8250669353432754e-24,3.9261685031272968e-26,7.1150730093528952e-19,2.0802744672280058e-12,2.2697482077279884e-17,1.4208638669511715e-11,1.5409076437381644e-11,1.611316512943151e-18,9.5396825752301651e-17,3.202519340783487e-14,1.9608722658110613e-14,1.5718549411375284e-21,1.0617432401492486e-12,7.3282422278053913e-20,7.5981340243607893e-12,1.8582647943632398e-13,6.7357620057451306e-05,9.0688228306308387e-12,9.6018023377426601e-11,4.8303677065354209e-07,2.1256986190019034e-31,2.4026750927135772e-20,1.5292812723909838e-11,3.1480363409604673e-13,9.9044460789668766e-21,0.88129999999999997,0.0,0.0,0.0,0.0081781698589511644,0.10856817160563023,9.9999985761414624e-05,5.7295424012156264e-05,0.00043774093538478189,0.00026620237566741026,2.3210291439384392e-10,7.7538065664615349e-05,1.2435935108764836e-09,1.5174100244423613e-06,1.0644542387665803e-12,1.4093312892469573e-14,0.00013191642046852809,0.00014127720001205876,9.897486854366382e-05,0.00028950918269411962,1.5077492168831947e-13,4.0462979302847764e-09,3.7074098296353975e-12,4.5460451787247284e-08,0.00014151471874153417,3.0235732660636744e-07,5.8278193322527713e-08,3.5483723482137463e-08,1.8535905890560095e-08,2.2199513512755401e-07,1.6515364680298153e-07,5.9002260636715256e-05,2.8216279388497811e-08,1.778611727807317e-08,1.2046867905661794e-12,8.3095021959590254e-06,1.375228796539234e-11,1.0214845893248336e-08,2.3695048270656699e-08,3.1511422979741832e-09,9.5921050943802648e-08
9.999999999999998e-08,0.002177972105532935,2.0749032140191504e-11,3.0479381077236531e-08,2.463761488931328e-11,2.2501888009590523e-07,9.7108232704791091e-06,1.3460111340667256e-05,1.8783517651758587e-24,3.9850367725120309e-26,7.2716790532774821e-19,2.1152991694676808e-12,2.3143355413943342e-17,1.4352942276728436e-11,1.5739749237847616e-11,1.6588775041342092e-18,9.8068051157308809e-17,3.2506001449507578e-14,2.0056030589010123e-14,1.6221574438739299e-21,1.085125146407835e-12,7.6085958927587067e-20,7.7188701293411811e-12,1.9093851799149693e-13,6.7764879857966999e-05,9.1258353718910376e-12,9.7057914285089656e-11,4.9029314145551027e-07,2.200652890678905e-31,2.5090563430025016e-20,1.561426066082478e-11,3.2346311829532057e-13,1.0123668086918388e-20,0.88129999999999997,0.0,0.0,0.0,0.008172022317928955,0.10856698427051091,9.9999985616818524e-05,5.7493639160213336e-05,0.00043829188684444461,0.00026624971392209714,2.3239264900711206e-10,7.7551096121935271e-05,1.2427181419912467e-09,1.5193042768088024e-06,1.064633122847835e-12,1.4110906219835651e-14,0.00013293498755438438,0.00014245306240348211,9.9351029342462411e-05,0.00029131190671133139,1.5202747475386628e-13,4.0800783833434761e-09,3.7360819195963238e-12,4.5825623815316584e-08,0.00014206018206253652,3.0565528002685171e-07,5.8914931300954369e-08,3.58874657873197e-08,1.8751455367234635e-08,2.2597463963428418e-07,1.6518395748737763e-07,5.9309114056265704e-05,2.8362731923264676e-08,1.7878434403713934e-08,1.2117383637041422e-12,8.4096717203409054e-06,1.405962386911379e-11,1.0254670570322782e-08,2.4109379005228721e-08,3.1719594914081611e-09,9.6555998179260362e-08
1.009652853721306e-07,0.002177972105532935,2.1613243857531435e-11,3.0943400904707973e-08,2.4749223367535626e-11,2.2977437655839005e-07,9.7476985732882272e-06,1.3753380721441392e-05,2.0054467756033038e-24,4.1212144887839163e-26,7.6418726367738286e-19,2.1972479529674335e-12,2.4190711492310481e-17,1.468686626811948e-11,1.6520028762143096e-11,1.772840304816707e-18,1.0444495066512997e-16,3.3625041173205924e-14,2.1111648422864822e-14,1.7427894408234916e-21,1.1403406253515785e-12,8.2878798975474105e-20,8.0009142515843491e-12,2.0311726889973187e-13,6.8701429963869282e-05,9.2569646938062619e-12,9.9470387782023508e-11,5.0722681848085994e-07,2.3812892388560912e-31,2.769335091896614e-20,1.6372077652749965e-11,3.4409261636991395e-13,1.0641401093788014e-20,0.88129999999999997,0.0,0.0,0.0,0.008157921336761513,0.10856425477766712,9.9999985282244331e-05,5.7948113576576551e-05,0.00043953296173521996,0.00026634346272305052,2.3304517265691837e-10,7.7576659499563322e-05,1.2407103614273364e-09,1.5235704041801517e-06,1.064984060747705e-12,1.415052891043352e-14,0.00013528029639228039,0.00014516562202254141,0.00010021464833746255,0.00029545973276075385,1.549168533471671e-13,4.1580074342624759e-09,3.8021021045031455e-12,4.6666779571532096e-08,0.00014331274620741697,3.1329075130498913e-07,6.0389123669168478e-08,3.6822745196516719e-08,1.9250919719917904e-08,2.353007466257182e-07,1.6524424118278785e-07,6.0012544230972016e-05,2.8698446074972818e-08,1.8090053593352137e-08,1.2279707427021949e-12,8.6422487846660702e-06,1.4785829291914491e-11,1.0346121012476159e-08,2.5080114341716911e-08,3.2199108990259239e-09,9.8018583533965052e-08
1.0235044340411495e-07,0.0021779676091214055,2.2903691285420387e-11,3.1611480755015694e-08,2.4906355534467567e-11,2.366475638380262e-07,9.7986597117903063e-06,1.4177066923863115e-05,2.199387885148669e-24,4.3231348487165686e-26,8.1985694577123577e-19,2.3183432106236695e-12,2.5748589781283729e-17,1.5171264166466803e-11,1.7689620812915181e-11,1.9481852617069905e-18,1.1419201411745826e-16,3.5263850997688941e-14,2.2693968653535743e-14,1.928556867429898e-21,1.2232090614918297e-12,9.3519349763206642e-20,8.4165815907351532e-12,2.2166712663188461e-13,7.0045868620406963e-05,9.4452535498008324e-12,1.0298508453234152e-10,5.3214058963294687e-07,2.6617500407299362e-31,3.18383747941301e-20,1.7506233710873525e-11,3.7551254489203051e-13,1.141855271138303e-20,0.88129999999999997,0.0,0.0,0.0,0.0081377647666098767,0.10856033884176326,9.9999984796973748e-05,5.859730772985538e-05,0.00044125270194240405,0.00026644226846773804,2.3394904179188488e-10,7.7602936930237353e-05,1.2378406049464316e-09,1.5294798029831365e-06,1.0653448012765333e-12,1.4205413882214644e-14,0.0001386539639104896,0.00014907996687519372,0.00010145107007949481,0.00030141937271029832,1.5908612061997444e-13,4.2704673060116215e-09,3.8970730140167914e-12,4.7877542001636911e-08,0.00014510661277796576,3.2437566972651224e-07,6.2529320454207164e-08,3.8181823798925245e-08,1.9977036048477332e-08,2.4911896286271956e-07,1.653084808173642e-07,6.1016927965711542e-05,2.9177758778083817e-08,1.8392190908123933e-08,1.251312836764298e-12,8.9815288341341638e-06,1.5876863191723237e-11,1.0477091815265889e-08,2.6517817847925148e-08,3.2889393990277768e-09,1.0012408520037294e-07
1.037356014360993e-07,0.002177963120813744,2.4255044442000778e-11,3.2282084678347062e-08,2.5059990163185764e-11,2.4357691102232597e-07,9.8473974143087648e-06,1.4603976815493037e-05,2.4075695855700165e-24,4.5301376380897423e-26,8.7865296914099323e-19,2.4436049924528827e-12,2.7372268953854144e-17,1.5661728840798794e-11,1.8919730055709561e-11,2.1383904849159843e-18,1.2467839741259565e-16,3.6941167084912429e-14,2.4357719895834893e-14,2.1301030542990172e-21,1.3104893769427995e-12,1.0529397143654675e-19,8.8452236101739187e-12,2.4154072167347536e-13,7.139072605473335e-05,9.6336571826119942e-12,1.0656185304045322e-10,5.5778224589053661e-07,2.9689100719687798e-31,3.6513415396846198e-20,1.8696890005246993e-11,4.0917257455423319e-13,1.2237246094129965e-20,0.88129999999999997,0.0,0.0,0.0,0.0081176993996010926,0.10855642442060981,9.9999984305718166e-05,5.9243023587630881e-05,0.00044290202212959032,0.0002665005276700405,2.3481551635813006e-10,7.761740502382127e-05,1.2349841306932169e-09,1.5351447230644523e-06,1.0655434214477093e-12,1.4258028198691329e-14,0.00014203635154243929,0.00015301911111318311,0.00010268414854770363,0.0003073870880649097,1.6328152422407241e-13,4.38364513116498e-09,3.9922923256497204e-12,4.9092333133685957e-08,0.00014689633752946001,3.3560851829478821e-07,6.4698090796163679e-08,3.9560507919961668e-08,2.0714008629784632e-08,2.6345654413626999e-07,1.6534744587842624e-07,6.2015260567972562e-05,2.9654145616489087e-08,1.869248391040035e-08,1.2747101602144426e-12,9.3272837658727725e-06,1.7027388607147354e-11,1.0607759700393375e-08,2.8008905358698656e-08,3.3582167638407804e-09,1.0223721823396632e-07
1.0512075946808365e-07,0.0021779586413472546,2.5669075867780766e-11,3.2955106928215001e-08,2.5210200416092038e-11,2.5056045618452846e-07,9.8939981889423846e-06,1.5033960107135295e-05,2.6306855175699764e-24,4.7443961715245186e-26,9.4071899890796873e-19,2.5730764602830931e-12,2.9062876223769085e-17,1.61581588158782e-11,2.0212247691378031e-11,2.3445684022867893e-18,1.3594588146810389e-16,3.8656523931400009e-14,2.6104909073278454e-14,2.3484102579042164e-21,1.4023233737759294e-12,1.1829761548694247e-19,9.2869223381161529e-12,2.628044772524578e-13,7.2735800950931326e-05,9.8221446749193122e-12,1.1020042245799263e-10,5.8415565359999845e-07,3.3046866426725828e-31,4.1774378631866034e-20,1.9945659232828913e-11,4.4518478714947688e-13,1.3098838411220785e-20,0.88129999999999997,0.0,0.0,0.0,0.0080977244945371184,0.10855251211597354,9.9999983808591602e-05,5.9885278153086129e-05,0.00044448275082171221,0.00026651992085276074,2.3564557082186383e-10,7.7620554944793073e-05,1.2321408290699229e-09,1.5405715352748974e-06,1.0655866640411401e-12,1.4308431030682479e-14,0.00014542642290048241,0.00015698195610243073,0.00010391389840224617,0.00031336189660616785,1.6750189156530758e-13,4.4975092086261966e-09,4.0877307947808353e-12,5.0310759622164294e-08,0.00014868193938636374,3.4698575556434678e-07,6.6894746112709721e-08,4.0958347451345519e-08,2.1461591499683429e-08,2.7831998764940039e-07,1.6536218281298375e-07,6.3007401414360344e-05,3.012753981570487e-08,1.8990890507371745e-08,1.2981598809151202e-12,9.6794529999242219e-06,1.8239425546672707e-11,1.0738126055489202e-08,2.9554101242952604e-08,3.4277322499305727e-09,1.0435765381470767e-07
1.0789107553205234e-07,0.002177949711772461,2.8692290298972377e-11,3.43079967750456e-08,2.5500636004104022e-11,2.6468254484525437e-07,9.9811240448001222e-06,1.5902566765281599e-05,3.1245672357114032e-24,5.1900170372138321e-26,1.0752737763342898e-18,2.8448134156518241e-12,3.264925924207196e-17,1.7168519243373395e-11,2.2992136994017541e-11,2.8096901491410197e-18,1.6099829001010298e-16,4.2199463893917565e-14,2.9857475383351556e-14,2.8394202463105812e-21,1.6002240590555078e-12,1.4840606422232662e-19,1.020979143121431e-11,3.097768547486399e-13,7.5425839486138093e-05,1.0199253823402741e-11,1.1766183283476905e-10,6.3911176196941634e-07,4.0696441980530696e-31,5.4301101355027994e-20,2.2624000498806466e-11,5.247285704752325e-13,1.4956205384094939e-20,0.88129999999999997,0.0,0.0,0.0,0.0080580431466264445,0.10854469616032641,9.9999982797174429e-05,6.1159470863905214e-05,0.00044744555921143647,0.00026644856536361993,2.3720021651979734e-10,7.7594786993605757e-05,1.2264933114416156e-09,1.550735660575132e-06,1.0652329177355839e-12,1.4402832804685984e-14,0.00015222564384433763,0.00016497447836130046,0.00010636347032981262,0.00032532902068181619,1.760129609629152e-13,4.727172896910566e-09,4.2791530868805901e-12,5.2757007544520622e-08,0.00015224084936512483,3.7015936840461378e-07,7.1368984175622015e-08,4.3809702781970213e-08,2.298760812652842e-08,3.0964914504683398e-07,1.6532299276428405e-07,6.4972596030323255e-05,3.1065107498018128e-08,1.9581891431624278e-08,1.3452055750338352e-12,1.0402782952050007e-05,2.0856214745749278e-11,1.0997959671074224e-08,3.2809605142839299e-08,3.5674360265702086e-09,1.0861916061509212e-07
1.1038435998962416e-07,0.002177941712318885,3.1645424681582624e-11,3.5532861753552687e-08,2.5751027680811588e-11,2.7755912999977016e-07,1.0053051292042113e-05,1.6693402290621924e-05,3.6273861335729518e-24,5.6127509213478021e-26,1.2091585438991951e-18,3.1041757928025216e-12,3.6116703849378155e-17,1.809727024359718e-11,2.5726700853282332e-11,3.2957727654258411e-18,1.8666471260776693e-16,4.5513424914068437e-14,3.3539638587206169e-14,3.3492596534447203e-21,1.7953482576165589e-12,1.8078708776742736e-19,1.108574351397293e-11,3.5750815002092034e-13,7.784576582341854e-05,1.0538653883676458e-11,1.2458555449720223e-10,6.9110788238932032e-07,1.3157843549560031e-29,6.8238153687649775e-20,2.5249478427285751e-11,6.0554587392855152e-13,1.6788392466938357e-20,0.88129999999999997,0.0,0.0,0.0,0.0080226320507575995,0.10853767465685672,9.9999981867935294e-05,6.2294574995043817e-05,0.00044989507449449815,0.00026626720341034954,2.3848420363500351e-10,7.7537498745229564e-05,1.2214545222223177e-09,1.5591302560393312e-06,1.0644464560435182e-12,1.4480799642014845e-14,0.0001583615255991839,0.00017223829411656169,0.00010855684591074685,0.00033611446877518559,1.8374708469798531e-13,4.9359138564913182e-09,4.4519090427586687e-12,5.4967371130174817e-08,0.0001554299548469053,3.9147451306905697e-07,7.5484376165495485e-08,4.6436968571661164e-08,2.4394862849094136e-08,3.3970369060529382e-07,1.6521468838095023e-07,6.6718887736897712e-05,3.1898111063255856e-08,2.0106979853755324e-08,1.3876990595639877e-12,1.1075073372299633e-05,2.3442363561047402e-11,1.1230792388985968e-08,3.5931424891870116e-08,3.6938817474443517e-09,1.1247636789481294e-07
1.1287764444719599e-07,0.00217793375192625,3.4829403457563016e-11,3.6764037271874878e-08,2.5991406467441253e-11,2.9058309520957279e-07,1.0119297217838837e-05,1.7492050446191601e-05,4.190021036768254e-24,6.0584718805263212e-26,1.3562443658145982e-18,3.3777807569969021e-12,3.9817412353833963e-17,1.904386792147787e-11,2.8693428444011581e-11,3.854822926531344e-18,2.1557584965676465e-16,4.8943198900637008e-14,3.7521912638900218e-14,3.9303679676029023e-21,2.0074688326652758e-12,2.1891176996824575e-19,1.2005041108183627e-11,4.1085531460750055e-13,8.026363284453383e-05,1.0877900029335695e-11,1.3170488985254181e-10,7.4552238107639377e-07,-2.8887131939725426e-27,8.5169589206083152e-20,2.8088406489410613e-11,6.9585836079038993e-13,1.8781173200201498e-20,0.88129999999999997,0.0,0.0,0.0,0.0079875029195944237,0.10853066844304822,9.9999980921383551e-05,6.3418723946434926e-05,0.00045214906591208541,0.00026598366767460616,2.3966442301926075e-10,7.7450479740265551e-05,1.2164567666267025e-09,1.5668464370152561e-06,1.0632518460485663e-12,1.455246554057129e-14,0.00016450773633378492,0.00017956295351722386,0.00011073965953362927,0.00034690901138449985,1.9154507874944915e-13,5.1464180187608305e-09,4.6249639517582495e-12,5.7183957852593117e-08,0.00015860598970225361,4.13203866771035e-07,7.967969199249958e-08,4.9119424996457825e-08,2.5832723803262415e-08,3.7155125178431122e-07,1.650426770484628e-07,6.8443373842238018e-05,3.2720592186579204e-08,2.0625435449707203e-08,1.4303217249054899e-12,1.176712795672719e-05,2.6260108510326141e-11,1.1462669233042785e-08,3.9238817763429686e-08,3.820944514721333e-09,1.1635250758878989e-07
