Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782)
3.874496443942008e-11,0.0024935432594744584,-5.5066938607177153e-23,-6.2293328273390875e-18,-4.0810445130333896e-17,-5.5056958878141469e-23,7.7406245442675978e-16,5.3621729265888853e-24,4.4619199169501855e-35,4.2950418344254121e-21,1.0376597579455551e-37,-5.8375179332362997e-21,5.3342227492269433e-32,-1.440354952086025e-19,4.8581151118515655e-28,3.9793610739645563e-35,-3.8131893105973939e-39,-3.7553497876284733e-31,-6.1498053131086581e-40,-6.7663475428679583e-46,7.7751711127306872e-30,-1.241888116174538e-28,7.5826053426386091e-43,1.5375990604285112e-21,-4.5655247998346981e-41,2.2660383904993284e-43,8.7186159089501266e-40,-9.923665368920388e-27,-2.7862201278603206e-48,-8.8489697400993309e-38,1.0316316838082939e-32,-2.8213147564107554e-41,-1.8567833779303081e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974300410386,0.10880299990839337,0.00010000000000000017,2.0556394991437197e-10,1.1655798636551449e-09,1.1044272242004766e-09,2.5520172356515586e-15,7.6378895333894647e-11,2.7820406179060681e-12,1.5224429060147903e-11,4.2697247016317658e-18
3.877344306802679e-11,0.0024935432594741544,-5.509468475407385e-23,-6.2324666034339881e-18,1.841428734186064e-17,-5.5084613714059048e-23,7.3566175781504894e-16,5.3724250619553023e-24,4.0608193475257017e-35,2.1247434409811156e-19,9.9146028358959055e-38,-2.1394834595964089e-19,-1.4563639472109043e-31,-1.2206950716917664e-19,3.5741689324913273e-28,3.589977266013672e-35,-3.8392072751656832e-39,-3.7736873500016772e-31,-6.1920690251367437e-40,-1.066915040675778e-45,7.4295912911135096e-30,-1.678871188851975e-28,7.6605399675799434e-43,1.469258030005098e-21,-4.2683273604997901e-41,2.279423809055003e-43,5.8171580867689777e-40,-9.9717931727297021e-27,-2.6037697140825997e-48,-9.0082803555413195e-38,1.04223778576468e-32,-2.6413326919408672e-41,-1.8887264110724941e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974281528684,0.10880299990827125,0.00010000000000000014,2.0571504463834019e-10,1.1664349612411113e-09,1.1051858163154842e-09,2.5538894840598173e-15,7.6488227819913705e-11,2.7832472765729541e-12,1.5237274796899789e-11,4.275836788077018e-18
3.878768238233014e-11,0.002493543259474003,-5.5047312250422865e-23,-6.227103919970465e-18,6.2533919340507586e-17,-5.5037184312446987e-23,7.0650401781164424e-16,5.3772735520909301e-24,3.8593614570432586e-35,-2.20734924816068e-20,9.5677506809978872e-38,2.0650854908040862e-20,-1.5410120864835086e-31,-1.0554735114213225e-19,2.6173543587179141e-28,3.3972431730655545e-35,-3.8522652916277593e-39,-3.7812658409327379e-31,-6.2132799771516579e-40,-1.3053310021874746e-45,7.1701163161546801e-30,-2.0114400811356288e-28,7.6976336876481584e-43,1.4179448857501339e-21,-4.1339227631587356e-41,2.2839582284415874e-43,-1.3680590628026643e-40,-9.9958544647685907e-27,-2.5212531987736213e-48,-9.1107613140447449e-38,1.0472861699777186e-32,-2.5098140073059683e-41,-1.9019952375355812e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974272087781,0.10880299990821014,0.00010000000000000013,2.0579059200004451e-10,1.1668625149182847e-09,1.1055650846512518e-09,2.5548256236545379e-15,7.6542921784263679e-11,2.7838502815111012e-12,1.524369767755898e-11,4.2788943810759545e-18
3.881616101093685e-11,0.0024935432594736973,-5.5042192954876714e-23,-6.2266615462631958e-18,-7.365686529366546e-17,-5.5033225062754507e-23,7.9860430955760001e-16,5.3874014406850105e-24,2.1197551646958089e-35,-4.8203125161132791e-19,1.0689634641219972e-37,4.804444020815153e-19,7.5844738761351528e-31,-1.5628782147366543e-19,5.4773053094140103e-28,1.6294850658143917e-35,-3.8784658753563182e-39,-3.7987851369358788e-31,-6.2558441204577628e-40,3.9034613179212362e-45,8.0095737923223828e-30,1.0065798926006956e-27,7.7748076107905843e-43,1.5839539739090209e-21,-3.9310562986942312e-41,2.2964361556834756e-43,2.0270098865793099e-39,-1.0043970041583546e-26,-2.3966693516487641e-48,-8.6965358699108786e-38,1.0577890265669143e-32,-2.9033181801427298e-41,-1.9328251342195168e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974253206721,0.10880299990808777,0.00010000000000000018,2.0594168672289365e-10,1.1677175482894147e-09,1.1063235658847638e-09,2.5566977415671881e-15,7.6652365150078264e-11,2.7850556429841765e-12,1.5256543460349232e-11,4.2850126663152665e-18
3.882328066808853e-11,0.002493543259473621,-5.5105464807054803e-23,-6.2338651422267992e-18,-1.3544186904972316e-16,-5.5096891979397007e-23,8.4060694019747173e-16,5.3902351877502274e-24,1.7029185790846996e-35,-4.1115259722227788e-20,1.1194967014555436e-37,3.9454175808910783e-20,8.3797312371577536e-31,-1.7952329424697478e-19,6.7926474974240493e-28,1.199999498987517e-35,-3.8850322109154908e-39,-3.8048480409768828e-31,-6.2665137495149052e-40,5.6047737148373277e-45,8.3876808638248124e-30,1.4138688884174758e-27,7.7961627752900605e-43,1.6587275165958643e-21,-3.8990076785155209e-41,2.3020862129017891e-43,3.983604662174722e-39,-1.0056004313392777e-26,-2.3769774119334535e-48,-8.3384890775999737e-38,1.0606950384826277e-32,-3.0825873114767898e-41,-1.9435178653450317e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974248486539,0.10880299990805713,0.00010000000000000021,2.0597946040348937e-10,1.1679312973083592e-09,1.1065131746443406e-09,2.5571657434230446e-15,7.6679737540119133e-11,2.7853568483248772e-12,1.5259754909865736e-11,4.2865428832550179e-18
3.882684049666437e-11,0.002493543259473583,-5.5145234303169905e-23,-6.2383756505592324e-18,-1.5123406468083674e-16,-5.5136758461275652e-23,8.5137086589785595e-16,5.391689815095026e-24,1.6575155504582094e-35,-1.4770115982741021e-21,1.1323126469970573e-37,-2.0289182035237152e-22,7.2217751116191148e-31,-1.8543393461377677e-19,7.1249572054356877e-28,1.1514006433853575e-35,-3.888318555188288e-39,-3.8080895774904222e-31,-6.2718540164933312e-40,6.0019102274915931e-45,8.4835804260739618e-30,1.5170311582785186e-27,7.8070974664516435e-43,1.6776923826143166e-21,-3.88503946246043e-41,2.3053050006797517e-43,4.9779994287747975e-39,-1.006202538522718e-26,-2.3683940084016735e-48,-8.1265827004586056e-38,1.0621830005402633e-32,-3.1270749347090294e-41,-1.9492428484177908e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974246126413,0.10880299990804185,0.00010000000000000022,2.0599834724376976e-10,1.1680381768534614e-09,1.1066079772919048e-09,2.5573997564049768e-15,7.6693425467332e-11,2.7855074307477506e-12,1.5261360635218046e-11,4.2873080885640343e-18
3.8833960153816046e-11,0.002493543259473507,-5.5227203490674683e-23,-6.2476459824511779e-18,-1.5693959339828382e-16,-5.5218695494201693e-23,8.5552414754985107e-16,5.3946103226936666e-24,1.0432138756112852e-35,4.7042805524366931e-20,1.1370687340623301e-37,-4.8729716086556585e-20,-2.3147774232651596e-32,-1.8759647453671328e-19,7.2390816479412338e-28,5.3591263498759209e-36,-3.8948994626459291e-39,-3.8146317569566145e-31,-6.2825480864423162e-40,6.2896815105239264e-45,8.5191893617005913e-30,1.4975993098608046e-27,7.8290410213431518e-43,1.6847343213910739e-21,-3.8628198064936141e-41,2.3119416479512713e-43,6.0076328734634488e-39,-1.0074080278954567e-26,-2.3547355730011608e-48,-7.6951139494403103e-38,1.0651690142625484e-32,-3.1404409694648844e-41,-1.9608230480921308e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974241406056,0.10880299990801123,0.00010000000000000022,2.060361209242955e-10,1.1682519444671923e-09,1.1067975791226818e-09,2.5578678037615265e-15,7.6720804786055603e-11,2.7858085551046045e-12,1.5264572087304054e-11,4.2888386928554859e-18
3.8837519982391885e-11,0.0024935432594734687,-5.5265473596620483e-23,-6.2519699327867023e-18,-1.5488303167528681e-16,-5.5256912909522063e-23,8.5426147715273873e-16,5.3960582755205096e-24,6.7256384859554874e-36,7.2968124032053328e-22,1.1354442939587826e-37,-2.414220501402027e-21,-7.4558325365126489e-31,-1.8682078958028844e-19,7.1903527772816407e-28,1.6566390666693199e-36,-3.8981944773028121e-39,-3.8178316982312124e-31,-6.2879025120155042e-40,6.3370932697423787e-45,8.5070475400600569e-30,1.4515980029370979e-27,7.839927140355115e-43,1.6823331850456196e-21,-3.8555278358889996e-41,2.3151807976816341e-43,5.5868493025562837e-39,-1.0080115130740534e-26,-2.3502485195750725e-48,-7.4932657497287233e-38,1.0666503791929296e-32,-3.1326499288478817e-41,-1.9665024558492541e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974239045861,0.10880299990799595,0.00010000000000000021,2.0605500776454092e-10,1.1683588299126552e-09,1.1068923783059303e-09,2.5581018320716789e-15,7.6734496177531546e-11,2.7859590970410064e-12,1.5266177814091571e-11,4.2896040918359767e-18
3.8844639639543564e-11,0.0024935432594733915,-5.5339368787375314e-23,-6.2603245562480329e-18,-1.5272086832930392e-16,-5.5330755168662567e-23,8.5309011310724935e-16,5.3989429501757726e-24,3.2139022525278098e-36,-3.6494922798482742e-20,1.1337059881051722e-37,3.4812654516060892e-20,-2.7293730405983639e-30,-1.860073080940201e-19,7.1349918547032703e-28,-1.8506685063895731e-36,-3.9047931026584764e-39,-3.8241642518195943e-31,-6.29862537522247e-40,6.3674798638845261e-45,8.4940656758874495e-30,1.4126090516483782e-27,7.8616183349424451e-43,1.6797659238396939e-21,-3.8467269497842309e-41,2.3215669524835325e-43,1.882094935725161e-39,-1.0092197969704069e-26,-2.3448219327625001e-48,-7.1055947164331229e-38,1.0696020974817749e-32,-3.1225509834818859e-41,-1.977767938984404e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974234325488,0.10880299990796534,0.00010000000000000022,2.0609278144499673e-10,1.1685726001510151e-09,1.1070819732082342e-09,2.558569886643253e-15,7.6761882424624833e-11,2.7862601404358025e-12,1.5269389269113834e-11,4.2911350834616279e-18
3.8848199468119404e-11,0.0024935432594733534,-5.5376416374933082e-23,-6.2645160328982145e-18,-1.5310789968415527e-16,-5.5367801501212043e-23,8.535284335663928e-16,5.4003862560476322e-24,3.2325227673151959e-36,8.6932581658666267e-24,1.1340346420745713e-37,-1.691557890689114e-21,-3.7352955608114188e-30,-1.8616554166413033e-19,7.1395094683525136e-28,-1.8327937286407857e-36,-3.9080964864320896e-39,-3.8273337736762493e-31,-6.3039934856689019e-40,6.3725958496204597e-45,8.4965366046868227e-30,1.4183542119864641e-27,7.8724679420483836e-43,1.6802545687383335e-21,-3.8439039631477105e-41,2.3247607213277916e-43,-1.6645802874151014e-39,-1.0098245285088699e-26,-2.343076278150417e-48,-6.9130570502033378e-38,1.071078504727828e-32,-3.1218350008560901e-41,-1.9834175831486599e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974231965292,0.10880299990795005,0.00010000000000000021,2.0611166828520718e-10,1.1686794847707724e-09,1.1071767689273233e-09,2.5588039119386578e-15,7.6775577280207398e-11,2.7864106418966128e-12,1.5270994997328066e-11,4.291900676104844e-18
3.885531912527108e-11,0.0024935432594732775,-5.5450781704634763e-23,-6.2729298121008635e-18,-1.5385074048211495e-16,-5.5442166653936596e-23,8.543344599094933e-16,5.4032749473645823e-24,3.8351548410552069e-36,-1.9267334139352853e-21,1.1346039601185333e-37,2.4289164803184761e-22,-4.9960260166046715e-30,-1.8644185288523102e-19,7.1462517673562755e-28,-1.2314387929446609e-36,-3.9147114617554091e-39,-3.8336799491551294e-31,-6.314743171059853e-40,6.3676306180183171e-45,8.500820148888238e-30,1.4314377878603326e-27,7.8941755649698776e-43,1.6811016719254853e-21,-3.8384587520332601e-41,2.3311626387642034e-43,-1.1159582774091717e-38,-1.0110352027586972e-26,-2.3397081579639777e-48,-6.5264858221866245e-38,1.0740324683414726e-32,-3.1200773712317998e-41,-1.9947528068136555e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974227244936,0.10880299990791943,0.00010000000000000021,2.0614944196559304e-10,1.1688932540442766e-09,1.1073663569014631e-09,2.5592719634500152e-15,7.6802970455357374e-11,2.7867116043511062e-12,1.5274206455160592e-11,4.2934320550471966e-18
3.8869558439574435e-11,0.0024935432594731253,-5.5601200999585325e-23,-6.2899601451198474e-18,-1.5470919688863867e-16,-5.5592689430714062e-23,8.5553239278809238e-16,5.4090639363330121e-24,1.2694355164956506e-35,-9.8896253401303033e-22,1.1353266345404961e-37,-6.9541568269565462e-22,-4.4935031071593928e-30,-1.8675928229640178e-19,7.1463016883543573e-28,7.6262878069948137e-36,-3.9279742732394372e-39,-3.846418786335234e-31,-6.3362964702947424e-40,6.3655708627647769e-45,8.5062751830433011e-30,1.5584615192874066e-27,7.9376477310558317e-43,1.6821804439193792e-21,-3.8057429296680931e-41,2.344040890257194e-43,-2.9715128051107183e-38,-1.0134614295232378e-26,-2.3195838009680183e-48,-5.7001244502614141e-38,1.0799481576427183e-32,-3.1150242707038778e-41,-2.0175990108319323e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974217804189,0.1088029999078582,0.00010000000000000021,2.0622498932622495e-10,1.1693207927931357e-09,1.1077455189943137e-09,2.5602080672312625e-15,7.6857770660870275e-11,2.7873133674420795e-12,1.5280629376418318e-11,4.2964955875149663e-18
3.8898037068181144e-11,0.0024935432594728195,-5.5904165014472587e-23,-6.3242369074769622e-18,-1.5568085733170492e-16,-5.5895645058874072e-23,8.5741752419201384e-16,5.4206638480301288e-24,1.5275698683215648e-35,-2.3055579200628339e-22,1.1360966506932983e-37,-1.4547710922399367e-21,8.3964780294995547e-30,-1.8712825659509117e-19,7.1312321230050836e-28,1.020675622343341e-35,-3.9546322822346654e-39,-3.8719467616843046e-31,-6.3796201837635408e-40,6.3544434158123653e-45,8.5121325843878232e-30,1.5854651862596768e-27,8.0246515396373453e-43,1.6833387887682725e-21,-3.7238470919230588e-41,2.3698946171528471e-43,7.412921861821161e-39,-1.0183336836178942e-26,-2.2692372016251504e-48,-4.0144282660660732e-38,1.0917877178164766e-32,-3.1023835548379278e-41,-2.0637613238139937e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974198922713,0.1088029999077357,0.00010000000000000021,2.0637608404692919e-10,1.1701758705025751e-09,1.1085037877627312e-09,2.5620802752753692e-15,7.6967426488320886e-11,2.7885162466595888e-12,1.5293475241293376e-11,4.3026257505352643e-18
3.8954994325394564e-11,0.0024935432594722076,-5.6514504875965611e-23,-6.3932943108157869e-18,-1.5661309293601363e-16,-5.6506009771862296e-23,8.6051107445555972e-16,5.4439366708195094e-24,2.3721441797772182e-35,5.2301819704790234e-25,1.1368924485387725e-37,-1.686537375606988e-21,9.4001276419228405e-29,-1.8748975542667878e-19,7.0795824370772953e-28,1.8653635848879436e-35,-4.0084793276776684e-39,-3.9231211118179646e-31,-6.4671385685050741e-40,6.3499919275620211e-45,8.5182793911458758e-30,1.622059165023077e-27,8.1988043639415524e-43,1.6845543641629789e-21,-3.4598296231649424e-41,2.4218238929087649e-43,1.1116977560131717e-36,-1.028157887845634e-26,-2.1070728889414631e-48,-5.3456594334083309e-39,1.1154869626628223e-32,-3.0740778686837394e-41,-2.1573783348355939e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974161159778,0.10880299990749047,0.00010000000000000021,2.0667827348609955e-10,1.1718860261635306e-09,1.110020103667665e-09,2.5658246918651065e-15,7.7186959771688467e-11,2.7909194198218648e-12,1.5319167059822606e-11,4.3148984668333871e-18
3.9068908839821396e-11,0.0024935432594709833,-5.7743098727950397e-23,-6.5322838206220038e-18,-1.5757816879848664e-16,-5.7734468259486522e-23,8.6609510173132369e-16,5.4907275492347436e-24,2.7885993439214198e-35,4.796514443877757e-24,1.1377098091065428e-37,-1.69179516520902e-21,5.3433904571911209e-28,-1.8788874067542474e-19,6.9577240987052674e-28,2.2823890196169386e-35,-4.1183029092302836e-39,-4.0256863043213084e-31,-6.6456691093451986e-40,6.3386986817009671e-45,8.5247807393854989e-30,1.2442343650161831e-27,8.5473625635926816e-43,1.6858400539851441e-21,-2.8187863982854727e-41,2.5261130588220796e-43,1.4038072970828282e-35,-1.0481261770081098e-26,-1.7134753336463731e-48,5.375261076538259e-38,1.1629213232606338e-32,-3.0134177824499387e-41,-2.2849600686834012e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899974085634029,0.10880299990699911,0.00010000000000000021,2.0728265235548773e-10,1.1753063374167464e-09,1.1130518492468748e-09,2.5733135248906242e-15,7.7626912555349181e-11,2.7957154456381158e-12,1.5370551046602085e-11,4.339493443859139e-18
3.929673786867506e-11,0.002493543259468524,-6.0214828845276055e-23,-6.8119076221864839e-18,-1.5842589422711934e-16,-6.0205911695778958e-23,8.7657448999589432e-16,5.5852175119673932e-24,3.6302470514750777e-35,1.1633075951773337e-24,1.1385252829155418e-37,-1.6889827393511298e-21,2.6504033639405138e-27,-1.8828687983178633e-19,6.6910352440056269e-28,3.125881309940583e-35,-4.3464871050372762e-39,-4.2312603698387544e-31,-7.0167478754327557e-40,6.3315845409681228e-45,8.5316549370985943e-30,-7.4999339762754892e-28,9.2449991160997659e-43,1.6871994764437346e-21,-1.1148999717608389e-41,2.7355732638559528e-43,1.4336382394422522e-34,-1.0893399073410566e-26,-6.6782137972299238e-49,5.3931532196699294e-38,1.257866911627969e-32,-2.8842843724268256e-41,4.0989606548635938e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899973934582896,0.10880299990601289,0.00010000000000000021,2.084914100584538e-10,1.1821469589024366e-09,1.1191117978580952e-09,2.588291188705958e-15,7.8510360614970732e-11,2.8052663793597222e-12,1.5473320376289792e-11,4.3888814428305565e-18
3.975239592638239e-11,0.0024935432594635704,-6.5182471771832569e-23,-7.3738725074445967e-18,-1.5909149355770149e-16,-6.5172754184496096e-23,8.969901177342828e-16,5.7776982045999028e-24,4.1837380845729697e-35,-2.0094925879124522e-26,1.1392951256221826e-37,-1.6888205981404871e-21,3.9748906991830057e-26,-1.8871069420120252e-19,6.1360307604339348e-28,3.6840135571853953e-35,-4.8370768766682643e-39,-4.6433176556146974e-31,-7.8151917496901753e-40,6.3185227815775143e-45,8.5389626953871837e-30,-3.7784036797350007e-26,1.0641248582992857e-42,1.6886446375440116e-21,2.8916263853144911e-41,3.1563223074588644e-43,3.947064660797803e-33,-1.176375994656121e-26,1.7894210078526067e-48,-4.32076191852179e-36,1.4479154547976158e-32,-2.6037547343209042e-41,2.9633710609262791e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899973632482312,0.10880299990402624,0.00010000000000000021,2.1090892532114488e-10,1.1958281970349951e-09,1.1312175438698995e-09,2.6182465057396247e-15,8.029140772543412e-11,2.824205077966576e-12,1.5678864136764922e-11,4.4884485594789499e-18
4.066371204179705e-11,0.0024935432594535237,-7.5141865928426645e-23,-8.5005251791690167e-18,-1.5923039142250005e-16,-7.5130239636854836e-23,9.3763778806599448e-16,6.1765489801912053e-24,5.0458842373860648e-35,9.0158946085881207e-27,1.1399144016210344e-37,-1.689732204128933e-21,1.234474670985816e-25,-1.8911985404050741e-19,5.0002911225368492e-28,4.5578144611031444e-35,-5.9554086179563603e-39,-5.4692222456372676e-31,-9.6384400329336617e-40,6.3064165787106298e-45,8.5466959536670819e-30,-1.2147227070939601e-25,1.3435468240305889e-42,1.690173932091483e-21,1.2673020281354806e-40,4.0013990383554817e-43,2.8283580260453377e-32,-1.3685115823144756e-26,7.7820183947857062e-48,-3.3828188894165982e-35,1.8283450601494942e-32,-1.9633055464365227e-41,2.1589474160376053e-59,0.88129999999999997,0.0,0.0,0.0,0.0098899973028287562,0.10880299989999649,0.00010000000000000021,2.1574395527356324e-10,1.2231906553303107e-09,1.1553725824812009e-09,2.6781571004526403e-15,8.3909954482327371e-11,2.8614400625589354e-12,1.6089969757203121e-11,4.6907388018837908e-18
4.157502815721171e-11,0.0024935432594432876,-8.5090263583137551e-23,-9.6259243439239563e-18,-1.5851822215746063e-16,-8.5076289649108213e-23,9.7853066583389029e-16,6.5940050105022638e-24,5.3237886101193908e-35,-1.3424200451472006e-25,1.1398462049257817e-37,-1.6898410813234891e-21,1.9627616355725195e-25,-1.8921837346945854e-19,3.8462880548147923e-28,4.8490784299521414e-35,-7.2567731436581023e-39,-6.2964151359658774e-31,-1.1764791478961031e-39,6.2995287779657156e-45,8.5492886554208526e-30,-1.9447586691263045e-25,1.6230613707095227e-42,1.6906866322094158e-21,2.3716234206423006e-40,4.8490051305731941e-43,7.3563051799934614e-32,-1.5849450779297114e-26,1.4538973926972247e-47,-8.9472222314327264e-35,2.2090320131783278e-32,-1.2192309903032765e-41,1.4079617586339972e-58,0.88129999999999997,0.0,0.0,0.0,0.0098899972424101278,0.10880299989589164,0.00010000000000000021,2.2057898446203014e-10,1.2505530921035446e-09,1.1794525470551374e-09,2.7380676480311976e-15,8.7603574109826691e-11,2.897831687815034e-12,1.6501096835681703e-11,4.8972260331279187e-18
