Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180)
1.897345157323227e-16,0.004081469174496542,2.3058453893741493e-27,3.3404779283138856e-23,1.6490871139892793e-17,2.3056894716165323e-27,7.6256622811419449e-18,5.410064651261925e-30,1.35119200818275e-48,4.9689683197188069e-39,8.2084164423421127e-43,1.2254842907399949e-39,4.8627351375242243e-32,7.4530290186528881e-23,1.7451881305103246e-35,5.7463694373515283e-51,1.8060333497392627e-46,1.5116023694892277e-36,6.9031181930781136e-49,7.6139011675112581e-84,4.4356044143879244e-60,1.693742755326953e-58,4.5706722055084825e-74,7.605872907539926e-54,1.9455383250834265e-58,7.9657053570993897e-54,1.0962547242984829e-42,7.7297704212644525e-36,4.4254857025201718e-63,6.304004793941429e-71,1.0102925649577294e-66,4.6162165956724579e-68,3.0449316231881124e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999863738038,0.108803,0.0001,4.6022137272734017e-13,3.1456761166338563e-12,3.1456519544160579e-12,4.2546039419706447e-19,1.1186156063354322e-18,6.873987593683426e-12,6.4707708634917755e-19,9.7103302808542878e-27,4.2841301489176795e-27,1.0797576418797831e-30,1.9301766740752317e-22,6.5616918791476149e-16,4.5609983033899945e-21,1.1595820755350292e-30,9.2085269072041385e-33,9.3951684041153909e-34,9.0994904140982079e-37
3.1622876805547427e-16,0.004081469174496542,6.374955048435814e-27,9.2356406260826613e-23,2.7485149965582293e-17,6.3746924224236063e-27,1.2710037178062492e-17,1.4958187084075472e-29,3.7357348958409675e-48,1.205573619955215e-38,2.2694380836285863e-42,5.0704929315512237e-39,8.1046751395789279e-32,1.2421897292655588e-22,4.8250427828794346e-35,2.6408926798963017e-50,8.3000926221379427e-46,4.1792320121847254e-36,3.1725723596429059e-48,9.3159263988210596e-83,3.1850273674893453e-59,1.2162074549782796e-57,5.5782105733565932e-73,5.4614684045291637e-53,8.942499939720366e-58,3.7314439752911653e-53,3.030890829952346e-42,3.5520717714676689e-35,2.0338464384059174e-62,7.6976177679025585e-70,1.233606500242406e-65,4.5150490429733963e-67,2.5099234777813037e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999772893814,0.10880299999999998,0.0001,7.6704671814191398e-13,5.2428685544795791e-12,5.2428278756020196e-12,8.1914822595434207e-19,3.092705112630222e-18,1.1456056765186033e-11,1.7888596888686545e-18,2.8232748327353145e-26,1.2060724366419511e-26,4.9623418070375382e-30,5.3364921083756197e-22,1.8140583680396385e-15,1.2610104836467797e-20,5.246253418300618e-30,4.2320136032835691e-32,4.3149659039736958e-33,6.9970611702473251e-36
4.300735951463107e-16,0.004081469174496542,1.135188502231753e-26,1.6446063466922699e-22,3.7379983813619025e-17,1.1351523985438735e-26,1.7286190690868559e-17,2.663705717470814e-29,6.6522929678916661e-48,1.9706323187138697e-38,4.0412306123226957e-42,1.079066484410142e-38,1.1022420787976017e-31,1.6893880059671505e-22,8.5920428788458959e-35,5.9446763452635363e-50,1.8683592170050513e-45,7.4420357003688315e-36,7.1415921327988394e-48,3.021669860581755e-82,8.6682057483433974e-59,3.3099666735001654e-57,1.8070562393753009e-72,1.4863649933363508e-52,2.0133357276150662e-57,8.6107925425095564e-53,5.3971624883610049e-42,7.9955034101993794e-35,4.578209153980795e-62,2.4939354293848111e-69,3.9966808129366809e-65,1.4515661411094477e-66,7.3298045996222872e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999691134163,0.10880299999999997,0.0001,1.0431895286875821e-12,7.1303413676270973e-12,7.1302855636085846e-12,1.1823743020339479e-18,5.5072264087290433e-18,1.5579527026414873e-11,3.1852675623222175e-18,5.1200836478497384e-26,2.1616237808197815e-26,1.1170342209586665e-29,9.5027885207735791e-22,3.2302114301792476e-15,2.2455042400788145e-20,1.1707380154818971e-29,9.5263018509257963e-32,9.7095034073043238e-33,1.9264824863762648e-35
5.439184222371472e-16,0.004081469174496542,1.7720429173114731e-26,2.5672649203017913e-22,4.7274799566898588e-17,1.7719966456186452e-26,2.1862572947021444e-17,4.1582201840753254e-29,1.0384377763886825e-47,2.8330271112712781e-38,6.3084508171210304e-42,1.9276194403020239e-38,1.3940166062251287e-31,2.1365864224320862e-22,1.3412369026171333e-34,1.1235892264874785e-49,3.5313414066037956e-45,1.1617182376486281e-35,1.3498327846066407e-47,7.7460399709787348e-82,1.8737919125194625e-58,7.1550999488532791e-57,4.6337554907596865e-72,3.213050987049484e-52,3.8058970627279342e-57,1.6579692534299415e-52,8.425088727333896e-42,1.511180144613323e-34,8.6531650931447655e-62,6.3957720269189817e-69,1.0249506862210625e-64,3.5824002695731167e-66,1.6790604383629448e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999609374737,0.10880299999999996,0.0001,1.3193323388866541e-12,9.0178137838770492e-12,9.017742573069168e-12,1.5488058481945839e-18,8.5968853258350053e-18,1.97025824156439e-11,4.9719771556616406e-18,8.0835317649812647e-26,3.3877357395087325e-26,2.1112899589187767e-29,1.4834060519991633e-21,5.0422490722761946e-15,3.5052811182372544e-20,2.1928941078408778e-29,1.800543014655537e-31,1.8344709633033621e-32,4.3376557832277503e-35
6.577632493279837e-16,0.004081469174496544,2.5403498793691171e-26,3.6803711248599339e-22,5.7169598227794232e-17,2.5402930688328725e-26,2.643917127552307e-17,5.96129303417905e-29,1.4886814556486932e-47,3.761535580107159e-38,9.0436552072510325e-42,3.0632202748580134e-38,1.6857910983128895e-31,2.5837849709185433e-22,1.9227673560045953e-34,1.8780443792433126e-49,5.9025268067170889e-45,1.6654133954140306e-35,2.2562339402916106e-47,1.6479751468497615e-81,3.4917524840616629e-58,1.3333302120135035e-56,9.8540921151794679e-72,5.9874197825754429e-52,6.362283030083976e-57,2.8189707320389923e-52,1.2078017773514015e-41,2.5258550566923118e-34,1.446349612599773e-61,1.3602140974251977e-68,2.1797755793768696e-64,7.6362040244406855e-66,3.3245070078051344e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999527615468,0.10880299999999994,0.0001,1.5954751487583288e-12,1.0905285827043436e-11,1.0905198941574229e-11,1.9164938055850512e-18,1.2324280212918797e-17,2.3825245950921858e-11,7.1273113374286068e-18,1.1676690451082377e-25,4.8693815335165742e-26,3.5289734980973407e-29,2.1265775242475991e-21,7.2282067108184721e-15,5.02509203118822e-20,3.6347896720783416e-29,3.009550310830885e-31,3.0651723627812634e-32,8.3344648266959397e-35
8.854529035096566e-16,0.004081469174496542,4.3767384569713083e-26,6.3408949252872865e-22,7.6959156570810491e-17,4.3766595438874313e-26,3.559286068158978e-17,1.0271177324917854e-28,2.5648463819462878e-47,5.7081849772502222e-38,1.5581294089664854e-41,6.0501678072117012e-38,2.2693400018967346e-31,3.4781823689647741e-22,3.3127313411280373e-34,4.0094295992542339e-49,1.260128023997815e-44,2.8693368092854539e-35,4.81695558091218e-47,4.9197007588102874e-81,8.732986286419587e-58,3.3347009844191242e-56,2.9372497341579912e-71,1.4974731196141791e-51,1.3586585272073017e-56,6.2328148759337332e-52,2.0809183086879692e-41,5.3923485979768748e-34,3.0878062826949185e-61,4.0547929669385592e-68,6.4976901822127604e-64,2.4182900852784907e-65,9.3226701729851778e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999364097328,0.10880299999999991,0.0001,2.1477607677550576e-12,1.4680229064757887e-11,1.468011021690594e-11,2.65270696754169e-18,2.1233406291391906e-17,3.2069679511514216e-11,1.2278457404738322e-17,2.0299043695298591e-25,8.4152997231332671e-26,7.5340737246152101e-29,3.6638743571432536e-21,1.2452738737452905e-14,8.6577165535769048e-20,7.6558763099750358e-29,6.4250728834043055e-31,6.5400593588127689e-32,2.1542807393599949e-34
1.1131425576913294e-15,0.004081469174496544,6.6990277945742396e-26,9.7053879643388958e-22,9.6748651733688736e-17,6.6989248852155066e-26,4.4747348779124193e-17,1.5721832670305342e-28,3.9257653075940347e-47,7.7468083224124845e-38,2.3848795114414442e-41,1.0250569904871545e-37,2.8528887748504544e-31,4.3725802550182191e-22,5.0704800839215581e-34,7.2907357046499487e-49,2.2914131081534959e-44,4.3918186070316341e-35,8.7593707340832411e-47,1.1606768701972396e-80,1.7823296900866953e-57,6.8058445879753099e-56,6.9242454401737326e-71,3.0562177858292397e-51,2.471186657668869e-56,1.167714690557746e-51,3.1850612580901048e-41,9.805321396636031e-34,5.6148587219398324e-61,9.559358936144104e-68,1.5318192463461686e-63,5.9004997276571323e-65,2.0919825754679209e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899999200579881,0.10880299999999989,0.0001,2.7000463855415989e-12,1.845517092798143e-11,1.8455019123031087e-11,3.3894649396810776e-18,3.2499838226403246e-17,4.0312664929125228e-11,1.8791711643329751e-17,3.1249039893563647e-25,1.2905443382621772e-25,1.3700084937809387e-28,5.6079394539862022e-21,1.9059136676058501e-14,1.3251532291030672e-19,1.3746182682678385e-28,1.1683327323984155e-30,1.1885969166210623e-31,4.5603358476724984e-34
1.3408322118730024e-15,0.004081469174496544,9.5401743148718143e-26,1.3821596631199711e-21,1.1653807943128628e-16,9.5400449575287246e-26,5.3902689741641842e-17,2.2390798343668203e-28,5.590752818352931e-47,9.807159097730008e-38,3.3963492479317907e-41,1.5823217039933697e-37,3.4364374083137311e-31,5.2669786621808829e-22,7.22095978766264e-34,1.206032898402271e-48,3.7904533086936874e-44,6.254466052126345e-35,1.4490140909643121e-46,2.3969987973567638e-80,3.2127763210377518e-57,1.2268016181819244e-55,1.4293236220886093e-70,5.509050423646341e-51,4.0886304122164836e-56,1.9762530140386531e-51,4.5359005712048741e-41,1.6219815223333846e-33,9.2880952232953692e-61,1.9733891839857236e-67,3.1621260887092793e-63,1.2544584743683708e-64,4.1426938142885039e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899999037063129,0.10880299999999986,0.0001,3.2523320020358717e-12,2.2230111324431684e-11,2.2229925499273079e-11,4.1262513198088349e-18,4.6283445444614862e-17,4.8554104233054105e-11,2.6759069943271004e-17,4.4684536779739062e-25,1.8403584879230331e-25,2.2662917527160844e-28,7.9863628454094025e-21,2.7140887406410419e-14,1.887173430483436e-19,2.2449979937417799e-28,1.932653780479659e-30,1.9650912749676295e-31,8.6239673514517651e-34
1.796211520236348e-15,0.004081469174496541,1.6808268878232535e-25,2.4351504997357095e-21,1.5611672863045433e-16,1.6808076374661546e-25,7.2215978320432206e-17,3.9453354361624913e-28,9.8500699422224326e-47,1.3782158169415502e-37,5.9838574296523682e-41,3.1374678494886341e-37,4.6035342489089813e-31,7.0557770692081072e-22,1.2722243420590927e-33,2.7819458385775976e-48,8.743404280840321e-44,1.1019427043283079e-34,3.3426441640890054e-46,8.3768366991713574e-80,8.2650293315676114e-57,3.1560067451527565e-55,4.9959212992275553e-70,1.4172310422735367e-50,9.4338176521823909e-56,4.6997979681285722e-51,7.9915690958484945e-41,3.7413602424285865e-33,2.1424773501639074e-60,6.8985272659929154e-67,1.105323265916416e-62,4.5866309822061007e-64,1.3303037731896811e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899998710031758,0.10880299999999977,0.0001,4.3569032310748152e-12,2.9779987637062498e-11,2.9779730519687625e-11,5.5997296207577895e-18,8.1543889942032015e-17,6.5032259004562547e-11,4.7135516239819535e-17,7.915195364916678e-25,3.2478914308152899e-25,5.2277672093001771e-28,1.4070759370164193e-20,4.7812029673684084e-14,3.3249130907283484e-19,5.0199078543456286e-28,4.4580287414587401e-30,4.526620018497958e-31,2.6106190321410188e-33
2.2515908285996936e-15,0.004081469174496542,2.6184167141927272e-25,3.7935171359032024e-21,1.9569510376001296e-16,2.6183895235226785e-25,9.0532731603430803e-17,6.1467589299745448e-28,1.5344649234129189e-46,1.7496655110034022e-37,9.3217781948119433e-41,5.2849551065453824e-37,5.7706305228347385e-31,8.8445775932274325e-22,1.9818971371720335e-33,5.3441782743518921e-48,1.6796265261823966e-43,1.7166289138846514e-34,6.4216738564506607e-46,2.120003169263094e-79,1.6753313751435317e-56,6.3972592541383125e-55,1.2646902854646955e-69,2.8727443493534408e-50,1.8125490020420532e-55,9.1785551666507519e-51,1.2449423177602962e-40,7.1871688341624505e-33,4.1157459937098513e-60,1.7464828596807545e-66,2.7981463488898214e-62,1.2007375065213104e-63,3.2254477195967163e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899998383003285,0.10880299999999971,0.0001,5.4614744548640606e-12,3.7329857996942815e-11,3.73295252629456e-11,7.0731675515160128e-18,1.2702986688925148e-16,8.150413651538659e-11,7.3413401652983576e-17,1.23716231049872e-24,5.0645173694219708e-25,1.0042883815996718e-27,2.191970336583339e-20,7.4473141588986075e-14,5.1796143055084668e-19,9.3696958852510836e-28,8.5639566500717748e-30,8.6845023988168689e-31,6.1336493847257863e-33
3.162349445326385e-15,0.004081469174496542,5.1263525740851874e-25,7.4269761731134037e-21,2.7485103127430483e-16,5.1263025276983476e-25,1.271766391994528e-16,1.2036888605735565e-27,3.0042076652657521e-46,2.4036285757386159e-37,1.8250362404179818e-40,1.1368867112592223e-36,8.1048213695485564e-31,1.2422184996543667e-21,3.8801953302199647e-33,1.4699436587473869e-47,4.6198964074018692e-43,3.360848233245852e-34,1.7665464045397809e-45,8.8830108569267785e-79,4.7503448872308498e-56,1.8139182738641713e-54,5.3031742199344032e-69,8.1455684736576907e-50,4.9864568908075179e-55,2.566736070145969e-50,2.4373685158720513e-40,1.9768405374897923e-32,1.1320573776389062e-59,7.3247273827470945e-66,1.1733696274854644e-61,5.3668219561686419e-63,1.3025728765152437e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899997728954941,0.10880299999999947,0.0001,7.6706168866831483e-12,5.2429580865589378e-11,5.2429083898525658e-11,1.0020031802728594e-17,2.4869778357596672e-16,1.1442905958183162e-10,1.4366614272674254e-16,2.4315448920464212e-24,9.9245389261204135e-25,2.7624835057903418e-27,4.2914747961062073e-20,1.4576543948807025e-13,1.0140731631413807e-18,2.4177187661186754e-27,2.3555517253029026e-29,2.3815408090487073e-30,2.4016976053219469e-32
4.983866678779769e-15,0.0040814691744965395,1.2673307480540877e-24,1.8360862448376829e-20,4.3315959527171968e-16,1.2673170364137006e-24,2.0050606007638954e-16,2.9771580661107576e-27,7.4270667973637208e-46,3.4318760668428301e-37,4.5118883499900968e-40,3.0616616395688452e-36,1.2773196258183331e-30,1.9577425225722009e-21,9.5926791367696747e-33,5.8492141209351468e-47,1.838351401868793e-42,8.3087411712735826e-34,7.0313951758659446e-45,5.7975136671757299e-78,1.7995744037326682e-55,6.8716497173634788e-54,3.4646068311971182e-68,3.0857878484807024e-49,1.9846154577671517e-54,1.032961483549143e-49,6.0256852891499076e-40,7.8661078840835277e-32,4.5046963056782753e-59,4.7867086033185071e-65,7.6657307885353627e-61,3.9245216659047549e-62,8.7893106295649242e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996420892707,0.1088029999999988,0.0001,1.2088901687282442e-11,8.2628955318384843e-11,8.2628077768062478e-11,1.5913745973425958e-17,6.1481533941149709e-16,1.8020365437276632e-10,3.5483950685551987e-16,6.0326771700816956e-24,2.4543342319720476e-24,1.0993618720474922e-26,1.0609420434431969e-19,3.6015735225974801e-13,2.5069999770596932e-18,8.4501279045077079e-27,9.3731586317939581e-29,9.4133462793207216e-30,1.5860472175575444e-31
6.805383912233152e-15,0.004081469174496538,2.3595087031169639e-24,3.4184082189197139e-20,5.9146377119812516e-16,2.3594789911560222e-24,2.7389095677393614e-16,5.5452456313517498e-27,1.382782722519826e-45,4.2084284134029911e-37,8.4002939307540654e-40,5.9183295353914775e-36,1.7441562073521841e-30,2.6732699353223726e-21,1.7859758530794681e-32,1.4651258653261991e-46,4.6047443191679642e-42,1.5469308286542642e-33,1.7616434932259882e-44,1.8279636305998617e-77,4.2029763906252552e-55,1.6048965457244587e-53,1.0927699316022284e-67,7.2069781870580578e-49,4.9716692919277596e-54,2.5966024375245171e-49,1.1218663571450961e-39,1.970297491813742e-31,1.128348154489853e-58,1.5100740366519128e-64,2.4177894987283697e-60,1.3580332508929617e-61,2.9749621375942025e-74,0.88129999999999997,0.0,0.0,0.0,0.009889999511287632,0.10880299999999789,0.0001,1.6507186403828971e-11,1.1282823488436579e-10,1.1282690710637027e-10,2.1807442842199376e-17,1.1446375860003017e-15,2.4587801592213369e-10,6.6007752580914175e-16,1.1250256747037713e-23,4.568279104622065e-24,2.7539438707199591e-26,1.9752687801562001e-19,6.7019513521877484e-13,4.6675482953677743e-18,1.9194693413407469e-26,2.3477973517986125e-28,2.3454429359147479e-29,5.2110351286890622e-31
8.626901145686535e-15,0.0040814691744965334,3.7891668215649258e-24,5.4896566372896314e-20,7.4976355912760201e-16,3.7891113413747243e-24,3.4733133002767114e-16,8.9088965574882776e-27,2.2206534150761181e-45,4.806873660569549e-37,1.349027682556395e-39,9.6995410748352143e-36,2.2109918815469312e-30,3.3888007380379966e-21,2.8681476481154507e-32,2.9376467261680539e-46,9.232721891136914e-42,2.4842586790281659e-33,3.5329590563124797e-44,4.2695746166089837e-77,7.8483394355163639e-55,2.9968622834605408e-53,2.5525610199667673e-67,1.3457798916680597e-48,9.9693200263244494e-54,5.2147096829317008e-49,1.8016320195661195e-39,3.9504975330166577e-31,2.262392387480628e-58,3.5280008057876299e-64,5.6474610753771818e-60,3.4507733663852189e-61,7.5180920598554662e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993804905766,0.10880299999999671,0.0001,2.0925471036323658e-11,1.4302741978712611e-10,1.4302557192370153e-10,2.7701121510157058e-17,1.8381542872177055e-15,3.1145228846079132e-10,1.0591566231104398e-15,1.808418254971981e-23,7.3327386585852907e-24,5.5222470370260617e-26,3.1721304096960748e-19,1.0757411573252672e-12,7.4957243231986702e-18,3.5294739939345523e-26,4.7074166748282712e-28,4.6795408907751717e-29,1.275672433460214e-30
1.0448418379139917e-14,0.004081469174496529,5.5562998182373526e-24,8.0498201556639712e-20,9.0805895917450459e-16,5.5562062450687864e-24,4.2082718011993904e-16,1.3069080891169956e-26,3.2563217241924259e-45,5.2861774363384494e-37,1.9781851321017933e-39,1.4399401680156788e-35,2.6778266484005975e-30,4.1043349308274314e-21,4.2057855381055788e-32,5.1575222616475627e-46,1.620954804658816e-41,3.6428596071830634e-33,6.2040594335164176e-44,8.4014622617324971e-77,1.2854130855097166e-54,4.9082948512994805e-53,5.0226865670575604e-67,2.2041389738365712e-48,1.750419940660721e-53,9.1632953835027129e-49,2.6418658731306482e-39,6.9356800101114531e-31,3.9720037154136453e-58,6.9434070906287328e-64,1.1112184189689198e-59,7.3319216583843113e-61,1.6017074861171367e-73,0.88129999999999997,0.0,0.0,0.0,0.009889999249698099,0.10880299999999529,0.0001,2.5343755584768157e-11,1.7322651025800887e-10,1.7322407223206709e-10,3.3594781745131145e-17,2.6953534562248025e-15,3.7692662168633599e-10,1.5518454800654713e-15,2.6534336218090276e-23,1.0746109372151311e-23,9.6960218718215045e-26,4.6515273128004827e-19,1.5766525709582435e-12,1.099152872542679e-17,5.7183111161152589e-26,8.2645961123916597e-28,8.1760522347128787e-29,2.6344532735875009e-30
1.4091452846046684e-14,0.004081469174496516,1.0102966517196264e-23,1.4636844156411215e-19,1.224636596100906e-15,1.0102750306079778e-23,5.6798531115509228e-16,2.3782638143014888e-26,5.9210596490997814e-45,6.0836083244625273e-37,3.5969812644031564e-39,2.6535441022975239e-35,3.6114934600890148e-30,5.5354134869859441e-21,7.6474646227562571e-32,1.2414106951904169e-45,3.901615841026871e-41,6.6238850423160416e-33,1.4939719766894026e-43,2.3767666087974514e-76,2.7188851702127831e-54,1.0381895911885563e-52,1.4207230138974234e-66,4.6621594541477634e-48,4.2138833959411518e-53,2.2075159989693939e-48,4.8037374153500194e-39,1.6693806285073693e-30,9.5605825141497008e-58,1.9648023666090154e-63,3.1429940999512673e-59,2.3775815604753283e-60,5.2912720326736036e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899989881268396,0.10880299999999166,0.0001,3.4180324429513874e-11,2.336244087600053e-10,2.3362057936853711e-10,4.5382047033545152e-17,4.9007526610161729e-15,5.0757602527245157e-10,2.8171967087172856e-15,4.8282867641860731e-23,1.9513652044593875e-23,2.3342152592421174e-25,8.4579247402044878e-19,2.8640418979613062e-12,1.9986016566820978e-17,1.1911407675111039e-25,1.9892574038687038e-27,1.9493857564917574e-28,8.1911774100189495e-30
1.773448731295345e-14,0.004081469174496499,1.5999457168238587e-23,2.3179375854399253e-19,1.5411966830146301e-15,1.5999039042326268e-23,7.153653506262448e-16,3.7693681936726096e-26,9.3770148653169159e-45,5.9874785817312183e-37,5.6964259541651868e-39,4.2387762878124912e-35,4.5451566424264547e-30,6.9665056045741176e-21,1.211102406273312e-31,2.447816360867848e-45,7.6932014879087993e-41,1.0490016618096622e-32,2.9470967934535514e-43,5.2520023731768432e-76,4.8146954871866182e-54,1.8384524275659816e-52,3.1377896839542771e-66,8.2559125080032222e-48,8.3101354680273574e-53,4.354561385062982e-48,7.6074794477923977e-39,3.291631050243903e-30,1.885159195341037e-57,4.3410584451229368e-63,6.9411261443103319e-59,5.869258013299021e-60,1.33594915197623e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899987265738017,0.10880299999998699,0.0001,4.3016892938081751e-11,2.9402193223856916e-10,2.9401642861658985e-10,5.7169239267586531e-17,7.7607346052129003e-15,6.3782742611150385e-10,4.4542832121600539e-15,7.649485772502107e-23,3.0858096624725337e-23,4.6033718561199434e-25,1.3394456427048924e-18,4.5312185696978831e-12,3.1650998935488266e-17,2.063104882041128e-25,3.922378114346042e-27,3.8086655128382506e-28,1.9649539192221201e-29
2.1377521779860215e-14,0.004081469174496477,2.3245716292681419e-23,3.3677303753334108e-19,1.8577392210223269e-15,2.3244995396012271e-23,8.6296729913816344e-16,5.4810390362323995e-26,1.3624206051342527e-44,1.0540851417112154e-36,8.2765273977778553e-39,6.1402048501587978e-35,5.4788161954254283e-30,8.397611284398019e-21,1.7596474542758223e-31,4.2658622913754086e-45,1.3407084723297452e-40,1.5241263583608517e-32,5.1382006726310764e-43,9.9134024270882231e-76,7.3045358617588411e-54,2.7891672296537377e-52,5.92819651059885e-66,1.2525321517686502e-47,1.4484307814850884e-52,7.5904966288796395e-48,1.1053089819565826e-38,5.7362978640525753e-30,3.2853099908521942e-57,8.2047281928814897e-63,1.3112915458920186e-58,1.2292667430859871e-59,2.865944781134758e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899984650389228,0.1088029999999813,0.0001,5.1853461110488481e-11,3.5441908263101879e-10,3.5441162008288794e-10,6.895635842240117e-17,1.127519285399484e-14,7.6768208382257795e-10,6.4611679007128774e-15,1.1116925551248425e-22,4.4766015035007294e-23,8.0237218781267304e-25,1.9461116595124449e-18,6.5769806057112444e-12,4.5986460123559332e-17,3.1915436122779176e-25,6.8355358929660239e-27,6.5768610803254937e-28,4.0274641878309822e-29
2.866359071367375e-14,0.004081469174496423,4.1787318291888247e-23,6.0538905919922948e-19,2.4907716547016324e-15,4.17856053251693e-23,1.1588369247220743e-15,9.8692678381913844e-26,2.4492365653791294e-44,7.5613015263388451e-37,1.4878730411425613e-38,1.1151992758802385e-34,7.3461244134721241e-30,1.1259863333834291e-20,3.1633085864565326e-31,1.0246354969067039e-44,3.2202920305909275e-40,2.7399135919547614e-32,1.2353376972311685e-42,2.682609609072552e-75,1.4767419677379858e-53,5.638737996512832e-52,1.601947838559558e-65,2.5322167342189907e-47,3.4801303254940224e-52,1.8236093101818756e-47,1.9869904476782782e-38,1.3777741792641903e-29,7.8911379341964336e-57,2.2189483788307443e-62,3.5429027864887391e-58,4.0274029923596086e-59,1.0012283360419669e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899979420234291,0.1088029999999669,0.0001,6.9526596446884472e-11,4.7521227161692503e-10,4.7520003008802608e-10,9.2530380176666265e-17,2.0267121354274844e-14,1.0262060415535813e-09,1.157687337781901e-14,1.9990115755148964e-22,8.0220570671917577e-23,1.9279460027583023e-24,3.498479539784382e-18,1.1799612000494849e-11,8.2668747178131462e-17,6.2059304804643988e-25,1.6418154282034919e-26,1.5485330860605377e-27,1.2778350751400353e-28
3.594965964748728e-14,0.004081469174496351,6.5727336342838899e-23,9.5220777766792412e-19,3.1237339057950957e-15,6.5723976828655358e-23,1.4555941916045996e-15,1.5549298694456469e-25,3.8525679356558839e-44,1.9722164509655821e-36,2.3403651533118466e-38,1.7463124418945768e-34,9.2134181143433052e-30,1.412216964147839e-20,4.9757376504521947e-31,2.0196910876684102e-44,6.3475944782135564e-40,4.3097569495524784e-32,2.4372682347584302e-42,5.4639947161782693e-75,2.2413074990287534e-53,8.5583023243249155e-52,3.2950400493634831e-65,3.8432417305652223e-47,6.861886424635815e-52,3.5949638834013137e-47,3.1254161668462702e-38,2.7156748804262929e-29,1.5554493921109524e-56,4.5678457859629816e-62,7.2860534847733941e-58,1.0011919958991873e-58,2.6344506154977571e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899974190799177,0.10880299999994837,0.0001,8.7199730438831664e-11,5.960039905261668e-10,5.9598581021299671e-10,1.1610411489345854e-16,3.1875710882335648e-14,1.2831575785324802e-09,1.8149506465848581e-14,3.1447040506352613e-22,1.2577467777612116e-22,3.8015688235480231e-24,5.5028911763282818e-18,1.8522698963332268e-11,1.3003274509989771e-16,1.0228836399438801e-24,3.2361546350959409e-26,2.9936389960161866e-27,3.1032029320412918e-28
4.323572858130081e-14,0.004081469174496263,9.5065336990205019e-23,1.3772205197850345e-18,3.7566259829044861e-15,9.5059510495298391e-23,1.7532391034881554e-15,2.252744979917563e-25,5.572428704660621e-44,-2.0600563748016517e-36,3.3851351562085159e-38,2.5749828558018676e-34,1.1080697298152799e-29,1.6984530213475268e-20,7.1969423780679224e-31,3.5125006062358355e-44,1.1039236060229758e-39,6.2336631239500212e-32,4.2425722605354624e-42,1.0532008879728244e-74,4.0412355452793487e-53,1.5430262404705606e-51,6.2315260938177884e-65,6.9296359814307528e-47,1.1937279377815284e-51,6.2524854454568893e-47,4.5205841740334877e-38,4.7227364080204141e-29,2.7051293319543198e-56,8.6435845196621749e-62,1.3777726509145824e-57,2.0913400091177101e-58,5.8132170191050557e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899968962079515,0.10880299999992582,0.0001,1.048728630864583e-10,7.1679425392466303e-10,7.1676896128126515e-10,1.3967756552335922e-16,4.6100139717133955e-14,1.538546253822345e-09,2.6164502992286328e-14,4.5486888423857024e-22,1.8132737621151993e-22,6.6136890772291381e-24,7.9593417045957406e-18,2.673711984220042e-11,1.8807832314246947e-16,1.5250303929535261e-24,5.6279503952015499e-26,5.1085379140637456e-27,6.3698759989301052e-28
